SERIALNO,DVISION,SPORDER,PUMA,REGION,AGE,SEX,RACE,HISP,PWGTP1
2018GQ0088746,5,1,51206,3,80_89,f,white,not.hisp.latino,23
2018GQ0088767,5,1,51154,3,80_89,f,white,not.hisp.latino,46
2018GQ0088790,5,1,51125,3,50_59,m,white,not.hisp.latino,29
2018GQ0088804,5,1,59303,3,40_49,m,white,not.hisp.latino,46
2018GQ0088848,5,1,51206,3,80_89,f,white,not.hisp.latino,27
2018GQ0088967,5,1,51154,3,40_49,m,white,not.hisp.latino,74
2018GQ0088969,5,1,51206,3,10_19,m,white,not.hisp.latino,12
2018GQ0089084,5,1,51105,3,80_89,f,white,not.hisp.latino,77
2018GQ0089115,5,1,51145,3,80_89,m,black.aa,not.hisp.latino,7
2018GQ0089173,5,1,51135,3,20_29,m,white,not.hisp.latino,105
2018GQ0089253,5,1,51255,3,60_69,f,asian,not.hisp.latino,87
2018GQ0089287,5,1,51096,3,50_59,f,white,not.hisp.latino,112
2018GQ0089331,5,1,51105,3,80_89,f,black.aa,not.hisp.latino,123
2018GQ0089391,5,1,51175,3,80_89,m,white,not.hisp.latino,5
2018GQ0089452,5,1,51154,3,80_89,f,white,not.hisp.latino,26
2018GQ0089472,5,1,51020,3,80_89,f,white,not.hisp.latino,17
2018GQ0089485,5,1,51206,3,10_19,m,white,not.hisp.latino,196
2018GQ0089555,5,1,51095,3,40_49,m,white,not.hisp.latino,8
2018GQ0089559,5,1,51096,3,80_89,f,asian,not.hisp.latino,81
2018GQ0089584,5,1,51135,3,70_79,f,white,not.hisp.latino,49
2018GQ0089636,5,1,51090,3,10_19,f,other,not.hisp.latino,55
2018GQ0089710,5,1,59304,3,40_49,f,asian,not.hisp.latino,259
2018GQ0089806,5,1,51165,3,80_89,f,white,not.hisp.latino,60
2018GQ0089830,5,1,51167,3,80_89,m,white,not.hisp.latino,64
2018GQ0089895,5,1,51110,3,60_69,f,black.aa,not.hisp.latino,9
2018GQ0089904,5,1,51090,3,80_89,f,white,not.hisp.latino,90
2018GQ0089916,5,1,51040,3,80_89,m,white,not.hisp.latino,150
2018GQ0089986,5,1,51105,3,70_79,f,a.ind..nat.ak,not.hisp.latino,6
2018GQ0090107,5,1,51110,3,80_89,f,white,not.hisp.latino,7
2018GQ0090161,5,1,51255,3,0_9,f,white,not.hisp.latino,12
2018GQ0090165,5,1,51020,3,30_39,f,white,not.hisp.latino,46
2018GQ0090192,5,1,51040,3,80_89,f,white,not.hisp.latino,5
2018GQ0090221,5,1,51235,3,80_89,f,white,not.hisp.latino,3
2018GQ0090306,5,1,51110,3,80_89,m,asian,hisp.latino,37
2018GQ0090367,5,1,55002,3,0_9,m,white,not.hisp.latino,32
2018GQ0090381,5,1,51105,3,80_89,f,white,not.hisp.latino,7
2018GQ0090463,5,1,51045,3,10_19,m,white,not.hisp.latino,9
2018GQ0090500,5,1,51105,3,10_19,m,black.aa,not.hisp.latino,55
2018GQ0090502,5,1,51084,3,50_59,f,white,not.hisp.latino,25
2018GQ0090509,5,1,51045,3,40_49,f,asian,not.hisp.latino,56
2018GQ0090560,5,1,51155,3,80_89,f,white,not.hisp.latino,83
2018GQ0090573,5,1,51097,3,50_59,m,black.aa,not.hisp.latino,125
2018GQ0090611,5,1,51087,3,80_89,m,other,not.hisp.latino,59
2018GQ0090701,5,1,51010,3,10_19,f,white,not.hisp.latino,7
2018GQ0090704,5,1,51044,3,0_9,f,black.aa,not.hisp.latino,11
2018GQ0090743,5,1,51010,3,10_19,f,asian,not.hisp.latino,16
2018GQ0090762,5,1,51125,3,80_89,m,white,hisp.latino,9
2018GQ0090825,5,1,51115,3,20_29,f,asian,not.hisp.latino,72
2018GQ0090906,5,1,51206,3,40_49,f,white,not.hisp.latino,57
2018GQ0090942,5,1,51045,3,20_29,f,white,not.hisp.latino,64
2018GQ0090954,5,1,51090,3,40_49,m,white,not.hisp.latino,174
2018GQ0091004,5,1,51135,3,20_29,m,white,not.hisp.latino,33
2018GQ0091045,5,1,51010,3,50_59,f,two.,not.hisp.latino,61
2018GQ0091077,5,1,51155,3,50_59,f,white,not.hisp.latino,77
2018GQ0091131,5,1,51206,3,50_59,m,white,not.hisp.latino,33
2018GQ0091165,5,1,51090,3,20_29,f,white,not.hisp.latino,2
2018GQ0091197,5,1,51020,3,80_89,m,white,not.hisp.latino,33
2018GQ0091240,5,1,51155,3,80_89,f,white,not.hisp.latino,137
2018GQ0091284,5,1,51080,3,80_89,m,white,not.hisp.latino,8
2018GQ0091311,5,1,51096,3,20_29,m,white,hisp.latino,6
2018GQ0091321,5,1,59303,3,10_19,m,asian,not.hisp.latino,2
2018GQ0091398,5,1,51245,3,80_89,m,black.aa,not.hisp.latino,130
2018GQ0091419,5,1,51246,3,80_89,f,white,not.hisp.latino,37
2018GQ0091428,5,1,51020,3,80_89,m,white,not.hisp.latino,7
2018GQ0091429,5,1,51206,3,40_49,f,white,not.hisp.latino,169
2018GQ0091506,5,1,51135,3,50_59,f,white,not.hisp.latino,31
2018GQ0091541,5,1,51095,3,80_89,m,white,not.hisp.latino,34
2018GQ0091590,5,1,55002,3,70_79,f,white,not.hisp.latino,28
2018GQ0091595,5,1,51215,3,80_89,f,white,not.hisp.latino,17
2018GQ0091626,5,1,51010,3,60_69,f,white,not.hisp.latino,7
2018GQ0091642,5,1,51105,3,80_89,m,black.aa,not.hisp.latino,76
2018GQ0091644,5,1,51096,3,50_59,m,white,not.hisp.latino,9
2018GQ0091749,5,1,51135,3,80_89,m,white,not.hisp.latino,39
2018GQ0091804,5,1,51090,3,50_59,m,black.aa,not.hisp.latino,2
2018GQ0091875,5,1,51167,3,70_79,f,a.ind..nat.ak,not.hisp.latino,206
2018GQ0091880,5,1,51089,3,30_39,m,white,not.hisp.latino,29
2018GQ0091895,5,1,51105,3,70_79,f,white,not.hisp.latino,19
2018GQ0091908,5,1,51040,3,80_89,f,asian,not.hisp.latino,2
2018GQ0091990,5,1,51010,3,80_89,m,black.aa,not.hisp.latino,0
2018GQ0092003,5,1,51155,3,60_69,m,asian,hisp.latino,3
2018GQ0092049,5,1,51215,3,80_89,f,asian,not.hisp.latino,16
2018GQ0092065,5,1,51096,3,80_89,f,white,not.hisp.latino,0
2018GQ0092094,5,1,51105,3,60_69,f,white,not.hisp.latino,10
2018GQ0092096,5,1,51175,3,10_19,f,white,not.hisp.latino,3
2018GQ0092167,5,1,51206,3,40_49,f,white,not.hisp.latino,36
2018GQ0092180,5,1,59303,3,80_89,f,black.aa,not.hisp.latino,46
2018GQ0092203,5,1,51175,3,70_79,f,white,not.hisp.latino,91
2018GQ0092238,5,1,51105,3,10_19,f,white,not.hisp.latino,13
2018GQ0092366,5,1,51110,3,80_89,f,white,not.hisp.latino,99
2018GQ0092370,5,1,51040,3,10_19,m,white,not.hisp.latino,2
2018GQ0092394,5,1,51110,3,80_89,f,white,not.hisp.latino,35
2018GQ0092401,5,1,51154,3,50_59,m,black.aa,not.hisp.latino,13
2018GQ0092437,5,1,51040,3,10_19,m,white,not.hisp.latino,168
2018GQ0092497,5,1,51135,3,50_59,f,other,not.hisp.latino,1
2018GQ0092510,5,1,51235,3,80_89,m,white,not.hisp.latino,133
2018GQ0092512,5,1,51235,3,80_89,m,black.aa,not.hisp.latino,90
2018GQ0092602,5,1,51105,3,80_89,m,white,not.hisp.latino,46
2018GQ0092649,5,1,51044,3,70_79,m,black.aa,not.hisp.latino,15
2018GQ0092734,5,1,51045,3,0_9,f,a.ind..nat.ak,not.hisp.latino,17
2018GQ0092739,5,1,51040,3,70_79,f,white,not.hisp.latino,101
2018GQ0092750,5,1,51090,3,80_89,m,white,hisp.latino,5
2018GQ0092779,5,1,51097,3,30_39,m,white,not.hisp.latino,11
2018GQ0092795,5,1,51090,3,80_89,m,white,hisp.latino,143
2018GQ0092814,5,1,51135,3,80_89,f,white,not.hisp.latino,57
2018GQ0092909,5,1,51090,3,70_79,f,asian,not.hisp.latino,6
2018GQ0092913,5,1,51080,3,50_59,f,white,not.hisp.latino,9
2018GQ0093088,5,1,4103,3,80_89,m,black.aa,not.hisp.latino,2
2018GQ0093114,5,1,51105,3,60_69,f,two.,not.hisp.latino,137
2018GQ0093122,5,1,51096,3,10_19,f,asian,not.hisp.latino,6
2018GQ0093132,5,1,51155,3,0_9,m,white,not.hisp.latino,19
2018GQ0093138,5,1,51090,3,50_59,m,asian,not.hisp.latino,68
2018GQ0093165,5,1,51090,3,80_89,m,white,not.hisp.latino,7
2018GQ0093193,5,1,51087,3,80_89,f,white,not.hisp.latino,0
2018GQ0093237,5,1,4103,3,10_19,m,asian,not.hisp.latino,70
2018GQ0093309,5,1,51096,3,20_29,f,asian,not.hisp.latino,2
2018GQ0093314,5,1,51235,3,0_9,m,white,not.hisp.latino,77
2018GQ0093328,5,1,51135,3,50_59,f,white,not.hisp.latino,112
2018GQ0093336,5,1,51090,3,10_19,f,white,not.hisp.latino,82
2018GQ0093482,5,1,51044,3,10_19,f,white,not.hisp.latino,5
2018GQ0093484,5,1,51010,3,80_89,f,white,not.hisp.latino,174
2018GQ0093513,5,1,51215,3,30_39,f,white,not.hisp.latino,19
2018GQ0093516,5,1,51135,3,80_89,f,black.aa,not.hisp.latino,8
2018GQ0093524,5,1,51044,3,10_19,m,white,not.hisp.latino,85
2018GQ0093527,5,1,51115,3,20_29,m,white,not.hisp.latino,64
2018GQ0093552,5,1,51105,3,80_89,f,white,not.hisp.latino,151
2018GQ0093564,5,1,51044,3,80_89,f,asian,not.hisp.latino,16
2018GQ0093608,5,1,51255,3,40_49,f,asian,not.hisp.latino,17
2018GQ0093642,5,1,55001,3,80_89,m,white,not.hisp.latino,79
2018GQ0093702,5,1,51040,3,60_69,m,white,not.hisp.latino,22
2018GQ0093796,5,1,51145,3,80_89,m,black.aa,not.hisp.latino,29
2018GQ0093849,5,1,51235,3,70_79,m,white,not.hisp.latino,79
2018GQ0093882,5,1,51090,3,80_89,m,white,not.hisp.latino,7
2018GQ0093926,5,1,51135,3,70_79,m,asian,hisp.latino,43
2018GQ0093936,5,1,51245,3,80_89,f,asian,not.hisp.latino,21
2018GQ0093956,5,1,51090,3,10_19,f,white,not.hisp.latino,49
2018GQ0093978,5,1,51096,3,30_39,f,white,not.hisp.latino,18
2018GQ0094008,5,1,51010,3,80_89,m,white,hisp.latino,11
2018GQ0094030,5,1,51084,3,0_9,f,white,not.hisp.latino,9
2018GQ0094034,5,1,51040,3,0_9,f,white,not.hisp.latino,16
2018GQ0094104,5,1,51096,3,80_89,m,asian,not.hisp.latino,162
2018GQ0094130,5,1,51155,3,80_89,f,black.aa,not.hisp.latino,29
2018GQ0094131,5,1,51105,3,10_19,m,white,not.hisp.latino,42
2018GQ0094134,5,1,51040,3,70_79,f,white,not.hisp.latino,34
2018GQ0094193,5,1,51246,3,10_19,m,a.ind..nat.ak,not.hisp.latino,25
2018GQ0094200,5,1,51206,3,70_79,m,white,not.hisp.latino,162
2018GQ0094265,5,1,51154,3,30_39,m,white,not.hisp.latino,8
2018GQ0094310,5,1,51115,3,80_89,f,black.aa,not.hisp.latino,145
2018GQ0094350,5,1,51080,3,80_89,f,white,not.hisp.latino,2
2018GQ0094441,5,1,51096,3,80_89,m,white,hisp.latino,77
2018GQ0094461,5,1,51110,3,80_89,f,white,not.hisp.latino,101
2018GQ0094514,5,1,51044,3,80_89,f,two.,not.hisp.latino,2
2018GQ0094564,5,1,51120,3,50_59,m,white,hisp.latino,25
2018GQ0094568,5,1,51090,3,0_9,m,white,not.hisp.latino,53
2018GQ0094577,5,1,51164,3,50_59,f,white,not.hisp.latino,2
2018GQ0094681,5,1,51020,3,80_89,m,white,not.hisp.latino,5
2018GQ0094690,5,1,51105,3,10_19,f,white,not.hisp.latino,27
2018GQ0094731,5,1,55002,3,80_89,f,white,not.hisp.latino,33
2018GQ0094772,5,1,51115,3,40_49,f,asian,not.hisp.latino,59
2018GQ0094814,5,1,51175,3,40_49,f,white,not.hisp.latino,164
2018GQ0094895,5,1,55002,3,20_29,m,black.aa,hisp.latino,134
2018GQ0094898,5,1,51135,3,20_29,m,white,not.hisp.latino,120
2018GQ0094936,5,1,51154,3,10_19,f,white,not.hisp.latino,174
2018GQ0094939,5,1,51096,3,20_29,f,asian,not.hisp.latino,154
2018GQ0095032,5,1,51155,3,60_69,f,white,not.hisp.latino,0
2018GQ0095042,5,1,51020,3,50_59,m,white,not.hisp.latino,46
2018GQ0095093,5,1,51115,3,40_49,f,white,not.hisp.latino,14
2018GQ0095139,5,1,51085,3,60_69,f,black.aa,not.hisp.latino,13
2018GQ0095193,5,1,51044,3,70_79,m,white,not.hisp.latino,40
2018GQ0095203,5,1,51044,3,10_19,f,white,not.hisp.latino,158
2018GQ0095326,5,1,51090,3,80_89,f,white,not.hisp.latino,64
2018GQ0095352,5,1,51235,3,80_89,f,white,not.hisp.latino,80
2018GQ0095353,5,1,51080,3,10_19,f,white,not.hisp.latino,67
2018GQ0095429,5,1,59308,3,50_59,m,white,not.hisp.latino,13
2018GQ0095436,5,1,51020,3,40_49,m,white,not.hisp.latino,183
2018GQ0095454,5,1,4103,3,50_59,m,white,not.hisp.latino,5
2018GQ0095483,5,1,51215,3,50_59,f,black.aa,not.hisp.latino,75
2018GQ0095506,5,1,51080,3,10_19,m,white,not.hisp.latino,38
2018GQ0095547,5,1,55002,3,10_19,m,white,hisp.latino,43
2018GQ0095647,5,1,51105,3,80_89,f,white,not.hisp.latino,156
2018GQ0095703,5,1,59303,3,0_9,m,a.ind..nat.ak,hisp.latino,40
2018GQ0095715,5,1,51097,3,60_69,f,white,not.hisp.latino,34
2018GQ0095802,5,1,51215,3,10_19,m,asian,hisp.latino,15
2018GQ0095853,5,1,51145,3,70_79,f,black.aa,not.hisp.latino,5
2018GQ0095931,5,1,51096,3,80_89,m,a.ind..nat.ak,not.hisp.latino,75
2018GQ0095941,5,1,51235,3,50_59,f,black.aa,not.hisp.latino,6
2018GQ0095956,5,1,51096,3,50_59,f,white,not.hisp.latino,73
2018GQ0095984,5,1,4101,3,40_49,m,white,hisp.latino,40
2018GQ0095987,5,1,51045,3,10_19,f,white,not.hisp.latino,56
2018GQ0095997,5,1,51096,3,50_59,f,white,not.hisp.latino,86
2018GQ0096019,5,1,51120,3,70_79,f,black.aa,not.hisp.latino,131
2018GQ0096027,5,1,51010,3,50_59,m,two.,not.hisp.latino,150
2018GQ0096044,5,1,51105,3,80_89,f,white,not.hisp.latino,54
2018GQ0096064,5,1,51110,3,40_49,f,white,not.hisp.latino,6
2018GQ0096102,5,1,51020,3,0_9,m,white,not.hisp.latino,2
2018GQ0096129,5,1,51096,3,80_89,f,white,not.hisp.latino,86
2018GQ0096138,5,1,51110,3,80_89,m,black.aa,not.hisp.latino,32
2018GQ0096182,5,1,51224,3,50_59,f,white,not.hisp.latino,3
2018GQ0096191,5,1,51096,3,80_89,m,asian,hisp.latino,91
2018GQ0096193,5,1,51080,3,70_79,f,white,not.hisp.latino,3
2018GQ0096216,5,1,51164,3,50_59,m,white,not.hisp.latino,0
2018GQ0096293,5,1,51084,3,10_19,f,white,not.hisp.latino,78
2018GQ0096351,5,1,51154,3,10_19,f,white,not.hisp.latino,10
2018GQ0096359,5,1,51235,3,0_9,f,white,not.hisp.latino,66
2018GQ0096369,5,1,51096,3,50_59,f,white,not.hisp.latino,6
2018GQ0096387,5,1,51154,3,30_39,f,white,not.hisp.latino,6
2018GQ0096462,5,1,51105,3,80_89,m,asian,not.hisp.latino,24
2018GQ0096463,5,1,51044,3,80_89,f,white,not.hisp.latino,115
2018GQ0096491,5,1,51215,3,0_9,f,white,not.hisp.latino,16
2018GQ0096584,5,1,51090,3,80_89,m,white,not.hisp.latino,65
2018GQ0096687,5,1,51235,3,80_89,f,black.aa,not.hisp.latino,9
2018GQ0096716,5,1,51040,3,60_69,f,asian,not.hisp.latino,92
2018GQ0096727,5,1,51040,3,60_69,m,white,not.hisp.latino,143
2018GQ0096736,5,1,51020,3,60_69,m,asian,not.hisp.latino,23
2018GQ0096765,5,1,51154,3,0_9,f,asian,not.hisp.latino,36
2018GQ0096782,5,1,51167,3,60_69,m,white,not.hisp.latino,110
2018GQ0096808,5,1,51084,3,80_89,f,white,not.hisp.latino,14
2018GQ0096846,5,1,51096,3,80_89,f,white,not.hisp.latino,93
2018GQ0096847,5,1,51087,3,60_69,m,white,not.hisp.latino,85
2018GQ0096852,5,1,51175,3,80_89,f,white,not.hisp.latino,5
2018GQ0096939,5,1,59303,3,30_39,f,white,not.hisp.latino,6
2018GQ0097096,5,1,51110,3,80_89,m,asian,not.hisp.latino,71
2018GQ0097137,5,1,51154,3,50_59,f,white,not.hisp.latino,152
2018GQ0097167,5,1,1301,3,0_9,f,white,not.hisp.latino,83
2018GQ0097171,5,1,51110,3,70_79,f,black.aa,not.hisp.latino,72
2018GQ0097172,5,1,51105,3,50_59,m,white,not.hisp.latino,49
2018GQ0097235,5,1,51084,3,40_49,f,white,not.hisp.latino,186
2018GQ0097250,5,1,51105,3,70_79,m,white,hisp.latino,37
2018GQ0097267,5,1,51040,3,80_89,m,black.aa,not.hisp.latino,79
2018GQ0097330,5,1,51095,3,10_19,f,white,not.hisp.latino,4
2018GQ0097366,5,1,51090,3,30_39,m,white,not.hisp.latino,0
2018GQ0097480,5,1,51090,3,70_79,f,white,not.hisp.latino,4
2018GQ0097482,5,1,51090,3,60_69,m,white,not.hisp.latino,4
2018GQ0097545,5,1,51155,3,0_9,m,white,hisp.latino,9
2018GQ0097561,5,1,51225,3,0_9,f,white,not.hisp.latino,2
2018GQ0097763,5,1,51225,3,80_89,f,black.aa,not.hisp.latino,67
2018GQ0097773,5,1,51080,3,10_19,m,black.aa,hisp.latino,81
2018GQ0097805,5,1,51154,3,10_19,f,white,not.hisp.latino,8
2018GQ0097840,5,1,51215,3,80_89,m,asian,hisp.latino,2
2018GQ0097868,5,1,51080,3,10_19,m,two.,not.hisp.latino,11
2018GQ0097912,5,1,51135,3,50_59,f,white,not.hisp.latino,15
2018GQ0097920,5,1,51087,3,70_79,f,white,not.hisp.latino,8
2018GQ0097945,5,1,51235,3,80_89,f,white,not.hisp.latino,67
2018GQ0098006,5,1,55002,3,60_69,m,white,not.hisp.latino,34
2018GQ0098043,5,1,51105,3,20_29,f,asian,not.hisp.latino,25
2018GQ0098057,5,1,51090,3,0_9,f,white,not.hisp.latino,6
2018GQ0098078,5,1,1301,3,50_59,m,white,hisp.latino,28
2018GQ0098135,5,1,51010,3,30_39,m,black.aa,not.hisp.latino,13
2018GQ0098154,5,1,51105,3,10_19,f,white,not.hisp.latino,135
2018GQ0098170,5,1,4102,3,30_39,m,white,not.hisp.latino,3
2018GQ0098185,5,1,51105,3,60_69,m,asian,not.hisp.latino,14
2018GQ0098234,5,1,51244,3,80_89,m,white,not.hisp.latino,8
2018GQ0098280,5,1,51096,3,10_19,f,white,not.hisp.latino,17
2018GQ0098326,5,1,51115,3,80_89,f,black.aa,not.hisp.latino,26
2018GQ0098327,5,1,51105,3,80_89,m,white,hisp.latino,49
2018GQ0098339,5,1,51105,3,40_49,m,white,not.hisp.latino,83
2018GQ0098346,5,1,51040,3,10_19,f,asian,not.hisp.latino,31
2018GQ0098423,5,1,51040,3,80_89,f,black.aa,not.hisp.latino,21
2018GQ0098510,5,1,51115,3,20_29,f,white,not.hisp.latino,2
2018GQ0098573,5,1,51040,3,10_19,f,white,not.hisp.latino,32
2018GQ0098578,5,1,51040,3,70_79,f,asian,not.hisp.latino,96
2018GQ0098625,5,1,51040,3,40_49,f,white,not.hisp.latino,104
2018GQ0098667,5,1,51145,3,10_19,f,white,not.hisp.latino,41
2018GQ0098694,5,1,51040,3,40_49,m,white,not.hisp.latino,87
2018GQ0098702,5,1,51175,3,10_19,m,black.aa,not.hisp.latino,36
2018GQ0098711,5,1,51135,3,10_19,f,white,not.hisp.latino,2
2018GQ0098734,5,1,51215,3,30_39,f,white,not.hisp.latino,11
2018GQ0098765,5,1,51080,3,10_19,f,white,not.hisp.latino,176
2018GQ0098799,5,1,51167,3,80_89,f,white,not.hisp.latino,3
2018GQ0098840,5,1,51125,3,50_59,m,white,not.hisp.latino,55
2018GQ0098959,5,1,51235,3,10_19,m,white,not.hisp.latino,25
2018GQ0098992,5,1,51044,3,60_69,f,white,not.hisp.latino,2
2018GQ0099001,5,1,51095,3,20_29,f,asian,not.hisp.latino,86
2018GQ0099010,5,1,51096,3,80_89,f,white,not.hisp.latino,79
2018GQ0099066,5,1,1301,3,80_89,f,white,not.hisp.latino,26
2018GQ0099250,5,1,51186,3,80_89,m,white,hisp.latino,0
2018GQ0099291,5,1,51040,3,60_69,f,white,not.hisp.latino,3
2018GQ0099346,5,1,51040,3,70_79,f,black.aa,not.hisp.latino,6
2018GQ0099431,5,1,51110,3,70_79,m,asian,not.hisp.latino,10
2018GQ0099432,5,1,51044,3,80_89,f,white,not.hisp.latino,8
2018GQ0099448,5,1,51135,3,80_89,m,white,not.hisp.latino,117
2018GQ0099538,5,1,51175,3,30_39,f,white,not.hisp.latino,33
2018GQ0099580,5,1,51125,3,80_89,f,asian,not.hisp.latino,7
2018GQ0099587,5,1,51090,3,80_89,f,white,not.hisp.latino,96
2018GQ0099635,5,1,55002,3,30_39,m,asian,hisp.latino,41
2018GQ0099641,5,1,51105,3,0_9,f,white,not.hisp.latino,139
2018GQ0099663,5,1,51010,3,80_89,f,white,not.hisp.latino,25
2018GQ0099678,5,1,51096,3,70_79,m,white,not.hisp.latino,32
2018GQ0099706,5,1,51235,3,40_49,f,white,not.hisp.latino,63
2018GQ0099761,5,1,51080,3,80_89,m,white,not.hisp.latino,4
2018GQ0099893,5,1,51235,3,70_79,m,asian,hisp.latino,9
2018GQ0099914,5,1,51040,3,70_79,f,white,not.hisp.latino,90
2018GQ0099968,5,1,51245,3,10_19,f,white,not.hisp.latino,16
2018GQ0099993,5,1,51084,3,50_59,m,black.aa,not.hisp.latino,9
2018GQ0099999,5,1,51215,3,20_29,f,white,not.hisp.latino,26
2018GQ0100080,5,1,51105,3,40_49,f,white,not.hisp.latino,8
2018GQ0100092,5,1,51096,3,80_89,f,white,not.hisp.latino,88
2018GQ0100114,5,1,51090,3,80_89,m,a.ind..nat.ak,not.hisp.latino,30
2018GQ0100142,5,1,51045,3,80_89,m,two.,not.hisp.latino,212
2018GQ0100154,5,1,51120,3,80_89,f,asian,not.hisp.latino,116
2018GQ0100228,5,1,51090,3,10_19,m,black.aa,not.hisp.latino,9
2018GQ0100352,5,1,51206,3,80_89,m,white,not.hisp.latino,12
2018GQ0100405,5,1,51154,3,80_89,f,white,not.hisp.latino,22
2018GQ0100412,5,1,51105,3,10_19,f,white,not.hisp.latino,142
2018GQ0100432,5,1,51235,3,70_79,m,white,not.hisp.latino,157
2018GQ0100471,5,1,51186,3,50_59,m,white,not.hisp.latino,27
2018GQ0100477,5,1,51045,3,50_59,m,asian,not.hisp.latino,14
2018GQ0100497,5,1,51040,3,80_89,f,asian,not.hisp.latino,72
2018GQ0100517,5,1,51010,3,80_89,f,white,not.hisp.latino,33
2018GQ0100521,5,1,51095,3,80_89,m,white,not.hisp.latino,11
2018GQ0100542,5,1,55002,3,80_89,f,other,not.hisp.latino,116
2018GQ0100550,5,1,10701,3,80_89,m,black.aa,not.hisp.latino,173
2018GQ0100559,5,1,51215,3,50_59,f,asian,not.hisp.latino,10
2018GQ0100589,5,1,51097,3,80_89,f,asian,not.hisp.latino,45
2018GQ0100613,5,1,55002,3,80_89,m,asian,not.hisp.latino,26
2018GQ0100656,5,1,51087,3,30_39,f,black.aa,not.hisp.latino,0
2018GQ0100714,5,1,51145,3,80_89,m,white,not.hisp.latino,55
2018GQ0100732,5,1,51080,3,30_39,f,white,not.hisp.latino,92
2018GQ0100781,5,1,51215,3,40_49,f,white,not.hisp.latino,6
2018GQ0100804,5,1,51206,3,10_19,f,asian,not.hisp.latino,65
2018GQ0100861,5,1,51206,3,0_9,f,white,not.hisp.latino,11
2018GQ0100895,5,1,51110,3,80_89,f,white,not.hisp.latino,28
2018GQ0100916,5,1,51235,3,80_89,f,black.aa,not.hisp.latino,34
2018GQ0100921,5,1,51154,3,80_89,f,white,not.hisp.latino,23
2018GQ0100946,5,1,51020,3,50_59,m,white,not.hisp.latino,52
2018GQ0100971,5,1,51105,3,80_89,m,white,not.hisp.latino,88
2018GQ0100974,5,1,51105,3,50_59,m,white,not.hisp.latino,89
2018GQ0101048,5,1,51040,3,70_79,f,white,not.hisp.latino,138
2018GQ0101064,5,1,51080,3,80_89,f,black.aa,not.hisp.latino,82
2018GQ0101114,5,1,51110,3,50_59,m,black.aa,not.hisp.latino,0
2018GQ0101123,5,1,55002,3,80_89,f,white,not.hisp.latino,5
2018GQ0101141,5,1,51090,3,40_49,m,white,not.hisp.latino,170
2018GQ0101194,5,1,51044,3,60_69,m,white,not.hisp.latino,47
2018GQ0101217,5,1,51155,3,80_89,m,white,not.hisp.latino,29
2018GQ0101308,5,1,51154,3,10_19,f,white,not.hisp.latino,325
2018GQ0101328,5,1,51045,3,70_79,f,white,not.hisp.latino,29
2018GQ0101348,5,1,51020,3,50_59,m,black.aa,not.hisp.latino,30
2018GQ0101386,5,1,59303,3,20_29,m,white,not.hisp.latino,27
2018GQ0101388,5,1,51164,3,80_89,m,white,not.hisp.latino,132
2018GQ0101419,5,1,51155,3,50_59,m,black.aa,not.hisp.latino,33
2018GQ0101445,5,1,51110,3,50_59,m,white,not.hisp.latino,17
2018GQ0101469,5,1,51110,3,40_49,f,black.aa,not.hisp.latino,0
2018GQ0101471,5,1,51154,3,10_19,f,white,not.hisp.latino,0
2018GQ0101519,5,1,51097,3,40_49,f,white,not.hisp.latino,36
2018GQ0101535,5,1,51145,3,50_59,f,white,not.hisp.latino,0
2018GQ0101563,5,1,59301,3,40_49,f,white,not.hisp.latino,5
2018GQ0101598,5,1,51155,3,60_69,m,white,not.hisp.latino,28
2018GQ0101630,5,1,51155,3,40_49,m,white,not.hisp.latino,2
2018GQ0101642,5,1,51110,3,80_89,f,white,not.hisp.latino,40
2018GQ0101658,5,1,51154,3,10_19,f,white,not.hisp.latino,9
2018GQ0101676,5,1,51097,3,0_9,m,white,not.hisp.latino,172
2018GQ0101871,5,1,51115,3,80_89,f,asian,not.hisp.latino,71
2018GQ0101890,5,1,51154,3,80_89,m,asian,not.hisp.latino,149
2018GQ0101918,5,1,51206,3,10_19,m,white,not.hisp.latino,15
2018GQ0101922,5,1,59303,3,30_39,m,asian,not.hisp.latino,4
2018GQ0101939,5,1,4103,3,40_49,f,white,not.hisp.latino,11
2018GQ0101961,5,1,51115,3,80_89,m,white,not.hisp.latino,68
2018GQ0101984,5,1,51154,3,80_89,m,white,not.hisp.latino,80
2018GQ0102042,5,1,51096,3,10_19,m,white,not.hisp.latino,66
2018GQ0102057,5,1,51246,3,10_19,f,white,not.hisp.latino,185
2018GQ0102067,5,1,51215,3,10_19,f,white,not.hisp.latino,185
2018GQ0102122,5,1,51044,3,80_89,m,white,not.hisp.latino,70
2018GQ0102133,5,1,51154,3,50_59,f,asian,not.hisp.latino,38
2018GQ0102135,5,1,51080,3,10_19,m,white,not.hisp.latino,52
2018GQ0102154,5,1,51105,3,80_89,f,white,not.hisp.latino,81
2018GQ0102272,5,1,59303,3,60_69,m,white,not.hisp.latino,4
2018GQ0102311,5,1,51096,3,80_89,f,black.aa,not.hisp.latino,6
2018GQ0102338,5,1,51105,3,30_39,f,white,not.hisp.latino,41
2018GQ0102361,5,1,51235,3,60_69,f,black.aa,not.hisp.latino,83
2018GQ0102456,5,1,51080,3,80_89,m,white,not.hisp.latino,50
2018GQ0102474,5,1,51155,3,80_89,f,white,not.hisp.latino,23
2018GQ0102506,5,1,51096,3,50_59,f,white,not.hisp.latino,60
