geo_id,block_group_name,population,0_9,10_19,20_29,30_39,40_49,50_59,60_69,70_79,80_89,m,f,white,black.aa,a.ind..nat.ak,asian,nat.hi.pt.isl,other,two.,not.hisp.latino,hisp.latino
1500000US510594325001,"Block Group 1, Census Tract 4325, Fairfax County, Virginia",1538,169,219,90,150,331,142,264,146,27,766,772,1287,35,0,109,0,0,107,1441,97
1500000US510594522003,"Block Group 3, Census Tract 4522, Fairfax County, Virginia",1108,164,208,47,167,208,126,121,31,36,575,533,431,113,0,159,0,79,326,847,261
1500000US510594221022,"Block Group 2, Census Tract 4221.02, Fairfax County, Virginia",1523,201,290,135,284,308,152,58,95,0,661,862,529,600,0,341,0,0,53,1452,71
1500000US510594506011,"Block Group 1, Census Tract 4506.01, Fairfax County, Virginia",1129,150,75,80,201,138,156,202,108,19,534,595,701,0,0,385,0,19,24,1107,22
1500000US510594306001,"Block Group 1, Census Tract 4306, Fairfax County, Virginia",2478,343,414,317,466,238,294,257,85,64,1221,1257,1030,177,0,854,0,417,0,1265,1213
1500000US510594917022,"Block Group 2, Census Tract 4917.02, Fairfax County, Virginia",1466,134,155,336,388,157,181,115,0,0,809,657,1034,124,0,129,0,48,131,1138,328
1500000US510594805053,"Block Group 3, Census Tract 4805.05, Fairfax County, Virginia",707,75,45,148,139,87,129,29,40,15,362,345,557,23,0,93,0,12,22,695,12
1500000US510594206001,"Block Group 1, Census Tract 4206, Fairfax County, Virginia",1586,120,153,394,403,241,136,139,0,0,973,613,945,78,0,42,0,506,15,1025,561
1500000US510594154022,"Block Group 2, Census Tract 4154.02, Fairfax County, Virginia",845,106,109,54,44,204,113,111,77,27,406,439,729,0,0,0,0,0,116,716,129
1500000US510594804022,"Block Group 2, Census Tract 4804.02, Fairfax County, Virginia",2465,351,308,175,169,346,480,347,226,63,1243,1222,1787,60,0,536,0,0,82,2351,114
1500000US510594513002,"Block Group 2, Census Tract 4513, Fairfax County, Virginia",1117,98,122,114,129,234,188,120,80,32,586,531,830,32,0,166,0,0,89,999,118
1500000US510594327022,"Block Group 2, Census Tract 4327.02, Fairfax County, Virginia",1967,232,215,299,329,178,309,289,95,21,937,1030,910,354,0,353,0,203,147,1589,378
1500000US510594203003,"Block Group 3, Census Tract 4203, Fairfax County, Virginia",1031,97,126,206,110,113,114,165,100,0,408,623,565,34,0,277,0,155,0,565,466
1500000US510594822033,"Block Group 3, Census Tract 4822.03, Fairfax County, Virginia",1021,93,0,175,268,131,106,172,76,0,497,524,758,55,0,178,0,0,30,991,30
1500000US510594822032,"Block Group 2, Census Tract 4822.03, Fairfax County, Virginia",883,89,84,130,139,77,128,108,80,48,486,397,883,0,0,0,0,0,0,824,59
1500000US510594221013,"Block Group 3, Census Tract 4221.01, Fairfax County, Virginia",1479,201,184,356,483,49,166,40,0,0,838,641,831,374,0,100,0,174,0,948,531
1500000US510594913022,"Block Group 2, Census Tract 4913.02, Fairfax County, Virginia",1177,176,196,173,159,145,205,80,27,16,575,602,685,76,0,342,0,29,45,1117,60
1500000US510594217012,"Block Group 2, Census Tract 4217.01, Fairfax County, Virginia",1843,348,183,326,263,180,352,128,31,32,838,1005,608,477,0,267,0,477,14,917,926
1500000US510594222022,"Block Group 2, Census Tract 4222.02, Fairfax County, Virginia",2086,230,471,210,216,497,195,213,54,0,1134,952,448,719,0,752,0,0,167,2005,81
1500000US510594705002,"Block Group 2, Census Tract 4705, Fairfax County, Virginia",2392,363,304,195,263,359,348,280,151,129,1334,1058,1769,11,0,467,0,0,145,2392,0
1500000US510594309021,"Block Group 1, Census Tract 4309.02, Fairfax County, Virginia",1288,186,65,264,144,210,102,158,107,52,623,665,637,37,50,490,0,39,35,1140,148
1500000US510594809014,"Block Group 4, Census Tract 4809.01, Fairfax County, Virginia",879,37,111,37,130,140,176,150,35,63,501,378,654,47,0,134,0,9,35,773,106
1500000US510594307002,"Block Group 2, Census Tract 4307, Fairfax County, Virginia",1264,168,197,129,246,135,164,154,55,16,561,703,740,53,0,380,0,15,76,872,392
1500000US510594503002,"Block Group 2, Census Tract 4503, Fairfax County, Virginia",542,96,2,77,54,48,128,82,24,31,297,245,373,0,0,12,0,157,0,374,168
1500000US510594812023,"Block Group 3, Census Tract 4812.02, Fairfax County, Virginia",2342,286,353,610,380,235,263,83,87,45,1091,1251,1381,624,46,101,0,161,29,1231,1111
1500000US510594914041,"Block Group 1, Census Tract 4914.04, Fairfax County, Virginia",1341,84,224,121,172,187,346,155,52,0,657,684,1039,73,0,170,0,51,8,1264,77
1500000US510594803001,"Block Group 1, Census Tract 4803, Fairfax County, Virginia",3734,394,527,326,320,459,576,604,343,185,1769,1965,2637,82,0,782,0,41,192,3627,107
1500000US510594817022,"Block Group 2, Census Tract 4817.02, Fairfax County, Virginia",2207,392,280,363,335,322,245,74,164,32,1018,1189,1328,67,0,496,0,228,88,1910,297
1500000US510594914011,"Block Group 1, Census Tract 4914.01, Fairfax County, Virginia",1838,185,303,150,271,431,330,79,79,10,889,949,719,220,0,593,0,126,180,1558,280
1500000US510594301021,"Block Group 1, Census Tract 4301.02, Fairfax County, Virginia",3270,273,440,676,384,476,423,367,133,98,1620,1650,2035,261,0,813,0,0,161,2933,337
1500000US510594306002,"Block Group 2, Census Tract 4306, Fairfax County, Virginia",1322,103,291,297,231,138,127,97,32,6,613,709,750,182,9,318,0,53,10,793,529
1500000US510594527001,"Block Group 1, Census Tract 4527, Fairfax County, Virginia",2159,472,226,410,239,324,259,88,109,32,833,1326,589,919,0,460,0,161,30,1588,571
1500000US510594917031,"Block Group 1, Census Tract 4917.03, Fairfax County, Virginia",2137,124,94,631,586,200,384,76,42,0,1130,1007,1073,297,0,767,0,0,0,2046,91
1500000US510594817011,"Block Group 1, Census Tract 4817.01, Fairfax County, Virginia",1843,141,378,256,126,230,304,253,108,47,933,910,1411,38,0,268,0,0,126,1753,90
1500000US510594817012,"Block Group 2, Census Tract 4817.01, Fairfax County, Virginia",2642,312,539,159,192,378,425,425,189,23,1346,1296,1968,103,10,479,0,0,82,2579,63
1500000US510594219003,"Block Group 3, Census Tract 4219, Fairfax County, Virginia",269,0,47,31,55,53,53,23,7,0,156,113,70,73,0,47,0,26,53,214,55
1500000US510594922012,"Block Group 2, Census Tract 4922.01, Fairfax County, Virginia",1006,49,196,80,100,136,179,220,46,0,480,526,796,81,0,96,0,8,25,917,89
1500000US510594811022,"Block Group 2, Census Tract 4811.02, Fairfax County, Virginia",390,54,34,53,62,64,97,26,0,0,179,211,205,10,0,117,0,40,18,346,44
1500000US510594523021,"Block Group 1, Census Tract 4523.02, Fairfax County, Virginia",3271,584,493,613,554,436,354,145,25,67,1692,1579,1633,69,0,621,0,887,61,1042,2229
1500000US510594823012,"Block Group 2, Census Tract 4823.01, Fairfax County, Virginia",2708,455,130,301,327,521,331,279,242,122,1309,1399,2289,51,0,126,0,50,192,2303,405
1500000US510594214003,"Block Group 3, Census Tract 4214, Fairfax County, Virginia",1684,180,299,281,354,150,197,205,18,0,737,947,694,569,0,82,0,223,116,755,929
1500000US510594808023,"Block Group 3, Census Tract 4808.02, Fairfax County, Virginia",867,81,68,89,159,61,217,111,57,24,403,464,514,68,0,128,0,96,61,737,130
1500000US510594913013,"Block Group 3, Census Tract 4913.01, Fairfax County, Virginia",1505,236,147,211,302,246,179,184,0,0,875,630,777,71,41,525,0,0,91,1282,223
1500000US510594615001,"Block Group 1, Census Tract 4615, Fairfax County, Virginia",1045,37,78,183,336,203,82,113,13,0,555,490,604,104,0,326,0,0,11,1031,14
1500000US510594918012,"Block Group 2, Census Tract 4918.01, Fairfax County, Virginia",1271,133,196,192,325,210,127,63,25,0,654,617,404,199,0,526,0,106,36,1178,93
1500000US510594822011,"Block Group 1, Census Tract 4822.01, Fairfax County, Virginia",2403,327,248,468,491,281,226,224,117,21,1215,1188,1478,292,0,299,0,148,186,1800,603
1500000US510594223024,"Block Group 4, Census Tract 4223.02, Fairfax County, Virginia",1698,196,212,236,392,216,196,126,55,69,809,889,908,87,0,601,0,0,102,1504,194
1500000US510594918031,"Block Group 1, Census Tract 4918.03, Fairfax County, Virginia",2398,332,352,366,495,371,201,160,121,0,1182,1216,1080,34,21,1104,0,0,159,2298,100
1500000US510594506014,"Block Group 4, Census Tract 4506.01, Fairfax County, Virginia",579,68,129,0,66,122,97,65,25,7,345,234,405,0,0,108,0,0,66,579,0
1500000US510594515013,"Block Group 3, Census Tract 4515.01, Fairfax County, Virginia",1962,373,103,271,378,249,274,129,140,45,890,1072,1156,200,0,439,0,39,128,1374,588
1500000US510594223011,"Block Group 1, Census Tract 4223.01, Fairfax County, Virginia",1666,200,86,333,255,200,262,131,161,38,757,909,827,472,0,182,0,85,100,1305,361
1500000US510594210023,"Block Group 3, Census Tract 4210.02, Fairfax County, Virginia",1593,400,135,288,283,128,142,122,72,23,741,852,540,470,48,357,0,56,122,1276,317
1500000US510594913032,"Block Group 2, Census Tract 4913.03, Fairfax County, Virginia",3129,438,286,446,724,448,351,263,126,47,1572,1557,1398,474,40,867,0,189,161,2265,864
1500000US510594616013,"Block Group 3, Census Tract 4616.01, Fairfax County, Virginia",3622,575,312,462,789,715,302,269,123,75,2080,1542,1782,236,0,1318,0,13,273,3054,568
1500000US510594323003,"Block Group 3, Census Tract 4323, Fairfax County, Virginia",1851,263,230,151,265,202,267,261,162,50,846,1005,1010,300,0,428,11,35,67,1786,65
1500000US510594528014,"Block Group 4, Census Tract 4528.01, Fairfax County, Virginia",418,0,0,47,40,66,114,60,76,15,182,236,280,80,0,28,0,0,30,403,15
1500000US510594812011,"Block Group 1, Census Tract 4812.01, Fairfax County, Virginia",1147,138,139,75,105,165,229,213,67,16,594,553,734,178,0,201,0,0,34,1094,53
1500000US510594820012,"Block Group 2, Census Tract 4820.01, Fairfax County, Virginia",2709,402,389,158,217,412,455,539,137,0,1325,1384,1958,135,0,471,0,56,89,2510,199
1500000US510594701001,"Block Group 1, Census Tract 4701, Fairfax County, Virginia",828,26,192,68,9,120,142,110,120,41,399,429,695,0,0,117,0,0,16,805,23
1500000US510594519001,"Block Group 1, Census Tract 4519, Fairfax County, Virginia",1665,175,240,258,231,275,247,126,64,49,890,775,788,289,0,347,0,169,72,1453,212
1500000US510594911032,"Block Group 2, Census Tract 4911.03, Fairfax County, Virginia",2224,441,123,508,435,261,232,151,73,0,1190,1034,1297,456,0,334,0,35,102,1547,677
1500000US510594514002,"Block Group 2, Census Tract 4514, Fairfax County, Virginia",1279,176,160,164,314,188,62,45,55,115,681,598,749,53,0,160,0,309,8,643,636
1500000US510594528021,"Block Group 1, Census Tract 4528.02, Fairfax County, Virginia",1340,0,78,111,174,188,246,266,134,143,581,759,764,316,0,136,0,0,124,1232,108
1500000US510594709004,"Block Group 4, Census Tract 4709, Fairfax County, Virginia",1054,188,63,73,140,151,66,160,67,146,494,560,900,75,0,79,0,0,0,1018,36
1500000US510594315001,"Block Group 1, Census Tract 4315, Fairfax County, Virginia",2389,300,359,162,231,341,372,386,110,128,1189,1200,1968,123,8,211,0,0,79,2145,244
1500000US510594824001,"Block Group 1, Census Tract 4824, Fairfax County, Virginia",2292,332,340,106,156,407,384,317,190,60,1140,1152,1926,21,0,261,0,11,73,2105,187
1500000US510594522004,"Block Group 4, Census Tract 4522, Fairfax County, Virginia",781,35,70,141,69,73,161,111,41,80,357,424,310,72,7,339,0,0,53,781,0
1500000US510594162002,"Block Group 2, Census Tract 4162, Fairfax County, Virginia",3507,1098,678,528,891,261,51,0,0,0,1784,1723,1994,888,0,131,0,21,473,3061,446
1500000US510594612021,"Block Group 1, Census Tract 4612.02, Fairfax County, Virginia",1115,105,107,92,287,251,178,66,29,0,644,471,555,65,0,483,0,0,12,1095,20
1500000US510594223012,"Block Group 2, Census Tract 4223.01, Fairfax County, Virginia",1580,299,159,106,340,212,282,136,0,46,755,825,962,160,17,267,0,0,174,1391,189
1500000US510594524001,"Block Group 1, Census Tract 4524, Fairfax County, Virginia",1153,129,109,164,83,264,126,119,108,51,550,603,469,140,44,370,0,25,105,1047,106
1500000US510594801002,"Block Group 2, Census Tract 4801, Fairfax County, Virginia",1424,75,200,147,46,157,291,243,158,107,692,732,1149,11,31,179,0,11,43,1331,93
1500000US510594203001,"Block Group 1, Census Tract 4203, Fairfax County, Virginia",2259,415,315,86,221,388,452,165,157,60,1145,1114,1890,163,0,147,0,1,58,1966,293
1500000US510594153002,"Block Group 2, Census Tract 4153, Fairfax County, Virginia",1491,132,258,80,174,177,322,132,73,143,715,776,1003,120,0,109,0,184,75,1209,282
1500000US510594516012,"Block Group 2, Census Tract 4516.01, Fairfax County, Virginia",1176,444,37,295,304,96,0,0,0,0,488,688,297,0,0,71,0,604,204,71,1105
1500000US510594527003,"Block Group 3, Census Tract 4527, Fairfax County, Virginia",752,98,41,75,120,155,68,134,19,42,381,371,499,143,0,78,0,16,16,680,72
1500000US510594218001,"Block Group 1, Census Tract 4218, Fairfax County, Virginia",1749,168,182,173,512,415,205,81,5,8,832,917,485,960,3,133,22,28,118,1697,52
1500000US510594916013,"Block Group 3, Census Tract 4916.01, Fairfax County, Virginia",1301,124,203,188,62,139,295,178,112,0,689,612,827,32,0,415,0,0,27,1268,33
1500000US510594217022,"Block Group 2, Census Tract 4217.02, Fairfax County, Virginia",2356,405,236,353,268,399,251,227,161,56,1236,1120,1131,759,0,285,0,105,76,1810,546
1500000US510594711005,"Block Group 5, Census Tract 4711, Fairfax County, Virginia",1568,297,139,236,106,218,227,180,68,97,862,706,1091,71,0,277,0,0,129,1433,135
1500000US510594914021,"Block Group 1, Census Tract 4914.02, Fairfax County, Virginia",2676,469,266,324,520,359,325,233,132,48,1287,1389,1346,208,0,1008,0,0,114,2250,426
1500000US510594914031,"Block Group 1, Census Tract 4914.03, Fairfax County, Virginia",2516,323,415,269,248,385,523,209,94,50,1230,1286,1630,24,0,681,0,51,130,2278,238
1500000US510594308011,"Block Group 1, Census Tract 4308.01, Fairfax County, Virginia",1908,277,239,214,205,270,326,176,137,64,945,963,1493,22,0,158,0,70,165,1679,229
1500000US510594204002,"Block Group 2, Census Tract 4204, Fairfax County, Virginia",1571,92,38,529,394,192,164,108,34,20,815,756,775,330,0,381,0,23,62,1459,112
1500000US510594323002,"Block Group 2, Census Tract 4323, Fairfax County, Virginia",1257,177,168,118,218,142,130,157,118,29,642,615,976,0,0,281,0,0,0,1101,156
1500000US510594924001,"Block Group 1, Census Tract 4924, Fairfax County, Virginia",2080,255,268,297,295,310,311,206,96,42,1047,1033,1319,285,25,277,0,82,92,1601,479
1500000US510594617001,"Block Group 1, Census Tract 4617, Fairfax County, Virginia",2454,191,296,580,411,462,294,207,13,0,1327,1127,1012,170,0,1013,0,146,113,2214,240
1500000US510594503004,"Block Group 4, Census Tract 4503, Fairfax County, Virginia",711,95,123,48,106,186,50,78,25,0,330,381,448,0,0,133,0,130,0,581,130
1500000US510594308012,"Block Group 2, Census Tract 4308.01, Fairfax County, Virginia",2763,369,343,144,336,407,440,345,267,112,1368,1395,1991,128,0,545,0,61,38,2233,530
1500000US510594328001,"Block Group 1, Census Tract 4328, Fairfax County, Virginia",2358,424,320,302,328,312,342,222,108,0,1113,1245,1097,549,0,393,0,32,287,2172,186
1500000US510594214001,"Block Group 1, Census Tract 4214, Fairfax County, Virginia",4238,644,393,861,1118,254,351,405,154,58,2123,2115,1812,856,0,748,0,708,114,2686,1552
1500000US510594826012,"Block Group 2, Census Tract 4826.01, Fairfax County, Virginia",3600,431,586,504,462,612,735,198,72,0,1786,1814,1603,104,0,1813,0,59,21,2967,633
1500000US510594519003,"Block Group 3, Census Tract 4519, Fairfax County, Virginia",1418,237,269,323,219,291,63,0,16,0,591,827,881,91,0,267,16,43,120,986,432
1500000US510594302011,"Block Group 1, Census Tract 4302.01, Fairfax County, Virginia",2569,392,386,307,382,282,380,240,163,37,1341,1228,1890,0,0,497,0,52,130,2353,216
1500000US510594601002,"Block Group 2, Census Tract 4601, Fairfax County, Virginia",1886,272,254,71,163,352,217,269,199,89,894,992,1581,2,0,276,0,13,14,1858,28
1500000US510594301013,"Block Group 3, Census Tract 4301.01, Fairfax County, Virginia",1969,182,324,211,80,296,317,295,250,14,981,988,1428,46,0,397,0,2,96,1811,158
1500000US510594914014,"Block Group 4, Census Tract 4914.01, Fairfax County, Virginia",550,55,10,72,127,90,114,24,49,9,290,260,403,29,0,56,0,0,62,524,26
1500000US510594301012,"Block Group 2, Census Tract 4301.01, Fairfax County, Virginia",1294,154,167,114,149,153,219,197,110,31,582,712,959,0,0,196,0,10,129,1171,123
1500000US510594501004,"Block Group 4, Census Tract 4501, Fairfax County, Virginia",1081,82,31,172,156,156,214,166,42,62,461,620,771,40,0,62,0,153,55,790,291
1500000US510594526003,"Block Group 3, Census Tract 4526, Fairfax County, Virginia",863,50,77,181,240,150,103,62,0,0,433,430,527,57,0,173,0,47,59,672,191
1500000US510594405013,"Block Group 3, Census Tract 4405.01, Fairfax County, Virginia",1257,41,243,112,53,96,322,187,180,23,577,680,1145,13,0,45,0,0,54,1191,66
1500000US510594525012,"Block Group 2, Census Tract 4525.01, Fairfax County, Virginia",1647,132,191,207,281,258,176,289,35,78,800,847,962,93,0,452,0,6,134,1520,127
1500000US510594524004,"Block Group 4, Census Tract 4524, Fairfax County, Virginia",2218,358,259,263,253,405,105,147,311,117,945,1273,1192,129,0,444,0,403,50,1268,950
1500000US510594408001,"Block Group 1, Census Tract 4408, Fairfax County, Virginia",3044,253,542,263,249,471,454,355,155,302,1472,1572,2464,164,53,363,0,0,0,2500,544
1500000US510594708001,"Block Group 1, Census Tract 4708, Fairfax County, Virginia",967,81,280,31,23,249,67,103,91,42,478,489,834,14,0,119,0,0,0,927,40
1500000US510594518001,"Block Group 1, Census Tract 4518, Fairfax County, Virginia",1396,136,77,335,242,161,121,132,145,47,719,677,535,115,0,310,0,312,124,883,513
1500000US510594922031,"Block Group 1, Census Tract 4922.03, Fairfax County, Virginia",903,117,117,95,101,47,187,144,44,51,410,493,598,103,0,152,0,0,50,903,0
1500000US510594713041,"Block Group 1, Census Tract 4713.04, Fairfax County, Virginia",1849,225,282,108,247,250,330,175,144,88,892,957,1392,52,0,265,0,28,112,1779,70
1500000US510594212001,"Block Group 1, Census Tract 4212, Fairfax County, Virginia",2057,302,250,194,225,279,282,234,154,137,1010,1047,1836,65,0,73,0,8,75,1987,70
1500000US510594310021,"Block Group 1, Census Tract 4310.02, Fairfax County, Virginia",2432,341,345,245,462,363,282,220,130,44,1123,1309,1103,570,0,527,0,153,79,1924,508
1500000US510594523011,"Block Group 1, Census Tract 4523.01, Fairfax County, Virginia",2619,302,359,293,461,325,361,345,155,18,1293,1326,879,145,234,700,136,409,116,1582,1037
1500000US510594608002,"Block Group 2, Census Tract 4608, Fairfax County, Virginia",2009,189,293,201,191,240,524,193,105,73,943,1066,1729,0,0,165,0,5,110,1961,48
1500000US510594811061,"Block Group 1, Census Tract 4811.06, Fairfax County, Virginia",1005,64,153,158,63,127,210,177,53,0,542,463,769,9,0,135,0,16,76,867,138
1500000US510594911022,"Block Group 2, Census Tract 4911.02, Fairfax County, Virginia",1617,232,214,137,241,224,280,196,56,37,780,837,1020,63,0,341,0,123,70,1419,198
1500000US510594202021,"Block Group 1, Census Tract 4202.02, Fairfax County, Virginia",1776,113,91,481,467,158,330,92,44,0,876,900,941,476,0,254,0,38,67,1567,209
1500000US510594516021,"Block Group 1, Census Tract 4516.02, Fairfax County, Virginia",874,58,179,160,70,87,109,120,59,32,542,332,536,0,0,91,0,172,75,655,219
1500000US510594814003,"Block Group 3, Census Tract 4814, Fairfax County, Virginia",1975,282,204,141,422,197,333,196,183,17,1017,958,1272,514,0,62,0,0,127,1774,201
1500000US510594528011,"Block Group 1, Census Tract 4528.01, Fairfax County, Virginia",1029,135,0,73,245,180,72,175,55,94,485,544,797,118,0,70,0,44,0,874,155
1500000US510594708002,"Block Group 2, Census Tract 4708, Fairfax County, Virginia",2000,256,264,178,152,363,308,202,162,115,912,1088,1351,61,17,421,0,44,106,1852,148
1500000US510594211022,"Block Group 2, Census Tract 4211.02, Fairfax County, Virginia",2155,371,136,206,495,315,245,215,140,32,1094,1061,1461,265,0,263,0,47,119,1829,326
1500000US510594707005,"Block Group 5, Census Tract 4707, Fairfax County, Virginia",1043,153,192,58,143,223,135,12,68,59,502,541,703,17,0,229,0,73,21,975,68
1500000US510594917051,"Block Group 1, Census Tract 4917.05, Fairfax County, Virginia",3457,434,616,269,438,606,565,306,187,36,1649,1808,1328,91,0,1857,0,7,174,3308,149
1500000US510594805021,"Block Group 1, Census Tract 4805.02, Fairfax County, Virginia",3075,356,460,325,357,342,542,410,146,137,1560,1515,2252,141,0,539,0,27,116,2829,246
1500000US510594518002,"Block Group 2, Census Tract 4518, Fairfax County, Virginia",2287,310,231,216,254,184,478,307,206,101,1123,1164,1424,110,0,408,0,119,226,1705,582
1500000US510594825013,"Block Group 3, Census Tract 4825.01, Fairfax County, Virginia",3962,566,297,949,1075,480,343,196,56,0,1899,2063,1368,1295,0,1183,0,63,53,3686,276
1500000US510594618011,"Block Group 1, Census Tract 4618.01, Fairfax County, Virginia",1535,203,214,195,299,203,189,135,56,41,709,826,1047,134,17,284,0,36,17,1383,152
1500000US510594820011,"Block Group 1, Census Tract 4820.01, Fairfax County, Virginia",1129,129,113,54,175,202,123,142,117,74,529,600,1038,35,0,10,0,0,46,1074,55
1500000US510594407023,"Block Group 3, Census Tract 4407.02, Fairfax County, Virginia",1868,191,267,179,219,145,341,271,113,142,923,945,1337,50,11,419,0,26,25,1757,111
1500000US510594817013,"Block Group 3, Census Tract 4817.01, Fairfax County, Virginia",1771,170,310,54,146,214,320,351,167,39,896,875,1472,0,0,264,0,0,35,1716,55
1500000US510594901034,"Block Group 4, Census Tract 4901.03, Fairfax County, Virginia",1342,228,150,131,186,104,257,191,28,67,739,603,1064,0,21,108,0,49,100,1159,183
1500000US510594321002,"Block Group 2, Census Tract 4321, Fairfax County, Virginia",2477,282,346,456,251,300,341,308,162,31,1174,1303,1891,61,72,237,0,88,128,2226,251
1500000US510594152002,"Block Group 2, Census Tract 4152, Fairfax County, Virginia",550,7,21,91,31,59,113,111,63,54,201,349,497,12,0,17,0,0,24,522,28
1500000US510594612012,"Block Group 2, Census Tract 4612.01, Fairfax County, Virginia",1825,172,245,137,111,134,500,259,172,95,833,992,1215,140,0,422,0,0,48,1654,171
1500000US510594224011,"Block Group 1, Census Tract 4224.01, Fairfax County, Virginia",805,90,54,242,184,76,108,0,25,26,411,394,654,54,0,38,0,40,19,729,76
1500000US510594401003,"Block Group 3, Census Tract 4401, Fairfax County, Virginia",3103,404,599,424,377,520,534,218,15,12,1521,1582,2070,1,0,860,0,20,152,2542,561
1500000US510594407011,"Block Group 1, Census Tract 4407.01, Fairfax County, Virginia",3016,259,523,225,233,430,502,445,264,135,1565,1451,2199,94,0,609,0,36,78,2792,224
1500000US510594521011,"Block Group 1, Census Tract 4521.01, Fairfax County, Virginia",1108,93,72,100,176,177,129,261,92,8,532,576,684,44,0,371,0,0,9,979,129
1500000US510594918022,"Block Group 2, Census Tract 4918.02, Fairfax County, Virginia",1641,213,294,68,207,190,277,176,163,53,777,864,1362,26,0,191,0,0,62,1445,196
1500000US510594302022,"Block Group 2, Census Tract 4302.02, Fairfax County, Virginia",1516,103,228,133,126,175,377,263,74,37,710,806,1018,57,0,377,6,7,51,1399,117
1500000US510594215002,"Block Group 2, Census Tract 4215, Fairfax County, Virginia",3582,723,841,348,1001,427,106,117,19,0,2003,1579,2554,288,0,66,0,554,120,891,2691
1500000US510594816001,"Block Group 1, Census Tract 4816, Fairfax County, Virginia",1797,223,391,112,144,270,267,168,199,23,932,865,1627,0,0,121,0,0,49,1678,119
1500000US510599801001,"Block Group 1, Census Tract 9801, Fairfax County, Virginia",5,0,0,0,0,0,0,0,5,0,0,5,5,0,0,0,0,0,0,5,0
1500000US510594153001,"Block Group 1, Census Tract 4153, Fairfax County, Virginia",964,98,66,143,175,78,153,168,54,29,548,416,457,42,0,65,0,390,10,358,606
1500000US510594161002,"Block Group 2, Census Tract 4161, Fairfax County, Virginia",992,94,75,37,90,80,267,165,136,48,486,506,949,18,0,16,0,9,0,944,48
1500000US510594221011,"Block Group 1, Census Tract 4221.01, Fairfax County, Virginia",4220,945,249,663,707,514,645,471,0,26,1986,2234,2245,445,0,615,0,846,69,2680,1540
1500000US510594713031,"Block Group 1, Census Tract 4713.03, Fairfax County, Virginia",796,114,46,97,152,106,115,109,50,7,337,459,606,0,11,88,0,62,29,723,73
1500000US510594805051,"Block Group 1, Census Tract 4805.05, Fairfax County, Virginia",1347,153,73,337,306,160,191,51,76,0,728,619,1008,76,0,178,0,29,56,1152,195
1500000US510594605022,"Block Group 2, Census Tract 4605.02, Fairfax County, Virginia",2096,185,367,296,195,197,323,336,122,75,921,1175,1596,96,0,249,0,0,155,1815,281
1500000US510594826024,"Block Group 4, Census Tract 4826.02, Fairfax County, Virginia",1902,276,245,239,258,392,144,206,125,17,1130,772,822,396,0,404,0,77,203,1678,224
1500000US510594513001,"Block Group 1, Census Tract 4513, Fairfax County, Virginia",1393,135,274,97,137,242,257,136,64,51,652,741,1152,20,0,186,0,4,31,1182,211
1500000US510594802031,"Block Group 1, Census Tract 4802.03, Fairfax County, Virginia",2751,174,427,191,304,447,315,288,389,216,1266,1485,1485,343,0,764,0,57,102,2681,70
1500000US510594611002,"Block Group 2, Census Tract 4611, Fairfax County, Virginia",2266,291,350,100,131,343,412,268,298,73,1183,1083,1629,21,0,478,0,0,138,2215,51
1500000US510594155001,"Block Group 1, Census Tract 4155, Fairfax County, Virginia",1745,251,257,19,319,273,307,112,171,36,834,911,1662,0,0,34,0,0,49,1745,0
1500000US510594310013,"Block Group 3, Census Tract 4310.01, Fairfax County, Virginia",1912,248,135,310,308,258,245,248,144,16,925,987,1020,103,0,671,0,12,106,1642,270
1500000US510594805023,"Block Group 3, Census Tract 4805.02, Fairfax County, Virginia",2066,354,207,228,214,287,332,360,78,6,1062,1004,1828,100,0,72,0,52,14,1680,386
1500000US510594403001,"Block Group 1, Census Tract 4403, Fairfax County, Virginia",1147,65,154,67,94,141,228,148,178,72,575,572,961,102,0,74,0,0,10,1094,53
1500000US510594802022,"Block Group 2, Census Tract 4802.02, Fairfax County, Virginia",1695,74,111,540,504,186,168,82,30,0,1016,679,1144,115,0,336,20,0,80,1626,69
1500000US510594159001,"Block Group 1, Census Tract 4159, Fairfax County, Virginia",870,135,108,27,52,172,112,158,90,16,419,451,759,0,10,63,0,30,8,826,44
1500000US510594508001,"Block Group 1, Census Tract 4508, Fairfax County, Virginia",761,58,107,49,66,123,135,120,62,41,401,360,480,0,0,162,0,19,100,596,165
1500000US510594610001,"Block Group 1, Census Tract 4610, Fairfax County, Virginia",2586,364,439,261,186,397,448,281,109,101,1263,1323,1971,133,0,277,0,0,205,2402,184
1500000US510594501002,"Block Group 2, Census Tract 4501, Fairfax County, Virginia",2834,313,293,646,711,273,431,89,63,15,1634,1200,917,54,11,1285,21,469,77,2142,692
1500000US510594510001,"Block Group 1, Census Tract 4510, Fairfax County, Virginia",1119,92,138,106,223,148,173,160,37,42,609,510,778,37,0,232,0,52,20,880,239
1500000US510594914032,"Block Group 2, Census Tract 4914.03, Fairfax County, Virginia",1331,149,244,50,111,192,289,252,33,11,694,637,1154,31,0,55,37,0,54,1260,71
1500000US510594917032,"Block Group 2, Census Tract 4917.03, Fairfax County, Virginia",1335,203,111,142,327,361,87,104,0,0,628,707,1147,29,0,117,0,20,22,1155,180
1500000US510594801001,"Block Group 1, Census Tract 4801, Fairfax County, Virginia",1418,145,365,36,86,224,243,187,118,14,638,780,1206,0,0,163,0,49,0,1393,25
