"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15","COL16","COL17","COL18"
"59152203",235.00,10.00,0.00,225.00,0.00,45.00,10.00,175.00,0.00,0.00,230.00,90.00,70.00,25.00,25.00,15.00,500.00,2.20
"59152204",240.00,20.00,0.00,225.00,0.00,210.00,10.00,5.00,0.00,0.00,240.00,45.00,90.00,35.00,35.00,35.00,680.00,2.80
"59152205",350.00,30.00,260.00,65.00,0.00,0.00,55.00,10.00,0.00,0.00,350.00,150.00,105.00,40.00,30.00,25.00,780.00,2.20
"59152206",530.00,10.00,190.00,330.00,0.00,0.00,15.00,310.00,0.00,0.00,530.00,270.00,145.00,55.00,40.00,20.00,1000.00,1.90
"59152207",180.00,40.00,0.00,140.00,20.00,0.00,70.00,45.00,5.00,0.00,180.00,20.00,35.00,35.00,30.00,55.00,670.00,3.70
"59152208",185.00,65.00,0.00,125.00,5.00,0.00,80.00,30.00,0.00,0.00,185.00,20.00,35.00,35.00,40.00,60.00,690.00,3.70
"59152209",275.00,50.00,0.00,205.00,15.00,115.00,70.00,5.00,0.00,25.00,275.00,50.00,60.00,50.00,55.00,70.00,920.00,3.30
"59152210",125.00,55.00,0.00,70.00,0.00,0.00,65.00,5.00,0.00,0.00,120.00,10.00,30.00,20.00,20.00,45.00,490.00,4.10
"59152211",100.00,40.00,0.00,60.00,0.00,0.00,50.00,5.00,0.00,0.00,100.00,10.00,30.00,20.00,20.00,25.00,355.00,3.60
"59152212",145.00,75.00,0.00,70.00,0.00,0.00,55.00,15.00,0.00,0.00,140.00,15.00,25.00,25.00,35.00,40.00,535.00,3.70
"59152213",285.00,20.00,0.00,265.00,10.00,195.00,55.00,0.00,0.00,0.00,285.00,25.00,45.00,60.00,65.00,85.00,1040.00,3.70
"59152214",180.00,55.00,0.00,120.00,0.00,0.00,115.00,5.00,0.00,0.00,180.00,15.00,35.00,30.00,30.00,75.00,740.00,4.10
"59152217",350.00,50.00,0.00,295.00,0.00,5.00,70.00,225.00,0.00,0.00,345.00,80.00,95.00,60.00,55.00,55.00,1010.00,2.90
"59152218",135.00,25.00,0.00,110.00,0.00,0.00,95.00,15.00,0.00,0.00,135.00,5.00,20.00,25.00,35.00,45.00,550.00,4.10
"59152219",155.00,15.00,0.00,135.00,0.00,0.00,95.00,40.00,0.00,0.00,150.00,10.00,30.00,25.00,30.00,55.00,610.00,3.90
"59152220",155.00,50.00,0.00,110.00,5.00,0.00,90.00,20.00,0.00,0.00,155.00,10.00,40.00,15.00,45.00,40.00,600.00,3.90
"59152221",110.00,25.00,0.00,85.00,0.00,0.00,60.00,25.00,0.00,0.00,110.00,10.00,15.00,15.00,30.00,40.00,465.00,4.20
"59152222",130.00,40.00,0.00,90.00,0.00,0.00,55.00,35.00,0.00,0.00,130.00,15.00,20.00,20.00,20.00,50.00,510.00,3.90
"59152223",145.00,65.00,0.00,80.00,5.00,0.00,65.00,10.00,0.00,0.00,145.00,10.00,25.00,30.00,35.00,45.00,565.00,4.00
"59152224",205.00,95.00,0.00,105.00,5.00,0.00,105.00,0.00,0.00,0.00,205.00,30.00,30.00,35.00,40.00,70.00,795.00,3.90
"59152225",225.00,65.00,0.00,160.00,0.00,0.00,110.00,50.00,0.00,0.00,225.00,30.00,40.00,35.00,40.00,80.00,875.00,3.90
"59152226",155.00,65.00,0.00,90.00,5.00,0.00,80.00,5.00,0.00,0.00,155.00,20.00,50.00,25.00,30.00,35.00,515.00,3.30
"59152227",190.00,110.00,0.00,85.00,0.00,0.00,70.00,10.00,0.00,0.00,195.00,35.00,45.00,30.00,35.00,40.00,620.00,3.30
"59152228",190.00,95.00,0.00,100.00,0.00,0.00,70.00,25.00,0.00,0.00,190.00,20.00,35.00,30.00,40.00,60.00,715.00,3.80
"59152229",235.00,45.00,0.00,190.00,0.00,0.00,95.00,105.00,0.00,0.00,235.00,30.00,50.00,40.00,50.00,65.00,840.00,3.60
"59152230",120.00,30.00,0.00,90.00,10.00,0.00,55.00,35.00,0.00,0.00,115.00,15.00,20.00,15.00,25.00,45.00,460.00,3.80
"59152231",210.00,70.00,0.00,135.00,5.00,0.00,115.00,20.00,0.00,0.00,210.00,25.00,45.00,30.00,45.00,65.00,785.00,3.70
"59152232",190.00,55.00,0.00,135.00,50.00,0.00,80.00,5.00,0.00,0.00,190.00,20.00,50.00,40.00,35.00,45.00,645.00,3.40
"59152233",190.00,30.00,0.00,160.00,0.00,0.00,115.00,40.00,0.00,0.00,190.00,20.00,25.00,35.00,50.00,65.00,795.00,4.10
"59152234",190.00,45.00,0.00,145.00,0.00,0.00,85.00,55.00,0.00,0.00,185.00,15.00,25.00,40.00,45.00,65.00,760.00,4.00
"59152235",170.00,45.00,0.00,125.00,0.00,0.00,105.00,20.00,0.00,0.00,170.00,20.00,30.00,25.00,30.00,65.00,685.00,4.00
"59152236",145.00,65.00,0.00,80.00,0.00,0.00,75.00,0.00,0.00,0.00,140.00,10.00,30.00,30.00,30.00,50.00,570.00,3.90
"59152237",195.00,90.00,0.00,105.00,0.00,10.00,75.00,15.00,0.00,0.00,195.00,15.00,35.00,30.00,40.00,70.00,790.00,4.10
"59152238",210.00,110.00,0.00,100.00,0.00,0.00,80.00,15.00,0.00,0.00,210.00,30.00,50.00,30.00,40.00,60.00,780.00,3.80
"59152239",165.00,25.00,0.00,135.00,0.00,0.00,70.00,65.00,0.00,0.00,165.00,15.00,40.00,35.00,30.00,50.00,620.00,3.80
"59152240",230.00,30.00,0.00,200.00,0.00,0.00,145.00,55.00,0.00,0.00,230.00,15.00,40.00,45.00,50.00,85.00,970.00,4.10
"59152241",150.00,35.00,0.00,115.00,0.00,0.00,40.00,70.00,0.00,0.00,150.00,15.00,20.00,30.00,25.00,60.00,615.00,4.10
"59152242",180.00,120.00,0.00,60.00,0.00,0.00,45.00,10.00,0.00,0.00,180.00,15.00,25.00,35.00,50.00,50.00,700.00,3.90
"59152243",175.00,125.00,0.00,50.00,15.00,0.00,25.00,15.00,0.00,0.00,175.00,20.00,30.00,40.00,35.00,50.00,640.00,3.80
"59152244",215.00,55.00,0.00,165.00,10.00,0.00,95.00,60.00,0.00,0.00,215.00,25.00,30.00,40.00,40.00,80.00,855.00,4.00
"59152245",160.00,30.00,0.00,130.00,0.00,0.00,80.00,50.00,0.00,0.00,160.00,20.00,25.00,20.00,35.00,55.00,620.00,4.00
"59152246",160.00,0.00,0.00,160.00,0.00,100.00,5.00,60.00,0.00,0.00,160.00,10.00,45.00,35.00,25.00,45.00,560.00,3.50
"59152247",230.00,0.00,0.00,225.00,0.00,10.00,5.00,210.00,0.00,0.00,225.00,80.00,75.00,30.00,20.00,20.00,535.00,2.40
"59152248",265.00,20.00,0.00,245.00,0.00,0.00,20.00,230.00,0.00,0.00,265.00,150.00,60.00,30.00,10.00,10.00,470.00,1.80
"59152249",165.00,5.00,0.00,165.00,30.00,125.00,5.00,0.00,0.00,0.00,165.00,15.00,25.00,45.00,40.00,45.00,615.00,3.60
"59152250",145.00,10.00,0.00,130.00,30.00,0.00,30.00,75.00,0.00,0.00,145.00,20.00,35.00,25.00,35.00,25.00,455.00,3.10
"59152251",585.00,35.00,0.00,550.00,0.00,350.00,0.00,195.00,0.00,0.00,580.00,240.00,240.00,55.00,30.00,20.00,1115.00,1.90
"59152253",335.00,15.00,0.00,325.00,0.00,210.00,10.00,100.00,0.00,0.00,335.00,40.00,60.00,90.00,100.00,50.00,1100.00,3.20
"59152254",300.00,0.00,0.00,300.00,5.00,205.00,5.00,90.00,0.00,0.00,300.00,105.00,120.00,40.00,25.00,10.00,615.00,2.10
"59152255",500.00,0.00,0.00,505.00,0.00,335.00,0.00,170.00,0.00,0.00,500.00,110.00,115.00,105.00,100.00,70.00,1450.00,2.90
"59152256",155.00,130.00,0.00,25.00,0.00,0.00,25.00,0.00,0.00,0.00,155.00,20.00,60.00,30.00,30.00,10.00,425.00,2.70
"59152257",185.00,130.00,0.00,55.00,0.00,0.00,50.00,0.00,0.00,0.00,185.00,25.00,60.00,35.00,40.00,20.00,515.00,2.80
"59152258",165.00,105.00,0.00,60.00,0.00,0.00,55.00,5.00,0.00,0.00,165.00,30.00,50.00,35.00,35.00,25.00,485.00,3.00
"59152259",900.00,440.00,0.00,465.00,140.00,300.00,25.00,0.00,0.00,0.00,905.00,75.00,260.00,235.00,225.00,100.00,2775.00,3.10
"59152260",145.00,135.00,0.00,10.00,0.00,0.00,10.00,0.00,0.00,0.00,150.00,15.00,60.00,30.00,30.00,10.00,415.00,2.80
"59152264",180.00,175.00,0.00,10.00,0.00,0.00,10.00,0.00,0.00,0.00,180.00,20.00,60.00,30.00,45.00,20.00,530.00,3.00
"59152265",230.00,220.00,0.00,10.00,0.00,0.00,10.00,0.00,0.00,0.00,235.00,15.00,75.00,50.00,60.00,35.00,745.00,3.20
"59152266",140.00,135.00,0.00,10.00,0.00,0.00,10.00,0.00,0.00,0.00,140.00,10.00,45.00,30.00,30.00,25.00,450.00,3.20
"59152267",140.00,135.00,0.00,5.00,0.00,0.00,5.00,0.00,0.00,0.00,140.00,15.00,40.00,25.00,40.00,20.00,435.00,3.10
"59152268",200.00,195.00,0.00,5.00,0.00,0.00,10.00,0.00,0.00,0.00,200.00,20.00,50.00,50.00,55.00,35.00,655.00,3.20
"59152269",155.00,155.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,160.00,10.00,55.00,35.00,35.00,25.00,485.00,3.10
"59152270",235.00,230.00,0.00,10.00,0.00,0.00,10.00,0.00,0.00,0.00,235.00,20.00,80.00,55.00,55.00,30.00,720.00,3.10
"59152271",135.00,125.00,0.00,10.00,0.00,0.00,10.00,0.00,0.00,0.00,130.00,10.00,40.00,25.00,35.00,25.00,420.00,3.30
"59152272",80.00,80.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,80.00,15.00,30.00,10.00,15.00,10.00,235.00,2.90
"59152273",275.00,215.00,0.00,60.00,0.00,45.00,15.00,0.00,0.00,0.00,275.00,25.00,80.00,70.00,70.00,35.00,840.00,3.10
"59152274",165.00,70.00,0.00,95.00,0.00,90.00,10.00,0.00,0.00,0.00,165.00,20.00,40.00,40.00,45.00,15.00,485.00,2.90
"59152275",980.00,105.00,0.00,880.00,0.00,400.00,120.00,350.00,0.00,0.00,980.00,175.00,215.00,185.00,220.00,185.00,3135.00,3.20
"59152276",590.00,10.00,0.00,585.00,80.00,240.00,20.00,245.00,0.00,0.00,590.00,150.00,175.00,100.00,90.00,75.00,1600.00,2.70
"59152277",185.00,15.00,0.00,175.00,0.00,0.00,45.00,125.00,0.00,0.00,185.00,25.00,35.00,25.00,45.00,65.00,730.00,3.90
"59152278",135.00,0.00,0.00,135.00,0.00,0.00,0.00,130.00,0.00,0.00,135.00,20.00,25.00,20.00,30.00,40.00,495.00,3.70
"59152279",240.00,95.00,0.00,150.00,10.00,40.00,65.00,40.00,0.00,0.00,245.00,35.00,75.00,45.00,40.00,45.00,765.00,3.10
"59152280",150.00,10.00,0.00,140.00,0.00,0.00,15.00,120.00,0.00,0.00,150.00,70.00,55.00,10.00,10.00,5.00,280.00,1.90
"59152281",230.00,65.00,0.00,170.00,40.00,125.00,10.00,0.00,0.00,0.00,230.00,55.00,125.00,25.00,20.00,10.00,510.00,2.20
"59152282",205.00,155.00,0.00,45.00,15.00,20.00,5.00,0.00,0.00,0.00,200.00,35.00,90.00,35.00,35.00,15.00,520.00,2.60
"59152283",105.00,100.00,0.00,5.00,0.00,0.00,5.00,0.00,0.00,0.00,105.00,15.00,45.00,25.00,10.00,5.00,270.00,2.70
"59152284",385.00,140.00,0.00,245.00,15.00,110.00,95.00,25.00,0.00,0.00,390.00,55.00,135.00,50.00,70.00,65.00,1175.00,3.00
"59152285",240.00,210.00,0.00,30.00,5.00,20.00,5.00,0.00,0.00,0.00,235.00,25.00,80.00,50.00,55.00,30.00,710.00,2.90
"59152286",410.00,255.00,0.00,160.00,0.00,0.00,150.00,10.00,0.00,0.00,410.00,40.00,90.00,75.00,100.00,105.00,1485.00,3.60
"59152288",275.00,245.00,0.00,30.00,0.00,0.00,25.00,0.00,0.00,0.00,275.00,20.00,90.00,45.00,45.00,75.00,940.00,3.40
"59152289",250.00,215.00,0.00,30.00,5.00,0.00,25.00,0.00,0.00,0.00,250.00,15.00,75.00,35.00,45.00,80.00,920.00,3.70
"59152290",135.00,100.00,0.00,35.00,0.00,0.00,30.00,0.00,0.00,0.00,130.00,20.00,55.00,15.00,30.00,15.00,370.00,2.80
"59152291",355.00,110.00,0.00,50.00,0.00,0.00,40.00,5.00,0.00,200.00,355.00,150.00,115.00,20.00,20.00,50.00,900.00,2.50
"59152292",175.00,135.00,0.00,35.00,0.00,0.00,40.00,0.00,0.00,0.00,180.00,20.00,60.00,35.00,30.00,35.00,560.00,3.10
"59152294",380.00,110.00,0.00,270.00,0.00,100.00,115.00,50.00,0.00,0.00,380.00,60.00,110.00,75.00,75.00,65.00,1160.00,3.10
"59152295",665.00,80.00,0.00,545.00,0.00,280.00,235.00,30.00,0.00,40.00,660.00,105.00,145.00,115.00,155.00,140.00,2175.00,3.30
"59152296",1775.00,410.00,5.00,1370.00,15.00,600.00,705.00,45.00,0.00,0.00,1780.00,255.00,335.00,350.00,455.00,385.00,6065.00,3.40
"59152297",635.00,255.00,0.00,385.00,5.00,135.00,235.00,10.00,0.00,0.00,640.00,80.00,145.00,115.00,160.00,135.00,2165.00,3.40
"59152299",275.00,175.00,0.00,100.00,40.00,0.00,45.00,15.00,0.00,0.00,275.00,40.00,95.00,50.00,45.00,50.00,830.00,3.00
"59152300",165.00,145.00,0.00,20.00,0.00,0.00,15.00,0.00,0.00,0.00,165.00,25.00,55.00,35.00,35.00,15.00,490.00,3.00
"59152302",300.00,215.00,0.00,90.00,0.00,30.00,60.00,0.00,0.00,0.00,300.00,30.00,85.00,35.00,90.00,60.00,1025.00,3.40
"59152303",235.00,180.00,0.00,55.00,0.00,0.00,55.00,0.00,0.00,0.00,235.00,25.00,75.00,40.00,55.00,45.00,760.00,3.20
"59152304",175.00,145.00,0.00,30.00,5.00,0.00,30.00,0.00,0.00,0.00,180.00,20.00,55.00,40.00,35.00,25.00,530.00,2.90
"59152305",220.00,140.00,0.00,75.00,0.00,0.00,65.00,5.00,0.00,0.00,220.00,25.00,65.00,40.00,50.00,40.00,715.00,3.20
"59152306",215.00,145.00,0.00,70.00,20.00,0.00,50.00,0.00,0.00,0.00,215.00,40.00,75.00,35.00,35.00,35.00,605.00,2.80
"59152307",170.00,105.00,0.00,65.00,0.00,0.00,55.00,5.00,0.00,0.00,165.00,20.00,65.00,30.00,30.00,20.00,480.00,2.80
"59152308",220.00,105.00,0.00,120.00,0.00,0.00,105.00,10.00,0.00,0.00,220.00,30.00,50.00,50.00,55.00,40.00,720.00,3.30
"59152309",185.00,120.00,0.00,65.00,0.00,0.00,60.00,0.00,0.00,0.00,180.00,35.00,40.00,40.00,45.00,30.00,555.00,3.00
"59152312",430.00,340.00,0.00,90.00,0.00,0.00,90.00,0.00,0.00,0.00,430.00,30.00,130.00,65.00,115.00,90.00,1465.00,3.40
"59152313",155.00,105.00,0.00,50.00,0.00,0.00,50.00,0.00,0.00,0.00,160.00,15.00,55.00,25.00,40.00,30.00,510.00,3.20
"59152314",170.00,95.00,0.00,75.00,30.00,0.00,45.00,0.00,0.00,0.00,170.00,20.00,45.00,35.00,45.00,25.00,520.00,3.10
"59152315",190.00,130.00,0.00,65.00,5.00,0.00,60.00,0.00,0.00,0.00,190.00,25.00,65.00,35.00,35.00,30.00,590.00,3.00
"59152316",165.00,120.00,0.00,45.00,0.00,0.00,45.00,5.00,0.00,0.00,165.00,25.00,50.00,25.00,35.00,25.00,480.00,2.90
"59152317",210.00,105.00,0.00,110.00,0.00,85.00,15.00,5.00,0.00,0.00,215.00,40.00,60.00,45.00,35.00,30.00,600.00,2.80
"59152318",280.00,85.00,0.00,200.00,0.00,5.00,55.00,145.00,0.00,0.00,280.00,110.00,75.00,40.00,30.00,20.00,635.00,2.30
"59152319",430.00,15.00,0.00,415.00,0.00,85.00,5.00,320.00,5.00,0.00,430.00,270.00,130.00,20.00,15.00,0.00,650.00,1.50
"59152320",425.00,5.00,0.00,420.00,0.00,10.00,5.00,415.00,0.00,0.00,425.00,235.00,145.00,35.00,10.00,5.00,680.00,1.60
"59152321",305.00,125.00,0.00,180.00,0.00,120.00,50.00,15.00,5.00,0.00,300.00,45.00,105.00,55.00,60.00,35.00,865.00,2.80
"59152322",115.00,105.00,0.00,10.00,0.00,0.00,10.00,0.00,0.00,0.00,120.00,25.00,30.00,15.00,15.00,35.00,410.00,3.60
"59152323",210.00,175.00,0.00,35.00,0.00,0.00,35.00,0.00,0.00,0.00,210.00,25.00,75.00,35.00,35.00,45.00,665.00,3.10
"59152324",165.00,115.00,0.00,50.00,10.00,0.00,40.00,0.00,0.00,0.00,170.00,20.00,60.00,25.00,40.00,25.00,500.00,3.00
"59152325",190.00,165.00,0.00,25.00,5.00,0.00,20.00,0.00,0.00,0.00,190.00,25.00,55.00,35.00,50.00,20.00,560.00,2.90
"59152326",245.00,190.00,0.00,55.00,0.00,0.00,55.00,0.00,0.00,0.00,245.00,30.00,100.00,35.00,40.00,40.00,725.00,2.90
"59152327",235.00,115.00,0.00,120.00,0.00,0.00,125.00,0.00,0.00,0.00,235.00,50.00,60.00,40.00,50.00,40.00,685.00,2.80
"59152328",220.00,195.00,0.00,25.00,0.00,0.00,20.00,0.00,0.00,0.00,220.00,25.00,95.00,35.00,50.00,15.00,600.00,2.70
"59152329",115.00,95.00,0.00,25.00,0.00,0.00,20.00,0.00,0.00,0.00,115.00,20.00,45.00,15.00,25.00,10.00,330.00,2.80
"59152330",215.00,130.00,0.00,80.00,0.00,0.00,80.00,0.00,0.00,0.00,215.00,30.00,80.00,35.00,45.00,25.00,640.00,3.00
"59152331",240.00,205.00,0.00,35.00,0.00,0.00,30.00,5.00,0.00,0.00,235.00,40.00,80.00,40.00,45.00,40.00,700.00,3.00
"59152332",230.00,180.00,0.00,50.00,0.00,0.00,50.00,0.00,0.00,0.00,230.00,25.00,85.00,45.00,45.00,30.00,695.00,3.00
"59152333",225.00,10.00,0.00,215.00,0.00,215.00,0.00,0.00,0.00,0.00,220.00,60.00,80.00,45.00,20.00,15.00,525.00,2.30
"59152334",225.00,135.00,25.00,60.00,0.00,5.00,55.00,0.00,0.00,0.00,225.00,45.00,70.00,45.00,40.00,20.00,620.00,2.80
"59152335",270.00,120.00,0.00,150.00,0.00,0.00,45.00,100.00,0.00,0.00,270.00,80.00,95.00,30.00,45.00,20.00,660.00,2.40
"59152336",260.00,80.00,0.00,180.00,0.00,175.00,0.00,0.00,0.00,0.00,255.00,75.00,115.00,35.00,30.00,5.00,565.00,2.20
"59152337",280.00,215.00,0.00,65.00,5.00,0.00,65.00,0.00,0.00,0.00,280.00,20.00,110.00,55.00,55.00,40.00,850.00,3.00
"59152338",160.00,150.00,0.00,10.00,0.00,0.00,5.00,0.00,0.00,0.00,165.00,20.00,75.00,30.00,20.00,20.00,440.00,2.80
"59152339",165.00,105.00,0.00,60.00,0.00,0.00,60.00,0.00,0.00,0.00,165.00,15.00,50.00,35.00,40.00,20.00,510.00,3.10
"59152340",525.00,280.00,0.00,245.00,0.00,0.00,235.00,5.00,0.00,0.00,525.00,85.00,105.00,75.00,105.00,150.00,1905.00,3.60
"59152341",360.00,45.00,0.00,315.00,100.00,85.00,30.00,105.00,0.00,5.00,360.00,130.00,140.00,55.00,20.00,20.00,755.00,2.10
"59152342",110.00,90.00,0.00,25.00,10.00,0.00,15.00,0.00,0.00,0.00,115.00,25.00,35.00,20.00,25.00,10.00,290.00,2.60
"59152343",445.00,40.00,0.00,400.00,55.00,40.00,30.00,280.00,0.00,0.00,445.00,180.00,155.00,70.00,30.00,15.00,875.00,2.00
"59152344",320.00,25.00,0.00,295.00,0.00,45.00,50.00,195.00,0.00,0.00,320.00,125.00,115.00,35.00,25.00,15.00,665.00,2.10
"59152345",570.00,0.00,0.00,570.00,0.00,0.00,0.00,565.00,0.00,0.00,570.00,305.00,195.00,45.00,20.00,5.00,925.00,1.60
"59152346",495.00,10.00,0.00,485.00,0.00,70.00,10.00,400.00,0.00,0.00,495.00,210.00,180.00,55.00,30.00,15.00,950.00,1.90
"59152347",355.00,15.00,0.00,340.00,0.00,40.00,35.00,270.00,0.00,0.00,360.00,140.00,120.00,55.00,30.00,15.00,755.00,2.10
"59152348",195.00,0.00,0.00,195.00,0.00,60.00,0.00,140.00,0.00,0.00,195.00,80.00,55.00,40.00,10.00,10.00,405.00,2.10
"59152350",490.00,0.00,0.00,490.00,0.00,20.00,0.00,465.00,0.00,0.00,490.00,285.00,160.00,35.00,10.00,0.00,745.00,1.50
"59152351",195.00,125.00,0.00,70.00,0.00,45.00,25.00,0.00,0.00,0.00,190.00,25.00,55.00,45.00,40.00,20.00,575.00,2.90
"59152352",190.00,155.00,0.00,40.00,5.00,0.00,35.00,0.00,0.00,0.00,190.00,20.00,50.00,35.00,55.00,25.00,585.00,3.10
"59152353",135.00,90.00,0.00,45.00,0.00,0.00,45.00,0.00,0.00,0.00,140.00,30.00,35.00,20.00,25.00,20.00,375.00,2.80
"59152354",180.00,85.00,0.00,95.00,15.00,45.00,35.00,0.00,0.00,0.00,180.00,30.00,65.00,30.00,30.00,20.00,490.00,2.70
"59152355",150.00,115.00,0.00,35.00,0.00,0.00,30.00,5.00,0.00,0.00,150.00,20.00,40.00,30.00,40.00,20.00,470.00,3.10
"59152356",165.00,115.00,0.00,50.00,0.00,0.00,50.00,0.00,0.00,0.00,165.00,15.00,60.00,25.00,40.00,25.00,500.00,3.10
"59152357",100.00,80.00,0.00,15.00,0.00,0.00,15.00,0.00,0.00,0.00,95.00,15.00,35.00,25.00,15.00,10.00,260.00,2.70
"59152358",275.00,235.00,0.00,45.00,0.00,0.00,40.00,0.00,0.00,0.00,280.00,30.00,90.00,60.00,55.00,40.00,830.00,3.00
"59152359",305.00,225.00,0.00,85.00,0.00,0.00,80.00,0.00,0.00,0.00,310.00,55.00,105.00,50.00,70.00,25.00,840.00,2.80
"59152360",150.00,125.00,0.00,25.00,0.00,0.00,25.00,0.00,0.00,0.00,150.00,25.00,50.00,20.00,40.00,15.00,425.00,2.90
"59152361",145.00,120.00,0.00,20.00,0.00,0.00,20.00,5.00,0.00,0.00,145.00,25.00,45.00,30.00,25.00,15.00,415.00,2.80
"59152362",160.00,145.00,0.00,20.00,0.00,0.00,20.00,0.00,0.00,0.00,165.00,25.00,55.00,35.00,30.00,20.00,480.00,2.90
"59152363",150.00,120.00,0.00,30.00,0.00,0.00,30.00,0.00,0.00,0.00,150.00,15.00,50.00,25.00,35.00,25.00,465.00,3.10
"59152364",150.00,140.00,0.00,15.00,0.00,0.00,10.00,0.00,0.00,0.00,150.00,20.00,70.00,15.00,30.00,20.00,425.00,2.90
"59152365",190.00,155.00,0.00,40.00,5.00,0.00,35.00,0.00,0.00,0.00,195.00,20.00,85.00,35.00,35.00,20.00,540.00,2.90
"59152366",190.00,165.00,0.00,30.00,10.00,0.00,20.00,0.00,0.00,0.00,190.00,20.00,70.00,35.00,40.00,25.00,555.00,2.90
"59152367",165.00,135.00,0.00,25.00,0.00,0.00,25.00,0.00,0.00,0.00,165.00,20.00,55.00,30.00,30.00,30.00,515.00,3.10
"59152368",160.00,120.00,0.00,40.00,0.00,0.00,35.00,0.00,0.00,0.00,160.00,25.00,55.00,30.00,30.00,20.00,455.00,2.80
"59152369",320.00,285.00,0.00,40.00,0.00,0.00,40.00,0.00,0.00,0.00,320.00,30.00,105.00,60.00,80.00,45.00,990.00,3.10
"59152370",340.00,285.00,0.00,55.00,0.00,0.00,55.00,0.00,0.00,0.00,340.00,40.00,120.00,45.00,65.00,60.00,1045.00,3.10
"59152371",105.00,90.00,0.00,15.00,5.00,0.00,10.00,0.00,0.00,0.00,105.00,10.00,50.00,20.00,10.00,10.00,275.00,2.70
"59152372",265.00,205.00,0.00,65.00,0.00,0.00,45.00,0.00,15.00,0.00,265.00,45.00,90.00,40.00,55.00,45.00,795.00,2.90
"59152373",120.00,115.00,0.00,5.00,0.00,0.00,5.00,0.00,0.00,0.00,120.00,10.00,65.00,10.00,25.00,15.00,335.00,2.80
"59152374",210.00,170.00,0.00,30.00,0.00,0.00,30.00,0.00,0.00,5.00,205.00,30.00,75.00,30.00,45.00,30.00,615.00,3.00
"59152375",200.00,170.00,0.00,30.00,0.00,0.00,30.00,0.00,0.00,0.00,200.00,25.00,75.00,30.00,45.00,25.00,575.00,2.80
"59152377",590.00,200.00,145.00,245.00,55.00,75.00,115.00,5.00,0.00,0.00,585.00,200.00,175.00,70.00,80.00,65.00,1445.00,2.50
"59152380",110.00,60.00,0.00,50.00,5.00,0.00,45.00,5.00,0.00,0.00,110.00,20.00,30.00,15.00,20.00,30.00,370.00,3.40
"59152381",190.00,80.00,0.00,105.00,0.00,0.00,105.00,0.00,0.00,0.00,190.00,25.00,50.00,30.00,25.00,45.00,595.00,3.10
"59152382",280.00,235.00,0.00,45.00,5.00,0.00,35.00,0.00,5.00,0.00,275.00,65.00,100.00,35.00,45.00,35.00,735.00,2.60
"59152383",105.00,45.00,0.00,55.00,0.00,10.00,15.00,30.00,0.00,0.00,105.00,30.00,40.00,15.00,15.00,10.00,260.00,2.50
"59152384",235.00,10.00,0.00,220.00,0.00,40.00,0.00,180.00,0.00,0.00,235.00,90.00,80.00,35.00,15.00,10.00,480.00,2.00
"59152385",365.00,5.00,0.00,365.00,5.00,0.00,0.00,360.00,0.00,0.00,365.00,160.00,130.00,35.00,15.00,25.00,755.00,2.10
"59152386",360.00,5.00,0.00,360.00,0.00,5.00,0.00,355.00,0.00,0.00,365.00,240.00,105.00,10.00,0.00,0.00,510.00,1.40
"59152387",285.00,0.00,0.00,285.00,0.00,0.00,0.00,280.00,0.00,0.00,285.00,185.00,75.00,15.00,5.00,0.00,415.00,1.40
"59152388",290.00,5.00,0.00,290.00,65.00,25.00,0.00,185.00,0.00,0.00,290.00,115.00,105.00,30.00,10.00,25.00,605.00,2.10
"59152389",710.00,0.00,40.00,675.00,5.00,200.00,5.00,470.00,0.00,0.00,715.00,265.00,255.00,100.00,55.00,40.00,1495.00,2.10
"59152390",215.00,5.00,0.00,215.00,0.00,0.00,0.00,215.00,0.00,0.00,215.00,85.00,85.00,20.00,10.00,10.00,430.00,2.00
"59152391",605.00,0.00,0.00,605.00,0.00,0.00,0.00,605.00,0.00,0.00,605.00,545.00,45.00,10.00,5.00,0.00,680.00,1.10
"59152392",1105.00,5.00,0.00,1100.00,0.00,0.00,0.00,1100.00,0.00,0.00,1100.00,580.00,370.00,110.00,30.00,15.00,1835.00,1.70
"59152393",275.00,0.00,0.00,275.00,0.00,0.00,0.00,270.00,0.00,0.00,275.00,130.00,95.00,30.00,15.00,10.00,525.00,1.90
"59152394",410.00,35.00,0.00,370.00,10.00,35.00,40.00,285.00,0.00,5.00,410.00,145.00,145.00,60.00,35.00,25.00,895.00,2.20
"59152395",690.00,80.00,0.00,605.00,0.00,160.00,15.00,435.00,0.00,0.00,690.00,290.00,210.00,85.00,75.00,25.00,1430.00,2.10
"59152396",280.00,75.00,0.00,200.00,0.00,115.00,50.00,35.00,0.00,0.00,275.00,80.00,100.00,25.00,50.00,15.00,670.00,2.40
"59152397",180.00,120.00,0.00,65.00,0.00,0.00,70.00,0.00,0.00,0.00,185.00,30.00,45.00,35.00,35.00,40.00,590.00,3.30
"59152398",100.00,75.00,0.00,20.00,0.00,0.00,20.00,0.00,0.00,0.00,100.00,10.00,20.00,25.00,30.00,15.00,325.00,3.20
