"population","a0_4","a5_9","a10_14","a15_19","a20_24","a25_29","a30_34","a35_39","a40_44","a45_49","a50_54","a55_59","a60_64","a65_69","a70_74","a75_79","a80_84","a85_","f","m","naao","onao_Canadian","onao","eo_bio_English","eo_bio_Irish","eo_bio_Scottish","eo_obio","eo_fo","eo_weo_Dutch","eo_weo_German","eo_oweo","eo_neo","eo_eeo_Hungarian","eo_eeo_Polish","eo_eeo_Russian","eo_eeo_Ukrainian","eo_oeeo","eo_seo_Greek","eo_seo_Italian","eo_seo_Portuguese","eo_seo_Spanish","eo_oseo","eo_oeo","co_Jamaican","oco","lcsao","ao","ao_wcameo","ao_sao_ei","ao_osao","ao_esao_Chinese","ao_esao_Filipino","ao_oesao","oo"
645,22,45,26,39,46,30,41,32,56,58,64,58,43,30,23,11,6,15,333,312,14,38,0,35,10,33,12,25,8,33,19,13,6,6,12,7,1,0,16,9,0,5,0,0,0,16,0,12,149,6,16,71,54,19
740,34,43,32,29,68,69,43,42,45,44,96,78,40,28,23,10,12,4,368,372,31,99,17,29,16,21,7,8,11,28,2,24,0,15,0,17,7,0,13,0,5,5,0,0,0,42,22,22,111,5,103,43,36,1
615,23,35,24,50,45,64,27,46,28,50,62,70,23,28,13,13,3,11,335,280,39,14,0,31,36,17,0,25,12,32,0,9,13,13,0,11,2,0,0,0,0,7,2,0,0,0,0,14,102,0,50,46,115,25
635,48,43,32,36,53,38,47,26,41,51,51,42,46,28,17,20,7,9,305,330,10,14,10,47,14,15,0,19,6,24,3,8,12,0,0,6,14,0,13,17,21,0,0,0,0,0,17,55,69,3,36,82,45,75
575,12,47,48,46,31,26,47,34,37,34,57,40,49,20,25,11,3,8,296,279,42,39,11,40,9,25,4,35,9,12,10,11,8,8,11,5,0,0,0,0,0,17,3,0,0,49,0,17,80,0,40,15,58,17
555,31,28,31,31,29,27,36,30,30,58,46,64,57,27,10,7,12,1,309,246,14,101,20,18,11,29,10,7,0,37,0,4,0,25,7,18,9,0,3,0,4,0,0,0,0,20,27,5,59,55,10,33,29,0
555,20,31,23,43,40,44,30,16,38,33,73,47,57,20,13,18,9,0,281,274,13,137,0,28,15,22,16,26,9,47,0,16,2,29,6,20,0,12,11,6,6,1,0,0,0,11,40,11,30,19,17,5,0,0
800,30,16,37,57,49,53,42,51,64,56,93,66,64,57,41,14,10,0,396,404,42,87,7,55,40,71,15,33,19,45,0,23,0,28,9,30,20,11,16,10,12,0,1,12,3,12,14,31,55,0,10,62,27,0
675,34,59,34,50,58,31,44,58,45,50,48,61,26,36,25,1,7,8,307,368,66,115,30,43,38,38,10,14,8,33,2,9,5,4,5,13,8,0,25,0,0,0,7,0,5,0,44,5,63,17,15,22,12,19
465,11,21,25,31,33,25,30,36,25,38,47,48,45,22,13,11,0,4,251,214,6,60,7,22,4,16,1,18,0,34,0,10,6,1,0,4,3,0,8,0,13,0,1,0,8,14,9,16,64,11,36,19,38,36
530,34,33,31,35,39,36,22,14,39,41,76,44,22,22,16,14,9,3,275,255,0,69,21,30,33,19,12,24,9,35,7,0,0,0,16,0,7,2,22,3,12,0,4,0,0,15,11,0,94,0,11,18,33,23
640,29,32,37,39,69,46,36,29,43,18,68,50,38,29,22,27,16,12,313,327,30,71,0,50,14,25,4,30,17,29,0,27,16,15,0,14,0,0,0,5,5,13,11,0,5,0,0,44,70,8,19,57,38,23
605,39,30,39,27,45,37,52,49,28,35,55,30,40,36,17,27,7,12,286,319,0,73,14,37,46,45,0,32,5,45,2,7,0,20,26,20,2,11,2,15,0,0,0,0,19,21,6,32,21,11,24,31,38,0
595,37,50,51,45,45,57,59,50,49,33,23,37,30,6,13,4,3,3,318,277,32,71,24,23,18,13,0,54,0,11,0,33,6,0,0,6,0,0,6,12,0,0,2,0,0,14,11,0,90,0,22,41,106,0
590,9,36,28,35,46,40,51,43,26,47,43,67,48,39,10,16,6,0,298,292,22,87,0,18,22,11,5,27,13,18,5,10,0,5,16,19,0,2,5,2,5,1,9,0,0,0,66,0,52,7,65,55,34,9
1005,43,45,35,39,67,71,88,64,40,50,65,36,53,33,32,41,66,137,476,529,62,158,0,39,30,30,26,34,29,49,0,11,6,16,25,7,0,0,0,10,0,5,4,0,12,17,18,103,34,18,97,107,24,34
655,31,12,6,17,31,73,94,47,34,42,62,66,47,33,19,24,10,7,347,308,30,67,15,24,32,33,0,7,12,21,5,21,11,4,0,19,4,3,17,0,1,10,0,0,6,7,9,8,7,6,125,56,88,7
1045,65,44,41,57,66,100,83,78,76,79,84,93,72,42,38,12,15,0,514,531,64,130,10,49,17,39,16,56,5,50,10,17,4,18,17,14,0,0,0,0,0,5,0,8,6,26,19,96,50,0,117,71,109,22
815,34,47,43,53,107,56,49,38,41,60,63,84,50,30,22,10,0,28,408,407,18,108,0,30,15,13,6,7,0,3,0,25,6,0,0,3,0,0,15,0,0,9,0,0,0,11,31,16,239,0,80,54,106,20
760,36,38,33,59,69,57,50,51,40,67,66,70,43,35,15,23,8,0,364,396,32,122,15,26,24,28,17,10,2,19,14,12,0,6,10,17,6,0,2,0,0,0,0,0,0,0,19,9,173,56,67,38,10,26
610,26,31,39,41,39,55,35,40,52,36,53,49,52,22,14,18,8,0,310,300,33,43,17,25,17,31,17,17,23,23,0,11,7,0,16,5,12,0,9,0,5,0,0,0,6,46,14,4,166,21,11,0,24,7
745,68,45,36,59,55,66,54,34,39,40,70,65,38,32,31,11,2,0,365,380,13,74,8,18,26,24,7,7,0,1,12,21,0,0,5,11,0,5,0,0,3,0,0,0,0,4,18,68,277,0,63,7,0,73
640,27,48,49,54,65,54,35,33,33,48,64,49,22,17,14,14,8,6,336,304,21,93,0,20,7,28,0,9,9,38,0,9,0,7,2,19,0,12,9,12,0,12,2,0,10,28,0,0,89,8,31,69,73,23
465,26,33,26,22,37,40,38,36,19,38,34,26,22,14,30,9,9,6,251,214,27,32,11,29,22,7,6,18,4,13,0,13,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,27,33,25,81,94,13,0
1075,70,27,31,41,78,171,137,98,82,63,75,54,47,47,23,21,7,3,543,532,84,156,6,72,46,39,16,34,3,43,20,28,9,13,0,28,14,6,0,0,20,4,4,5,16,36,14,68,87,8,55,68,72,1
1560,69,35,19,47,156,253,256,128,116,116,112,98,81,35,18,6,11,4,820,740,52,164,19,54,53,65,16,73,11,65,0,33,6,33,4,9,16,8,24,5,15,17,7,0,0,41,53,31,117,23,237,122,178,9
1120,46,57,19,24,103,170,157,113,82,75,84,59,57,31,14,11,7,11,600,520,135,138,0,44,47,55,26,35,8,32,0,36,0,0,0,43,9,7,20,4,8,0,11,10,0,40,23,48,104,10,80,72,58,17
1195,74,70,65,71,75,85,104,115,77,91,101,88,72,43,25,21,7,11,560,635,24,204,0,45,45,60,6,14,21,50,14,8,8,30,11,20,6,0,26,5,47,9,0,11,14,46,41,40,107,41,124,86,30,2
680,42,28,46,33,44,66,74,61,60,64,55,31,43,13,10,9,1,0,334,346,28,71,0,36,33,27,7,9,15,35,0,7,0,14,9,8,0,10,16,0,0,0,3,0,0,7,23,32,43,0,35,189,23,0
560,36,32,41,39,69,53,28,22,30,48,44,40,23,19,11,15,2,8,260,300,30,55,0,22,10,19,5,18,7,28,0,8,0,5,4,0,9,0,0,5,4,0,2,4,0,0,0,30,91,44,13,92,48,7
1150,66,76,90,92,91,76,72,75,89,87,97,83,53,34,15,24,18,12,568,582,37,99,40,31,30,16,12,30,5,32,12,15,0,3,0,10,13,10,27,2,12,3,2,12,0,45,18,98,69,39,76,265,56,31
580,49,48,47,53,50,19,39,30,44,36,63,41,29,17,8,7,0,0,301,279,35,70,0,20,5,12,2,32,15,13,0,6,0,22,8,3,0,0,0,0,0,11,0,0,18,0,36,30,24,23,32,49,114,0
955,30,57,82,71,73,51,47,46,39,79,114,76,52,39,41,23,26,9,506,449,18,32,0,42,35,18,9,34,14,25,0,18,5,37,0,12,11,7,0,2,23,4,0,0,0,6,0,70,145,31,94,142,117,4
660,40,31,39,38,36,38,56,28,43,57,45,31,18,52,14,16,21,57,340,320,33,68,0,9,18,9,8,11,0,24,0,18,6,14,8,6,0,0,19,0,31,0,5,0,0,0,18,83,0,46,65,80,81,0
405,17,14,35,36,34,26,27,20,12,24,53,34,39,15,10,9,0,0,206,199,14,36,0,31,19,20,5,23,0,8,0,5,3,0,5,12,7,17,0,8,0,0,0,0,0,0,4,0,32,0,92,37,27,0
455,12,7,17,33,40,40,33,13,32,37,56,50,27,27,15,7,1,8,258,197,20,32,13,27,16,16,0,31,0,20,0,18,4,11,8,8,0,0,11,0,8,4,0,0,0,0,0,38,22,0,31,49,68,0
600,33,32,66,54,49,42,44,38,36,42,43,38,23,23,13,11,8,5,271,329,29,65,0,11,9,0,0,26,0,0,0,5,0,3,11,3,1,9,0,0,11,19,0,0,0,5,19,0,171,38,20,31,91,23
540,26,28,21,28,27,27,27,35,22,39,48,36,56,44,23,14,10,29,266,274,19,21,11,25,18,25,7,10,5,31,0,33,0,20,18,20,0,0,8,16,0,0,0,0,0,9,0,28,31,12,56,68,49,0
1230,92,65,82,82,89,112,99,94,98,89,104,95,57,33,23,8,5,3,599,631,27,60,0,13,10,10,0,10,12,13,0,13,0,3,7,8,9,0,8,0,90,0,0,9,2,11,10,17,158,28,143,456,94,9
605,54,31,27,47,46,27,58,40,48,48,33,37,16,23,23,27,5,15,302,303,15,75,0,18,11,13,4,16,0,11,0,14,4,2,4,0,6,0,0,0,23,0,0,0,0,13,10,0,81,42,73,85,63,22
390,18,10,12,19,32,28,27,18,35,36,42,28,20,29,12,7,2,15,190,200,15,56,6,20,17,14,8,2,0,33,0,24,3,6,0,5,0,0,3,1,1,1,0,0,0,0,24,36,10,27,0,65,11,2
2020,107,36,22,65,276,364,326,182,96,117,103,132,89,43,28,23,7,4,1065,955,39,206,30,95,36,48,9,42,24,67,10,46,12,6,9,34,34,9,21,4,44,11,13,0,12,26,26,126,149,35,393,118,269,17
950,71,44,47,38,81,78,100,61,57,69,90,84,55,26,18,15,2,14,496,454,9,122,17,39,33,35,0,20,16,19,7,24,0,0,9,23,0,0,0,0,9,17,4,13,0,20,61,39,19,22,170,60,118,25
1800,142,78,55,87,135,264,201,148,103,135,135,98,79,64,30,16,17,13,867,933,36,232,33,98,36,66,13,62,30,91,0,51,6,22,22,24,2,3,16,6,24,24,0,4,3,29,127,52,141,12,147,187,99,102
560,11,11,10,12,21,19,12,15,4,20,22,41,36,36,34,39,70,147,268,292,0,45,0,18,43,16,0,7,8,32,10,3,0,0,20,0,25,0,0,0,64,0,0,20,0,0,0,0,65,50,25,86,23,0
525,32,39,42,46,28,53,39,30,49,31,28,36,10,26,16,10,9,1,266,259,22,14,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,362,50,0,17,0,34
805,61,39,55,55,57,75,50,56,60,40,53,55,34,34,28,22,18,13,401,404,0,25,0,10,17,18,0,0,0,22,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,13,448,202,0,5,29,0
340,10,18,34,46,18,17,25,15,30,28,36,15,11,18,11,8,0,0,168,172,0,16,0,1,0,2,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,28,8,0,154,43,24,5,30,17
665,39,32,39,42,63,45,39,40,51,62,46,44,41,22,24,20,4,12,335,330,25,72,0,7,8,0,0,0,0,8,2,8,0,2,8,1,0,0,9,0,0,0,0,0,0,0,0,0,257,158,3,83,14,0
460,20,31,38,40,37,11,35,21,48,25,18,35,34,41,15,6,3,2,249,211,0,45,0,15,0,0,0,0,0,0,7,0,10,7,0,5,0,0,0,0,11,0,0,0,0,0,0,22,165,76,12,55,30,0
850,47,87,64,39,39,59,79,66,50,52,54,43,47,52,27,21,19,5,424,426,8,79,0,5,4,10,6,1,0,20,0,0,0,8,2,8,0,0,4,0,8,0,0,0,0,30,40,0,420,84,9,39,0,65
1270,53,102,91,96,130,95,103,79,101,67,71,70,75,44,31,32,20,10,660,610,18,48,0,39,10,5,0,0,0,11,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,47,26,696,160,46,55,30,65
995,47,71,66,80,89,66,53,65,82,68,72,68,30,40,43,19,13,23,504,491,22,60,0,24,20,26,2,21,10,22,0,22,0,0,0,0,6,0,0,9,0,0,0,9,6,30,9,24,336,156,36,89,13,43
670,55,41,46,72,42,62,45,47,44,31,35,48,28,23,12,18,10,11,324,346,39,78,0,6,8,17,5,4,0,13,0,10,0,8,0,0,4,0,0,13,0,0,0,0,0,12,0,0,326,84,0,30,0,13
795,67,42,38,67,75,58,64,56,51,47,44,42,30,36,30,18,16,14,381,414,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,25,10,23,548,109,0,19,0,5
825,53,64,51,38,69,58,79,80,54,37,40,34,62,50,34,17,5,0,433,392,13,68,18,13,11,9,8,8,3,9,0,0,0,0,0,0,12,0,0,0,0,0,1,0,0,10,11,11,432,157,0,0,7,24
690,43,54,62,48,41,42,50,53,69,36,38,39,24,36,27,7,14,7,355,335,16,69,0,7,2,9,0,0,12,7,0,5,0,0,0,3,0,0,2,0,12,0,1,0,0,6,0,0,334,142,14,20,20,9
945,43,56,36,41,58,62,66,72,67,41,71,79,50,64,49,45,20,25,482,463,8,56,13,40,18,28,4,13,18,26,10,24,6,0,14,10,2,0,13,0,0,0,0,0,0,10,8,4,329,216,14,8,7,46
635,25,55,41,39,48,32,63,65,29,38,26,41,43,35,18,18,7,12,333,302,0,86,0,9,6,9,0,0,0,11,0,10,0,0,0,0,9,0,0,0,0,5,1,13,0,0,0,0,333,53,31,0,0,59
800,39,43,57,53,85,73,53,64,61,57,44,44,41,28,36,17,5,0,399,401,0,14,0,0,10,0,9,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,552,137,22,0,0,23
490,54,34,28,29,35,28,40,58,49,12,25,20,20,26,19,8,5,0,257,233,0,28,15,12,5,6,2,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,15,21,0,0,268,91,0,0,11,0
680,40,52,41,55,56,55,66,55,40,38,45,30,41,24,16,16,4,6,348,332,10,51,8,29,5,24,6,11,5,7,0,0,0,4,0,9,0,0,0,0,3,0,4,0,0,0,0,0,266,142,35,49,0,12
1275,33,71,72,78,76,52,83,65,81,85,108,101,80,100,85,59,27,19,612,663,109,250,12,103,68,95,10,65,30,61,9,39,9,19,19,28,1,0,10,7,12,6,13,4,0,17,18,11,93,29,10,73,23,22
855,43,37,18,22,33,70,94,75,42,68,76,61,42,46,21,24,23,60,375,480,23,81,11,75,15,45,6,29,0,31,9,0,10,8,4,21,15,0,3,4,30,0,0,0,16,16,32,24,112,38,37,116,27,17
590,40,43,45,42,27,33,38,52,50,46,33,47,20,22,30,7,8,7,291,299,8,51,11,25,18,31,0,40,12,10,0,15,11,0,0,8,0,6,0,0,9,0,0,0,0,22,0,0,222,31,5,15,8,32
670,40,45,35,33,56,32,74,62,43,61,44,39,28,54,2,15,6,1,358,312,35,58,10,33,20,20,2,8,4,32,0,23,17,10,10,5,0,0,15,7,12,0,0,0,7,0,0,31,221,61,0,3,26,0
280,18,16,10,31,24,20,20,14,12,18,29,29,13,15,4,3,0,4,133,147,9,40,0,23,8,5,0,8,0,4,9,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,40,19,29,0,3
1295,86,83,67,62,101,110,95,104,72,62,82,91,85,81,34,48,22,10,642,653,26,60,21,41,39,43,10,41,11,50,0,20,0,7,0,19,0,0,25,0,33,0,0,0,0,17,0,0,551,42,127,111,0,1
360,13,21,25,19,34,26,20,29,28,19,24,23,35,26,14,4,0,0,172,188,0,0,11,4,6,16,0,0,0,18,0,12,0,0,0,0,16,0,13,0,5,0,0,0,0,0,0,14,140,0,33,28,44,0
665,18,29,35,53,62,42,44,43,31,36,49,65,47,38,19,29,8,17,330,335,0,30,0,21,15,9,0,5,3,6,8,9,0,5,0,15,0,7,0,0,10,0,0,25,0,11,0,0,312,20,85,12,57,0
370,17,32,19,34,26,25,32,13,26,20,31,31,15,13,11,13,6,6,174,196,0,49,0,20,4,18,7,9,2,7,0,6,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,80,57,11,28,34,21,0
910,56,44,50,77,80,44,68,46,63,87,70,42,80,36,33,14,20,0,483,427,27,127,0,28,24,24,6,24,5,32,4,34,12,10,2,3,5,0,0,0,0,5,0,0,0,9,0,10,298,91,49,65,12,4
575,22,26,26,51,48,35,40,41,27,58,46,41,36,30,16,10,12,10,335,240,26,62,13,28,2,31,3,17,18,14,10,27,3,9,2,7,4,0,5,6,1,8,0,5,0,20,5,37,125,35,15,16,18,3
895,62,68,55,51,92,55,81,59,43,59,68,59,34,51,27,15,15,1,465,430,11,67,0,20,11,20,1,23,0,8,0,15,4,9,0,4,8,0,0,14,0,6,0,0,0,0,0,37,424,34,41,24,94,20
460,25,26,31,33,25,36,38,35,20,29,33,47,24,22,17,12,5,2,214,246,0,47,0,3,3,4,7,0,0,9,0,0,0,0,0,3,4,0,0,0,0,0,2,0,0,0,0,0,301,33,7,13,20,4
660,36,40,41,37,37,64,63,31,50,26,43,55,38,40,24,17,16,2,336,324,11,46,16,27,11,18,8,30,0,28,0,17,0,10,6,26,0,0,7,8,9,0,0,0,0,16,21,0,159,129,43,14,0,0
835,49,58,41,43,80,71,59,51,58,34,55,45,59,44,30,40,7,11,388,447,16,84,0,12,7,16,0,7,2,11,0,0,0,4,0,8,0,0,5,6,4,0,0,0,6,21,0,32,413,116,50,15,0,0
590,28,41,32,28,52,57,76,44,28,30,38,32,26,24,18,23,7,6,295,295,26,82,0,14,3,8,0,15,0,15,0,7,16,0,0,0,0,0,3,0,0,0,0,0,0,0,0,29,302,0,21,24,0,25
355,27,27,26,21,18,19,14,25,20,23,34,19,27,29,11,5,5,5,186,169,7,31,0,9,10,8,5,20,9,4,14,0,0,15,0,0,0,0,0,14,0,0,0,0,0,7,0,0,89,62,6,15,8,22
545,26,42,44,36,42,48,51,39,29,40,39,29,16,28,19,8,9,0,283,262,7,48,8,9,10,7,0,22,0,17,0,0,0,0,7,6,0,6,0,0,5,0,0,0,0,23,0,23,234,20,26,29,25,13
730,51,37,58,51,57,63,43,54,59,43,64,44,40,25,22,7,0,12,383,347,24,80,16,15,9,4,9,40,0,23,0,8,0,0,7,9,0,0,15,0,25,0,0,0,0,0,0,0,190,57,22,65,58,54
885,43,56,49,71,52,71,57,66,76,54,68,61,57,40,25,12,10,17,435,450,31,139,0,23,24,6,0,10,0,17,8,9,0,0,13,8,0,0,8,0,7,0,3,0,0,14,13,51,309,52,20,73,47,0
605,32,38,34,33,64,34,33,55,32,40,51,44,39,35,25,4,0,12,305,300,18,73,8,32,3,19,7,31,17,22,4,7,4,11,0,4,24,0,0,6,2,20,0,0,0,11,0,0,64,20,33,89,74,2
635,42,25,37,45,45,26,26,38,24,42,49,66,61,54,21,12,11,11,314,321,0,80,0,49,22,31,5,9,7,11,9,18,0,0,12,13,0,0,0,13,0,20,0,0,0,0,33,7,128,34,17,66,36,15
580,21,27,30,41,59,51,47,33,25,42,49,49,38,29,26,10,2,1,258,322,29,18,0,10,5,11,0,0,14,13,0,0,0,0,0,14,0,0,11,10,20,12,0,0,0,7,0,27,186,31,52,49,53,8
950,36,39,32,53,44,65,61,53,39,73,93,103,67,91,25,28,26,22,435,515,25,78,0,46,21,31,8,21,15,78,5,20,0,13,26,17,9,0,20,17,8,4,4,0,0,31,0,7,103,14,79,139,109,2
465,23,16,47,27,24,32,33,32,30,36,41,28,25,23,9,7,9,23,210,255,0,42,0,13,11,4,0,12,0,16,0,0,0,0,9,11,0,0,0,0,17,0,0,0,0,0,0,0,53,0,72,135,70,0
700,15,25,14,28,37,39,24,29,12,39,56,92,78,41,43,53,31,44,348,352,14,104,1,86,28,50,17,23,7,33,5,13,12,10,7,6,9,2,4,13,19,2,0,0,0,0,0,12,54,7,44,67,42,9
325,7,11,9,22,12,23,20,14,21,20,21,36,31,35,15,12,12,4,145,180,0,43,0,28,18,9,2,7,3,16,0,6,13,0,0,0,14,0,0,0,0,9,0,0,0,0,0,41,12,0,26,62,16,0
375,19,29,22,29,23,19,23,36,23,13,23,24,24,23,20,16,4,5,179,196,23,31,0,37,11,2,0,16,8,25,0,0,0,7,11,0,8,0,14,0,17,15,0,0,0,9,0,0,54,0,0,46,27,14
665,53,46,39,41,37,33,38,70,50,43,34,60,41,44,19,9,8,0,351,314,15,48,0,15,18,14,9,23,9,15,0,9,0,0,0,4,8,4,11,4,3,0,0,0,0,23,0,0,239,91,27,53,23,0
765,34,58,69,45,62,35,28,55,56,52,56,60,58,36,27,15,10,9,388,377,10,48,0,36,10,26,10,37,13,49,7,19,0,10,3,9,10,0,9,9,9,13,0,0,8,35,12,11,217,69,0,43,33,0
460,20,35,13,22,29,21,33,30,39,39,35,62,36,21,12,7,6,0,250,210,5,85,0,25,13,20,5,17,6,10,0,1,0,0,13,6,17,0,0,0,0,0,0,0,11,0,0,0,22,144,5,41,14,0
1565,78,86,108,121,119,132,92,81,127,134,132,82,88,65,45,55,15,5,764,801,0,74,0,37,19,13,5,12,5,11,7,9,2,8,0,3,6,0,5,0,27,7,2,0,9,38,57,89,500,159,201,120,96,44
555,27,33,33,21,35,30,51,36,38,47,37,48,36,36,21,14,6,6,303,252,6,36,5,24,11,16,7,0,7,2,0,15,10,22,7,0,0,0,11,11,0,0,0,0,0,12,0,50,182,35,0,56,10,20
530,37,35,49,26,27,36,38,25,50,52,29,44,11,16,20,16,8,11,267,263,23,74,21,33,20,36,2,11,6,7,1,25,0,0,7,12,0,0,5,7,6,0,0,0,10,0,0,25,65,32,18,72,12,0
425,28,21,36,29,28,11,29,41,24,26,29,33,36,14,28,12,0,0,224,201,0,101,0,22,19,21,0,10,2,16,3,13,0,1,7,6,6,0,0,1,0,10,0,0,8,0,0,0,151,21,0,0,7,0
905,35,32,37,29,43,30,32,34,49,63,59,48,87,87,81,69,42,48,436,469,57,81,10,82,35,41,13,59,14,70,8,41,17,30,14,21,5,0,9,5,0,0,0,0,6,14,20,31,29,4,43,67,79,0
495,17,18,35,39,52,29,28,38,22,47,25,34,43,17,17,8,4,22,258,237,45,7,12,21,13,14,0,9,0,0,14,0,0,5,0,7,2,0,17,0,4,0,0,0,0,0,24,10,71,0,119,50,34,17
810,38,65,68,69,54,39,38,41,70,61,80,53,46,33,16,21,11,7,431,379,19,63,10,31,16,24,2,4,4,34,0,11,3,11,23,6,0,0,5,0,0,22,0,0,0,4,0,0,208,93,40,49,103,25
1180,44,42,86,94,138,75,46,50,72,98,105,98,57,43,45,41,23,23,580,600,19,89,0,51,11,34,4,26,40,32,11,22,0,32,8,30,11,0,57,0,14,0,0,0,0,9,14,7,224,70,109,123,117,16
675,35,27,49,29,44,20,41,30,35,35,50,73,50,47,43,33,23,11,315,360,20,93,0,52,15,51,19,41,9,77,0,37,0,2,28,13,3,15,9,12,12,0,6,11,13,0,0,0,36,22,47,12,20,0
1730,153,169,121,109,100,132,178,169,153,146,109,81,48,22,24,13,3,0,851,879,15,101,15,87,24,35,11,13,22,19,16,22,10,28,15,28,0,0,23,2,17,4,0,0,0,18,18,47,341,72,314,297,73,43
2035,144,150,105,115,81,79,118,180,159,140,138,110,62,77,46,65,91,175,856,1179,21,222,14,80,50,54,10,60,29,104,0,68,9,20,41,26,6,4,21,13,18,14,0,0,9,64,30,29,162,25,362,268,193,9
395,25,40,29,33,16,10,9,38,28,39,33,28,28,11,6,18,4,0,175,220,0,73,0,10,19,15,8,10,8,4,0,11,0,3,3,0,0,0,2,0,12,0,0,5,0,18,0,0,17,9,92,14,44,18
1635,77,126,131,145,131,68,65,110,122,133,123,121,93,61,64,31,25,9,771,864,21,137,14,72,32,72,17,23,39,84,24,72,7,31,19,14,33,3,6,15,18,5,0,20,0,0,37,58,193,87,227,106,146,3
1125,51,67,87,87,59,35,38,51,101,134,74,76,66,89,49,36,11,14,557,568,0,93,6,38,17,23,7,12,0,16,2,32,0,26,11,6,0,0,12,6,0,5,7,9,6,17,14,19,105,31,217,104,237,47
825,52,59,73,68,52,20,41,66,76,71,66,61,26,33,22,24,7,8,426,399,6,59,0,30,8,22,2,10,22,10,0,8,4,19,0,0,0,0,7,0,5,0,0,0,0,15,6,0,309,101,102,80,0,0
485,22,29,23,25,22,25,32,35,51,42,41,27,33,24,23,13,6,12,212,273,8,34,23,37,23,13,4,6,0,20,12,9,0,3,4,20,3,0,3,10,6,3,4,0,0,12,27,0,24,22,71,33,51,0
910,51,56,52,66,63,67,36,53,70,81,82,64,55,40,35,17,12,10,429,481,29,75,11,16,16,25,4,10,7,16,6,10,0,0,0,14,4,0,6,0,0,13,0,0,0,0,24,12,281,83,125,23,100,0
850,22,38,45,72,80,54,53,28,57,60,66,99,53,44,25,19,23,12,436,414,8,75,9,35,27,28,3,10,0,32,2,15,6,5,5,12,9,0,0,23,0,0,3,0,0,0,0,38,213,14,99,108,71,0
685,27,46,59,60,51,42,40,45,52,34,38,41,39,44,18,19,11,19,314,371,5,61,0,19,6,16,6,25,2,7,0,8,0,0,0,0,0,0,10,4,0,0,0,0,0,9,18,30,254,13,18,51,96,27
835,35,49,51,69,58,60,64,52,60,49,70,61,57,36,29,22,13,0,432,403,35,76,16,20,35,5,6,0,19,14,8,14,11,14,0,9,0,0,11,3,9,0,0,0,0,0,23,0,318,63,39,32,55,0
505,18,27,31,31,37,22,37,36,25,44,35,54,30,35,23,8,2,10,248,257,0,78,0,7,5,18,0,7,11,8,13,20,0,4,0,7,0,0,13,0,0,5,0,0,0,9,0,16,209,0,43,0,7,25
865,49,50,34,61,42,68,53,60,43,49,69,110,63,56,28,21,7,2,451,414,51,90,5,48,22,15,4,9,23,36,0,18,8,14,4,27,0,0,9,17,4,5,0,0,9,20,34,42,149,112,6,67,0,17
675,41,43,65,47,45,43,49,58,50,35,42,28,30,45,23,9,16,6,345,330,24,88,0,21,7,21,12,10,6,7,0,13,3,0,0,3,0,0,8,13,0,0,0,0,0,0,0,22,259,129,20,0,0,9
1355,77,86,74,82,112,116,125,103,73,97,83,74,87,67,58,23,9,9,697,658,36,154,0,44,19,31,5,36,6,28,0,18,0,4,0,7,8,3,0,0,0,5,0,0,0,18,25,6,581,124,22,91,22,62
265,11,8,16,20,15,21,11,21,10,18,21,24,28,14,5,5,0,17,133,132,0,20,0,11,0,33,17,8,0,19,0,15,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,0,96,31,0,0,0,0
905,45,54,56,69,57,99,75,47,78,61,69,57,52,28,27,14,13,4,486,419,25,100,0,20,26,21,7,24,0,20,6,0,0,0,0,0,7,16,0,7,0,8,0,0,0,17,0,0,420,79,21,45,26,10
465,33,31,33,32,36,46,28,24,15,38,38,38,28,17,19,1,0,8,211,254,43,19,0,35,25,18,0,10,0,0,0,0,0,0,0,22,0,0,5,5,6,1,0,0,0,13,0,0,225,18,0,14,6,0
850,45,59,67,81,67,46,65,82,62,57,53,39,36,47,25,14,5,0,397,453,7,105,0,24,5,37,0,24,7,19,0,15,0,0,0,12,0,0,13,0,31,0,0,0,0,51,0,14,373,72,13,20,8,0
685,47,67,37,43,33,65,62,64,59,38,35,23,36,34,20,18,4,0,352,333,10,17,0,2,9,3,0,0,2,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,14,433,107,0,0,0,34
775,44,61,49,47,68,48,43,76,72,57,49,40,33,30,16,13,14,15,409,366,19,81,0,24,12,17,17,17,0,15,0,0,14,4,0,12,0,0,6,5,12,7,0,0,0,32,32,0,329,62,0,20,11,27
