"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15","COL16","COL17","COL18","COL19","COL20","COL21","COL22","COL23"
"9330185.1",1540.00,515.00,320.00,425.00,280.00,3.40,1540.00,1325.00,1275.00,45.00,215.00,170.00,50.00,1325.00,380.00,940.00,265.00,405.00,270.00,220.00,135.00,55.00,25.00
"9330185.11",2140.00,840.00,485.00,520.00,290.00,3.20,2135.00,1780.00,1700.00,85.00,355.00,290.00,65.00,1780.00,630.00,1150.00,385.00,490.00,275.00,355.00,210.00,95.00,50.00
"9330185.12",1870.00,645.00,405.00,595.00,225.00,3.30,1870.00,1665.00,1600.00,70.00,205.00,160.00,45.00,1665.00,530.00,1135.00,345.00,575.00,220.00,205.00,115.00,70.00,30.00
"9330185.15",1620.00,625.00,365.00,445.00,190.00,3.10,1620.00,1430.00,1360.00,75.00,185.00,155.00,35.00,1430.00,515.00,920.00,310.00,430.00,180.00,185.00,115.00,55.00,20.00
"9330185.16",1330.00,460.00,300.00,400.00,170.00,3.20,1335.00,1170.00,1130.00,40.00,165.00,130.00,30.00,1170.00,360.00,810.00,255.00,385.00,165.00,160.00,100.00,45.00,15.00
"9330185.17",1110.00,605.00,220.00,225.00,65.00,2.80,1110.00,995.00,935.00,60.00,110.00,85.00,25.00,995.00,530.00,470.00,195.00,210.00,65.00,110.00,75.00,25.00,15.00
"9330185.18",1490.00,555.00,325.00,435.00,180.00,3.20,1490.00,1315.00,1250.00,60.00,180.00,150.00,30.00,1315.00,450.00,865.00,275.00,415.00,170.00,175.00,105.00,50.00,25.00
"9330185.19",1660.00,610.00,415.00,470.00,160.00,3.10,1660.00,1380.00,1275.00,105.00,275.00,235.00,40.00,1380.00,440.00,940.00,345.00,445.00,145.00,280.00,170.00,75.00,40.00
"9330185.2",1360.00,435.00,305.00,410.00,200.00,3.30,1360.00,1195.00,1150.00,40.00,165.00,135.00,30.00,1195.00,340.00,850.00,255.00,405.00,195.00,165.00,95.00,55.00,15.00
"9330185.21",1090.00,460.00,250.00,260.00,115.00,3.10,1090.00,905.00,840.00,65.00,180.00,150.00,30.00,905.00,355.00,550.00,200.00,245.00,110.00,180.00,105.00,50.00,25.00
"9330185.22",985.00,330.00,240.00,270.00,150.00,3.30,990.00,870.00,860.00,10.00,120.00,95.00,20.00,870.00,260.00,605.00,205.00,260.00,145.00,120.00,65.00,35.00,15.00
"9330186.01",2005.00,800.00,505.00,495.00,205.00,3.10,2005.00,1670.00,1505.00,165.00,330.00,245.00,90.00,1670.00,600.00,1070.00,405.00,475.00,195.00,330.00,195.00,100.00,40.00
"9330186.02",1630.00,695.00,350.00,420.00,165.00,3.10,1630.00,1340.00,1170.00,170.00,295.00,225.00,65.00,1335.00,515.00,820.00,265.00,405.00,155.00,290.00,175.00,85.00,30.00
"9330186.05",2085.00,830.00,455.00,545.00,250.00,3.10,2085.00,1735.00,1585.00,145.00,355.00,275.00,75.00,1735.00,625.00,1110.00,345.00,520.00,240.00,355.00,205.00,110.00,35.00
"9330186.06",1160.00,420.00,270.00,325.00,150.00,3.20,1160.00,985.00,950.00,40.00,175.00,140.00,35.00,990.00,315.00,670.00,215.00,310.00,145.00,170.00,100.00,50.00,20.00
"9330186.07",1570.00,555.00,340.00,460.00,215.00,3.30,1565.00,1350.00,1290.00,55.00,220.00,165.00,55.00,1345.00,435.00,910.00,285.00,430.00,205.00,220.00,120.00,60.00,40.00
"9330186.08",1825.00,685.00,435.00,485.00,220.00,3.20,1825.00,1500.00,1380.00,125.00,325.00,260.00,65.00,1500.00,500.00,1005.00,330.00,455.00,215.00,320.00,185.00,95.00,40.00
"9330187.03",2180.00,875.00,495.00,555.00,255.00,3.10,2180.00,1855.00,1725.00,125.00,325.00,240.00,80.00,1850.00,680.00,1170.00,410.00,520.00,245.00,325.00,190.00,85.00,45.00
"9330187.04",440.00,170.00,85.00,115.00,70.00,3.20,440.00,370.00,350.00,20.00,70.00,55.00,15.00,365.00,130.00,240.00,65.00,105.00,65.00,70.00,40.00,15.00,10.00
"9330187.05",2060.00,785.00,445.00,580.00,250.00,3.20,2065.00,1770.00,1690.00,75.00,290.00,235.00,60.00,1770.00,630.00,1145.00,345.00,560.00,240.00,295.00,155.00,100.00,35.00
"9330187.06",1875.00,745.00,400.00,510.00,220.00,3.10,1875.00,1625.00,1520.00,105.00,250.00,205.00,50.00,1625.00,605.00,1020.00,325.00,485.00,210.00,250.00,145.00,70.00,35.00
"9330187.07",585.00,215.00,145.00,165.00,60.00,3.10,590.00,525.00,490.00,35.00,65.00,55.00,10.00,525.00,185.00,340.00,130.00,160.00,55.00,60.00,35.00,15.00,15.00
"9330187.11",1880.00,685.00,525.00,510.00,160.00,3.10,1880.00,1585.00,1440.00,150.00,295.00,245.00,55.00,1590.00,520.00,1070.00,430.00,485.00,155.00,295.00,170.00,95.00,30.00
"9330187.12",1200.00,505.00,250.00,310.00,130.00,3.10,1200.00,1045.00,980.00,70.00,155.00,130.00,25.00,1045.00,420.00,625.00,210.00,290.00,125.00,155.00,90.00,40.00,25.00
"9330187.13",1085.00,410.00,255.00,290.00,125.00,3.20,1085.00,925.00,840.00,85.00,160.00,125.00,35.00,925.00,325.00,600.00,200.00,275.00,120.00,160.00,85.00,50.00,20.00
"9330187.14",1015.00,435.00,235.00,260.00,85.00,3.00,1015.00,875.00,800.00,70.00,145.00,125.00,20.00,870.00,345.00,530.00,195.00,250.00,80.00,145.00,95.00,40.00,10.00
"9330187.15",1115.00,430.00,270.00,300.00,110.00,3.10,1115.00,945.00,890.00,55.00,175.00,140.00,30.00,945.00,325.00,615.00,220.00,285.00,105.00,175.00,105.00,50.00,20.00
"9330187.16",880.00,300.00,230.00,245.00,105.00,3.20,880.00,755.00,715.00,45.00,120.00,105.00,15.00,755.00,240.00,520.00,185.00,230.00,105.00,120.00,60.00,40.00,15.00
"9330188.01",880.00,280.00,210.00,275.00,110.00,3.30,880.00,790.00,745.00,50.00,90.00,75.00,20.00,795.00,235.00,560.00,185.00,270.00,110.00,90.00,45.00,30.00,10.00
"9330188.02",850.00,280.00,225.00,235.00,115.00,3.20,850.00,720.00,680.00,45.00,130.00,105.00,20.00,725.00,210.00,510.00,180.00,220.00,110.00,130.00,70.00,40.00,20.00
"9330188.04",1110.00,395.00,265.00,305.00,145.00,3.20,1110.00,960.00,885.00,80.00,150.00,115.00,30.00,960.00,320.00,640.00,210.00,285.00,145.00,150.00,75.00,50.00,20.00
"9330188.05",770.00,295.00,150.00,230.00,100.00,3.20,775.00,670.00,640.00,35.00,100.00,80.00,20.00,675.00,235.00,440.00,120.00,220.00,95.00,100.00,60.00,30.00,10.00
"9330188.06",415.00,165.00,90.00,95.00,60.00,3.20,415.00,365.00,320.00,50.00,45.00,35.00,10.00,370.00,140.00,230.00,85.00,90.00,60.00,45.00,25.00,10.00,10.00
"9330188.07",1260.00,445.00,290.00,390.00,140.00,3.20,1260.00,1125.00,1085.00,45.00,140.00,105.00,35.00,1125.00,365.00,760.00,250.00,370.00,140.00,140.00,80.00,35.00,20.00
"9330188.08",1135.00,395.00,280.00,375.00,90.00,3.20,1135.00,990.00,940.00,50.00,145.00,110.00,35.00,990.00,325.00,670.00,235.00,350.00,90.00,145.00,70.00,45.00,30.00
"9330189.03",970.00,400.00,245.00,225.00,85.00,3.00,965.00,815.00,685.00,135.00,150.00,115.00,35.00,815.00,305.00,510.00,210.00,215.00,85.00,150.00,95.00,40.00,15.00
"9330189.05",2300.00,1220.00,500.00,390.00,190.00,2.80,2305.00,1870.00,1665.00,205.00,430.00,355.00,70.00,1875.00,915.00,955.00,415.00,365.00,180.00,430.00,300.00,90.00,40.00
"9330189.06",880.00,355.00,220.00,185.00,120.00,3.10,875.00,710.00,625.00,80.00,170.00,135.00,35.00,710.00,245.00,465.00,180.00,170.00,110.00,175.00,110.00,40.00,20.00
"9330189.07",955.00,415.00,255.00,180.00,105.00,3.00,950.00,745.00,650.00,100.00,205.00,170.00,40.00,745.00,290.00,460.00,195.00,165.00,95.00,205.00,125.00,60.00,25.00
"9330189.08",1865.00,825.00,460.00,330.00,250.00,3.10,1865.00,1340.00,1080.00,260.00,525.00,445.00,75.00,1340.00,500.00,840.00,325.00,285.00,230.00,525.00,325.00,135.00,65.00
"9330189.09",1295.00,505.00,345.00,315.00,130.00,3.10,1295.00,1130.00,1030.00,95.00,165.00,130.00,40.00,1130.00,410.00,720.00,285.00,305.00,125.00,165.00,95.00,60.00,10.00
"9330189.1",1965.00,760.00,525.00,485.00,200.00,3.10,1970.00,1520.00,1395.00,135.00,445.00,365.00,80.00,1520.00,495.00,1030.00,395.00,445.00,190.00,440.00,265.00,135.00,45.00
"9330190.01",2240.00,1270.00,525.00,290.00,155.00,2.70,2240.00,1760.00,1420.00,340.00,480.00,405.00,80.00,1760.00,930.00,830.00,425.00,260.00,145.00,480.00,345.00,100.00,35.00
"9330190.03",1730.00,750.00,390.00,395.00,200.00,3.10,1730.00,1345.00,1120.00,225.00,385.00,320.00,70.00,1345.00,525.00,820.00,295.00,350.00,175.00,390.00,225.00,95.00,65.00
"9330190.04",1895.00,810.00,435.00,425.00,225.00,3.10,1895.00,1575.00,1360.00,215.00,315.00,240.00,75.00,1575.00,625.00,955.00,345.00,395.00,215.00,315.00,190.00,85.00,45.00
"9330190.05",450.00,200.00,105.00,95.00,50.00,3.00,450.00,355.00,285.00,65.00,95.00,75.00,20.00,355.00,140.00,215.00,80.00,95.00,45.00,95.00,55.00,25.00,15.00
"9330191.03",1485.00,585.00,320.00,370.00,205.00,3.20,1485.00,1230.00,1115.00,115.00,250.00,195.00,60.00,1230.00,455.00,775.00,255.00,325.00,190.00,255.00,125.00,70.00,60.00
"9330191.04",1645.00,870.00,370.00,275.00,130.00,2.80,1645.00,1360.00,1075.00,285.00,285.00,245.00,40.00,1360.00,675.00,690.00,305.00,265.00,120.00,285.00,195.00,65.00,25.00
"9330191.05",1075.00,435.00,250.00,245.00,140.00,3.10,1075.00,870.00,775.00,90.00,200.00,155.00,50.00,870.00,320.00,555.00,200.00,225.00,130.00,200.00,120.00,50.00,35.00
"9330191.06",660.00,370.00,145.00,105.00,45.00,2.70,655.00,505.00,395.00,115.00,150.00,125.00,25.00,505.00,270.00,240.00,110.00,90.00,40.00,150.00,100.00,35.00,15.00
"9330191.07",930.00,560.00,200.00,125.00,40.00,2.60,930.00,700.00,505.00,200.00,230.00,190.00,40.00,705.00,405.00,295.00,150.00,110.00,40.00,230.00,155.00,50.00,25.00
"9330192.00",1065.00,475.00,255.00,220.00,115.00,3.00,1065.00,845.00,710.00,135.00,215.00,160.00,60.00,845.00,340.00,505.00,200.00,205.00,100.00,215.00,130.00,50.00,30.00
"9330200.00",2530.00,1050.00,665.00,615.00,205.00,3.00,2535.00,2235.00,1945.00,285.00,305.00,240.00,65.00,2235.00,865.00,1370.00,570.00,595.00,205.00,300.00,185.00,100.00,20.00
"9330201.00",470.00,195.00,115.00,110.00,50.00,3.00,470.00,390.00,320.00,65.00,85.00,55.00,25.00,385.00,150.00,240.00,90.00,105.00,45.00,80.00,50.00,30.00,5.00
"9330202.00",2505.00,1755.00,475.00,220.00,50.00,2.40,2505.00,2120.00,1565.00,555.00,385.00,315.00,70.00,2115.00,1445.00,675.00,415.00,210.00,50.00,380.00,310.00,65.00,10.00
"9330203.00",1345.00,570.00,310.00,370.00,95.00,3.00,1345.00,1175.00,1005.00,170.00,170.00,130.00,40.00,1175.00,460.00,715.00,265.00,355.00,90.00,170.00,110.00,45.00,15.00
"9330204.01",1170.00,750.00,250.00,135.00,40.00,2.60,1170.00,945.00,655.00,285.00,230.00,190.00,40.00,945.00,575.00,370.00,210.00,125.00,40.00,230.00,175.00,45.00,10.00
"9330204.02",1360.00,780.00,285.00,225.00,70.00,2.70,1360.00,1095.00,830.00,260.00,265.00,220.00,45.00,1090.00,595.00,500.00,220.00,205.00,65.00,270.00,180.00,65.00,25.00
"9330205.01",1025.00,645.00,225.00,120.00,35.00,2.60,1025.00,825.00,595.00,230.00,205.00,155.00,50.00,825.00,490.00,335.00,185.00,115.00,30.00,205.00,155.00,45.00,5.00
"9330205.02",1390.00,885.00,305.00,165.00,35.00,2.50,1385.00,1170.00,970.00,195.00,225.00,180.00,45.00,1165.00,720.00,445.00,260.00,155.00,35.00,220.00,170.00,45.00,10.00
"9330206.00",800.00,585.00,160.00,45.00,10.00,2.40,805.00,710.00,485.00,230.00,90.00,70.00,20.00,710.00,505.00,205.00,145.00,50.00,15.00,90.00,80.00,15.00,0.00
"9330207.00",580.00,445.00,90.00,35.00,5.00,2.30,580.00,475.00,295.00,180.00,105.00,85.00,20.00,475.00,360.00,120.00,80.00,35.00,5.00,100.00,90.00,10.00,5.00
"9330208.00",1640.00,780.00,360.00,385.00,115.00,2.90,1640.00,1410.00,1175.00,225.00,235.00,180.00,55.00,1405.00,630.00,775.00,295.00,370.00,110.00,235.00,155.00,65.00,15.00
"9330209.00",2705.00,1545.00,580.00,445.00,130.00,2.70,2705.00,2330.00,1940.00,395.00,370.00,310.00,60.00,2335.00,1290.00,1040.00,490.00,420.00,130.00,370.00,260.00,90.00,25.00
"9330210.00",1540.00,775.00,390.00,300.00,75.00,2.80,1545.00,1295.00,1000.00,295.00,250.00,195.00,55.00,1295.00,600.00,690.00,325.00,295.00,65.00,250.00,170.00,65.00,10.00
"9330220.00",365.00,150.00,105.00,95.00,20.00,3.00,370.00,320.00,285.00,30.00,55.00,40.00,10.00,315.00,120.00,195.00,90.00,90.00,20.00,50.00,30.00,15.00,5.00
"9330221.01",520.00,230.00,130.00,130.00,30.00,2.90,525.00,450.00,395.00,55.00,70.00,55.00,15.00,450.00,175.00,275.00,115.00,130.00,25.00,70.00,55.00,15.00,0.00
"9330221.03",1080.00,505.00,245.00,260.00,65.00,2.90,1075.00,920.00,840.00,80.00,160.00,125.00,40.00,915.00,405.00,510.00,200.00,250.00,60.00,160.00,105.00,45.00,15.00
"9330221.04",1430.00,625.00,380.00,315.00,115.00,3.00,1430.00,1190.00,1115.00,70.00,245.00,180.00,60.00,1185.00,480.00,710.00,300.00,300.00,105.00,245.00,145.00,75.00,25.00
"9330222.01",2140.00,935.00,615.00,460.00,135.00,2.90,2140.00,1800.00,1605.00,190.00,345.00,295.00,45.00,1800.00,720.00,1075.00,515.00,440.00,130.00,345.00,205.00,105.00,30.00
"9330222.02",1760.00,965.00,480.00,275.00,45.00,2.70,1760.00,1550.00,1380.00,175.00,210.00,180.00,30.00,1555.00,810.00,740.00,430.00,270.00,45.00,210.00,150.00,45.00,15.00
"9330223.01",2250.00,985.00,655.00,455.00,160.00,2.90,2250.00,1855.00,1610.00,245.00,395.00,340.00,55.00,1855.00,745.00,1115.00,550.00,415.00,150.00,390.00,240.00,100.00,50.00
"9330223.02",1260.00,490.00,335.00,285.00,145.00,3.10,1260.00,1015.00,855.00,165.00,245.00,210.00,35.00,1015.00,355.00,660.00,260.00,260.00,140.00,245.00,135.00,75.00,35.00
"9330224.01",1700.00,950.00,435.00,240.00,75.00,2.70,1705.00,1385.00,1175.00,210.00,315.00,265.00,45.00,1385.00,725.00,670.00,370.00,230.00,70.00,310.00,230.00,65.00,25.00
"9330224.02",1160.00,575.00,280.00,215.00,85.00,2.90,1160.00,960.00,830.00,135.00,200.00,160.00,40.00,965.00,450.00,515.00,225.00,205.00,85.00,200.00,130.00,55.00,15.00
"9330225.01",1675.00,695.00,455.00,390.00,145.00,3.00,1670.00,1435.00,1335.00,105.00,235.00,195.00,40.00,1440.00,550.00,890.00,375.00,375.00,135.00,235.00,145.00,75.00,15.00
"9330225.02",1715.00,900.00,475.00,290.00,50.00,2.70,1720.00,1410.00,1205.00,210.00,310.00,265.00,45.00,1410.00,690.00,715.00,395.00,275.00,50.00,310.00,210.00,85.00,15.00
"9330226.02",1085.00,520.00,260.00,250.00,55.00,2.90,1085.00,925.00,835.00,85.00,160.00,135.00,30.00,925.00,405.00,515.00,225.00,235.00,55.00,165.00,115.00,35.00,10.00
"9330226.03",2080.00,1245.00,545.00,250.00,45.00,2.60,2080.00,1690.00,1475.00,215.00,390.00,330.00,55.00,1695.00,940.00,750.00,465.00,245.00,45.00,390.00,305.00,75.00,10.00
"9330226.04",660.00,335.00,175.00,120.00,25.00,2.70,655.00,540.00,455.00,85.00,115.00,105.00,15.00,540.00,245.00,295.00,155.00,120.00,20.00,120.00,90.00,20.00,5.00
"9330227.01",1355.00,780.00,345.00,175.00,55.00,2.60,1355.00,1075.00,860.00,215.00,280.00,245.00,30.00,1075.00,575.00,500.00,290.00,170.00,50.00,280.00,210.00,55.00,20.00
"9330227.02",1445.00,920.00,360.00,155.00,15.00,2.50,1445.00,1180.00,995.00,185.00,265.00,230.00,35.00,1180.00,710.00,475.00,315.00,145.00,15.00,260.00,215.00,40.00,5.00
"9330228.02",1055.00,445.00,245.00,275.00,85.00,3.00,1050.00,880.00,815.00,65.00,170.00,130.00,40.00,880.00,335.00,550.00,195.00,265.00,85.00,170.00,110.00,50.00,10.00
"9330228.03",1235.00,690.00,360.00,160.00,25.00,2.60,1235.00,1030.00,870.00,165.00,200.00,175.00,30.00,1030.00,545.00,480.00,305.00,155.00,20.00,200.00,140.00,50.00,5.00
"9330228.04",1520.00,800.00,395.00,265.00,65.00,2.70,1520.00,1190.00,1030.00,160.00,330.00,285.00,45.00,1190.00,565.00,620.00,320.00,245.00,60.00,330.00,235.00,75.00,20.00
"9330229.00",1930.00,960.00,430.00,410.00,125.00,2.90,1930.00,1615.00,1440.00,170.00,315.00,250.00,65.00,1615.00,765.00,850.00,350.00,380.00,120.00,315.00,200.00,80.00,35.00
"9330230.01",1605.00,725.00,365.00,385.00,125.00,3.00,1600.00,1385.00,1260.00,125.00,215.00,185.00,30.00,1385.00,585.00,800.00,305.00,375.00,120.00,215.00,140.00,60.00,15.00
"9330230.02",1305.00,535.00,370.00,300.00,105.00,3.00,1305.00,1100.00,1005.00,100.00,205.00,175.00,35.00,1100.00,410.00,695.00,300.00,290.00,100.00,210.00,120.00,65.00,15.00
"9330231.00",1195.00,530.00,280.00,290.00,95.00,3.00,1195.00,1035.00,975.00,60.00,160.00,130.00,30.00,1035.00,420.00,610.00,235.00,285.00,95.00,160.00,105.00,50.00,5.00
"9330232.00",920.00,395.00,210.00,230.00,85.00,3.00,920.00,800.00,740.00,55.00,120.00,90.00,30.00,800.00,320.00,480.00,185.00,220.00,75.00,120.00,75.00,25.00,15.00
"9330233.00",2080.00,890.00,520.00,515.00,160.00,3.00,2080.00,1730.00,1575.00,160.00,350.00,280.00,70.00,1730.00,670.00,1060.00,420.00,485.00,160.00,350.00,225.00,95.00,35.00
"9330234.00",1990.00,760.00,500.00,525.00,210.00,3.10,1990.00,1625.00,1505.00,120.00,360.00,305.00,55.00,1630.00,565.00,1065.00,390.00,485.00,195.00,360.00,200.00,110.00,55.00
"9330235.02",1345.00,545.00,380.00,340.00,75.00,3.00,1345.00,1115.00,955.00,160.00,230.00,185.00,45.00,1115.00,390.00,725.00,320.00,335.00,80.00,230.00,155.00,60.00,10.00
"9330235.03",995.00,635.00,235.00,110.00,15.00,2.50,995.00,815.00,655.00,165.00,185.00,150.00,30.00,815.00,505.00,310.00,195.00,105.00,15.00,185.00,130.00,45.00,10.00
"9330235.04",1810.00,970.00,480.00,290.00,70.00,2.70,1805.00,1490.00,1215.00,275.00,320.00,275.00,40.00,1490.00,745.00,745.00,400.00,280.00,70.00,320.00,225.00,80.00,10.00
"9330236.00",1070.00,470.00,245.00,250.00,95.00,3.00,1065.00,955.00,910.00,40.00,110.00,90.00,25.00,950.00,410.00,540.00,205.00,245.00,95.00,115.00,60.00,40.00,10.00
"9330237.00",2150.00,935.00,555.00,525.00,135.00,2.90,2150.00,1790.00,1610.00,185.00,355.00,290.00,70.00,1795.00,710.00,1085.00,455.00,500.00,125.00,360.00,225.00,100.00,30.00
"9330238.01",1025.00,455.00,255.00,255.00,60.00,2.90,1025.00,885.00,810.00,80.00,135.00,110.00,25.00,885.00,375.00,515.00,215.00,235.00,60.00,135.00,75.00,45.00,20.00
"9330238.02",1935.00,810.00,470.00,490.00,165.00,3.00,1935.00,1640.00,1485.00,160.00,290.00,225.00,65.00,1640.00,625.00,1020.00,390.00,475.00,160.00,295.00,190.00,75.00,25.00
"9330239.01",1630.00,740.00,395.00,375.00,125.00,2.90,1630.00,1410.00,1280.00,125.00,220.00,175.00,50.00,1410.00,600.00,810.00,325.00,360.00,120.00,225.00,135.00,70.00,15.00
"9330239.02",1460.00,875.00,380.00,175.00,30.00,2.60,1465.00,1230.00,910.00,315.00,235.00,200.00,35.00,1230.00,715.00,515.00,310.00,170.00,25.00,235.00,165.00,65.00,5.00
"9330240.01",2515.00,1530.00,585.00,330.00,70.00,2.60,2515.00,2130.00,1750.00,385.00,385.00,315.00,75.00,2130.00,1255.00,880.00,490.00,320.00,70.00,385.00,275.00,95.00,15.00
"9330240.02",1515.00,730.00,380.00,325.00,85.00,2.90,1515.00,1255.00,1095.00,155.00,265.00,225.00,40.00,1250.00,540.00,715.00,320.00,315.00,80.00,265.00,190.00,60.00,15.00
"9330241.00",2040.00,990.00,485.00,440.00,120.00,2.90,2040.00,1735.00,1495.00,240.00,305.00,245.00,60.00,1735.00,795.00,935.00,395.00,425.00,125.00,305.00,195.00,90.00,25.00
"9330242.00",2035.00,955.00,525.00,465.00,100.00,2.90,2040.00,1725.00,1485.00,240.00,310.00,240.00,70.00,1730.00,740.00,980.00,435.00,450.00,95.00,310.00,210.00,90.00,15.00
"9330243.01",1665.00,750.00,410.00,395.00,110.00,2.90,1665.00,1420.00,1300.00,115.00,250.00,200.00,45.00,1420.00,585.00,830.00,345.00,385.00,105.00,250.00,165.00,70.00,15.00
"9330243.02",2320.00,1000.00,625.00,555.00,140.00,2.90,2320.00,1920.00,1625.00,290.00,400.00,335.00,60.00,1920.00,760.00,1160.00,490.00,535.00,130.00,395.00,245.00,135.00,20.00
"9330250.01",1145.00,635.00,205.00,240.00,65.00,2.80,1140.00,1035.00,855.00,175.00,110.00,80.00,30.00,1035.00,565.00,470.00,175.00,230.00,60.00,110.00,65.00,35.00,10.00
"9330250.02",1330.00,650.00,245.00,310.00,125.00,2.90,1330.00,1230.00,1085.00,145.00,100.00,85.00,15.00,1230.00,590.00,640.00,215.00,300.00,125.00,100.00,60.00,35.00,5.00
"9330251.01",,,,,,,,,,,,,,,,,,,,,,,
"9330251.02",40.00,15.00,10.00,10.00,0.00,3.10,35.00,35.00,25.00,10.00,5.00,5.00,0.00,30.00,15.00,15.00,10.00,10.00,0.00,5.00,5.00,5.00,0.00
"9330260.04",1120.00,445.00,300.00,280.00,95.00,3.10,1120.00,945.00,805.00,145.00,175.00,145.00,35.00,945.00,350.00,595.00,230.00,270.00,95.00,175.00,95.00,70.00,15.00
"9330260.05",1185.00,475.00,300.00,325.00,85.00,3.00,1185.00,990.00,880.00,110.00,195.00,155.00,45.00,990.00,360.00,635.00,235.00,310.00,85.00,195.00,115.00,65.00,15.00
"9330260.06",1235.00,555.00,280.00,310.00,90.00,3.00,1235.00,1125.00,1025.00,100.00,105.00,85.00,20.00,1125.00,505.00,620.00,230.00,300.00,95.00,105.00,45.00,55.00,10.00
"9330260.07",1480.00,780.00,330.00,305.00,60.00,2.80,1480.00,1220.00,1035.00,190.00,260.00,210.00,45.00,1225.00,620.00,605.00,265.00,280.00,60.00,260.00,165.00,75.00,25.00
"9330260.08",2195.00,685.00,555.00,765.00,190.00,3.20,2195.00,1930.00,1810.00,115.00,265.00,215.00,45.00,1930.00,555.00,1380.00,440.00,745.00,190.00,265.00,130.00,115.00,20.00
"9330260.1",1235.00,765.00,300.00,155.00,25.00,2.50,1235.00,1030.00,820.00,215.00,200.00,160.00,40.00,1035.00,620.00,420.00,250.00,150.00,20.00,200.00,145.00,50.00,0.00
"9330260.11",65.00,35.00,15.00,10.00,0.00,2.50,60.00,55.00,50.00,10.00,0.00,5.00,5.00,60.00,35.00,25.00,15.00,10.00,0.00,5.00,0.00,5.00,0.00
"9330260.12",1405.00,725.00,345.00,250.00,85.00,2.80,1405.00,1145.00,890.00,260.00,255.00,205.00,50.00,1150.00,560.00,590.00,270.00,240.00,85.00,255.00,165.00,75.00,20.00
"9330270.00",,,,,,,,,,,,,,,,,,,,,,,
"9330280.01",10.00,5.00,0.00,5.00,0.00,4.50,15.00,10.00,0.00,5.00,0.00,0.00,0.00,10.00,0.00,5.00,0.00,5.00,5.00,0.00,0.00,0.00,0.00
"9330280.02",1010.00,435.00,245.00,260.00,70.00,3.00,1010.00,890.00,830.00,60.00,120.00,100.00,25.00,890.00,360.00,530.00,210.00,245.00,70.00,120.00,75.00,35.00,10.00
"9330281.01",1890.00,820.00,460.00,480.00,135.00,3.00,1895.00,1655.00,1495.00,160.00,235.00,180.00,55.00,1655.00,690.00,965.00,380.00,460.00,130.00,240.00,130.00,85.00,25.00
"9330281.02",1805.00,845.00,440.00,395.00,130.00,2.90,1805.00,1525.00,1320.00,205.00,280.00,200.00,75.00,1530.00,660.00,865.00,375.00,370.00,125.00,280.00,180.00,70.00,30.00
"9330282.01",1200.00,565.00,305.00,255.00,75.00,2.90,1200.00,990.00,845.00,150.00,205.00,160.00,50.00,995.00,415.00,570.00,255.00,245.00,70.00,205.00,145.00,50.00,15.00
"9330282.02",1255.00,610.00,330.00,240.00,65.00,2.80,1250.00,985.00,810.00,175.00,265.00,225.00,40.00,985.00,445.00,540.00,260.00,220.00,65.00,265.00,170.00,70.00,25.00
"9330283.00",2010.00,975.00,495.00,450.00,85.00,2.80,2010.00,1665.00,1460.00,205.00,345.00,285.00,55.00,1670.00,735.00,935.00,420.00,435.00,85.00,345.00,245.00,80.00,25.00
"9330284.01",1990.00,955.00,475.00,410.00,155.00,2.90,1990.00,1630.00,1435.00,195.00,365.00,305.00,60.00,1630.00,720.00,915.00,380.00,385.00,145.00,365.00,240.00,95.00,30.00
"9330284.02",2215.00,1070.00,545.00,465.00,140.00,2.90,2215.00,1835.00,1600.00,235.00,385.00,305.00,80.00,1835.00,810.00,1025.00,440.00,450.00,135.00,385.00,260.00,100.00,15.00
"9330285.01",790.00,465.00,180.00,120.00,25.00,2.60,785.00,605.00,475.00,135.00,185.00,130.00,50.00,610.00,340.00,270.00,135.00,115.00,25.00,185.00,130.00,45.00,10.00
"9330285.02",1615.00,635.00,390.00,450.00,140.00,3.10,1615.00,1405.00,1290.00,115.00,210.00,165.00,50.00,1405.00,525.00,880.00,315.00,435.00,135.00,210.00,115.00,75.00,20.00
"9330286.01",1695.00,675.00,405.00,480.00,140.00,3.10,1695.00,1475.00,1365.00,105.00,225.00,165.00,55.00,1470.00,535.00,935.00,330.00,470.00,135.00,220.00,140.00,70.00,10.00
"9330286.02",2360.00,995.00,580.00,620.00,165.00,3.00,2360.00,2005.00,1750.00,250.00,360.00,290.00,70.00,2000.00,780.00,1220.00,470.00,590.00,155.00,355.00,210.00,115.00,35.00
"9330286.03",1180.00,515.00,225.00,335.00,105.00,3.00,1180.00,1065.00,955.00,110.00,115.00,80.00,35.00,1065.00,440.00,630.00,200.00,330.00,100.00,110.00,75.00,30.00,10.00
"9330287.01",2615.00,1055.00,695.00,670.00,200.00,3.00,2615.00,2160.00,1950.00,210.00,455.00,370.00,90.00,2160.00,780.00,1385.00,565.00,635.00,185.00,460.00,275.00,135.00,45.00
"9330287.02",3590.00,1185.00,1075.00,1060.00,275.00,3.10,3595.00,3255.00,2965.00,285.00,340.00,270.00,70.00,3250.00,975.00,2280.00,975.00,1035.00,270.00,340.00,210.00,100.00,35.00
