"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15","COL16","COL17","COL18","COL19","COL20","COL21","COL22","COL23","COL24","COL25","COL26","COL27"
"59152131",365.00,225.00,205.00,15.00,140.00,105.00,5.00,15.00,20.00,180.00,110.00,105.00,10.00,70.00,55.00,0.00,10.00,5.00,180.00,110.00,100.00,10.00,70.00,50.00,5.00,5.00,15.00
"59152132",475.00,300.00,275.00,25.00,175.00,125.00,10.00,20.00,20.00,235.00,150.00,135.00,10.00,90.00,65.00,5.00,10.00,0.00,240.00,150.00,140.00,15.00,90.00,55.00,5.00,10.00,15.00
"59152133",375.00,235.00,210.00,25.00,140.00,100.00,10.00,10.00,15.00,190.00,120.00,105.00,15.00,70.00,60.00,10.00,5.00,0.00,185.00,115.00,105.00,15.00,65.00,45.00,5.00,10.00,10.00
"59152134",395.00,235.00,225.00,10.00,160.00,115.00,5.00,25.00,20.00,200.00,115.00,110.00,5.00,80.00,60.00,5.00,10.00,5.00,195.00,115.00,115.00,5.00,80.00,50.00,5.00,15.00,10.00
"59152135",555.00,325.00,300.00,25.00,235.00,155.00,15.00,30.00,35.00,280.00,160.00,150.00,10.00,115.00,85.00,10.00,15.00,5.00,280.00,165.00,150.00,15.00,115.00,75.00,5.00,15.00,25.00
"59152136",560.00,375.00,320.00,55.00,190.00,145.00,10.00,20.00,15.00,285.00,185.00,160.00,30.00,95.00,85.00,5.00,5.00,0.00,280.00,185.00,160.00,25.00,90.00,65.00,5.00,15.00,10.00
"59152137",415.00,290.00,275.00,15.00,125.00,105.00,0.00,15.00,10.00,210.00,145.00,140.00,5.00,65.00,55.00,0.00,5.00,0.00,210.00,145.00,140.00,5.00,60.00,50.00,5.00,5.00,10.00
"59152138",420.00,280.00,255.00,25.00,145.00,105.00,10.00,15.00,15.00,210.00,135.00,125.00,15.00,70.00,60.00,5.00,5.00,0.00,210.00,140.00,130.00,10.00,75.00,45.00,5.00,10.00,15.00
"59152139",460.00,290.00,265.00,25.00,175.00,125.00,5.00,15.00,25.00,230.00,145.00,130.00,10.00,85.00,70.00,0.00,5.00,5.00,235.00,145.00,130.00,10.00,85.00,55.00,5.00,10.00,20.00
"59152140",400.00,270.00,230.00,40.00,135.00,100.00,5.00,20.00,15.00,205.00,135.00,115.00,20.00,75.00,60.00,0.00,5.00,0.00,200.00,135.00,115.00,20.00,65.00,35.00,5.00,10.00,10.00
"59152143",430.00,275.00,265.00,10.00,155.00,110.00,15.00,15.00,15.00,220.00,140.00,130.00,5.00,80.00,65.00,10.00,15.00,5.00,210.00,135.00,130.00,5.00,70.00,45.00,5.00,5.00,15.00
"59152144",420.00,250.00,245.00,10.00,165.00,125.00,10.00,20.00,20.00,210.00,125.00,120.00,5.00,85.00,65.00,5.00,10.00,10.00,210.00,130.00,120.00,5.00,85.00,60.00,5.00,10.00,15.00
"59152145",590.00,360.00,340.00,20.00,225.00,165.00,10.00,30.00,20.00,295.00,180.00,170.00,10.00,115.00,95.00,5.00,10.00,5.00,295.00,180.00,170.00,10.00,115.00,65.00,5.00,20.00,20.00
"59152146",500.00,315.00,290.00,20.00,185.00,140.00,15.00,15.00,15.00,255.00,160.00,150.00,10.00,90.00,75.00,5.00,10.00,5.00,250.00,160.00,145.00,10.00,90.00,65.00,5.00,10.00,15.00
"59152147",515.00,320.00,285.00,35.00,195.00,145.00,10.00,25.00,25.00,255.00,160.00,145.00,20.00,95.00,85.00,0.00,10.00,0.00,255.00,165.00,145.00,15.00,95.00,65.00,5.00,10.00,20.00
"59152148",285.00,160.00,140.00,20.00,120.00,80.00,0.00,25.00,15.00,145.00,85.00,70.00,10.00,65.00,50.00,0.00,10.00,0.00,135.00,80.00,70.00,15.00,55.00,30.00,0.00,15.00,10.00
"59152149",485.00,305.00,265.00,40.00,185.00,125.00,10.00,20.00,25.00,255.00,155.00,130.00,25.00,105.00,75.00,5.00,15.00,5.00,230.00,150.00,130.00,20.00,80.00,45.00,10.00,10.00,20.00
"59152150",320.00,210.00,175.00,35.00,115.00,75.00,10.00,20.00,15.00,170.00,105.00,90.00,15.00,65.00,40.00,10.00,10.00,5.00,155.00,105.00,90.00,20.00,50.00,35.00,0.00,5.00,5.00
"59152151",365.00,220.00,200.00,20.00,140.00,100.00,10.00,20.00,10.00,185.00,110.00,100.00,10.00,70.00,55.00,5.00,15.00,5.00,180.00,105.00,100.00,10.00,70.00,45.00,5.00,5.00,10.00
"59152152",510.00,300.00,275.00,30.00,210.00,140.00,15.00,40.00,25.00,250.00,145.00,135.00,15.00,100.00,80.00,5.00,15.00,5.00,260.00,155.00,135.00,15.00,110.00,60.00,5.00,25.00,15.00
"59152153",475.00,305.00,270.00,35.00,170.00,125.00,10.00,20.00,20.00,240.00,155.00,135.00,20.00,85.00,65.00,5.00,10.00,5.00,235.00,155.00,130.00,15.00,85.00,55.00,5.00,10.00,15.00
"59152154",500.00,320.00,300.00,25.00,185.00,135.00,10.00,15.00,25.00,250.00,160.00,150.00,10.00,95.00,70.00,5.00,10.00,10.00,255.00,160.00,150.00,15.00,95.00,65.00,10.00,10.00,10.00
"59152155",655.00,380.00,330.00,45.00,275.00,200.00,5.00,30.00,40.00,335.00,190.00,170.00,20.00,145.00,120.00,0.00,15.00,10.00,320.00,190.00,165.00,25.00,130.00,80.00,5.00,15.00,25.00
"59152156",445.00,260.00,230.00,30.00,190.00,145.00,5.00,20.00,15.00,215.00,130.00,120.00,10.00,90.00,75.00,5.00,10.00,5.00,230.00,130.00,120.00,15.00,100.00,65.00,5.00,15.00,10.00
"59152157",270.00,160.00,140.00,20.00,105.00,75.00,10.00,15.00,10.00,130.00,75.00,70.00,10.00,55.00,40.00,5.00,5.00,0.00,135.00,80.00,70.00,10.00,55.00,30.00,5.00,5.00,10.00
"59152158",935.00,515.00,450.00,70.00,420.00,260.00,25.00,55.00,80.00,440.00,260.00,225.00,35.00,180.00,140.00,10.00,20.00,10.00,500.00,255.00,220.00,30.00,245.00,120.00,15.00,40.00,65.00
"59152159",465.00,285.00,265.00,15.00,180.00,130.00,10.00,15.00,25.00,230.00,145.00,135.00,10.00,90.00,75.00,0.00,5.00,5.00,230.00,140.00,130.00,10.00,95.00,55.00,5.00,10.00,20.00
"59152160",300.00,205.00,195.00,10.00,95.00,75.00,5.00,5.00,10.00,145.00,105.00,95.00,5.00,45.00,35.00,0.00,5.00,0.00,155.00,100.00,100.00,5.00,50.00,35.00,5.00,0.00,10.00
"59152163",460.00,270.00,260.00,15.00,190.00,135.00,10.00,20.00,25.00,235.00,135.00,130.00,5.00,100.00,80.00,0.00,10.00,10.00,225.00,135.00,130.00,5.00,90.00,55.00,10.00,10.00,15.00
"59152164",415.00,240.00,225.00,10.00,175.00,120.00,5.00,30.00,25.00,190.00,115.00,110.00,5.00,75.00,55.00,0.00,5.00,10.00,220.00,120.00,115.00,5.00,100.00,65.00,5.00,15.00,15.00
"59152165",550.00,320.00,295.00,25.00,225.00,150.00,15.00,35.00,35.00,275.00,160.00,145.00,15.00,115.00,80.00,5.00,15.00,15.00,275.00,160.00,145.00,15.00,115.00,70.00,5.00,15.00,20.00
"59152166",685.00,445.00,400.00,45.00,240.00,180.00,10.00,25.00,30.00,335.00,220.00,200.00,20.00,110.00,90.00,0.00,15.00,5.00,350.00,220.00,200.00,20.00,130.00,90.00,5.00,15.00,25.00
"59152167",400.00,250.00,230.00,20.00,155.00,105.00,10.00,15.00,20.00,205.00,125.00,110.00,10.00,75.00,60.00,10.00,0.00,5.00,200.00,125.00,115.00,10.00,75.00,40.00,0.00,10.00,15.00
"59152169",420.00,265.00,250.00,10.00,155.00,115.00,5.00,15.00,15.00,200.00,135.00,125.00,5.00,70.00,55.00,5.00,10.00,5.00,215.00,135.00,125.00,10.00,80.00,60.00,0.00,5.00,10.00
"59152170",270.00,165.00,155.00,10.00,110.00,80.00,5.00,15.00,10.00,135.00,80.00,80.00,5.00,55.00,45.00,0.00,5.00,0.00,135.00,85.00,75.00,5.00,55.00,35.00,5.00,5.00,10.00
"59152171",510.00,305.00,285.00,20.00,200.00,155.00,10.00,15.00,25.00,255.00,155.00,145.00,10.00,100.00,90.00,5.00,10.00,5.00,250.00,155.00,145.00,10.00,100.00,65.00,5.00,5.00,20.00
"59152172",520.00,340.00,325.00,10.00,185.00,140.00,5.00,20.00,30.00,245.00,170.00,165.00,5.00,75.00,75.00,0.00,5.00,5.00,275.00,165.00,165.00,5.00,110.00,65.00,0.00,15.00,25.00
"59152173",560.00,345.00,340.00,5.00,220.00,165.00,10.00,20.00,25.00,290.00,170.00,175.00,5.00,115.00,100.00,5.00,10.00,5.00,270.00,165.00,165.00,0.00,105.00,70.00,5.00,10.00,20.00
"59152174",1055.00,620.00,580.00,40.00,435.00,295.00,35.00,60.00,45.00,525.00,315.00,295.00,20.00,210.00,165.00,15.00,20.00,5.00,530.00,305.00,285.00,20.00,225.00,130.00,20.00,40.00,40.00
"59152175",930.00,475.00,410.00,60.00,450.00,255.00,25.00,110.00,60.00,425.00,240.00,210.00,35.00,190.00,135.00,10.00,35.00,5.00,500.00,235.00,210.00,30.00,260.00,115.00,20.00,75.00,55.00
"59152176",985.00,585.00,530.00,60.00,400.00,285.00,35.00,45.00,40.00,490.00,290.00,265.00,30.00,195.00,160.00,10.00,15.00,10.00,500.00,290.00,265.00,30.00,200.00,125.00,20.00,30.00,25.00
"59152177",780.00,440.00,430.00,10.00,335.00,255.00,15.00,30.00,45.00,380.00,220.00,210.00,10.00,160.00,140.00,5.00,10.00,5.00,405.00,225.00,215.00,5.00,180.00,115.00,10.00,15.00,40.00
"59152178",535.00,335.00,305.00,25.00,200.00,140.00,15.00,20.00,25.00,270.00,165.00,155.00,15.00,100.00,80.00,10.00,10.00,10.00,265.00,170.00,160.00,10.00,100.00,65.00,5.00,10.00,20.00
"59152179",465.00,250.00,230.00,15.00,215.00,160.00,10.00,15.00,20.00,235.00,120.00,115.00,10.00,115.00,95.00,5.00,5.00,5.00,230.00,125.00,120.00,10.00,105.00,70.00,5.00,5.00,20.00
"59152180",410.00,250.00,225.00,20.00,165.00,125.00,5.00,15.00,10.00,210.00,125.00,120.00,10.00,85.00,75.00,0.00,5.00,5.00,200.00,125.00,110.00,10.00,75.00,55.00,5.00,10.00,10.00
"59152181",520.00,265.00,235.00,30.00,255.00,170.00,20.00,35.00,25.00,260.00,135.00,120.00,20.00,125.00,100.00,10.00,15.00,5.00,260.00,135.00,120.00,15.00,130.00,75.00,10.00,20.00,20.00
"59152182",425.00,250.00,240.00,10.00,175.00,120.00,10.00,20.00,20.00,215.00,125.00,120.00,5.00,90.00,65.00,5.00,10.00,5.00,210.00,125.00,120.00,5.00,85.00,55.00,10.00,10.00,20.00
"59152183",530.00,270.00,255.00,15.00,260.00,195.00,20.00,25.00,20.00,285.00,140.00,135.00,5.00,145.00,110.00,10.00,15.00,5.00,245.00,135.00,125.00,5.00,115.00,80.00,5.00,10.00,15.00
"59152184",655.00,395.00,345.00,55.00,255.00,175.00,20.00,35.00,30.00,330.00,200.00,170.00,30.00,130.00,100.00,10.00,20.00,5.00,325.00,200.00,170.00,25.00,125.00,75.00,15.00,15.00,20.00
"59152185",720.00,405.00,365.00,40.00,310.00,215.00,15.00,50.00,30.00,385.00,210.00,185.00,20.00,175.00,130.00,5.00,30.00,10.00,335.00,200.00,185.00,20.00,135.00,85.00,10.00,20.00,20.00
"59152186",875.00,505.00,430.00,75.00,370.00,270.00,30.00,50.00,30.00,455.00,250.00,215.00,40.00,200.00,155.00,10.00,25.00,10.00,425.00,250.00,215.00,35.00,170.00,115.00,20.00,20.00,15.00
"59152187",400.00,180.00,145.00,40.00,220.00,145.00,15.00,35.00,25.00,220.00,90.00,70.00,20.00,130.00,90.00,5.00,20.00,5.00,180.00,95.00,75.00,20.00,90.00,55.00,10.00,10.00,15.00
"59152188",600.00,310.00,280.00,30.00,295.00,215.00,20.00,35.00,25.00,320.00,155.00,145.00,15.00,165.00,130.00,10.00,15.00,10.00,280.00,150.00,135.00,15.00,130.00,85.00,10.00,15.00,20.00
"59152189",695.00,365.00,335.00,30.00,330.00,235.00,25.00,45.00,30.00,385.00,185.00,170.00,15.00,200.00,150.00,15.00,25.00,10.00,310.00,180.00,165.00,10.00,130.00,80.00,10.00,20.00,20.00
"59152190",395.00,205.00,190.00,20.00,190.00,130.00,10.00,20.00,30.00,195.00,105.00,95.00,10.00,90.00,70.00,5.00,5.00,5.00,195.00,100.00,95.00,10.00,95.00,60.00,5.00,10.00,20.00
"59152191",455.00,245.00,230.00,15.00,210.00,145.00,15.00,25.00,25.00,225.00,120.00,115.00,5.00,105.00,80.00,10.00,15.00,5.00,235.00,125.00,120.00,5.00,110.00,65.00,10.00,15.00,20.00
"59152192",545.00,315.00,260.00,55.00,230.00,170.00,15.00,25.00,20.00,300.00,160.00,130.00,25.00,140.00,110.00,5.00,10.00,10.00,245.00,160.00,135.00,25.00,90.00,55.00,5.00,15.00,15.00
"59152193",650.00,390.00,330.00,60.00,260.00,195.00,10.00,30.00,25.00,330.00,190.00,165.00,30.00,135.00,110.00,5.00,10.00,5.00,320.00,195.00,165.00,30.00,130.00,85.00,5.00,20.00,25.00
"59152194",410.00,210.00,170.00,40.00,200.00,140.00,15.00,20.00,25.00,220.00,105.00,85.00,20.00,115.00,90.00,5.00,10.00,5.00,190.00,105.00,80.00,20.00,85.00,50.00,5.00,10.00,20.00
"59152195",445.00,135.00,95.00,40.00,305.00,180.00,30.00,65.00,35.00,235.00,70.00,45.00,25.00,165.00,110.00,15.00,35.00,5.00,210.00,65.00,50.00,20.00,140.00,75.00,10.00,30.00,30.00
"59152196",800.00,430.00,380.00,55.00,365.00,265.00,25.00,30.00,40.00,415.00,215.00,190.00,30.00,200.00,160.00,15.00,20.00,5.00,385.00,215.00,190.00,30.00,170.00,105.00,10.00,15.00,35.00
"59152197",505.00,310.00,290.00,25.00,195.00,140.00,15.00,20.00,20.00,260.00,160.00,150.00,10.00,100.00,80.00,10.00,10.00,5.00,245.00,155.00,145.00,10.00,90.00,60.00,10.00,10.00,15.00
"59152198",575.00,315.00,280.00,30.00,260.00,210.00,10.00,20.00,20.00,310.00,160.00,145.00,15.00,150.00,135.00,5.00,5.00,0.00,265.00,155.00,140.00,15.00,110.00,75.00,5.00,15.00,15.00
"59152199",560.00,255.00,215.00,40.00,300.00,225.00,20.00,25.00,35.00,280.00,120.00,105.00,20.00,155.00,130.00,10.00,10.00,10.00,280.00,130.00,110.00,20.00,150.00,100.00,10.00,10.00,25.00
"59152200",525.00,265.00,245.00,30.00,255.00,195.00,15.00,25.00,15.00,280.00,135.00,120.00,15.00,145.00,120.00,5.00,15.00,5.00,245.00,130.00,120.00,15.00,115.00,80.00,10.00,10.00,15.00
"59152201",1835.00,940.00,700.00,245.00,890.00,710.00,60.00,105.00,20.00,960.00,465.00,340.00,125.00,500.00,420.00,30.00,45.00,5.00,875.00,475.00,355.00,125.00,395.00,290.00,35.00,55.00,10.00
"59152202",1060.00,365.00,295.00,65.00,695.00,380.00,70.00,195.00,55.00,595.00,185.00,150.00,30.00,415.00,240.00,45.00,115.00,20.00,465.00,185.00,145.00,35.00,280.00,135.00,30.00,80.00,35.00
"59152203",475.00,220.00,170.00,50.00,250.00,175.00,15.00,45.00,15.00,245.00,115.00,85.00,25.00,135.00,100.00,5.00,25.00,0.00,225.00,105.00,85.00,25.00,120.00,70.00,5.00,25.00,15.00
"59152204",685.00,350.00,315.00,45.00,330.00,170.00,20.00,60.00,85.00,335.00,180.00,160.00,25.00,150.00,100.00,5.00,25.00,25.00,355.00,170.00,155.00,20.00,180.00,70.00,15.00,35.00,60.00
"59152205",685.00,320.00,255.00,65.00,365.00,265.00,30.00,50.00,25.00,360.00,155.00,130.00,30.00,205.00,155.00,10.00,25.00,10.00,325.00,160.00,125.00,40.00,160.00,110.00,20.00,20.00,15.00
"59152206",880.00,390.00,305.00,85.00,490.00,330.00,40.00,90.00,25.00,440.00,195.00,145.00,45.00,245.00,185.00,15.00,40.00,0.00,440.00,200.00,155.00,40.00,240.00,145.00,20.00,55.00,25.00
"59152207",585.00,310.00,290.00,20.00,275.00,200.00,20.00,40.00,20.00,295.00,155.00,145.00,10.00,140.00,100.00,10.00,25.00,5.00,290.00,155.00,145.00,10.00,130.00,95.00,5.00,15.00,15.00
"59152208",560.00,315.00,275.00,45.00,240.00,185.00,10.00,20.00,25.00,270.00,155.00,135.00,25.00,115.00,100.00,5.00,10.00,5.00,285.00,160.00,140.00,25.00,130.00,90.00,10.00,15.00,20.00
"59152209",765.00,440.00,410.00,30.00,320.00,235.00,20.00,35.00,35.00,390.00,220.00,205.00,15.00,165.00,135.00,5.00,20.00,10.00,380.00,220.00,210.00,15.00,155.00,105.00,10.00,15.00,25.00
"59152210",390.00,250.00,245.00,5.00,140.00,100.00,5.00,10.00,20.00,185.00,125.00,120.00,5.00,60.00,50.00,0.00,5.00,0.00,205.00,125.00,125.00,5.00,75.00,45.00,5.00,5.00,20.00
"59152211",310.00,190.00,180.00,10.00,125.00,90.00,5.00,10.00,15.00,160.00,90.00,90.00,5.00,60.00,50.00,5.00,5.00,5.00,155.00,95.00,90.00,5.00,65.00,40.00,5.00,5.00,10.00
"59152212",440.00,285.00,270.00,15.00,150.00,120.00,0.00,15.00,10.00,225.00,150.00,140.00,10.00,80.00,70.00,5.00,5.00,5.00,215.00,140.00,135.00,10.00,70.00,50.00,5.00,15.00,10.00
"59152213",820.00,485.00,450.00,35.00,335.00,240.00,25.00,45.00,30.00,390.00,240.00,225.00,15.00,150.00,120.00,10.00,15.00,5.00,425.00,245.00,225.00,15.00,185.00,120.00,15.00,25.00,20.00
"59152214",595.00,380.00,365.00,10.00,215.00,160.00,15.00,15.00,30.00,295.00,190.00,185.00,5.00,105.00,85.00,5.00,5.00,5.00,295.00,185.00,180.00,5.00,110.00,70.00,5.00,10.00,25.00
"59152217",825.00,455.00,375.00,80.00,370.00,265.00,30.00,40.00,40.00,390.00,230.00,195.00,35.00,160.00,125.00,15.00,15.00,10.00,430.00,220.00,185.00,45.00,210.00,135.00,15.00,25.00,30.00
"59152218",425.00,265.00,255.00,10.00,160.00,130.00,10.00,5.00,15.00,215.00,130.00,125.00,5.00,85.00,70.00,5.00,5.00,0.00,215.00,135.00,125.00,5.00,80.00,60.00,5.00,5.00,10.00
"59152219",475.00,325.00,305.00,20.00,150.00,105.00,5.00,10.00,25.00,240.00,165.00,155.00,10.00,75.00,60.00,5.00,10.00,5.00,235.00,160.00,150.00,10.00,75.00,45.00,5.00,5.00,20.00
"59152220",490.00,315.00,300.00,15.00,175.00,140.00,15.00,10.00,10.00,255.00,160.00,150.00,10.00,95.00,85.00,5.00,5.00,0.00,240.00,155.00,150.00,5.00,80.00,60.00,5.00,10.00,10.00
"59152221",380.00,240.00,235.00,5.00,140.00,105.00,5.00,10.00,20.00,205.00,120.00,125.00,5.00,80.00,70.00,0.00,5.00,0.00,180.00,120.00,115.00,5.00,60.00,35.00,10.00,0.00,15.00
"59152222",425.00,270.00,255.00,15.00,155.00,120.00,5.00,10.00,20.00,225.00,140.00,130.00,5.00,85.00,75.00,5.00,5.00,5.00,200.00,135.00,130.00,5.00,65.00,45.00,5.00,5.00,15.00
"59152223",450.00,275.00,255.00,20.00,175.00,120.00,10.00,20.00,25.00,235.00,135.00,125.00,10.00,100.00,80.00,0.00,10.00,10.00,220.00,140.00,125.00,15.00,80.00,45.00,5.00,10.00,20.00
"59152224",635.00,365.00,350.00,15.00,270.00,195.00,15.00,20.00,35.00,315.00,185.00,180.00,5.00,130.00,115.00,5.00,15.00,0.00,315.00,180.00,170.00,5.00,130.00,80.00,10.00,15.00,30.00
"59152225",720.00,420.00,405.00,15.00,300.00,215.00,15.00,25.00,50.00,365.00,205.00,195.00,5.00,160.00,130.00,5.00,15.00,10.00,355.00,215.00,210.00,5.00,140.00,85.00,10.00,10.00,35.00
"59152226",440.00,255.00,220.00,35.00,185.00,135.00,0.00,25.00,20.00,220.00,135.00,115.00,20.00,90.00,75.00,5.00,10.00,0.00,215.00,125.00,105.00,15.00,95.00,60.00,5.00,10.00,20.00
"59152227",500.00,290.00,255.00,30.00,210.00,135.00,10.00,35.00,20.00,250.00,145.00,130.00,15.00,110.00,75.00,5.00,20.00,5.00,245.00,145.00,125.00,15.00,100.00,60.00,5.00,20.00,20.00
"59152228",575.00,370.00,345.00,25.00,210.00,155.00,5.00,20.00,25.00,285.00,180.00,170.00,10.00,105.00,90.00,5.00,10.00,5.00,285.00,185.00,175.00,10.00,105.00,70.00,0.00,10.00,25.00
"59152229",705.00,415.00,380.00,35.00,295.00,230.00,15.00,25.00,25.00,370.00,205.00,190.00,15.00,160.00,140.00,5.00,10.00,10.00,345.00,210.00,195.00,15.00,135.00,90.00,10.00,15.00,15.00
"59152230",375.00,210.00,205.00,10.00,170.00,115.00,10.00,25.00,15.00,205.00,100.00,100.00,5.00,100.00,70.00,10.00,10.00,5.00,175.00,105.00,100.00,5.00,70.00,45.00,5.00,15.00,10.00
"59152231",630.00,375.00,350.00,25.00,255.00,180.00,15.00,30.00,30.00,325.00,190.00,175.00,10.00,135.00,115.00,5.00,15.00,5.00,305.00,185.00,170.00,15.00,120.00,65.00,10.00,15.00,25.00
"59152232",545.00,305.00,275.00,35.00,235.00,185.00,10.00,15.00,20.00,275.00,150.00,135.00,20.00,125.00,110.00,5.00,5.00,5.00,260.00,155.00,140.00,20.00,105.00,75.00,5.00,10.00,20.00
"59152233",650.00,410.00,400.00,5.00,235.00,170.00,10.00,20.00,40.00,335.00,205.00,200.00,5.00,130.00,100.00,5.00,10.00,10.00,315.00,210.00,200.00,5.00,110.00,65.00,5.00,10.00,30.00
"59152234",610.00,400.00,390.00,10.00,205.00,155.00,15.00,10.00,25.00,305.00,200.00,195.00,5.00,105.00,85.00,5.00,10.00,5.00,300.00,200.00,195.00,5.00,105.00,70.00,10.00,10.00,15.00
"59152235",520.00,340.00,325.00,10.00,180.00,130.00,10.00,20.00,25.00,260.00,170.00,165.00,5.00,90.00,70.00,5.00,10.00,5.00,260.00,165.00,160.00,5.00,90.00,55.00,5.00,5.00,20.00
"59152236",455.00,275.00,260.00,15.00,180.00,135.00,15.00,10.00,25.00,240.00,135.00,130.00,10.00,105.00,85.00,5.00,5.00,5.00,215.00,140.00,135.00,10.00,80.00,50.00,10.00,5.00,20.00
"59152237",665.00,395.00,385.00,10.00,270.00,205.00,10.00,20.00,30.00,350.00,195.00,195.00,5.00,150.00,125.00,5.00,10.00,5.00,315.00,200.00,195.00,5.00,115.00,80.00,10.00,10.00,20.00
"59152238",630.00,400.00,380.00,20.00,230.00,155.00,20.00,25.00,30.00,300.00,195.00,190.00,10.00,100.00,75.00,5.00,10.00,15.00,330.00,205.00,190.00,10.00,125.00,80.00,15.00,20.00,15.00
"59152239",505.00,335.00,325.00,10.00,175.00,130.00,10.00,15.00,20.00,270.00,180.00,175.00,5.00,95.00,80.00,5.00,5.00,5.00,235.00,155.00,150.00,10.00,75.00,50.00,5.00,5.00,10.00
"59152240",810.00,525.00,515.00,10.00,290.00,225.00,10.00,15.00,40.00,405.00,270.00,265.00,5.00,140.00,120.00,5.00,5.00,5.00,405.00,250.00,245.00,5.00,155.00,100.00,5.00,10.00,35.00
"59152241",500.00,300.00,290.00,10.00,205.00,155.00,10.00,15.00,20.00,260.00,150.00,145.00,5.00,110.00,100.00,0.00,5.00,5.00,240.00,150.00,145.00,5.00,95.00,55.00,10.00,10.00,15.00
"59152242",550.00,360.00,355.00,10.00,190.00,145.00,5.00,15.00,25.00,280.00,180.00,170.00,5.00,100.00,85.00,5.00,5.00,5.00,270.00,180.00,180.00,5.00,90.00,55.00,0.00,10.00,20.00
"59152243",515.00,340.00,330.00,15.00,175.00,145.00,10.00,10.00,15.00,250.00,165.00,160.00,5.00,85.00,75.00,0.00,5.00,0.00,265.00,175.00,165.00,5.00,95.00,70.00,5.00,5.00,15.00
"59152244",695.00,420.00,405.00,15.00,270.00,205.00,10.00,25.00,35.00,345.00,210.00,200.00,10.00,140.00,115.00,5.00,5.00,10.00,345.00,210.00,205.00,5.00,135.00,90.00,5.00,15.00,25.00
"59152245",505.00,270.00,265.00,5.00,235.00,165.00,15.00,30.00,30.00,255.00,135.00,130.00,0.00,120.00,95.00,5.00,10.00,10.00,250.00,135.00,130.00,5.00,115.00,65.00,10.00,15.00,20.00
"59152246",425.00,210.00,185.00,25.00,215.00,155.00,15.00,20.00,25.00,205.00,105.00,90.00,15.00,105.00,85.00,5.00,5.00,5.00,220.00,105.00,95.00,15.00,110.00,65.00,10.00,15.00,20.00
"59152247",445.00,210.00,180.00,25.00,235.00,135.00,25.00,50.00,35.00,210.00,105.00,90.00,15.00,100.00,80.00,5.00,20.00,5.00,240.00,105.00,95.00,15.00,130.00,55.00,15.00,30.00,25.00
"59152248",420.00,165.00,95.00,70.00,255.00,160.00,25.00,40.00,20.00,205.00,85.00,50.00,35.00,125.00,80.00,15.00,15.00,5.00,210.00,80.00,50.00,35.00,130.00,80.00,10.00,25.00,15.00
"59152249",430.00,160.00,140.00,25.00,270.00,210.00,25.00,25.00,10.00,190.00,80.00,65.00,15.00,115.00,105.00,5.00,0.00,0.00,240.00,85.00,70.00,15.00,155.00,105.00,20.00,25.00,10.00
"59152250",385.00,220.00,195.00,25.00,170.00,125.00,20.00,15.00,10.00,200.00,105.00,95.00,15.00,90.00,75.00,5.00,5.00,0.00,185.00,110.00,100.00,15.00,80.00,50.00,10.00,10.00,10.00
"59152251",1090.00,520.00,470.00,50.00,570.00,185.00,45.00,100.00,240.00,440.00,260.00,235.00,25.00,180.00,80.00,10.00,25.00,65.00,655.00,265.00,235.00,25.00,390.00,100.00,35.00,70.00,180.00
"59152253",860.00,505.00,460.00,40.00,350.00,240.00,25.00,50.00,40.00,415.00,255.00,230.00,25.00,160.00,135.00,10.00,5.00,5.00,440.00,250.00,230.00,20.00,190.00,105.00,15.00,40.00,35.00
"59152254",545.00,315.00,290.00,30.00,225.00,105.00,15.00,40.00,65.00,250.00,155.00,145.00,15.00,100.00,65.00,5.00,15.00,5.00,290.00,160.00,145.00,15.00,125.00,40.00,5.00,30.00,55.00
"59152255",1090.00,605.00,535.00,75.00,485.00,335.00,40.00,75.00,30.00,495.00,300.00,265.00,40.00,195.00,160.00,5.00,25.00,5.00,595.00,310.00,270.00,40.00,285.00,175.00,35.00,50.00,25.00
"59152256",370.00,240.00,210.00,30.00,130.00,90.00,5.00,25.00,15.00,190.00,125.00,110.00,15.00,65.00,45.00,5.00,15.00,5.00,180.00,120.00,105.00,15.00,60.00,40.00,5.00,10.00,10.00
"59152257",435.00,275.00,230.00,40.00,165.00,110.00,15.00,20.00,15.00,220.00,135.00,115.00,25.00,85.00,65.00,5.00,10.00,0.00,215.00,135.00,115.00,25.00,75.00,45.00,5.00,15.00,15.00
"59152258",400.00,250.00,225.00,20.00,155.00,105.00,5.00,20.00,15.00,195.00,120.00,110.00,10.00,75.00,60.00,5.00,10.00,5.00,205.00,125.00,110.00,15.00,80.00,45.00,5.00,15.00,15.00
"59152259",2215.00,1610.00,1465.00,150.00,600.00,435.00,40.00,70.00,50.00,1075.00,800.00,725.00,75.00,275.00,225.00,15.00,20.00,10.00,1140.00,810.00,735.00,75.00,330.00,210.00,30.00,55.00,35.00
"59152260",360.00,225.00,210.00,20.00,135.00,90.00,10.00,20.00,10.00,170.00,115.00,105.00,10.00,55.00,50.00,0.00,10.00,0.00,190.00,110.00,105.00,10.00,75.00,45.00,10.00,15.00,10.00
