"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15","COL16","COL17","COL18","COL19","COL20","COL21","COL22","COL23","COL24","COL25","COL26","COL27"
"9330170.04",4935.00,2780.00,2435.00,340.00,2155.00,1055.00,135.00,470.00,500.00,2255.00,1370.00,1205.00,170.00,885.00,560.00,45.00,165.00,110.00,2675.00,1400.00,1235.00,170.00,1275.00,495.00,85.00,305.00,395.00
"9330170.05",2520.00,1005.00,830.00,175.00,1515.00,575.00,120.00,520.00,295.00,1040.00,500.00,415.00,90.00,530.00,290.00,50.00,140.00,50.00,1480.00,500.00,415.00,85.00,980.00,290.00,70.00,380.00,245.00
"9330170.07",3520.00,1900.00,1650.00,250.00,1625.00,755.00,105.00,345.00,415.00,1565.00,945.00,820.00,120.00,620.00,405.00,35.00,110.00,75.00,1955.00,950.00,825.00,125.00,1005.00,350.00,70.00,235.00,345.00
"9330170.08",3440.00,2020.00,1710.00,305.00,1420.00,750.00,105.00,365.00,205.00,1640.00,1005.00,850.00,155.00,635.00,400.00,55.00,150.00,35.00,1795.00,1015.00,860.00,155.00,785.00,355.00,55.00,210.00,165.00
"9330180.01",6070.00,4150.00,3830.00,320.00,1920.00,1150.00,145.00,275.00,345.00,2775.00,2055.00,1895.00,165.00,720.00,540.00,40.00,75.00,60.00,3290.00,2095.00,1935.00,160.00,1200.00,605.00,105.00,200.00,285.00
"9330180.03",7365.00,4885.00,4295.00,590.00,2475.00,1685.00,145.00,400.00,245.00,3655.00,2440.00,2145.00,295.00,1210.00,920.00,70.00,165.00,60.00,3715.00,2445.00,2155.00,295.00,1270.00,770.00,75.00,245.00,180.00
"9330180.04",7635.00,5160.00,4495.00,670.00,2470.00,1565.00,195.00,455.00,255.00,3530.00,2525.00,2195.00,330.00,1005.00,775.00,65.00,130.00,35.00,4110.00,2635.00,2305.00,335.00,1470.00,795.00,130.00,325.00,230.00
"9330181.03",4385.00,2785.00,2505.00,280.00,1600.00,1035.00,95.00,270.00,200.00,2110.00,1380.00,1245.00,135.00,725.00,540.00,40.00,100.00,45.00,2275.00,1405.00,1265.00,145.00,870.00,495.00,55.00,170.00,150.00
"9330181.05",6915.00,3795.00,3285.00,505.00,3115.00,1350.00,215.00,685.00,875.00,3020.00,1880.00,1625.00,255.00,1135.00,695.00,80.00,195.00,165.00,3895.00,1910.00,1660.00,250.00,1980.00,655.00,135.00,490.00,705.00
"9330181.07",2975.00,2085.00,1955.00,130.00,890.00,615.00,40.00,130.00,105.00,1440.00,1035.00,970.00,70.00,405.00,315.00,15.00,50.00,20.00,1535.00,1050.00,980.00,65.00,490.00,295.00,25.00,85.00,80.00
"9330181.08",2125.00,1465.00,1345.00,120.00,665.00,455.00,30.00,100.00,80.00,1035.00,730.00,670.00,60.00,300.00,240.00,15.00,40.00,15.00,1095.00,735.00,675.00,55.00,360.00,215.00,20.00,65.00,65.00
"9330181.09",5305.00,3520.00,3330.00,190.00,1790.00,1195.00,70.00,190.00,335.00,2495.00,1730.00,1635.00,95.00,760.00,610.00,20.00,65.00,70.00,2815.00,1790.00,1690.00,95.00,1025.00,580.00,50.00,125.00,265.00
"9330181.1",4570.00,2880.00,2705.00,175.00,1685.00,990.00,95.00,290.00,305.00,2090.00,1415.00,1330.00,85.00,670.00,500.00,25.00,85.00,70.00,2480.00,1465.00,1380.00,85.00,1015.00,495.00,75.00,210.00,235.00
"9330181.11",2350.00,1155.00,1015.00,140.00,1190.00,600.00,75.00,270.00,250.00,1000.00,570.00,505.00,65.00,425.00,270.00,30.00,80.00,45.00,1345.00,585.00,510.00,70.00,765.00,330.00,45.00,195.00,200.00
"9330181.12",2360.00,1640.00,1535.00,105.00,720.00,550.00,30.00,60.00,75.00,1140.00,800.00,750.00,50.00,335.00,280.00,15.00,20.00,20.00,1225.00,840.00,785.00,55.00,385.00,270.00,15.00,40.00,55.00
"9330181.13",3185.00,2155.00,2020.00,135.00,1035.00,590.00,55.00,165.00,225.00,1495.00,1065.00,1000.00,65.00,430.00,310.00,15.00,50.00,50.00,1690.00,1085.00,1020.00,65.00,605.00,280.00,35.00,115.00,175.00
"9330181.14",3225.00,1885.00,1670.00,215.00,1345.00,685.00,100.00,250.00,300.00,1430.00,935.00,830.00,105.00,500.00,335.00,30.00,75.00,60.00,1800.00,950.00,845.00,110.00,845.00,350.00,65.00,180.00,245.00
"9330181.15",105.00,50.00,40.00,5.00,55.00,40.00,5.00,5.00,5.00,50.00,25.00,20.00,5.00,25.00,20.00,5.00,5.00,0.00,50.00,25.00,20.00,5.00,25.00,25.00,0.00,5.00,5.00
"9330181.16",4615.00,2915.00,2635.00,280.00,1700.00,865.00,90.00,320.00,440.00,2220.00,1450.00,1310.00,140.00,770.00,485.00,40.00,135.00,110.00,2400.00,1465.00,1325.00,140.00,935.00,370.00,45.00,180.00,325.00
"9330182.01",4435.00,2790.00,2575.00,210.00,1655.00,1115.00,100.00,210.00,225.00,2260.00,1405.00,1295.00,105.00,855.00,615.00,65.00,115.00,60.00,2180.00,1385.00,1275.00,105.00,795.00,495.00,35.00,95.00,165.00
"9330182.02",5190.00,3410.00,3090.00,320.00,1785.00,1300.00,105.00,215.00,160.00,2510.00,1695.00,1540.00,160.00,810.00,655.00,40.00,80.00,35.00,2685.00,1710.00,1550.00,160.00,975.00,640.00,65.00,140.00,130.00
"9330182.03",3360.00,2170.00,2045.00,120.00,1190.00,910.00,50.00,95.00,135.00,1650.00,1080.00,1020.00,60.00,570.00,475.00,25.00,40.00,25.00,1705.00,1085.00,1030.00,60.00,620.00,435.00,25.00,50.00,110.00
"9330182.04",1525.00,1000.00,940.00,65.00,520.00,400.00,25.00,40.00,60.00,765.00,500.00,465.00,30.00,265.00,220.00,15.00,20.00,15.00,760.00,505.00,475.00,35.00,255.00,180.00,15.00,20.00,50.00
"9330182.05",6205.00,4085.00,3775.00,310.00,2120.00,1465.00,100.00,230.00,320.00,3015.00,2035.00,1875.00,155.00,985.00,790.00,50.00,95.00,50.00,3185.00,2055.00,1900.00,155.00,1130.00,680.00,55.00,135.00,265.00
"9330182.06",1025.00,605.00,540.00,65.00,415.00,315.00,20.00,45.00,40.00,540.00,305.00,265.00,35.00,240.00,195.00,10.00,20.00,15.00,480.00,300.00,270.00,35.00,180.00,120.00,10.00,20.00,30.00
"9330183.01",5090.00,3145.00,2770.00,375.00,1945.00,1345.00,135.00,255.00,210.00,2510.00,1565.00,1380.00,190.00,945.00,715.00,50.00,120.00,70.00,2580.00,1580.00,1385.00,195.00,995.00,625.00,85.00,140.00,145.00
"9330183.03",5180.00,2815.00,2330.00,485.00,2365.00,1395.00,165.00,450.00,345.00,2475.00,1405.00,1165.00,240.00,1075.00,775.00,60.00,165.00,70.00,2705.00,1415.00,1170.00,245.00,1295.00,620.00,105.00,285.00,275.00
"9330183.05",8605.00,5800.00,5180.00,625.00,2800.00,1960.00,170.00,370.00,300.00,4095.00,2895.00,2580.00,315.00,1205.00,1010.00,50.00,105.00,45.00,4510.00,2910.00,2600.00,310.00,1600.00,955.00,125.00,275.00,250.00
"9330183.06",1975.00,1185.00,970.00,215.00,790.00,500.00,65.00,140.00,90.00,950.00,595.00,485.00,110.00,360.00,265.00,25.00,60.00,25.00,1020.00,590.00,485.00,110.00,430.00,235.00,40.00,85.00,70.00
"9330183.07",5605.00,3790.00,3475.00,320.00,1815.00,1300.00,85.00,205.00,230.00,2740.00,1890.00,1740.00,155.00,850.00,690.00,35.00,80.00,40.00,2860.00,1900.00,1735.00,165.00,965.00,605.00,45.00,125.00,190.00
"9330183.08",6410.00,3890.00,3045.00,850.00,2520.00,1770.00,195.00,415.00,135.00,3130.00,1935.00,1515.00,420.00,1195.00,960.00,90.00,120.00,25.00,3280.00,1955.00,1530.00,425.00,1325.00,810.00,105.00,300.00,105.00
"9330183.09",9465.00,5795.00,4770.00,1025.00,3675.00,2555.00,305.00,550.00,260.00,4635.00,2900.00,2390.00,510.00,1735.00,1360.00,130.00,195.00,55.00,4825.00,2895.00,2380.00,515.00,1935.00,1200.00,180.00,355.00,205.00
"9330184.02",6605.00,3530.00,3105.00,425.00,3075.00,1875.00,225.00,485.00,480.00,3145.00,1755.00,1545.00,215.00,1390.00,1025.00,90.00,180.00,95.00,3460.00,1775.00,1560.00,210.00,1685.00,855.00,140.00,310.00,385.00
"9330184.06",8655.00,5325.00,5085.00,235.00,3330.00,2425.00,200.00,315.00,385.00,4335.00,2675.00,2555.00,115.00,1655.00,1350.00,90.00,140.00,75.00,4325.00,2650.00,2535.00,115.00,1665.00,1075.00,110.00,175.00,310.00
"9330184.07",4555.00,2555.00,2360.00,200.00,2000.00,1160.00,135.00,300.00,405.00,2100.00,1270.00,1175.00,100.00,825.00,610.00,45.00,85.00,90.00,2455.00,1285.00,1185.00,100.00,1170.00,545.00,95.00,220.00,315.00
"9330184.08",4400.00,2715.00,2545.00,170.00,1680.00,1190.00,115.00,185.00,190.00,2125.00,1355.00,1275.00,85.00,765.00,615.00,45.00,60.00,45.00,2275.00,1360.00,1275.00,85.00,915.00,580.00,70.00,125.00,145.00
"9330184.09",3840.00,2385.00,2240.00,145.00,1455.00,1090.00,80.00,135.00,150.00,1920.00,1190.00,1120.00,70.00,730.00,625.00,25.00,45.00,30.00,1920.00,1190.00,1115.00,75.00,725.00,460.00,60.00,90.00,120.00
"9330184.1",4270.00,2520.00,2385.00,130.00,1755.00,1265.00,85.00,185.00,225.00,2105.00,1255.00,1190.00,65.00,850.00,700.00,35.00,80.00,40.00,2170.00,1260.00,1195.00,70.00,905.00,565.00,50.00,105.00,185.00
"9330184.11",7820.00,4715.00,4475.00,240.00,3105.00,2310.00,155.00,325.00,325.00,3915.00,2365.00,2250.00,120.00,1545.00,1290.00,60.00,135.00,70.00,3910.00,2350.00,2230.00,120.00,1560.00,1025.00,90.00,185.00,255.00
"9330184.12",6500.00,4175.00,3855.00,315.00,2325.00,1625.00,155.00,270.00,270.00,3135.00,2080.00,1920.00,160.00,1055.00,845.00,65.00,100.00,45.00,3370.00,2095.00,1935.00,160.00,1275.00,785.00,90.00,170.00,230.00
"9330184.13",4695.00,2820.00,2625.00,190.00,1875.00,1340.00,160.00,205.00,165.00,2590.00,1470.00,1375.00,95.00,1120.00,845.00,115.00,120.00,40.00,2100.00,1345.00,1255.00,95.00,755.00,500.00,45.00,85.00,125.00
"9330184.14",6705.00,4550.00,4065.00,485.00,2150.00,1455.00,185.00,330.00,185.00,3200.00,2265.00,2020.00,245.00,940.00,725.00,60.00,125.00,25.00,3500.00,2290.00,2045.00,245.00,1210.00,730.00,120.00,200.00,160.00
"9330184.15",2840.00,1785.00,1735.00,50.00,1055.00,795.00,30.00,85.00,140.00,1405.00,890.00,865.00,30.00,515.00,430.00,15.00,40.00,30.00,1435.00,900.00,870.00,25.00,540.00,370.00,15.00,45.00,110.00
"9330184.16",4770.00,2945.00,2770.00,175.00,1825.00,1340.00,90.00,175.00,220.00,2415.00,1475.00,1385.00,90.00,945.00,785.00,35.00,75.00,40.00,2355.00,1475.00,1380.00,85.00,885.00,555.00,50.00,100.00,180.00
"9330185.05",4800.00,2645.00,2425.00,220.00,2160.00,1560.00,150.00,215.00,240.00,2345.00,1320.00,1215.00,110.00,1025.00,860.00,45.00,80.00,40.00,2455.00,1325.00,1210.00,110.00,1135.00,700.00,105.00,135.00,200.00
"9330185.07",7840.00,4925.00,4680.00,245.00,2910.00,2170.00,155.00,250.00,340.00,3915.00,2455.00,2335.00,120.00,1460.00,1200.00,70.00,125.00,65.00,3925.00,2475.00,2350.00,125.00,1450.00,975.00,80.00,125.00,275.00
"9330185.08",1285.00,820.00,770.00,55.00,465.00,355.00,15.00,35.00,55.00,645.00,405.00,380.00,30.00,235.00,195.00,10.00,20.00,5.00,645.00,415.00,390.00,25.00,225.00,160.00,5.00,10.00,45.00
"9330185.09",4220.00,2460.00,2210.00,250.00,1755.00,1170.00,115.00,265.00,210.00,2015.00,1230.00,1100.00,120.00,790.00,615.00,40.00,90.00,40.00,2200.00,1235.00,1110.00,125.00,965.00,550.00,70.00,170.00,170.00
"9330185.1",4605.00,2835.00,2745.00,90.00,1775.00,1295.00,105.00,165.00,210.00,2295.00,1425.00,1380.00,45.00,870.00,725.00,45.00,65.00,35.00,2310.00,1410.00,1365.00,45.00,900.00,570.00,55.00,100.00,170.00
"9330185.11",6260.00,3725.00,3550.00,170.00,2535.00,1670.00,140.00,320.00,400.00,3035.00,1860.00,1780.00,80.00,1175.00,930.00,55.00,115.00,75.00,3220.00,1860.00,1775.00,85.00,1360.00,740.00,85.00,205.00,325.00
"9330185.12",5505.00,3485.00,3350.00,135.00,2025.00,1530.00,75.00,185.00,230.00,2810.00,1740.00,1675.00,65.00,1070.00,890.00,40.00,85.00,50.00,2695.00,1740.00,1675.00,70.00,955.00,640.00,40.00,100.00,180.00
"9330185.15",4765.00,3010.00,2865.00,145.00,1755.00,1250.00,100.00,180.00,225.00,2430.00,1530.00,1460.00,75.00,900.00,715.00,50.00,85.00,55.00,2335.00,1480.00,1410.00,70.00,855.00,530.00,55.00,95.00,170.00
"9330185.16",4015.00,2490.00,2415.00,80.00,1525.00,1135.00,70.00,130.00,195.00,2035.00,1255.00,1215.00,40.00,780.00,650.00,30.00,55.00,40.00,1980.00,1235.00,1195.00,40.00,745.00,485.00,40.00,75.00,150.00
"9330185.17",3070.00,2030.00,1905.00,125.00,1040.00,670.00,45.00,135.00,190.00,1500.00,1015.00,950.00,60.00,490.00,365.00,20.00,55.00,45.00,1570.00,1020.00,955.00,60.00,555.00,305.00,25.00,80.00,150.00
"9330185.18",4330.00,2745.00,2620.00,125.00,1590.00,1175.00,75.00,160.00,180.00,2155.00,1370.00,1310.00,65.00,780.00,645.00,30.00,70.00,40.00,2180.00,1370.00,1310.00,60.00,805.00,535.00,45.00,85.00,135.00
"9330185.19",4825.00,2870.00,2665.00,205.00,1960.00,1380.00,125.00,255.00,205.00,2310.00,1440.00,1335.00,105.00,870.00,715.00,45.00,85.00,25.00,2520.00,1430.00,1330.00,100.00,1090.00,660.00,75.00,165.00,180.00
"9330185.2",4120.00,2555.00,2475.00,80.00,1565.00,1190.00,70.00,130.00,180.00,2070.00,1285.00,1250.00,40.00,780.00,670.00,20.00,55.00,40.00,2050.00,1265.00,1225.00,45.00,780.00,520.00,45.00,75.00,140.00
"9330185.21",3105.00,1905.00,1770.00,135.00,1195.00,775.00,80.00,155.00,185.00,1475.00,945.00,880.00,70.00,525.00,410.00,40.00,50.00,25.00,1635.00,955.00,890.00,70.00,670.00,370.00,40.00,100.00,160.00
"9330185.22",3020.00,1875.00,1855.00,20.00,1150.00,880.00,55.00,70.00,145.00,1540.00,935.00,930.00,5.00,610.00,515.00,25.00,35.00,30.00,1475.00,940.00,925.00,10.00,540.00,365.00,30.00,30.00,115.00
"9330186.01",6225.00,3500.00,3170.00,330.00,2725.00,1945.00,185.00,325.00,270.00,3215.00,1755.00,1590.00,170.00,1455.00,1130.00,95.00,170.00,65.00,3010.00,1740.00,1575.00,160.00,1270.00,815.00,90.00,160.00,200.00
"9330186.02",5100.00,2770.00,2435.00,335.00,2330.00,1645.00,145.00,275.00,265.00,2630.00,1385.00,1220.00,165.00,1250.00,980.00,75.00,140.00,50.00,2465.00,1385.00,1220.00,165.00,1080.00,660.00,70.00,130.00,215.00
"9330186.05",6160.00,3645.00,3350.00,295.00,2520.00,1775.00,160.00,290.00,290.00,3050.00,1830.00,1680.00,145.00,1220.00,1000.00,60.00,115.00,50.00,3115.00,1815.00,1665.00,150.00,1295.00,780.00,100.00,175.00,240.00
"9330186.06",3390.00,2115.00,2040.00,75.00,1270.00,910.00,80.00,130.00,155.00,1710.00,1065.00,1030.00,40.00,645.00,515.00,40.00,50.00,30.00,1675.00,1050.00,1015.00,35.00,630.00,395.00,40.00,75.00,125.00
"9330186.07",4760.00,2845.00,2735.00,120.00,1915.00,1410.00,100.00,175.00,225.00,2405.00,1415.00,1355.00,55.00,985.00,805.00,40.00,90.00,50.00,2355.00,1430.00,1375.00,60.00,925.00,600.00,65.00,90.00,175.00
"9330186.08",5360.00,3120.00,2880.00,240.00,2235.00,1620.00,125.00,265.00,230.00,2650.00,1565.00,1445.00,125.00,1085.00,875.00,50.00,105.00,50.00,2710.00,1560.00,1440.00,120.00,1155.00,740.00,80.00,155.00,180.00
"9330187.03",6355.00,3845.00,3590.00,255.00,2510.00,1820.00,135.00,275.00,270.00,3155.00,1925.00,1795.00,130.00,1230.00,995.00,70.00,120.00,50.00,3200.00,1920.00,1800.00,125.00,1270.00,825.00,70.00,160.00,220.00
"9330187.04",1410.00,780.00,740.00,40.00,625.00,455.00,45.00,70.00,65.00,710.00,390.00,375.00,15.00,320.00,250.00,10.00,45.00,15.00,695.00,390.00,365.00,20.00,310.00,205.00,35.00,25.00,45.00
"9330187.05",6010.00,3685.00,3530.00,155.00,2325.00,1675.00,125.00,200.00,330.00,2955.00,1855.00,1780.00,75.00,1105.00,895.00,65.00,95.00,50.00,3055.00,1830.00,1755.00,75.00,1220.00,780.00,60.00,110.00,275.00
"9330187.06",5950.00,3450.00,3245.00,205.00,2500.00,1655.00,110.00,210.00,525.00,2830.00,1735.00,1630.00,100.00,1095.00,880.00,35.00,80.00,110.00,3120.00,1720.00,1620.00,100.00,1400.00,775.00,70.00,130.00,420.00
"9330187.07",1695.00,1065.00,995.00,70.00,630.00,485.00,25.00,50.00,70.00,845.00,535.00,495.00,35.00,315.00,265.00,15.00,25.00,15.00,845.00,530.00,500.00,35.00,315.00,220.00,10.00,30.00,55.00
"9330187.11",5215.00,3275.00,2975.00,300.00,1935.00,1375.00,110.00,275.00,180.00,2530.00,1630.00,1475.00,150.00,900.00,730.00,40.00,95.00,35.00,2680.00,1645.00,1495.00,145.00,1035.00,645.00,75.00,180.00,145.00
"9330187.12",3610.00,2170.00,2035.00,130.00,1445.00,1020.00,65.00,145.00,220.00,1740.00,1085.00,1015.00,65.00,660.00,545.00,25.00,50.00,35.00,1875.00,1085.00,1020.00,65.00,790.00,480.00,30.00,95.00,180.00
"9330187.13",3205.00,1920.00,1750.00,175.00,1285.00,930.00,60.00,140.00,155.00,1610.00,970.00,880.00,85.00,645.00,515.00,20.00,75.00,40.00,1595.00,955.00,865.00,85.00,640.00,415.00,40.00,70.00,115.00
"9330187.14",3130.00,1845.00,1695.00,150.00,1285.00,620.00,65.00,230.00,370.00,1365.00,920.00,840.00,75.00,450.00,290.00,25.00,65.00,65.00,1765.00,925.00,855.00,70.00,840.00,325.00,45.00,165.00,305.00
"9330187.15",3380.00,2010.00,1900.00,105.00,1370.00,880.00,75.00,180.00,235.00,1605.00,995.00,935.00,55.00,610.00,470.00,30.00,70.00,40.00,1775.00,1020.00,965.00,55.00,760.00,410.00,45.00,115.00,190.00
"9330187.16",2510.00,1555.00,1465.00,85.00,955.00,710.00,50.00,95.00,100.00,1225.00,775.00,725.00,40.00,455.00,375.00,20.00,30.00,30.00,1275.00,785.00,740.00,45.00,495.00,335.00,30.00,60.00,75.00
"9330188.01",2515.00,1635.00,1540.00,95.00,880.00,720.00,35.00,60.00,65.00,1240.00,810.00,760.00,50.00,425.00,380.00,15.00,25.00,10.00,1280.00,825.00,775.00,45.00,450.00,340.00,25.00,35.00,55.00
"9330188.02",2475.00,1500.00,1415.00,85.00,975.00,765.00,45.00,85.00,85.00,1225.00,735.00,690.00,40.00,490.00,420.00,15.00,30.00,20.00,1255.00,765.00,720.00,45.00,490.00,340.00,25.00,55.00,65.00
"9330188.04",3315.00,2000.00,1840.00,155.00,1315.00,1015.00,60.00,135.00,105.00,1655.00,1005.00,920.00,80.00,650.00,560.00,20.00,55.00,15.00,1660.00,995.00,915.00,75.00,665.00,460.00,35.00,80.00,85.00
"9330188.05",2215.00,1395.00,1320.00,75.00,820.00,635.00,25.00,80.00,85.00,1095.00,685.00,650.00,35.00,405.00,340.00,10.00,35.00,20.00,1125.00,710.00,675.00,40.00,415.00,295.00,20.00,45.00,60.00
"9330188.06",1190.00,750.00,650.00,95.00,440.00,320.00,20.00,55.00,40.00,585.00,375.00,325.00,50.00,215.00,165.00,10.00,25.00,10.00,600.00,375.00,330.00,45.00,225.00,155.00,10.00,35.00,30.00
"9330188.07",3560.00,2330.00,2245.00,85.00,1230.00,1010.00,35.00,90.00,95.00,1765.00,1150.00,1115.00,40.00,610.00,540.00,10.00,35.00,25.00,1795.00,1175.00,1135.00,45.00,620.00,475.00,25.00,55.00,70.00
"9330188.08",3245.00,2055.00,1960.00,95.00,1185.00,965.00,40.00,95.00,90.00,1600.00,1015.00,970.00,50.00,585.00,510.00,10.00,45.00,10.00,1645.00,1040.00,990.00,45.00,605.00,445.00,30.00,50.00,75.00
"9330189.03",2825.00,1665.00,1400.00,260.00,1155.00,855.00,70.00,115.00,115.00,1430.00,830.00,705.00,130.00,600.00,485.00,30.00,55.00,35.00,1390.00,835.00,700.00,135.00,555.00,370.00,45.00,65.00,85.00
"9330189.05",7115.00,3865.00,3455.00,415.00,3250.00,1945.00,230.00,565.00,500.00,3350.00,1930.00,1715.00,210.00,1420.00,1005.00,85.00,215.00,110.00,3765.00,1940.00,1735.00,200.00,1830.00,945.00,140.00,350.00,395.00
"9330189.06",2685.00,1480.00,1315.00,160.00,1205.00,905.00,75.00,105.00,115.00,1350.00,740.00,655.00,80.00,615.00,520.00,30.00,50.00,15.00,1335.00,740.00,665.00,80.00,590.00,385.00,45.00,60.00,105.00
"9330189.07",2805.00,1550.00,1355.00,190.00,1255.00,870.00,90.00,175.00,120.00,1355.00,770.00,675.00,95.00,580.00,465.00,35.00,65.00,20.00,1455.00,780.00,685.00,95.00,675.00,405.00,55.00,115.00,100.00
"9330189.08",5655.00,2775.00,2255.00,520.00,2880.00,1940.00,250.00,450.00,235.00,2730.00,1370.00,1115.00,260.00,1360.00,1045.00,95.00,175.00,40.00,2920.00,1405.00,1140.00,265.00,1520.00,900.00,150.00,275.00,195.00
"9330189.09",3835.00,2325.00,2135.00,190.00,1510.00,1130.00,70.00,150.00,155.00,1920.00,1160.00,1065.00,95.00,760.00,640.00,30.00,65.00,25.00,1915.00,1165.00,1070.00,95.00,750.00,490.00,40.00,85.00,135.00
"9330189.1",5550.00,3140.00,2880.00,260.00,2410.00,1740.00,145.00,345.00,175.00,2620.00,1555.00,1425.00,130.00,1065.00,890.00,45.00,105.00,30.00,2935.00,1590.00,1455.00,130.00,1345.00,855.00,100.00,245.00,145.00
"9330190.01",7875.00,3770.00,3095.00,680.00,4100.00,2620.00,260.00,685.00,540.00,3955.00,1910.00,1570.00,340.00,2040.00,1520.00,115.00,275.00,130.00,3920.00,1865.00,1525.00,340.00,2055.00,1095.00,145.00,405.00,410.00
"9330190.03",5735.00,2820.00,2375.00,450.00,2910.00,2065.00,220.00,365.00,265.00,2885.00,1400.00,1185.00,220.00,1490.00,1180.00,100.00,150.00,60.00,2850.00,1425.00,1190.00,230.00,1425.00,890.00,120.00,210.00,205.00
"9330190.04",5865.00,3250.00,2815.00,430.00,2610.00,1865.00,145.00,330.00,270.00,3000.00,1635.00,1410.00,220.00,1370.00,1060.00,65.00,175.00,70.00,2865.00,1620.00,1405.00,215.00,1245.00,810.00,80.00,155.00,195.00
"9330190.05",1480.00,740.00,605.00,140.00,740.00,515.00,40.00,105.00,75.00,755.00,375.00,305.00,70.00,375.00,295.00,15.00,50.00,20.00,725.00,365.00,300.00,65.00,360.00,220.00,20.00,60.00,60.00
"9330191.03",4570.00,2590.00,2360.00,235.00,1975.00,1475.00,120.00,195.00,190.00,2355.00,1295.00,1180.00,120.00,1060.00,880.00,50.00,85.00,40.00,2210.00,1295.00,1175.00,120.00,915.00,595.00,70.00,110.00,150.00
"9330191.04",6060.00,2860.00,2285.00,570.00,3200.00,2240.00,235.00,535.00,185.00,3180.00,1415.00,1130.00,285.00,1760.00,1315.00,115.00,280.00,45.00,2875.00,1445.00,1150.00,285.00,1435.00,925.00,120.00,255.00,140.00
"9330191.05",3365.00,1835.00,1645.00,185.00,1535.00,1115.00,90.00,185.00,145.00,1710.00,920.00,830.00,90.00,795.00,615.00,45.00,90.00,40.00,1655.00,915.00,815.00,95.00,745.00,495.00,40.00,100.00,105.00
"9330191.06",2355.00,1125.00,900.00,230.00,1230.00,705.00,95.00,225.00,205.00,1135.00,570.00,455.00,120.00,565.00,395.00,50.00,90.00,25.00,1220.00,560.00,445.00,115.00,660.00,305.00,45.00,130.00,180.00
"9330191.07",3485.00,1480.00,1080.00,395.00,2005.00,1375.00,165.00,355.00,110.00,1830.00,740.00,545.00,195.00,1085.00,820.00,75.00,170.00,20.00,1660.00,735.00,535.00,200.00,920.00,555.00,90.00,185.00,85.00
"9330192.00",3550.00,1790.00,1515.00,275.00,1765.00,1215.00,120.00,275.00,150.00,1900.00,910.00,765.00,140.00,995.00,750.00,55.00,150.00,40.00,1650.00,880.00,745.00,135.00,765.00,470.00,65.00,120.00,110.00
"9330200.00",7080.00,4610.00,4035.00,580.00,2470.00,1805.00,165.00,275.00,225.00,3490.00,2285.00,2005.00,290.00,1200.00,980.00,65.00,115.00,40.00,3590.00,2315.00,2030.00,290.00,1270.00,830.00,100.00,160.00,185.00
"9330201.00",1515.00,790.00,655.00,130.00,720.00,555.00,35.00,75.00,55.00,765.00,395.00,330.00,70.00,370.00,305.00,20.00,35.00,10.00,745.00,395.00,330.00,65.00,355.00,250.00,20.00,40.00,45.00
"9330202.00",8170.00,4345.00,3235.00,1110.00,3825.00,2495.00,235.00,710.00,385.00,3910.00,2195.00,1620.00,570.00,1710.00,1290.00,85.00,260.00,70.00,4265.00,2155.00,1615.00,535.00,2115.00,1205.00,145.00,450.00,315.00
"9330203.00",4050.00,2395.00,2065.00,335.00,1655.00,1215.00,85.00,210.00,145.00,2000.00,1200.00,1035.00,165.00,800.00,645.00,45.00,85.00,25.00,2045.00,1200.00,1025.00,170.00,855.00,570.00,35.00,125.00,125.00
"9330204.01",4015.00,1945.00,1375.00,570.00,2070.00,1370.00,150.00,425.00,130.00,1940.00,970.00,690.00,280.00,970.00,705.00,65.00,175.00,25.00,2070.00,970.00,680.00,285.00,1100.00,665.00,80.00,245.00,105.00
"9330204.02",4680.00,2240.00,1715.00,525.00,2440.00,1565.00,170.00,510.00,190.00,2350.00,1125.00,855.00,265.00,1230.00,900.00,75.00,210.00,40.00,2325.00,1115.00,860.00,260.00,1210.00,670.00,90.00,300.00,150.00
"9330205.01",3885.00,1685.00,1230.00,455.00,2200.00,1430.00,165.00,450.00,155.00,1955.00,855.00,625.00,240.00,1100.00,785.00,90.00,180.00,40.00,1930.00,830.00,610.00,220.00,1100.00,645.00,80.00,265.00,115.00
"9330205.02",5115.00,2435.00,2050.00,390.00,2680.00,1370.00,155.00,560.00,590.00,2350.00,1215.00,1015.00,195.00,1130.00,740.00,70.00,225.00,95.00,2775.00,1220.00,1035.00,190.00,1550.00,625.00,85.00,335.00,500.00
"9330206.00",2845.00,1465.00,1000.00,465.00,1380.00,980.00,80.00,250.00,70.00,1445.00,750.00,500.00,250.00,695.00,530.00,35.00,120.00,15.00,1400.00,710.00,500.00,210.00,685.00,450.00,45.00,135.00,55.00
"9330207.00",2305.00,980.00,625.00,360.00,1320.00,940.00,85.00,245.00,55.00,1240.00,510.00,315.00,190.00,730.00,580.00,40.00,105.00,5.00,1065.00,480.00,310.00,170.00,585.00,365.00,40.00,140.00,50.00
"9330208.00",5290.00,2875.00,2420.00,455.00,2420.00,1490.00,145.00,485.00,300.00,2495.00,1420.00,1200.00,225.00,1070.00,780.00,55.00,185.00,55.00,2795.00,1450.00,1220.00,230.00,1350.00,715.00,90.00,305.00,245.00
