"population","a0_4","a5_9","a10_14","a15_19","a20_24","a25_29","a30_34","a35_39","a40_44","a45_49","a50_54","a55_59","a60_64","a65_69","a70_74","a75_79","a80_84","a85_","f","m","naao","onao_Canadian","onao","eo_bio_English","eo_bio_Irish","eo_bio_Scottish","eo_obio","eo_fo","eo_weo_Dutch","eo_weo_German","eo_oweo","eo_neo","eo_eeo_Hungarian","eo_eeo_Polish","eo_eeo_Russian","eo_eeo_Ukrainian","eo_oeeo","eo_seo_Greek","eo_seo_Italian","eo_seo_Portuguese","eo_seo_Spanish","eo_oseo","eo_oeo","co_Jamaican","oco","lcsao","ao","ao_wcameo","ao_sao_ei","ao_osao","ao_esao_Chinese","ao_esao_Filipino","ao_oesao","oo"
3970,171,210,227,277,285,244,202,212,244,282,304,348,255,257,187,130,73,62,1978,1992,133,1207,114,485,312,363,111,452,76,196,21,57,0,18,20,13,1,0,26,9,4,0,14,5,0,0,41,24,99,16,42,42,69,0
1780,63,76,121,130,129,98,97,74,92,135,158,168,161,125,73,50,19,11,892,888,62,661,52,203,178,160,23,158,36,65,21,13,1,2,8,0,5,1,17,4,6,5,6,0,2,2,26,20,4,11,19,3,4,2
7395,302,451,462,459,478,368,397,433,464,563,533,555,518,441,389,249,194,139,3660,3735,316,2428,248,890,761,616,96,737,206,321,37,100,0,44,18,24,0,0,145,0,35,47,13,0,18,22,23,77,29,32,25,59,28,0
1170,36,45,73,81,93,57,44,48,69,85,152,113,79,72,48,34,30,11,619,551,72,460,25,132,93,101,31,91,26,37,0,7,0,3,6,5,0,2,3,0,0,0,4,0,0,0,11,35,0,0,0,0,7,19
6189,321,348,337,332,357,407,441,385,400,417,507,511,417,333,237,176,115,148,3011,3178,4451,593,45,327,112,159,0,235,56,63,3,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,38,0,0,0,0,0,54,1
11295,800,958,933,803,602,524,805,929,1006,898,814,620,501,412,262,204,122,102,5471,5824,620,4185,305,1275,997,1166,274,1057,239,336,28,114,31,61,27,29,48,22,133,36,37,2,14,0,0,40,51,83,23,0,23,0,19,20
2373,128,136,130,121,127,159,202,183,140,164,196,169,148,142,77,58,52,41,1189,1184,69,969,51,321,218,261,57,211,29,68,26,24,11,6,0,0,0,17,7,0,0,0,0,0,0,0,27,0,0,0,0,0,0,1
6695,260,417,382,419,371,355,366,394,402,456,574,566,532,381,326,207,139,148,3295,3400,425,2229,141,840,681,588,152,641,149,268,32,96,5,20,28,44,43,15,61,12,9,4,9,11,24,14,42,63,7,0,13,8,10,11
8263,769,705,342,362,463,821,1102,900,632,499,432,404,294,237,135,82,64,20,4148,4115,210,2550,261,848,895,823,149,1000,170,305,13,197,0,49,20,13,62,19,55,16,20,21,28,0,0,0,99,117,0,0,184,26,107,6
12278,1114,958,722,715,773,1098,1361,1216,1022,782,727,543,442,316,219,128,59,83,6004,6274,663,3975,339,1425,1132,1410,243,1373,323,532,27,205,32,78,0,128,29,23,84,0,47,61,16,0,0,0,0,81,0,0,0,0,0,52
7950,424,490,467,450,455,417,497,578,513,516,635,634,480,504,280,242,183,185,3873,4077,236,2674,270,1044,796,805,155,775,220,323,31,94,25,69,28,53,35,0,76,29,13,8,10,0,19,13,0,55,15,0,54,0,12,13
10910,716,765,712,721,750,957,987,962,742,636,609,575,503,504,351,203,142,75,5517,5393,587,3783,228,1359,982,1128,257,1100,308,368,19,126,19,55,10,67,14,31,86,0,25,85,10,0,0,57,93,67,0,0,25,0,0,21
5505,301,347,291,351,290,329,341,367,345,353,323,296,353,311,282,232,200,193,2594,2911,4801,154,69,88,82,67,0,137,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5545,399,409,332,395,380,352,414,414,388,330,399,340,349,259,153,106,83,43,2734,2811,218,2324,100,737,455,492,106,363,194,194,21,67,15,26,18,19,0,0,52,0,0,0,10,0,0,0,26,26,0,14,44,20,0,4
4740,252,322,295,345,325,292,336,304,296,322,339,358,322,246,193,95,61,37,2411,2329,139,2270,86,782,258,300,0,183,203,105,0,146,0,50,0,0,143,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5190,233,239,414,401,440,345,297,337,344,348,386,336,335,271,171,137,91,65,2536,2654,273,2346,0,733,378,498,129,434,216,121,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9584,549,572,603,697,724,691,741,727,634,667,617,634,559,496,307,173,113,80,4757,4827,349,3490,343,1332,874,1217,153,696,261,366,40,96,73,42,0,32,0,0,0,86,0,0,20,0,0,0,0,55,0,0,0,0,40,19
8375,700,648,521,539,523,620,842,800,726,548,460,344,305,271,212,133,92,91,4121,4254,208,3422,112,1183,706,842,151,720,170,365,0,117,0,0,0,68,0,0,93,0,0,0,7,0,0,0,0,0,79,0,75,0,0,57
5670,339,290,289,355,445,476,555,430,450,442,412,313,285,223,141,105,64,56,3038,2632,297,3650,152,40,132,104,5,973,9,40,18,24,1,9,2,1,4,1,34,13,9,2,10,0,6,17,45,18,5,0,21,7,15,6
8949,813,746,660,436,434,532,852,942,884,734,522,448,372,268,154,80,44,28,4384,4565,403,5628,253,166,166,227,13,1635,0,64,20,46,0,22,0,0,0,24,37,48,0,0,11,0,0,22,114,50,0,0,0,0,0,0
3369,159,186,181,192,237,234,232,234,195,215,237,269,238,199,121,126,61,53,1682,1687,184,1945,88,51,125,55,3,570,0,27,28,19,0,0,0,0,12,0,16,19,13,3,13,0,16,19,76,28,41,0,8,0,8,2
5860,354,374,378,395,422,439,467,438,380,380,410,423,333,312,156,104,58,37,2973,2887,224,3695,105,26,118,78,11,1190,7,18,15,25,0,5,16,0,4,8,16,9,6,2,16,0,18,9,65,18,52,0,75,0,14,15
5946,376,384,415,424,509,451,446,408,375,398,409,387,263,242,195,134,81,49,2894,3052,297,3874,166,58,170,82,6,1091,0,44,16,30,0,26,0,0,0,0,12,0,0,0,0,0,0,0,35,11,0,0,27,0,0,1
9639,555,656,601,766,741,658,733,713,727,650,628,598,508,410,305,207,82,101,4904,4735,409,5727,298,81,272,170,0,1968,0,45,0,23,0,0,0,0,0,0,47,60,0,0,0,0,20,60,173,162,50,0,32,0,32,10
1482,59,82,83,82,118,99,90,57,69,91,112,161,110,103,67,53,35,11,710,772,75,829,25,9,35,26,0,319,0,11,5,5,4,4,4,5,2,3,12,0,0,7,0,0,0,4,75,0,0,0,18,0,5,0
5130,319,314,230,351,350,362,463,417,399,389,336,275,280,211,186,112,74,62,2469,2661,344,2978,168,38,183,125,0,949,12,16,16,61,0,0,0,0,0,10,25,0,25,0,0,0,0,21,120,14,0,0,0,0,17,8
5895,416,448,431,422,467,479,496,456,377,408,304,248,288,224,165,146,69,51,2945,2950,411,3347,138,65,156,109,0,1160,0,70,27,61,0,26,16,0,0,0,55,6,21,0,11,0,20,55,121,0,0,20,0,0,0,0
7850,516,480,549,565,523,503,623,567,528,507,507,441,395,352,311,219,136,128,3889,3961,424,5150,127,36,202,140,0,1314,63,31,31,0,0,0,0,0,0,0,48,21,18,9,26,0,0,89,68,34,18,0,0,0,0,1
6775,363,417,450,546,457,464,491,425,481,493,457,445,461,355,211,138,56,65,3423,3352,327,4426,270,80,148,190,0,1073,0,25,28,26,13,0,0,10,13,0,44,22,0,18,0,0,0,0,0,0,0,0,21,0,38,3
5871,327,410,362,346,426,422,458,469,440,365,367,367,339,296,208,139,76,54,2973,2898,277,4021,172,67,116,48,0,891,16,10,1,14,0,0,0,0,17,0,27,0,16,0,25,0,0,32,61,14,12,0,14,13,0,7
4965,312,349,318,378,438,331,434,375,342,316,304,246,230,235,154,89,56,58,2569,2396,175,3182,136,57,106,91,20,869,0,80,12,0,0,15,11,0,15,0,57,0,8,0,41,0,7,37,19,14,0,0,0,0,13,0
3524,134,160,171,170,207,189,158,166,199,214,238,341,289,336,229,162,73,88,1709,1815,168,2209,152,27,124,38,0,577,0,31,13,17,0,26,0,0,0,0,19,0,0,22,0,0,0,16,52,29,0,0,0,0,0,4
5301,297,324,351,368,388,381,411,394,388,363,321,288,377,272,173,93,53,59,2701,2600,207,3546,132,51,161,86,14,902,10,33,11,13,0,20,0,13,0,0,12,0,0,0,4,0,7,0,30,0,0,0,14,0,27,8
5982,402,417,351,394,442,463,522,524,424,450,440,293,243,272,166,94,62,23,2930,3052,335,3963,230,57,138,111,9,929,0,32,22,5,0,3,7,0,5,0,23,7,6,8,4,0,19,0,46,20,0,0,0,0,0,3
5165,322,360,389,426,432,401,390,421,459,385,256,244,222,168,119,85,47,39,2574,2591,194,3199,375,77,149,91,0,894,0,83,0,10,0,0,0,0,13,0,0,0,0,31,0,0,0,0,0,19,0,0,0,0,30,0
3849,223,228,225,267,249,248,261,310,231,239,232,230,204,213,169,152,85,83,1876,1973,205,2405,132,15,164,63,0,730,11,10,0,41,0,0,0,0,0,0,0,0,33,0,3,0,14,0,0,0,0,0,0,0,20,3
3779,239,245,213,297,364,286,292,282,271,210,192,199,198,160,121,106,60,44,1980,1799,140,2595,121,77,121,20,0,603,0,25,0,0,0,14,0,13,0,0,12,0,0,0,0,0,16,0,0,0,0,0,19,0,0,3
7495,395,439,417,486,530,572,634,537,499,523,561,535,463,367,170,168,117,82,3850,3645,389,4822,206,105,202,120,0,1242,0,45,26,7,0,18,0,0,16,0,62,6,9,10,10,0,9,31,61,15,0,0,58,16,0,10
6114,334,374,339,362,522,446,429,406,379,413,448,457,390,304,215,145,106,45,3124,2990,171,4253,243,58,200,98,5,901,0,0,46,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0
7604,421,458,498,616,570,518,566,592,508,519,480,460,456,358,249,163,119,53,3773,3831,382,4906,171,55,138,131,10,1337,0,0,28,0,0,0,0,0,43,0,100,41,0,0,0,0,0,49,113,0,0,0,62,0,38,0
4210,237,288,275,340,282,351,333,341,263,228,277,230,232,194,159,86,55,39,2187,2023,221,2647,155,51,112,50,2,793,0,32,28,0,0,0,0,0,0,0,0,0,0,22,0,0,0,50,36,0,0,0,0,0,0,11
5880,369,388,392,414,472,470,461,424,420,341,362,342,294,276,214,111,78,52,2947,2933,348,3930,157,48,137,130,0,888,28,26,26,13,0,6,9,0,0,0,55,0,12,0,20,0,0,20,27,0,0,0,0,0,0,0
6650,401,415,436,462,519,481,504,458,479,470,462,429,370,294,228,127,74,41,3309,3341,203,4632,73,38,165,75,0,1254,0,50,0,68,0,0,0,0,0,0,88,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
7779,448,466,463,505,592,547,549,530,505,523,597,557,505,418,261,130,93,90,3885,3894,476,4853,168,72,283,175,0,1503,0,109,0,0,0,0,0,47,0,0,59,0,25,0,9,0,0,0,0,0,0,0,0,0,0,0
1710,99,121,91,107,130,135,117,136,99,106,117,139,95,89,45,39,32,13,873,837,97,1211,32,0,18,33,0,271,0,0,12,0,0,6,0,0,0,0,7,13,1,0,6,0,0,3,0,0,0,0,0,0,0,0
7427,416,465,478,475,520,549,547,517,503,462,500,482,428,360,294,203,120,108,3676,3751,540,4839,221,33,165,101,0,1290,41,17,52,21,0,12,0,0,0,0,32,0,36,0,10,0,0,0,17,0,0,0,0,0,0,0
6970,201,348,441,517,529,378,338,359,401,499,520,538,424,330,206,250,276,415,3388,3582,419,4478,288,127,136,81,0,1241,0,0,50,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,2
2015,104,129,106,141,159,133,93,107,122,146,185,182,148,94,61,34,27,44,975,1040,165,1405,17,0,69,51,0,268,0,29,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6582,437,481,445,421,419,452,536,526,571,525,520,411,279,206,157,85,79,32,3217,3365,422,4017,160,32,145,110,0,1279,25,29,26,16,0,0,0,0,0,0,73,0,26,0,4,0,0,84,0,19,0,0,30,80,0,5
4250,168,191,197,284,341,220,216,228,217,357,369,339,320,225,188,169,105,116,2063,2187,200,2879,49,11,172,98,9,696,24,34,10,12,0,0,0,0,0,0,7,0,0,0,0,0,13,14,9,0,0,0,0,0,13,0
3915,192,240,229,314,255,245,262,284,272,296,274,263,238,189,137,121,53,51,1959,1956,304,2387,154,25,135,90,0,668,15,17,33,0,0,19,0,0,0,0,29,0,0,0,0,0,0,0,14,0,0,0,16,0,9,0
3827,187,238,207,183,154,157,206,290,283,296,265,202,174,223,183,164,156,259,1712,2115,201,2563,115,37,139,50,0,522,0,8,0,24,0,0,0,0,15,0,41,0,27,0,1,0,0,19,0,29,0,0,0,8,27,1
4075,151,197,319,318,216,191,192,263,312,367,338,243,208,239,176,131,80,134,1958,2117,184,2833,87,49,77,35,0,641,0,34,0,0,7,17,0,22,16,0,11,8,0,0,11,0,0,8,0,35,0,0,0,0,0,0
3080,151,189,217,228,198,154,202,179,226,263,242,232,193,131,120,77,35,43,1553,1527,150,2008,97,23,94,36,5,529,0,30,14,28,0,9,0,4,0,0,15,3,0,3,0,0,7,3,4,8,1,0,3,0,0,6
3095,166,178,197,275,206,172,157,168,250,237,300,248,198,149,91,52,27,24,1529,1566,137,1978,69,31,77,65,7,555,11,13,13,46,0,7,0,5,0,0,23,0,9,0,10,0,15,0,5,7,0,0,0,0,10,2
3035,133,182,200,298,209,182,151,198,196,234,291,233,167,117,97,71,46,30,1521,1514,155,1948,67,18,68,66,12,504,0,35,0,24,0,0,0,0,11,0,19,10,26,0,1,0,0,0,0,16,0,0,0,37,16,2
3995,154,202,303,327,345,256,227,260,224,330,370,300,259,161,114,79,52,32,2004,1991,169,2686,98,29,93,78,6,621,7,51,14,62,0,0,0,0,11,0,16,23,4,0,6,0,5,0,16,0,0,0,0,0,0,0
2733,145,149,184,212,208,160,143,156,183,204,213,210,184,149,98,70,42,23,1334,1399,124,1865,51,0,45,43,18,437,0,0,16,49,0,0,0,0,0,13,43,0,0,0,0,0,10,0,13,0,0,0,0,0,0,6
1488,87,106,98,80,100,94,123,100,113,130,105,99,79,70,53,33,11,7,702,786,123,1010,25,6,35,21,0,226,0,0,13,10,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0
4317,164,299,255,379,378,203,195,164,329,408,403,394,236,209,131,87,44,39,2179,2138,219,3108,35,50,132,59,0,374,0,0,154,0,0,0,0,0,36,0,69,0,41,0,0,0,39,0,0,0,0,0,0,0,0,1
3844,148,181,219,395,282,186,170,166,244,355,439,348,225,155,118,106,69,38,1887,1957,509,2319,75,0,92,163,0,444,0,112,41,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,6
3394,167,194,189,210,236,216,208,209,217,295,371,289,177,122,114,88,48,44,1742,1652,157,2365,48,29,61,72,2,617,0,8,5,0,0,0,0,0,0,0,0,11,0,0,1,0,0,18,0,0,0,0,0,0,0,0
8245,367,392,366,416,460,494,501,521,489,587,667,685,614,610,391,292,213,180,3898,4347,601,5940,191,0,327,0,0,855,0,0,0,0,0,0,0,0,0,0,236,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3225,196,185,207,235,252,217,221,191,209,200,275,257,200,148,88,63,45,36,1606,1619,305,2313,50,15,10,18,7,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400,178,192,218,201,225,254,283,240,239,233,299,261,191,156,98,75,30,27,1662,1738,120,1799,92,37,131,53,6,699,4,51,26,7,6,8,5,3,12,4,38,7,22,7,8,2,17,57,91,30,5,11,24,1,17,0
7065,447,501,456,438,518,519,613,537,511,540,478,449,409,257,166,122,72,32,3477,3588,154,3085,250,98,244,123,26,1886,32,159,49,0,16,19,6,0,42,17,124,15,44,26,18,0,47,115,212,109,32,0,48,16,50,3
4489,185,208,216,361,310,283,282,267,271,358,436,352,327,278,138,80,67,70,2246,2243,112,1738,185,103,185,105,0,1251,20,67,44,11,0,57,0,0,0,0,70,14,31,0,0,0,13,112,189,65,18,0,49,0,46,4
6759,358,412,429,580,502,396,467,466,527,549,588,516,342,240,152,116,71,48,3213,3546,170,3716,212,164,329,74,8,1635,0,45,0,0,0,51,63,0,0,0,38,0,32,0,3,0,40,52,76,0,0,0,0,51,0,0
9000,482,311,254,400,697,959,874,663,500,635,681,678,442,377,251,233,223,340,4532,4468,164,4045,215,151,282,133,21,2513,29,157,89,6,0,42,28,35,52,13,177,45,54,0,24,0,15,146,259,163,43,0,46,0,51,2
6902,384,374,399,440,559,586,577,503,497,551,601,396,322,234,155,127,100,97,3433,3469,170,3188,284,124,536,191,0,1680,0,229,0,78,0,0,0,0,0,0,0,0,0,84,0,0,98,106,0,0,58,0,0,0,66,10
6985,308,426,392,501,530,470,382,346,431,522,678,642,450,301,237,159,114,96,3610,3375,148,2770,267,174,324,148,37,1947,21,119,140,24,0,24,15,0,21,37,132,15,39,43,35,0,32,137,182,118,20,0,6,0,8,2
1795,91,104,88,119,149,119,142,125,124,128,139,159,109,65,47,55,21,11,925,870,52,741,53,19,81,48,2,462,11,38,13,10,4,4,14,2,0,12,47,6,10,0,0,0,10,28,78,15,0,0,18,0,14,3
5620,265,376,379,385,488,445,386,368,395,343,397,368,322,251,167,125,87,73,2953,2667,232,2709,184,92,198,131,22,1149,0,105,50,11,0,0,31,0,61,31,39,19,31,37,0,0,0,39,173,78,0,42,0,0,156,0
6935,331,241,237,373,621,741,661,504,432,505,583,505,406,320,197,135,79,64,3632,3303,266,3435,255,89,270,105,8,1756,0,71,57,0,0,0,0,89,0,0,65,0,52,0,0,0,63,133,136,0,42,0,43,0,0,0
4045,205,215,219,281,341,316,279,214,246,293,368,341,256,157,122,87,55,50,2027,2018,153,1890,187,54,117,117,0,832,0,112,25,8,0,47,0,0,0,0,24,27,49,0,2,0,28,99,90,128,0,0,0,16,40,0
2700,139,120,108,104,166,203,252,193,195,190,210,187,151,108,87,75,69,143,1328,1372,144,1298,85,24,114,51,0,628,6,39,15,0,0,0,0,10,16,0,30,0,10,5,0,0,26,8,87,9,0,16,9,0,70,0
3935,176,149,111,148,313,512,458,336,263,284,294,222,229,188,102,76,48,26,2089,1846,201,1823,199,95,160,93,0,876,14,63,0,22,13,0,0,0,60,0,49,17,0,24,0,0,0,92,103,27,0,0,0,0,0,4
4195,185,219,220,230,311,274,297,290,271,353,359,366,292,228,132,80,54,34,2184,2011,171,1760,178,55,198,62,2,939,0,74,27,9,0,47,0,17,24,0,72,23,44,21,22,0,17,46,180,22,27,51,0,35,71,1
8725,621,543,462,460,498,632,788,863,725,811,677,511,385,293,199,147,64,46,4348,4377,415,3618,453,196,263,73,0,1885,0,96,93,91,0,0,0,0,48,38,71,0,197,70,0,0,0,509,236,0,0,92,93,0,129,59
1750,68,82,91,124,144,106,115,107,100,155,175,125,114,111,41,29,38,25,892,858,46,723,59,48,75,50,12,437,5,42,6,16,0,4,3,0,0,5,48,0,11,7,14,0,0,54,25,0,0,11,33,0,16,0
8955,336,225,209,237,728,940,950,634,586,622,681,722,614,531,359,245,208,128,4337,4618,278,3880,288,228,314,199,25,2452,41,207,34,15,19,77,0,0,23,12,96,29,53,72,21,16,63,142,85,153,0,0,42,0,91,0
4845,214,250,282,304,309,307,313,357,335,411,425,381,325,269,129,90,71,73,2365,2480,140,1709,183,135,240,124,73,1248,20,75,48,48,15,69,49,38,2,0,99,27,37,0,18,0,0,104,134,61,0,19,99,0,25,6
4535,198,191,161,168,282,388,496,353,335,375,397,370,276,204,134,93,50,64,2223,2312,0,1794,0,0,614,0,0,1077,0,0,286,0,0,0,0,0,0,0,327,0,0,0,0,0,0,0,437,0,0,0,0,0,0,0
5360,242,217,220,265,338,426,427,361,359,423,491,458,344,313,184,115,96,81,2691,2669,342,1956,92,139,178,143,0,1470,26,88,86,0,0,0,63,38,0,20,117,61,41,7,8,0,0,115,147,0,0,39,89,0,90,5
4325,199,144,128,146,265,457,463,336,289,329,337,323,311,220,141,100,76,61,2166,2159,184,1641,140,80,177,97,0,1190,12,69,70,23,10,18,17,21,17,25,77,28,47,0,17,0,28,85,116,63,0,0,23,0,50,0
5561,162,167,127,208,241,331,300,319,291,379,460,392,385,413,372,297,278,439,2561,3000,182,2047,232,120,220,118,0,1243,0,100,25,0,26,0,0,0,45,0,103,23,40,3,0,0,67,91,414,100,46,74,52,0,187,3
3074,110,63,44,59,217,425,422,302,262,249,232,230,188,132,80,31,10,18,1582,1492,91,1272,172,49,178,39,12,682,0,61,30,17,0,0,0,0,0,0,37,0,25,24,14,16,25,41,125,48,0,0,53,0,61,2
2448,61,57,41,44,149,370,306,236,198,183,193,194,147,115,71,39,26,18,1306,1142,65,1079,122,43,78,53,0,615,0,46,21,5,0,15,0,0,0,0,36,0,19,14,0,0,20,15,52,8,9,17,29,6,79,2
6215,239,265,362,391,310,331,309,335,381,516,604,589,471,348,259,178,138,189,3021,3194,251,2809,184,0,238,107,0,1156,0,0,119,99,0,85,0,0,0,0,105,74,56,0,81,0,0,235,107,0,0,127,190,0,192,0
9355,437,418,345,429,514,587,668,675,558,669,721,712,729,614,409,323,230,317,4432,4923,273,4699,255,101,263,242,0,2226,0,201,0,0,0,0,38,0,66,0,173,52,58,17,0,0,0,199,278,0,0,0,110,0,104,0
5882,330,260,233,268,371,461,557,507,449,428,442,426,328,265,198,114,89,156,2930,2952,117,2303,402,176,224,108,0,1501,0,111,0,0,0,51,92,44,0,39,99,0,41,27,0,0,0,175,233,132,0,0,0,0,0,7
1360,91,87,88,98,65,90,100,90,104,113,99,116,69,69,27,40,14,0,732,628,64,646,72,16,59,13,0,235,1,19,8,3,0,0,7,0,4,4,14,1,13,3,5,0,14,37,85,6,5,24,0,0,0,2
1777,95,82,78,81,112,121,117,112,125,118,150,145,141,110,75,39,44,32,878,899,74,878,67,31,82,47,0,391,0,20,32,0,6,0,26,0,0,0,19,11,10,0,0,0,24,22,22,0,0,0,0,0,15,0
3664,158,157,191,211,261,270,220,201,196,264,310,328,245,201,165,94,97,95,1800,1864,123,1490,223,61,147,119,36,866,0,69,54,22,0,0,0,0,19,11,32,17,16,19,4,0,26,148,105,0,0,0,37,0,0,20
5461,180,210,224,358,494,489,342,276,312,374,391,353,342,288,218,189,190,231,2665,2796,253,2482,333,133,250,89,0,1247,34,29,29,48,0,0,0,22,21,27,52,0,72,0,0,0,0,116,165,0,0,0,0,0,55,4
7567,437,346,272,447,649,644,618,593,533,537,659,468,487,310,215,151,112,89,3628,3939,585,3177,268,114,303,133,0,2000,0,140,54,46,0,37,16,0,22,0,106,52,17,2,17,50,20,44,127,27,0,57,71,0,71,11
5776,354,245,186,176,267,397,558,542,473,453,470,483,365,326,192,126,89,74,2686,3090,143,2815,363,101,152,81,2,1085,0,64,33,0,0,0,0,0,0,11,25,15,10,18,49,0,33,114,278,0,126,147,0,0,106,5
7965,415,388,400,455,710,845,745,586,589,636,641,547,362,240,179,101,70,56,3811,4154,204,4509,192,65,201,86,49,1903,0,99,0,59,0,0,0,0,91,0,109,0,73,0,48,0,0,0,125,0,0,0,48,0,103,1
4655,217,271,260,319,376,361,342,338,312,355,390,346,265,208,119,80,48,48,2370,2285,234,2122,159,68,170,101,0,905,0,88,46,0,11,16,45,0,0,0,20,16,35,43,6,0,28,104,178,146,0,44,0,0,68,2
6618,327,215,169,211,410,636,619,575,500,494,516,429,415,346,240,173,145,198,3211,3407,172,3427,144,47,240,139,0,1421,0,35,25,0,29,26,0,0,40,22,81,0,58,62,3,0,23,58,294,197,0,0,30,0,42,3
4935,235,200,164,168,360,424,412,341,262,247,266,274,308,287,243,219,196,329,2378,2557,179,2611,122,33,174,49,0,956,9,59,23,0,0,2,17,10,12,11,64,9,12,47,0,0,22,155,138,132,11,0,38,0,39,1
5851,258,285,236,395,418,473,391,369,349,448,497,427,364,342,198,165,121,115,2865,2986,159,2927,273,67,251,90,0,1284,21,26,24,0,0,27,0,24,1,25,73,23,44,0,0,0,33,168,158,0,0,24,77,0,46,6
6215,391,220,189,200,453,626,671,546,414,453,487,367,323,277,155,150,95,198,2971,3244,263,2897,190,151,194,125,17,1475,21,108,73,0,10,0,11,9,22,20,119,20,42,1,35,0,26,116,143,50,0,11,43,12,8,3
3924,150,154,186,203,345,319,239,208,247,272,334,280,282,207,195,127,110,66,2014,1910,126,1870,120,36,120,97,3,783,0,75,48,12,0,0,0,15,0,0,50,14,29,8,10,0,43,85,269,24,0,60,0,0,21,6
7640,292,247,223,314,846,796,739,471,461,511,546,381,383,438,276,272,212,232,3619,4021,291,3189,395,99,150,115,0,1280,0,75,0,0,0,0,0,0,26,0,26,0,105,120,0,0,73,439,922,55,84,79,36,0,81,0
2603,148,117,103,119,171,260,230,208,251,187,189,176,124,91,83,64,50,32,1285,1318,133,1334,53,26,96,50,15,416,0,41,7,11,0,0,0,11,0,0,19,11,9,2,2,0,23,65,172,22,0,0,20,0,57,8
5290,254,191,155,301,612,795,592,466,391,360,303,260,223,141,101,66,45,34,2573,2717,139,3068,122,87,123,71,10,1167,25,74,26,0,0,3,7,4,14,8,10,13,13,18,12,0,0,39,145,10,0,0,31,0,40,11
5180,183,143,121,148,220,444,469,359,333,365,434,448,356,317,249,226,194,171,2455,2725,109,3049,164,32,178,56,0,977,0,53,34,0,6,0,12,13,0,0,43,36,38,35,0,0,20,50,198,10,0,0,25,0,42,0
3739,173,172,184,246,336,301,243,204,239,246,254,285,257,173,159,114,75,78,1868,1871,137,2150,65,20,159,31,0,738,0,49,51,0,0,7,0,0,18,0,29,53,0,38,0,0,21,94,0,0,0,0,17,0,56,6
4574,180,153,139,192,437,553,435,352,283,317,318,267,241,201,128,173,118,87,2256,2318,141,2425,164,63,183,72,14,802,2,37,15,7,7,18,19,0,37,0,36,16,33,4,0,0,31,112,154,78,4,0,48,5,43,4
5740,200,238,170,282,387,458,431,390,419,485,450,388,326,316,251,183,156,210,2651,3089,119,3072,157,227,85,0,0,1221,0,187,0,0,0,130,0,0,73,0,147,0,0,0,1,0,0,0,162,68,0,0,30,0,60,1
7141,338,301,293,397,485,470,510,493,408,481,549,500,435,392,318,281,234,256,3420,3721,164,4280,78,39,201,128,0,1397,5,64,50,17,0,7,0,11,17,12,47,27,38,20,20,0,23,160,181,59,18,0,30,0,44,4
5405,172,198,314,333,404,373,223,264,328,420,481,470,402,344,257,200,137,85,2580,2825,144,3537,144,50,253,167,0,824,0,98,34,0,0,0,0,0,0,0,79,0,36,0,0,0,39,0,0,0,0,0,0,0,0,0
5120,179,182,220,294,402,395,288,302,372,370,419,416,351,308,204,148,130,140,2515,2605,155,3110,148,51,150,45,0,949,0,79,30,12,5,8,0,0,19,0,105,13,0,0,4,0,13,101,73,20,0,0,15,12,0,3
4035,188,196,224,212,339,240,207,214,223,271,394,322,256,270,164,130,112,73,1978,2057,132,2310,85,29,179,54,0,825,0,47,13,4,0,6,8,10,11,0,48,38,24,0,6,0,23,36,125,4,0,5,0,0,13,0
3245,138,168,186,182,221,218,205,212,192,237,239,234,228,203,147,104,70,61,1626,1619,81,1913,45,28,125,50,13,670,0,36,25,5,0,17,0,7,0,11,64,8,14,3,0,0,24,33,20,19,0,5,12,0,17,0
7623,400,344,353,482,567,609,575,498,510,529,608,514,488,380,255,184,173,154,3790,3833,462,4311,297,77,213,184,7,1387,0,26,38,0,0,0,0,0,0,0,111,0,69,0,0,0,21,33,293,57,0,0,13,0,14,10
7279,378,446,441,523,500,422,428,438,461,536,602,549,445,339,180,162,149,280,3592,3687,577,4195,154,116,196,91,7,1407,0,74,33,0,0,0,0,0,22,0,33,83,39,35,27,0,20,66,77,0,0,0,0,0,26,1
4700,268,240,228,318,327,279,320,360,360,417,375,320,313,228,148,108,41,50,2402,2298,95,2412,84,64,176,64,0,1094,21,24,29,53,0,0,0,0,18,0,49,29,28,0,9,0,22,61,263,54,0,0,49,0,0,2
