"population","a0_4","a5_9","a10_14","a15_19","a20_24","a25_29","a30_34","a35_39","a40_44","a45_49","a50_54","a55_59","a60_64","a65_69","a70_74","a75_79","a80_84","a85_","f","m","naao","onao_Canadian","onao","eo_bio_English","eo_bio_Irish","eo_bio_Scottish","eo_obio","eo_fo","eo_weo_Dutch","eo_weo_German","eo_oweo","eo_neo","eo_eeo_Hungarian","eo_eeo_Polish","eo_eeo_Russian","eo_eeo_Ukrainian","eo_oeeo","eo_seo_Greek","eo_seo_Italian","eo_seo_Portuguese","eo_seo_Spanish","eo_oseo","eo_oeo","co_Jamaican","oco","lcsao","ao","ao_wcameo","ao_sao_ei","ao_osao","ao_esao_Chinese","ao_esao_Filipino","ao_oesao","oo"
3965,169,199,213,284,324,219,164,197,275,301,322,394,258,215,192,111,85,43,1999,1966,169,1206,107,473,398,374,103,486,67,140,15,63,0,18,14,17,0,0,30,7,4,0,15,14,0,0,39,16,69,8,40,24,49,0
1780,51,84,124,149,120,98,68,85,122,137,164,165,147,123,66,39,18,20,920,860,60,633,56,194,165,161,32,191,36,57,10,13,1,0,17,3,1,6,19,3,7,2,12,0,0,0,31,22,3,4,18,1,15,7
7395,367,406,412,433,427,393,442,445,465,574,590,533,464,475,398,268,168,135,3591,3804,344,2539,250,874,793,710,74,698,189,287,43,99,0,33,16,20,0,0,105,0,20,26,5,0,19,18,16,68,17,25,17,60,30,0
1170,39,44,67,74,99,71,46,39,61,89,140,100,73,82,55,47,30,14,608,562,55,471,25,127,105,90,26,101,29,34,0,16,0,2,2,7,0,3,3,0,0,0,5,0,0,0,12,40,0,0,0,0,3,14
6180,302,377,335,342,351,388,429,381,395,426,513,494,454,345,237,149,113,149,2998,3182,4443,598,51,313,103,156,0,262,43,52,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,45,0,0,0,0,0,65,2
11295,790,963,901,797,594,549,807,899,1016,976,834,651,463,384,267,191,117,96,5457,5838,627,4250,292,1325,1029,1240,255,1059,219,334,18,120,44,80,22,22,37,17,63,25,33,1,8,0,0,34,39,49,17,0,12,0,6,18
2370,172,134,128,115,120,163,197,167,144,141,237,163,171,121,74,52,39,32,1167,1203,67,945,51,277,280,258,57,243,27,53,36,22,9,6,0,0,0,15,4,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
6695,294,447,383,420,352,303,417,370,396,443,581,593,539,434,296,184,116,127,3304,3391,420,2505,139,737,701,643,118,682,117,206,21,78,2,12,26,33,20,11,43,18,5,4,9,8,25,5,29,44,7,0,7,4,6,10
8255,795,696,356,359,480,830,1121,936,636,480,402,379,295,240,114,55,59,22,4085,4170,216,2650,257,886,938,821,129,1000,161,312,7,223,0,40,12,16,47,15,45,21,12,12,29,0,0,0,77,97,0,0,119,18,95,0
12265,1076,932,724,726,795,1088,1388,1204,1060,822,730,528,451,312,223,99,37,70,6078,6187,693,4085,364,1397,1186,1462,221,1335,301,501,18,225,35,45,0,144,24,27,57,0,28,36,0,0,0,0,0,40,0,0,0,0,0,41
7950,408,494,484,434,452,417,540,547,552,493,650,630,480,492,283,241,167,186,3819,4131,267,2843,278,1010,833,806,153,815,201,256,20,75,22,61,27,43,21,0,52,24,6,8,10,0,21,7,0,34,7,0,34,0,8,8
10900,755,762,758,674,775,977,1011,952,773,612,559,560,563,460,341,192,102,74,5404,5496,615,3995,240,1326,1018,1082,243,1118,296,327,23,125,18,42,5,54,7,30,72,0,28,55,0,0,0,45,47,41,0,0,25,0,0,23
5505,274,328,313,365,305,336,335,395,339,346,305,279,361,304,295,225,193,207,2588,2917,4797,150,79,58,84,77,0,161,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5540,414,353,356,409,418,364,427,418,426,327,411,307,351,240,145,95,49,30,2700,2840,252,2483,93,665,493,479,86,382,171,157,17,57,12,20,27,19,0,0,33,0,0,0,12,0,0,0,13,3,0,18,29,19,0,0
4740,262,344,313,301,342,297,337,301,300,355,296,327,321,271,196,74,68,35,2445,2295,138,2383,86,689,287,274,0,208,202,81,0,171,0,49,0,0,106,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5190,237,297,421,382,445,370,340,349,347,374,338,350,286,243,130,144,79,58,2566,2624,283,2445,0,659,346,521,104,467,209,82,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9575,580,605,591,689,689,730,759,723,635,629,664,663,544,422,283,193,110,66,4813,4762,364,3576,336,1373,849,1267,148,666,272,347,38,53,72,22,0,14,0,0,0,101,0,0,21,0,0,0,0,29,0,0,0,0,27,0
8365,689,667,481,507,527,609,804,826,775,598,451,403,283,230,221,116,89,89,4178,4187,192,3400,117,1207,717,872,134,755,166,384,0,110,0,0,0,59,0,0,68,0,0,0,0,0,0,0,0,0,82,0,38,0,0,64
5665,353,327,291,342,416,495,532,456,444,400,414,318,306,219,140,92,79,41,3011,2654,336,3750,174,45,130,64,3,962,3,24,18,25,2,9,2,4,3,0,26,6,4,0,2,0,9,11,21,11,4,0,8,2,7,0
8940,794,752,622,435,417,575,820,940,945,730,530,424,366,273,169,83,32,33,4375,4565,409,5692,258,120,151,240,14,1675,0,40,18,37,0,11,0,0,0,9,41,55,0,0,0,0,0,14,111,45,0,0,0,0,0,0
3365,153,173,190,189,286,212,215,244,189,207,262,272,225,206,108,134,51,49,1747,1618,179,2137,85,50,70,42,2,546,0,17,19,14,0,0,0,0,17,0,7,18,6,0,9,0,7,14,59,23,19,0,8,0,15,2
5860,364,329,358,400,417,441,458,419,370,390,408,465,352,281,188,126,60,34,3028,2832,247,3772,140,18,94,49,7,1200,10,22,10,19,0,8,14,0,7,7,7,2,4,2,9,0,17,6,58,17,39,0,52,0,7,16
5940,376,386,360,459,483,469,478,398,373,394,392,367,308,261,186,136,66,48,2961,2979,308,3910,154,41,156,68,0,1133,0,28,13,36,0,22,0,0,0,0,10,0,0,0,0,0,0,0,29,8,0,0,22,0,0,2
9630,573,635,585,797,738,706,688,723,698,619,586,640,493,449,310,199,75,116,4873,4757,372,5822,289,62,264,136,0,2063,0,27,0,38,0,0,0,0,0,0,32,61,0,0,0,0,38,53,159,116,46,0,30,0,22,0
1480,58,57,90,94,123,115,78,51,73,93,112,154,94,119,74,49,36,10,727,753,68,816,37,6,32,35,0,325,0,16,4,1,6,1,6,1,0,0,11,0,2,5,0,0,0,4,84,0,0,0,16,0,4,0
5125,306,335,304,326,334,347,447,426,408,344,341,277,272,231,212,97,57,61,2448,2677,369,3180,148,33,144,104,0,902,10,21,4,36,0,0,0,0,0,7,18,0,19,0,0,0,0,10,93,14,0,0,0,0,13,0
5895,394,427,425,439,456,495,464,435,385,373,353,265,316,243,157,138,80,50,2964,2931,438,3458,123,41,135,83,0,1239,0,33,26,51,0,27,15,0,0,0,36,18,9,0,11,0,7,37,93,0,0,15,0,0,0,0
7840,493,494,530,547,557,550,635,577,534,528,501,452,377,339,287,184,126,129,3861,3979,411,5336,112,46,182,103,0,1316,40,25,17,0,0,0,0,0,0,0,39,19,26,0,23,0,0,54,58,17,16,0,0,0,0,0
6775,335,435,478,540,449,468,511,461,516,482,435,420,422,380,198,114,61,70,3531,3244,335,4560,283,48,142,138,0,1067,0,29,19,20,7,0,0,8,9,0,41,13,0,15,0,0,0,0,0,0,0,0,14,0,26,1
5865,331,442,331,354,441,443,427,478,428,312,399,318,360,286,209,153,99,54,3043,2822,299,4072,159,40,124,43,0,916,14,18,0,13,0,0,0,0,9,0,18,0,12,0,29,0,0,19,47,9,9,0,10,5,0,0
4965,290,329,271,365,448,344,442,397,330,363,322,256,220,249,153,90,48,48,2608,2357,188,3242,139,47,94,64,11,915,0,62,16,0,0,5,5,0,15,0,41,0,5,0,34,0,17,31,7,14,0,0,0,0,12,1
3520,123,137,148,166,229,170,142,177,223,226,261,318,309,333,227,158,93,80,1737,1783,153,2293,154,27,107,25,0,579,0,24,14,11,0,20,0,0,0,0,6,0,0,14,0,0,0,12,52,29,0,0,0,0,0,0
5295,311,278,376,391,353,350,383,389,403,367,311,326,395,267,169,103,65,58,2703,2592,251,3583,104,40,141,70,7,966,3,32,6,7,0,16,0,11,0,0,10,0,0,0,6,0,4,0,15,0,0,0,9,0,14,0
5975,416,410,355,404,441,460,570,528,412,429,374,320,230,262,181,105,52,26,2872,3103,359,3970,256,37,140,81,5,960,0,14,21,7,0,6,9,0,6,0,22,3,3,5,0,0,18,0,35,18,0,0,0,0,0,0
5165,309,351,409,423,426,395,394,418,440,369,273,269,226,145,132,99,54,33,2534,2631,241,3153,370,53,128,79,0,967,0,77,0,13,0,0,0,0,20,0,0,0,0,28,0,0,0,0,0,21,0,0,0,0,15,0
3845,251,258,223,276,250,245,286,283,260,237,209,233,183,213,156,149,59,74,1886,1959,194,2514,138,9,116,51,0,735,8,5,0,25,0,0,0,0,0,0,0,0,13,0,0,0,16,0,0,0,0,0,0,0,21,0
3775,246,278,224,279,377,283,282,260,260,249,173,195,215,148,110,104,62,30,1919,1856,114,2729,119,49,81,13,0,609,0,11,0,0,0,14,0,13,0,0,7,0,0,0,0,0,11,0,0,0,0,0,5,0,0,0
7495,375,447,430,484,587,542,672,543,490,513,588,537,421,348,179,166,101,72,3858,3637,387,4999,217,60,203,103,0,1235,0,31,27,8,0,14,0,0,22,0,37,11,5,8,10,0,9,18,36,9,0,0,35,6,0,5
6105,323,371,333,342,536,460,439,415,377,417,484,459,386,296,178,137,98,54,3180,2925,179,4317,260,30,180,77,0,891,0,0,51,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0
7595,426,485,526,558,572,610,554,548,472,535,473,449,425,367,264,148,124,59,3765,3830,380,5059,159,29,108,107,0,1378,0,0,30,0,0,0,0,0,29,0,76,32,0,0,0,0,0,30,113,0,0,0,35,0,30,0
4205,269,288,272,309,296,294,368,336,282,257,276,199,248,179,160,78,50,44,2166,2039,255,2755,138,32,88,26,3,772,0,29,25,0,0,0,0,0,0,0,0,0,0,14,0,0,0,45,23,0,0,0,0,0,0,0
5880,376,375,361,415,478,482,439,429,395,331,369,362,320,279,202,114,97,56,3021,2859,378,3964,162,38,95,122,0,923,19,15,35,10,0,4,8,0,1,0,66,0,9,0,2,0,0,18,11,0,0,0,0,0,0,0
6650,382,433,429,484,570,517,519,430,504,457,423,401,372,302,203,126,74,24,3321,3329,208,4740,63,17,121,45,0,1296,0,39,0,51,0,0,0,0,0,0,65,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
7770,453,480,472,526,576,560,533,534,539,521,576,559,483,434,235,125,81,83,3902,3868,428,5100,182,52,264,124,0,1467,0,58,0,0,0,0,0,23,0,0,56,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
1710,74,111,103,101,154,152,120,157,103,84,116,113,111,92,45,34,26,14,832,878,86,1227,37,0,22,18,0,288,0,0,7,0,0,6,0,0,0,0,5,5,1,0,4,0,0,2,0,0,0,0,0,0,0,2
7420,410,496,472,513,558,592,551,498,461,493,467,433,420,358,281,206,121,90,3574,3846,529,4901,233,20,139,69,0,1351,31,20,53,12,0,15,0,0,0,0,20,0,20,0,0,0,0,0,7,0,0,0,0,0,0,0
6970,236,309,438,481,536,388,352,351,410,524,529,508,422,341,197,252,279,417,3362,3608,421,4611,276,97,122,55,0,1212,0,0,35,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,1
2015,81,127,100,141,157,119,83,126,161,155,205,171,147,95,68,22,24,33,1040,975,158,1426,12,0,47,40,0,310,0,9,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
6575,437,460,405,429,420,405,528,546,541,550,526,394,336,240,153,88,79,38,3307,3268,435,4150,167,24,153,104,0,1257,17,24,18,10,0,0,0,0,0,0,49,0,19,0,0,0,0,62,0,14,0,0,23,49,0,0
4250,163,215,240,273,349,224,206,228,251,353,350,355,299,223,175,135,92,119,2044,2206,173,2992,55,14,127,55,6,716,17,17,10,13,0,0,0,0,0,0,6,0,0,0,0,0,19,9,9,0,0,0,0,0,12,0
3915,212,274,250,269,232,256,264,289,271,284,270,275,219,204,130,133,37,46,1939,1976,347,2502,159,23,103,55,0,636,6,14,11,0,0,8,0,0,0,0,20,0,0,0,0,0,0,0,17,0,0,0,6,0,8,0
3820,206,252,253,218,139,147,197,243,304,242,252,205,208,217,185,153,149,250,1652,2168,182,2646,133,19,133,49,0,526,0,10,0,28,0,0,0,0,7,0,19,0,15,0,0,0,0,11,0,24,0,0,0,5,13,0
4075,167,241,284,299,299,203,172,264,299,354,302,271,211,233,146,121,75,134,1933,2142,201,2953,72,26,63,22,0,634,0,31,0,0,5,8,0,7,7,0,4,8,0,0,3,0,0,6,0,25,0,0,0,0,0,0
3080,132,181,226,265,230,145,181,175,239,257,244,236,177,141,99,69,44,39,1516,1564,139,2118,91,24,90,22,2,495,0,18,15,14,0,5,0,7,0,0,6,1,0,1,0,0,7,8,4,1,5,0,3,0,0,4
3090,135,195,225,260,218,176,158,175,286,227,296,236,194,133,76,46,29,25,1555,1535,118,2107,77,15,53,37,2,554,6,20,11,32,0,4,0,3,0,0,15,0,3,0,4,0,10,0,4,9,0,0,0,0,6,0
3035,128,203,198,273,262,181,140,192,192,280,276,253,161,118,76,41,38,23,1479,1556,152,2071,59,10,54,46,12,522,0,20,0,9,0,0,0,0,2,0,8,3,26,0,0,0,0,0,0,8,0,0,0,25,8,0
3995,172,213,306,299,331,295,219,256,235,310,338,313,259,172,133,67,52,25,1986,2009,156,2803,114,26,71,47,0,648,1,30,5,36,0,0,0,0,6,0,9,17,4,0,8,0,8,0,6,0,0,0,0,0,0,0
2730,123,194,178,218,200,154,121,143,219,195,219,215,177,145,108,67,38,16,1371,1359,126,1973,40,0,30,26,10,444,0,0,7,26,0,0,0,0,0,9,23,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0
1485,94,122,86,94,98,96,111,86,111,124,124,97,73,59,57,25,13,15,751,734,124,985,36,6,30,9,0,255,0,0,16,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
4310,180,281,268,359,381,208,229,166,324,389,390,370,260,210,112,102,55,26,2186,2124,239,3135,39,40,107,44,0,433,0,0,138,0,0,0,0,0,27,0,44,0,23,0,0,0,41,0,0,0,0,0,0,0,0,0
3840,145,204,263,356,285,161,154,180,294,353,414,353,222,150,98,102,76,30,1914,1926,485,2386,79,0,56,133,0,497,0,103,34,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3390,172,200,191,224,234,219,229,213,207,271,353,265,191,113,115,98,48,47,1745,1645,151,2421,44,8,40,49,0,637,0,8,10,0,0,0,0,0,0,0,0,17,0,0,0,0,0,5,0,0,0,0,0,0,0,0
8245,334,399,342,407,465,510,542,515,490,576,664,702,650,609,349,318,187,186,3905,4340,597,5911,173,0,382,0,0,884,0,0,0,0,0,0,0,0,0,0,189,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3225,171,147,186,257,259,234,242,193,207,210,310,269,188,147,84,52,39,30,1660,1565,304,2344,44,18,15,12,1,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400,196,177,220,226,238,257,311,254,233,224,271,235,210,139,80,71,28,30,1669,1731,110,1974,99,32,106,32,2,710,3,39,23,4,0,7,2,6,11,3,27,10,14,6,4,1,10,29,89,20,5,5,8,2,7,0
7065,411,555,446,423,521,554,612,508,523,548,480,486,377,241,152,130,76,22,3434,3631,142,3247,256,88,287,119,21,1898,25,111,51,0,11,23,11,0,19,11,103,5,46,13,10,0,53,119,216,76,20,0,36,15,33,0
4485,221,210,197,377,385,255,274,267,268,336,419,353,311,281,143,77,64,47,2166,2319,111,1958,172,81,173,71,0,1220,13,42,55,4,0,47,0,0,0,0,64,13,29,0,0,0,8,88,184,64,12,0,39,0,37,0
6750,333,391,465,568,519,417,463,457,502,549,597,483,321,282,157,124,71,51,3255,3495,201,3775,216,116,364,52,0,1654,0,33,0,0,0,31,61,0,0,0,37,0,29,0,2,0,49,42,53,0,0,0,0,35,0,0
9000,531,354,263,387,748,905,891,597,544,656,658,645,489,349,249,238,185,311,4485,4515,181,4161,252,145,294,118,11,2546,17,141,87,9,0,24,18,24,56,11,122,27,40,0,20,0,18,148,281,120,37,0,40,0,50,2
6895,381,346,375,469,583,599,551,452,518,546,579,447,336,255,168,125,95,70,3426,3469,183,3162,280,98,551,204,0,1747,0,220,0,88,0,0,0,0,0,0,0,0,0,73,0,0,101,102,0,0,36,0,0,0,50,0
6985,293,409,384,469,501,511,374,388,462,535,646,632,484,321,219,158,111,88,3612,3373,131,2972,283,138,332,138,20,1954,12,93,139,24,0,14,16,0,19,37,92,7,34,37,29,0,42,137,180,72,19,0,4,0,10,0
1795,96,127,115,115,155,114,148,136,127,114,137,125,115,64,46,45,7,9,919,876,62,745,59,28,72,42,4,505,7,40,17,8,1,7,11,0,0,3,24,4,12,0,1,0,16,25,68,16,0,0,12,0,5,1
5620,304,365,336,376,459,409,387,379,370,358,442,392,339,275,187,116,66,60,2985,2635,265,2863,197,63,181,130,20,1181,0,77,48,20,0,0,26,0,53,36,39,15,20,35,0,0,0,18,134,53,0,34,0,0,112,0
6925,351,283,255,357,589,737,695,524,424,500,561,479,446,285,179,124,73,63,3664,3261,312,3591,257,71,274,67,0,1764,0,46,41,0,0,0,0,59,0,0,68,0,30,0,0,0,67,95,126,0,32,0,25,0,0,0
4040,219,208,222,294,349,304,271,250,249,288,406,334,223,134,119,82,49,39,2038,2002,149,2042,186,36,95,126,0,853,0,85,18,9,0,42,0,0,0,0,17,20,26,0,0,0,23,84,95,96,0,0,0,10,28,0
2700,142,97,80,113,161,241,235,195,165,182,222,226,169,126,69,59,77,141,1334,1366,118,1361,96,32,84,52,0,680,6,26,16,0,0,0,0,8,11,0,27,0,4,5,0,0,19,11,69,9,0,15,9,0,42,0
3935,188,141,113,123,333,503,496,337,292,294,307,204,228,170,74,71,38,23,2055,1880,194,1947,198,62,166,81,0,910,15,53,0,15,12,0,0,0,44,0,31,15,0,13,0,0,0,78,88,12,0,0,0,0,0,1
4195,199,220,239,287,357,284,284,283,257,352,348,350,250,213,113,79,45,35,2156,2039,156,2060,173,41,163,48,1,940,0,36,19,11,0,29,0,18,7,0,51,19,42,13,7,0,12,28,164,16,24,52,0,15,50,0
8725,603,570,439,498,507,609,756,879,714,753,703,526,381,322,212,155,61,37,4392,4333,445,3603,469,152,264,77,0,1934,0,93,85,65,0,0,0,0,46,36,65,0,215,67,0,0,0,553,245,0,0,94,87,0,86,44
1750,71,71,92,128,140,122,104,129,102,138,172,129,108,108,47,33,38,18,915,835,53,692,60,40,83,43,9,483,7,49,6,11,0,10,1,0,0,4,45,0,20,5,5,0,0,46,23,0,0,7,38,0,10,0
8955,294,312,205,272,723,980,906,637,580,580,667,718,594,576,330,243,197,141,4361,4594,287,4048,281,173,367,159,25,2505,30,154,27,15,22,42,0,0,21,9,84,15,65,77,22,21,67,134,80,133,0,0,34,0,58,0
4840,246,254,310,315,321,291,293,359,319,355,428,407,310,291,111,98,65,67,2445,2395,173,1879,172,88,250,134,60,1294,7,63,45,39,8,59,27,27,1,0,106,12,43,0,18,0,0,79,94,56,0,16,76,0,14,0
4535,188,163,135,173,318,393,511,358,338,420,367,360,276,221,122,108,52,32,2199,2336,0,1858,0,0,584,0,0,1070,0,0,273,0,0,0,0,0,0,0,330,0,0,0,0,0,0,0,420,0,0,0,0,0,0,0
5355,202,244,249,241,355,458,429,401,361,444,493,450,339,283,153,105,71,77,2669,2686,332,2233,90,105,173,103,0,1461,15,68,88,0,0,0,52,40,0,28,91,42,43,1,4,0,0,87,130,0,0,51,53,0,65,0
4325,177,162,116,127,263,480,472,367,333,299,338,350,310,203,118,97,60,53,2221,2104,203,1756,156,64,175,93,0,1217,6,62,70,15,6,8,12,11,11,23,70,25,36,0,19,0,22,72,85,41,0,0,17,0,50,0
5555,165,147,129,188,259,294,308,348,322,377,453,382,427,429,350,294,275,408,2548,3007,188,2205,230,94,206,101,0,1312,0,81,23,0,17,0,0,0,38,0,78,16,40,1,0,0,67,69,420,78,31,69,42,0,149,0
3070,127,70,37,50,252,444,466,289,270,225,228,183,197,118,63,36,2,13,1557,1513,99,1369,162,36,182,34,11,695,0,44,31,9,0,0,0,0,0,0,22,0,26,18,9,17,29,34,118,47,0,0,42,0,36,0
2445,53,62,26,44,141,390,353,229,174,169,214,170,163,95,65,39,30,28,1342,1103,77,1127,140,39,73,38,0,629,0,32,13,7,0,20,0,0,0,0,27,0,12,16,0,0,16,10,52,7,9,10,14,15,62,0
6215,263,299,335,363,377,377,324,347,408,507,551,536,458,343,265,182,108,172,3024,3191,283,2920,188,0,273,76,0,1244,0,0,117,79,0,86,0,0,0,0,68,69,61,0,79,0,0,227,84,0,0,101,131,0,129,0
9355,415,371,356,439,495,572,670,665,598,735,784,740,703,575,388,295,238,316,4513,4842,281,4820,256,73,274,216,0,2259,0,181,0,0,0,0,26,0,39,0,145,40,71,12,0,0,0,191,299,0,0,0,75,0,94,3
5875,317,301,215,297,371,450,552,523,496,434,443,413,309,259,153,115,85,142,2934,2941,102,2557,392,126,225,88,0,1516,0,87,0,0,0,41,48,41,0,37,91,0,18,30,0,0,0,137,238,101,0,0,0,0,0,0
1360,76,92,77,91,71,99,102,105,112,105,99,84,80,92,30,32,13,0,753,607,56,614,81,16,56,26,0,275,4,10,3,10,0,0,2,0,6,2,17,1,13,2,5,0,18,30,88,6,4,14,0,0,0,1
1775,86,86,58,84,100,131,94,123,144,112,163,161,154,80,80,48,38,33,926,849,76,871,68,13,70,53,0,423,0,22,35,0,7,0,17,0,0,0,22,13,8,0,0,0,31,19,16,0,0,0,0,0,11,0
3660,155,174,156,243,290,294,225,247,176,242,326,312,231,209,129,78,98,75,1747,1913,141,1677,216,56,157,99,22,838,0,59,51,9,0,0,0,0,9,10,27,19,9,13,0,0,17,110,86,0,0,0,17,0,0,18
5455,222,214,205,343,466,458,357,313,308,350,409,338,379,270,228,189,172,234,2587,2868,290,2640,344,91,252,85,0,1237,19,19,19,29,0,0,0,19,12,17,38,0,62,0,0,0,0,73,163,0,0,0,0,0,46,0
7560,423,355,332,434,652,651,565,585,563,531,613,500,490,322,198,148,110,88,3598,3962,679,3198,277,98,320,121,0,2048,0,122,59,35,0,25,15,0,15,0,98,45,20,1,15,51,18,31,114,16,0,39,64,0,36,0
5770,333,245,187,199,252,394,552,551,470,450,471,465,371,316,193,140,103,78,2676,3094,150,2992,354,69,159,59,0,1063,0,34,33,0,0,0,0,0,0,9,13,8,19,24,34,0,36,94,325,0,85,111,0,0,99,0
7965,431,349,397,463,675,870,782,562,574,626,663,539,394,252,167,106,73,42,3842,4123,225,4627,198,31,211,75,38,1909,0,87,0,67,0,0,0,0,68,0,77,0,65,0,41,0,0,0,128,0,0,0,31,0,86,1
4650,249,270,256,316,410,349,358,342,321,329,378,362,229,203,109,84,42,43,2324,2326,264,2388,148,48,135,66,1,927,0,72,29,0,7,14,15,0,0,0,13,16,33,32,6,0,41,82,136,88,0,39,0,0,50,0
6610,294,238,152,237,422,636,615,583,503,502,497,451,418,303,245,175,134,205,3265,3345,160,3499,154,34,232,108,0,1499,0,30,27,0,25,22,0,0,34,15,75,0,44,51,0,0,23,48,347,136,0,0,23,0,24,0
4935,286,214,178,177,375,396,409,291,256,270,267,276,324,283,208,199,182,344,2314,2621,197,2748,113,26,155,40,0,997,8,43,22,0,0,6,9,3,2,9,35,4,14,36,0,0,23,139,142,94,4,0,27,0,38,1
5845,249,320,312,386,405,455,410,335,351,405,508,401,342,354,186,183,141,102,2858,2987,157,3025,276,54,255,68,0,1356,20,14,13,0,0,13,0,21,1,22,52,10,29,0,0,0,38,178,142,0,0,22,44,0,35,0
6215,386,238,170,221,392,625,677,531,445,441,516,385,336,290,141,154,67,200,3013,3202,267,2989,215,142,186,115,9,1523,20,93,91,0,7,0,5,6,15,14,98,13,30,0,22,0,25,97,121,43,0,13,37,7,9,3
3920,156,134,160,248,374,356,230,191,212,289,331,314,228,225,205,126,83,58,1991,1929,124,1997,109,25,105,97,0,771,0,48,56,11,0,0,0,14,0,0,31,10,23,9,6,0,37,72,280,28,0,55,0,0,12,0
7640,306,245,214,347,825,761,752,463,495,484,542,386,386,430,290,257,224,233,3651,3989,320,3351,396,77,119,68,0,1300,0,44,0,0,0,0,0,0,15,0,33,0,107,109,0,0,79,432,958,33,64,65,19,0,51,0
2600,153,102,98,115,194,273,270,217,233,174,195,182,113,102,58,49,41,31,1282,1318,141,1375,58,15,82,41,13,409,0,25,11,8,0,0,0,2,0,0,13,3,4,0,1,0,29,55,225,16,0,0,15,0,49,10
5290,272,237,150,281,630,789,597,471,372,312,330,226,233,159,102,42,45,42,2493,2797,156,3218,142,53,127,44,10,1119,16,64,25,0,0,1,3,3,9,3,4,15,19,17,11,0,0,25,135,8,0,0,26,0,32,5
5180,189,139,131,132,247,470,430,350,324,383,420,434,352,327,255,214,205,178,2490,2690,115,3075,180,34,171,65,0,979,0,46,26,0,6,0,12,9,0,0,36,23,28,18,0,0,24,29,237,5,0,0,9,0,53,0
3735,169,180,187,236,318,304,241,242,227,253,255,287,252,176,166,82,85,75,1798,1937,110,2352,69,12,116,32,0,717,0,29,53,0,0,4,0,0,11,0,16,36,0,32,0,0,32,69,0,0,0,0,14,0,31,0
4570,209,148,125,169,387,554,426,322,307,341,313,303,291,193,132,160,114,76,2267,2303,121,2549,182,61,169,45,12,860,1,21,7,7,5,7,8,0,22,0,35,6,25,6,0,0,45,86,137,69,5,0,36,10,33,0
5730,254,247,218,271,364,370,440,430,376,457,457,373,370,325,228,195,161,194,2702,3028,120,3177,147,200,66,0,0,1237,0,156,0,0,0,145,0,0,66,0,127,0,0,0,0,0,0,0,145,66,0,0,28,0,49,1
7135,338,272,305,390,473,468,488,540,390,457,575,533,420,409,279,300,224,274,3399,3736,140,4511,67,42,205,83,0,1370,8,40,58,23,0,9,0,12,10,9,36,24,26,26,15,0,17,105,185,47,6,0,21,0,40,0
5405,199,267,296,322,383,345,241,245,332,422,525,477,420,343,236,182,113,57,2618,2787,146,3642,144,34,236,124,0,864,0,72,34,0,0,0,0,0,0,0,39,0,33,0,0,0,37,0,0,0,0,0,0,0,0,0
5115,223,216,274,286,402,406,318,250,320,367,430,392,323,293,239,123,118,135,2479,2636,171,3250,128,38,138,41,0,986,0,53,21,10,4,5,0,0,12,0,99,7,0,0,3,0,5,75,39,12,0,0,11,7,0,0
4035,202,193,233,226,304,243,224,217,240,282,379,311,267,259,160,107,123,65,1939,2096,109,2487,78,23,135,24,0,852,0,32,12,1,0,3,6,3,6,0,23,21,11,0,6,0,22,25,136,4,0,8,0,0,8,0
3240,148,186,181,199,240,213,180,219,214,219,234,243,215,191,124,88,78,68,1608,1632,61,2053,46,27,102,19,12,669,0,24,21,4,0,8,0,3,0,6,41,6,11,3,0,0,34,31,12,19,0,8,9,0,11,0
7615,406,317,361,504,615,670,593,535,417,569,557,516,452,356,251,177,170,149,3708,3907,509,4374,268,49,178,165,2,1405,0,19,38,0,0,0,0,0,0,0,76,0,49,0,0,0,36,31,341,49,0,0,11,0,15,0
7270,353,467,442,501,520,439,390,438,470,565,607,542,392,357,182,150,148,307,3667,3603,579,4268,162,94,201,89,0,1391,0,58,37,0,0,0,0,0,26,0,23,88,39,27,26,0,28,59,58,0,0,0,0,0,17,0
4695,277,243,237,275,312,292,341,369,373,420,390,326,306,211,118,114,48,43,2396,2299,78,2619,78,54,151,50,0,1083,18,11,18,24,0,0,0,0,11,0,30,21,21,0,0,0,22,65,260,36,0,0,43,0,0,2
