"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M"
"1500000US510594221022","Block Group 2, Census Tract 4221.02, Fairfax County, Virginia","1523","459","529","277","600","406","0","12","341","208","0","12","0","12","53","60","0","12","53","60"
"1500000US510594506011","Block Group 1, Census Tract 4506.01, Fairfax County, Virginia","1129","234","701","166","0","12","0","12","385","192","0","12","19","31","24","34","0","12","24","34"
"1500000US510594306001","Block Group 1, Census Tract 4306, Fairfax County, Virginia","2478","803","1030","700","177","152","0","12","854","402","0","12","417","379","0","12","0","12","0","12"
"1500000US510594917022","Block Group 2, Census Tract 4917.02, Fairfax County, Virginia","1466","412","1034","385","124","103","0","12","129","80","0","12","48","77","131","123","14","23","117","116"
"1500000US510594805053","Block Group 3, Census Tract 4805.05, Fairfax County, Virginia","707","185","557","151","23","26","0","12","93","126","0","12","12","19","22","25","0","12","22","25"
"1500000US510594206001","Block Group 1, Census Tract 4206, Fairfax County, Virginia","1586","305","945","172","78","59","0","12","42","38","0","12","506","287","15","25","0","12","15","25"
"1500000US510594154022","Block Group 2, Census Tract 4154.02, Fairfax County, Virginia","845","218","729","137","0","12","0","12","0","12","0","12","0","12","116","168","0","12","116","168"
"1500000US510594804022","Block Group 2, Census Tract 4804.02, Fairfax County, Virginia","2465","318","1787","285","60","53","0","12","536","214","0","12","0","12","82","67","13","20","69","65"
"1500000US510594513002","Block Group 2, Census Tract 4513, Fairfax County, Virginia","1117","149","830","148","32","27","0","12","166","63","0","12","0","12","89","64","30","43","59","48"
"1500000US510594327022","Block Group 2, Census Tract 4327.02, Fairfax County, Virginia","1967","350","910","208","354","152","0","12","353","202","0","12","203","106","147","106","19","25","128","102"
"1500000US510594203003","Block Group 3, Census Tract 4203, Fairfax County, Virginia","1031","394","565","342","34","57","0","12","277","203","0","12","155","207","0","12","0","12","0","12"
"1500000US510594822033","Block Group 3, Census Tract 4822.03, Fairfax County, Virginia","1021","207","758","203","55","77","0","12","178","103","0","12","0","12","30","49","30","49","0","12"
"1500000US510594822032","Block Group 2, Census Tract 4822.03, Fairfax County, Virginia","883","336","883","336","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US510594221013","Block Group 3, Census Tract 4221.01, Fairfax County, Virginia","1479","613","831","448","374","318","0","12","100","136","0","12","174","268","0","12","0","12","0","12"
"1500000US510594913022","Block Group 2, Census Tract 4913.02, Fairfax County, Virginia","1177","196","685","155","76","103","0","12","342","132","0","12","29","48","45","58","0","12","45","58"
"1500000US510594217012","Block Group 2, Census Tract 4217.01, Fairfax County, Virginia","1843","475","608","286","477","238","0","12","267","179","0","12","477","395","14","21","14","21","0","12"
"1500000US510594222022","Block Group 2, Census Tract 4222.02, Fairfax County, Virginia","2086","481","448","299","719","481","0","12","752","344","0","12","0","12","167","184","0","12","167","184"
"1500000US510594705002","Block Group 2, Census Tract 4705, Fairfax County, Virginia","2392","421","1769","414","11","17","0","12","467","203","0","12","0","12","145","144","0","12","145","144"
"1500000US510594309021","Block Group 1, Census Tract 4309.02, Fairfax County, Virginia","1288","260","637","213","37","32","50","94","490","277","0","12","39","57","35","40","0","12","35","40"
"1500000US510594809014","Block Group 4, Census Tract 4809.01, Fairfax County, Virginia","879","160","654","144","47","47","0","12","134","125","0","12","9","14","35","37","0","12","35","37"
"1500000US510594307002","Block Group 2, Census Tract 4307, Fairfax County, Virginia","1264","244","740","238","53","62","0","12","380","151","0","12","15","21","76","81","5","8","71","82"
"1500000US510594503002","Block Group 2, Census Tract 4503, Fairfax County, Virginia","542","281","373","142","0","12","0","12","12","176","0","12","157","190","0","12","0","12","0","12"
"1500000US510594812023","Block Group 3, Census Tract 4812.02, Fairfax County, Virginia","2342","592","1381","583","624","288","46","69","101","99","0","12","161","150","29","34","0","12","29","34"
"1500000US510594914041","Block Group 1, Census Tract 4914.04, Fairfax County, Virginia","1341","193","1039","171","73","81","0","12","170","121","0","12","51","61","8","15","0","12","8","15"
"1500000US510594803001","Block Group 1, Census Tract 4803, Fairfax County, Virginia","3734","556","2637","535","82","108","0","12","782","244","0","12","41","69","192","152","0","12","192","152"
"1500000US510594817022","Block Group 2, Census Tract 4817.02, Fairfax County, Virginia","2207","460","1328","263","67","44","0","12","496","176","0","12","228","338","88","58","6","9","82","57"
"1500000US510594914011","Block Group 1, Census Tract 4914.01, Fairfax County, Virginia","1838","299","719","229","220","122","0","12","593","231","0","12","126","122","180","175","13","22","167","172"
"1500000US510594301021","Block Group 1, Census Tract 4301.02, Fairfax County, Virginia","3270","230","2035","271","261","154","0","12","813","156","0","12","0","12","161","85","26","25","135","79"
"1500000US510594306002","Block Group 2, Census Tract 4306, Fairfax County, Virginia","1322","403","750","300","182","185","9","15","318","230","0","12","53","84","10","15","0","12","10","15"
"1500000US510594527001","Block Group 1, Census Tract 4527, Fairfax County, Virginia","2159","432","589","231","919","319","0","12","460","291","0","12","161","128","30","35","12","19","18","30"
"1500000US510594917031","Block Group 1, Census Tract 4917.03, Fairfax County, Virginia","2137","353","1073","218","297","154","0","12","767","407","0","12","0","12","0","12","0","12","0","12"
"1500000US510594817011","Block Group 1, Census Tract 4817.01, Fairfax County, Virginia","1843","296","1411","268","38","39","0","12","268","136","0","12","0","12","126","78","0","12","126","78"
"1500000US510594817012","Block Group 2, Census Tract 4817.01, Fairfax County, Virginia","2642","245","1968","203","103","88","10","19","479","211","0","12","0","12","82","64","0","12","82","64"
"1500000US510594219003","Block Group 3, Census Tract 4219, Fairfax County, Virginia","269","123","70","39","73","73","0","12","47","54","0","12","26","27","53","60","0","12","53","60"
"1500000US510594922012","Block Group 2, Census Tract 4922.01, Fairfax County, Virginia","1006","150","796","157","81","58","0","12","96","63","0","12","8","12","25","37","0","12","25","37"
"1500000US510594811022","Block Group 2, Census Tract 4811.02, Fairfax County, Virginia","390","135","205","95","10","18","0","12","117","98","0","12","40","52","18","27","0","12","18","27"
"1500000US510594523021","Block Group 1, Census Tract 4523.02, Fairfax County, Virginia","3271","554","1633","427","69","87","0","12","621","287","0","12","887","496","61","58","30","47","31","37"
"1500000US510594823012","Block Group 2, Census Tract 4823.01, Fairfax County, Virginia","2708","354","2289","342","51","50","0","12","126","71","0","12","50","74","192","96","0","12","192","96"
"1500000US510594214003","Block Group 3, Census Tract 4214, Fairfax County, Virginia","1684","703","694","498","569","283","0","12","82","119","0","12","223","314","116","194","0","12","116","194"
"1500000US510594808023","Block Group 3, Census Tract 4808.02, Fairfax County, Virginia","867","222","514","141","68","79","0","12","128","171","0","12","96","140","61","92","0","12","61","92"
"1500000US510594913013","Block Group 3, Census Tract 4913.01, Fairfax County, Virginia","1505","427","777","347","71","73","41","63","525","224","0","12","0","12","91","120","0","12","91","120"
"1500000US510594615001","Block Group 1, Census Tract 4615, Fairfax County, Virginia","1045","305","604","244","104","93","0","12","326","159","0","12","0","12","11","18","0","12","11","18"
"1500000US510594918012","Block Group 2, Census Tract 4918.01, Fairfax County, Virginia","1271","198","404","164","199","132","0","12","526","181","0","12","106","109","36","52","0","12","36","52"
"1500000US510594822011","Block Group 1, Census Tract 4822.01, Fairfax County, Virginia","2403","223","1478","215","292","134","0","12","299","99","0","12","148","135","186","78","32","33","154","76"
"1500000US510594223024","Block Group 4, Census Tract 4223.02, Fairfax County, Virginia","1698","345","908","264","87","80","0","12","601","302","0","12","0","12","102","75","0","12","102","75"
"1500000US510594918031","Block Group 1, Census Tract 4918.03, Fairfax County, Virginia","2398","505","1080","329","34","54","21","31","1104","408","0","12","0","12","159","150","0","12","159","150"
"1500000US510594506014","Block Group 4, Census Tract 4506.01, Fairfax County, Virginia","579","161","405","139","0","12","0","12","108","75","0","12","0","12","66","64","0","12","66","64"
"1500000US510594515013","Block Group 3, Census Tract 4515.01, Fairfax County, Virginia","1962","443","1156","387","200","135","0","12","439","194","0","12","39","61","128","93","49","57","79","80"
"1500000US510594223011","Block Group 1, Census Tract 4223.01, Fairfax County, Virginia","1666","340","827","211","472","241","0","12","182","168","0","12","85","64","100","91","21","30","79","77"
"1500000US510594210023","Block Group 3, Census Tract 4210.02, Fairfax County, Virginia","1593","337","540","215","470","256","48","79","357","177","0","12","56","66","122","87","73","74","49","41"
"1500000US510594913032","Block Group 2, Census Tract 4913.03, Fairfax County, Virginia","3129","422","1398","288","474","305","40","58","867","307","0","12","189","154","161","120","9","15","152","121"
"1500000US510594616013","Block Group 3, Census Tract 4616.01, Fairfax County, Virginia","3622","681","1782","677","236","131","0","12","1318","372","0","12","13","23","273","202","0","12","273","202"
"1500000US510594323003","Block Group 3, Census Tract 4323, Fairfax County, Virginia","1851","274","1010","235","300","56","0","12","428","199","11","18","35","53","67","75","0","12","67","75"
"1500000US510594528014","Block Group 4, Census Tract 4528.01, Fairfax County, Virginia","418","137","280","92","80","110","0","12","28","34","0","12","0","12","30","28","0","12","30","28"
"1500000US510594812011","Block Group 1, Census Tract 4812.01, Fairfax County, Virginia","1147","65","734","86","178","74","0","12","201","56","0","12","0","12","34","34","0","12","34","34"
"1500000US510594820012","Block Group 2, Census Tract 4820.01, Fairfax County, Virginia","2709","197","1958","267","135","102","0","12","471","163","0","12","56","49","89","59","10","16","79","58"
"1500000US510594701001","Block Group 1, Census Tract 4701, Fairfax County, Virginia","828","155","695","158","0","12","0","12","117","80","0","12","0","12","16","14","0","12","16","14"
"1500000US510594519001","Block Group 1, Census Tract 4519, Fairfax County, Virginia","1665","450","788","308","289","204","0","12","347","180","0","12","169","265","72","77","0","12","72","77"
"1500000US510594911032","Block Group 2, Census Tract 4911.03, Fairfax County, Virginia","2224","467","1297","420","456","513","0","12","334","248","0","12","35","42","102","96","50","69","52","60"
"1500000US510594514002","Block Group 2, Census Tract 4514, Fairfax County, Virginia","1279","328","749","326","53","53","0","12","160","71","0","12","309","227","8","13","0","12","8","13"
"1500000US510594528021","Block Group 1, Census Tract 4528.02, Fairfax County, Virginia","1340","228","764","222","316","187","0","12","136","109","0","12","0","12","124","92","31","46","93","88"
"1500000US510594709004","Block Group 4, Census Tract 4709, Fairfax County, Virginia","1054","286","900","263","75","120","0","12","79","97","0","12","0","12","0","12","0","12","0","12"
"1500000US510594315001","Block Group 1, Census Tract 4315, Fairfax County, Virginia","2389","249","1968","262","123","70","8","14","211","136","0","12","0","12","79","69","0","12","79","69"
"1500000US510594824001","Block Group 1, Census Tract 4824, Fairfax County, Virginia","2292","93","1926","100","21","16","0","12","261","59","0","12","11","13","73","42","0","12","73","42"
"1500000US510594522004","Block Group 4, Census Tract 4522, Fairfax County, Virginia","781","361","310","177","72","99","7","31","339","237","0","12","0","12","53","84","0","12","53","84"
"1500000US510594162002","Block Group 2, Census Tract 4162, Fairfax County, Virginia","3507","428","1994","454","888","329","0","12","131","161","0","12","21","30","473","265","29","58","444","259"
"1500000US510594612021","Block Group 1, Census Tract 4612.02, Fairfax County, Virginia","1115","330","555","240","65","75","0","12","483","224","0","12","0","12","12","20","0","12","12","20"
"1500000US510594223012","Block Group 2, Census Tract 4223.01, Fairfax County, Virginia","1580","330","962","321","160","117","17","28","267","174","0","12","0","12","174","153","0","12","174","153"
"1500000US510594524001","Block Group 1, Census Tract 4524, Fairfax County, Virginia","1153","399","469","212","140","176","44","65","370","253","0","12","25","39","105","65","0","12","105","65"
"1500000US510594801002","Block Group 2, Census Tract 4801, Fairfax County, Virginia","1424","201","1149","195","11","18","31","50","179","89","0","12","11","21","43","43","8","12","35","41"
"1500000US510594203001","Block Group 1, Census Tract 4203, Fairfax County, Virginia","2259","424","1890","471","163","174","0","12","147","138","0","12","1","17","58","66","0","12","58","66"
"1500000US510594153002","Block Group 2, Census Tract 4153, Fairfax County, Virginia","1491","286","1003","215","120","86","0","12","109","111","0","12","184","124","75","58","0","12","75","58"
"1500000US510594516012","Block Group 2, Census Tract 4516.01, Fairfax County, Virginia","1176","514","297","300","0","12","0","12","71","87","0","12","604","419","204","319","204","319","0","12"
"1500000US510594527003","Block Group 3, Census Tract 4527, Fairfax County, Virginia","752","167","499","166","143","128","0","12","78","91","0","12","16","27","16","19","6","10","10","16"
"1500000US510594218001","Block Group 1, Census Tract 4218, Fairfax County, Virginia","1749","438","485","164","960","427","3","8","133","137","22","37","28","45","118","97","0","12","118","97"
"1500000US510594916013","Block Group 3, Census Tract 4916.01, Fairfax County, Virginia","1301","248","827","169","32","48","0","12","415","170","0","12","0","12","27","23","16","25","11","18"
"1500000US510594217022","Block Group 2, Census Tract 4217.02, Fairfax County, Virginia","2356","513","1131","401","759","247","0","12","285","270","0","12","105","91","76","99","9","14","67","98"
"1500000US510594711005","Block Group 5, Census Tract 4711, Fairfax County, Virginia","1568","388","1091","326","71","104","0","12","277","186","0","12","0","12","129","132","0","12","129","132"
"1500000US510594914021","Block Group 1, Census Tract 4914.02, Fairfax County, Virginia","2676","406","1346","358","208","113","0","12","1008","278","0","12","0","12","114","102","0","12","114","102"
"1500000US510594914031","Block Group 1, Census Tract 4914.03, Fairfax County, Virginia","2516","268","1630","237","24","35","0","12","681","184","0","12","51","79","130","94","0","12","130","94"
"1500000US510594308011","Block Group 1, Census Tract 4308.01, Fairfax County, Virginia","1908","253","1493","247","22","32","0","12","158","146","0","12","70","75","165","132","54","59","111","118"
"1500000US510594204002","Block Group 2, Census Tract 4204, Fairfax County, Virginia","1571","268","775","138","330","133","0","12","381","194","0","12","23","27","62","69","0","12","62","69"
"1500000US510594323002","Block Group 2, Census Tract 4323, Fairfax County, Virginia","1257","341","976","174","0","12","0","12","281","351","0","12","0","12","0","12","0","12","0","12"
"1500000US510594924001","Block Group 1, Census Tract 4924, Fairfax County, Virginia","2080","302","1319","294","285","145","25","33","277","131","0","12","82","94","92","73","0","12","92","73"
"1500000US510594617001","Block Group 1, Census Tract 4617, Fairfax County, Virginia","2454","510","1012","349","170","184","0","12","1013","529","0","12","146","209","113","103","0","12","113","103"
"1500000US510594503004","Block Group 4, Census Tract 4503, Fairfax County, Virginia","711","251","448","175","0","12","0","12","133","120","0","12","130","208","0","12","0","12","0","12"
"1500000US510594308012","Block Group 2, Census Tract 4308.01, Fairfax County, Virginia","2763","278","1991","314","128","127","0","12","545","211","0","12","61","94","38","33","0","12","38","33"
"1500000US510594328001","Block Group 1, Census Tract 4328, Fairfax County, Virginia","2358","194","1097","198","549","209","0","12","393","143","0","12","32","25","287","157","11","17","276","155"
"1500000US510594214001","Block Group 1, Census Tract 4214, Fairfax County, Virginia","4238","1206","1812","933","856","379","0","12","748","668","0","12","708","723","114","117","54","77","60","96"
"1500000US510594826012","Block Group 2, Census Tract 4826.01, Fairfax County, Virginia","3600","434","1603","359","104","137","0","12","1813","338","0","12","59","86","21","34","0","12","21","34"
"1500000US510594519003","Block Group 3, Census Tract 4519, Fairfax County, Virginia","1418","518","881","496","91","94","0","12","267","301","16","22","43","71","120","91","0","12","120","91"
"1500000US510594302011","Block Group 1, Census Tract 4302.01, Fairfax County, Virginia","2569","414","1890","344","0","12","0","12","497","209","0","12","52","84","130","103","0","12","130","103"
"1500000US510594601002","Block Group 2, Census Tract 4601, Fairfax County, Virginia","1886","230","1581","219","2","5","0","12","276","167","0","12","13","21","14","21","2","14","12","18"
"1500000US510594301013","Block Group 3, Census Tract 4301.01, Fairfax County, Virginia","1969","311","1428","255","46","51","0","12","397","176","0","12","2","3","96","98","20","33","76","92"
"1500000US510594914014","Block Group 4, Census Tract 4914.01, Fairfax County, Virginia","550","154","403","106","29","24","0","12","56","55","0","12","0","12","62","53","0","12","62","53"
"1500000US510594301012","Block Group 2, Census Tract 4301.01, Fairfax County, Virginia","1294","225","959","155","0","12","0","12","196","120","0","12","10","15","129","114","0","12","129","114"
"1500000US510594501004","Block Group 4, Census Tract 4501, Fairfax County, Virginia","1081","306","771","267","40","77","0","12","62","42","0","12","153","138","55","66","18","31","37","57"
"1500000US510594526003","Block Group 3, Census Tract 4526, Fairfax County, Virginia","863","279","527","192","57","56","0","12","173","184","0","12","47","52","59","57","0","12","59","57"
"1500000US510594405013","Block Group 3, Census Tract 4405.01, Fairfax County, Virginia","1257","242","1145","249","13","20","0","12","45","44","0","12","0","12","54","41","0","12","54","41"
"1500000US510594525012","Block Group 2, Census Tract 4525.01, Fairfax County, Virginia","1647","293","962","239","93","94","0","12","452","169","0","12","6","9","134","96","10","16","124","95"
"1500000US510594524004","Block Group 4, Census Tract 4524, Fairfax County, Virginia","2218","673","1192","565","129","122","0","12","444","368","0","12","403","357","50","75","0","12","50","75"
"1500000US510594408001","Block Group 1, Census Tract 4408, Fairfax County, Virginia","3044","434","2464","412","164","178","53","45","363","231","0","12","0","12","0","12","0","12","0","12"
"1500000US510594708001","Block Group 1, Census Tract 4708, Fairfax County, Virginia","967","208","834","196","14","21","0","12","119","97","0","12","0","12","0","12","0","12","0","12"
"1500000US510594518001","Block Group 1, Census Tract 4518, Fairfax County, Virginia","1396","366","535","146","115","112","0","12","310","193","0","12","312","316","124","181","124","181","0","12"
"1500000US510594922031","Block Group 1, Census Tract 4922.03, Fairfax County, Virginia","903","204","598","170","103","122","0","12","152","105","0","12","0","12","50","57","15","23","35","51"
"1500000US510594713041","Block Group 1, Census Tract 4713.04, Fairfax County, Virginia","1849","88","1392","114","52","47","0","12","265","110","0","12","28","30","112","54","0","12","112","54"
"1500000US510594212001","Block Group 1, Census Tract 4212, Fairfax County, Virginia","2057","95","1836","125","65","51","0","12","73","41","0","12","8","13","75","48","0","12","75","48"
"1500000US510594310021","Block Group 1, Census Tract 4310.02, Fairfax County, Virginia","2432","142","1103","118","570","120","0","12","527","140","0","12","153","123","79","58","7","11","72","57"
"1500000US510594523011","Block Group 1, Census Tract 4523.01, Fairfax County, Virginia","2619","354","879","302","145","84","234","317","700","244","136","147","409","261","116","77","9","14","107","77"
"1500000US510594608002","Block Group 2, Census Tract 4608, Fairfax County, Virginia","2009","226","1729","211","0","12","0","12","165","118","0","12","5","9","110","72","0","12","110","72"
"1500000US510594811061","Block Group 1, Census Tract 4811.06, Fairfax County, Virginia","1005","143","769","147","9","14","0","12","135","83","0","12","16","18","76","68","27","28","49","65"
"1500000US510594911022","Block Group 2, Census Tract 4911.02, Fairfax County, Virginia","1617","210","1020","198","63","63","0","12","341","148","0","12","123","174","70","62","0","12","70","62"
"1500000US510594202021","Block Group 1, Census Tract 4202.02, Fairfax County, Virginia","1776","197","941","169","476","179","0","12","254","158","0","12","38","30","67","42","13","22","54","37"
"1500000US510594516021","Block Group 1, Census Tract 4516.02, Fairfax County, Virginia","874","245","536","133","0","12","0","12","91","82","0","12","172","231","75","72","15","24","60","70"
"1500000US510594814003","Block Group 3, Census Tract 4814, Fairfax County, Virginia","1975","318","1272","293","514","166","0","12","62","70","0","12","0","12","127","117","12","24","115","109"
"1500000US510594528011","Block Group 1, Census Tract 4528.01, Fairfax County, Virginia","1029","389","797","378","118","123","0","12","70","63","0","12","44","57","0","12","0","12","0","12"
"1500000US510594708002","Block Group 2, Census Tract 4708, Fairfax County, Virginia","2000","220","1351","224","61","49","17","21","421","135","0","12","44","49","106","71","0","12","106","71"
"1500000US510594211022","Block Group 2, Census Tract 4211.02, Fairfax County, Virginia","2155","197","1461","205","265","147","0","12","263","133","0","12","47","37","119","84","15","24","104","78"
"1500000US510594707005","Block Group 5, Census Tract 4707, Fairfax County, Virginia","1043","204","703","200","17","27","0","12","229","114","0","12","73","72","21","23","9","14","12","20"
"1500000US510594917051","Block Group 1, Census Tract 4917.05, Fairfax County, Virginia","3457","158","1328","170","91","44","0","12","1857","141","0","12","7","10","174","93","10","14","164","93"
"1500000US510594805021","Block Group 1, Census Tract 4805.02, Fairfax County, Virginia","3075","303","2252","269","141","165","0","12","539","147","0","12","27","39","116","102","0","12","116","102"
"1500000US510594518002","Block Group 2, Census Tract 4518, Fairfax County, Virginia","2287","359","1424","254","110","76","0","12","408","194","0","12","119","175","226","187","0","12","226","187"
"1500000US510594825013","Block Group 3, Census Tract 4825.01, Fairfax County, Virginia","3962","1035","1368","450","1295","782","0","12","1183","490","0","12","63","91","53","60","26","44","27","42"
"1500000US510594618011","Block Group 1, Census Tract 4618.01, Fairfax County, Virginia","1535","159","1047","191","134","116","17","24","284","110","0","12","36","52","17","17","7","10","10","14"
"1500000US510594820011","Block Group 1, Census Tract 4820.01, Fairfax County, Virginia","1129","148","1038","163","35","47","0","12","10","16","0","12","0","12","46","53","0","12","46","53"
"1500000US510594407023","Block Group 3, Census Tract 4407.02, Fairfax County, Virginia","1868","208","1337","159","50","71","11","17","419","200","0","12","26","43","25","33","0","12","25","33"
"1500000US510594817013","Block Group 3, Census Tract 4817.01, Fairfax County, Virginia","1771","196","1472","215","0","12","0","12","264","127","0","12","0","12","35","53","0","12","35","53"
"1500000US510594901034","Block Group 4, Census Tract 4901.03, Fairfax County, Virginia","1342","270","1064","246","0","12","21","33","108","94","0","12","49","57","100","116","0","12","100","116"
"1500000US510594321002","Block Group 2, Census Tract 4321, Fairfax County, Virginia","2477","304","1891","271","61","83","72","66","237","86","0","12","88","105","128","80","14","22","114","78"
"1500000US510594152002","Block Group 2, Census Tract 4152, Fairfax County, Virginia","550","104","497","94","12","17","0","12","17","26","0","12","0","12","24","28","0","12","24","28"
"1500000US510594612012","Block Group 2, Census Tract 4612.01, Fairfax County, Virginia","1825","222","1215","185","140","144","0","12","422","173","0","12","0","12","48","46","0","12","48","46"
"1500000US510594224011","Block Group 1, Census Tract 4224.01, Fairfax County, Virginia","805","179","654","171","54","51","0","12","38","25","0","12","40","61","19","36","0","12","19","36"
"1500000US510594401003","Block Group 3, Census Tract 4401, Fairfax County, Virginia","3103","600","2070","517","1","2","0","12","860","389","0","12","20","31","152","97","0","12","152","97"
"1500000US510594407011","Block Group 1, Census Tract 4407.01, Fairfax County, Virginia","3016","169","2199","151","94","64","0","12","609","108","0","12","36","39","78","46","0","12","78","46"
"1500000US510594521011","Block Group 1, Census Tract 4521.01, Fairfax County, Virginia","1108","252","684","207","44","36","0","12","371","200","0","12","0","12","9","14","0","12","9","14"
"1500000US510594918022","Block Group 2, Census Tract 4918.02, Fairfax County, Virginia","1641","205","1362","200","26","29","0","12","191","113","0","12","0","12","62","64","36","58","26","25"
"1500000US510594302022","Block Group 2, Census Tract 4302.02, Fairfax County, Virginia","1516","235","1018","186","57","65","0","12","377","134","6","9","7","12","51","59","0","12","51","59"
"1500000US510594215002","Block Group 2, Census Tract 4215, Fairfax County, Virginia","3582","774","2554","809","288","264","0","12","66","126","0","12","554","365","120","137","0","12","120","137"
"1500000US510594816001","Block Group 1, Census Tract 4816, Fairfax County, Virginia","1797","205","1627","183","0","12","0","12","121","88","0","12","0","12","49","43","0","12","49","43"
"1500000US510599801001","Block Group 1, Census Tract 9801, Fairfax County, Virginia","5","6","5","6","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US510594153001","Block Group 1, Census Tract 4153, Fairfax County, Virginia","964","260","457","335","42","43","0","12","65","86","0","12","390","324","10","16","0","12","10","16"
"1500000US510594161002","Block Group 2, Census Tract 4161, Fairfax County, Virginia","992","204","949","207","18","29","0","12","16","27","0","12","9","14","0","12","0","12","0","12"
"1500000US510594221011","Block Group 1, Census Tract 4221.01, Fairfax County, Virginia","4220","678","2245","692","445","235","0","12","615","516","0","12","846","926","69","68","0","12","69","68"
"1500000US510594713031","Block Group 1, Census Tract 4713.03, Fairfax County, Virginia","796","191","606","181","0","12","11","18","88","94","0","12","62","86","29","37","0","12","29","37"
"1500000US510594805051","Block Group 1, Census Tract 4805.05, Fairfax County, Virginia","1347","196","1008","187","76","77","0","12","178","92","0","12","29","43","56","37","0","12","56","37"
"1500000US510594605022","Block Group 2, Census Tract 4605.02, Fairfax County, Virginia","2096","332","1596","349","96","152","0","12","249","187","0","12","0","12","155","150","0","12","155","150"
"1500000US510594826024","Block Group 4, Census Tract 4826.02, Fairfax County, Virginia","1902","467","822","264","396","249","0","12","404","209","0","12","77","103","203","107","37","59","166","88"
"1500000US510594513001","Block Group 1, Census Tract 4513, Fairfax County, Virginia","1393","159","1152","135","20","20","0","12","186","96","0","12","4","8","31","30","0","12","31","30"
"1500000US510594802031","Block Group 1, Census Tract 4802.03, Fairfax County, Virginia","2751","313","1485","280","343","266","0","12","764","226","0","12","57","86","102","66","0","12","102","66"
"1500000US510594611002","Block Group 2, Census Tract 4611, Fairfax County, Virginia","2266","343","1629","360","21","33","0","12","478","236","0","12","0","12","138","134","0","12","138","134"
"1500000US510594155001","Block Group 1, Census Tract 4155, Fairfax County, Virginia","1745","316","1662","300","0","12","0","12","34","42","0","12","0","12","49","76","44","72","5","19"
"1500000US510594310013","Block Group 3, Census Tract 4310.01, Fairfax County, Virginia","1912","286","1020","225","103","74","0","12","671","251","0","12","12","17","106","74","15","24","91","73"
"1500000US510594805023","Block Group 3, Census Tract 4805.02, Fairfax County, Virginia","2066","347","1828","326","100","139","0","12","72","59","0","12","52","76","14","23","0","12","14","23"
"1500000US510594403001","Block Group 1, Census Tract 4403, Fairfax County, Virginia","1147","118","961","99","102","90","0","12","74","50","0","12","0","12","10","11","0","12","10","11"
"1500000US510594802022","Block Group 2, Census Tract 4802.02, Fairfax County, Virginia","1695","367","1144","353","115","107","0","12","336","213","20","34","0","12","80","84","0","12","80","84"
"1500000US510594159001","Block Group 1, Census Tract 4159, Fairfax County, Virginia","870","164","759","166","0","12","10","15","63","84","0","12","30","46","8","13","0","12","8","13"
"1500000US510594508001","Block Group 1, Census Tract 4508, Fairfax County, Virginia","761","205","480","157","0","12","0","12","162","120","0","12","19","29","100","130","0","12","100","130"
"1500000US510594610001","Block Group 1, Census Tract 4610, Fairfax County, Virginia","2586","163","1971","176","133","56","0","12","277","70","0","12","0","12","205","80","7","11","198","78"
"1500000US510594501002","Block Group 2, Census Tract 4501, Fairfax County, Virginia","2834","500","917","279","54","71","11","18","1285","413","21","36","469","534","77","88","30","48","47","73"
"1500000US510594510001","Block Group 1, Census Tract 4510, Fairfax County, Virginia","1119","201","778","169","37","27","0","12","232","81","0","12","52","56","20","29","0","12","20","29"
"1500000US510594914032","Block Group 2, Census Tract 4914.03, Fairfax County, Virginia","1331","218","1154","197","31","49","0","12","55","51","37","43","0","12","54","54","0","12","54","54"
"1500000US510594917032","Block Group 2, Census Tract 4917.03, Fairfax County, Virginia","1335","284","1147","252","29","35","0","12","117","114","0","12","20","33","22","38","0","12","22","38"
"1500000US510594801001","Block Group 1, Census Tract 4801, Fairfax County, Virginia","1418","210","1206","200","0","12","0","12","163","118","0","12","49","55","0","12","0","12","0","12"
"1500000US510594815001","Block Group 1, Census Tract 4815, Fairfax County, Virginia","2253","92","1893","140","99","86","0","12","196","98","0","12","0","12","65","38","0","12","65","38"
"1500000US510594921004","Block Group 4, Census Tract 4921, Fairfax County, Virginia","915","219","786","225","0","12","0","12","129","91","0","12","0","12","0","12","0","12","0","12"
"1500000US510594710001","Block Group 1, Census Tract 4710, Fairfax County, Virginia","2186","149","1563","135","47","52","4","6","423","126","0","12","38","48","111","55","10","15","101","55"
"1500000US510594320001","Block Group 1, Census Tract 4320, Fairfax County, Virginia","2319","243","1429","254","142","120","0","12","627","112","0","12","42","40","79","56","25","41","54","39"
"1500000US510594615003","Block Group 3, Census Tract 4615, Fairfax County, Virginia","1799","517","907","310","312","457","0","12","439","334","0","12","15","24","126","136","0","12","126","136"
"1500000US510594320002","Block Group 2, Census Tract 4320, Fairfax County, Virginia","1300","301","773","207","395","326","0","12","89","76","0","12","22","34","21","23","0","12","21","23"
