"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15","COL16","COL17","COL18"
"9330210.00",2515.00,670.00,425.00,1420.00,35.00,20.00,465.00,895.00,15.00,0.00,2515.00,885.00,770.00,405.00,295.00,160.00,5710.00,2.30
"9330220.00",435.00,150.00,0.00,280.00,15.00,85.00,165.00,15.00,0.00,0.00,435.00,70.00,120.00,100.00,80.00,60.00,1305.00,3.00
"9330221.01",615.00,425.00,0.00,185.00,25.00,0.00,150.00,10.00,5.00,0.00,615.00,105.00,185.00,125.00,120.00,80.00,1775.00,2.90
"9330221.03",1235.00,670.00,0.00,570.00,20.00,0.00,425.00,110.00,5.00,0.00,1240.00,205.00,380.00,245.00,240.00,170.00,3650.00,3.00
"9330221.04",1705.00,575.00,0.00,1130.00,205.00,5.00,720.00,190.00,15.00,0.00,1705.00,330.00,425.00,340.00,325.00,285.00,5185.00,3.00
"9330222.01",2730.00,670.00,0.00,2060.00,120.00,135.00,670.00,1120.00,10.00,0.00,2730.00,600.00,800.00,575.00,440.00,315.00,7530.00,2.80
"9330222.02",2555.00,200.00,1205.00,1145.00,15.00,490.00,95.00,545.00,0.00,0.00,2555.00,730.00,955.00,480.00,295.00,95.00,5765.00,2.30
"9330223.01",2985.00,180.00,455.00,2350.00,125.00,660.00,445.00,1110.00,5.00,0.00,2985.00,685.00,905.00,635.00,460.00,305.00,7960.00,2.70
"9330223.02",1575.00,220.00,50.00,1300.00,85.00,195.00,480.00,545.00,0.00,0.00,1575.00,315.00,430.00,290.00,295.00,240.00,4640.00,2.90
"9330224.01",3200.00,75.00,1685.00,1435.00,20.00,105.00,100.00,1190.00,10.00,0.00,3200.00,1370.00,985.00,460.00,255.00,120.00,6450.00,2.00
"9330224.02",1965.00,350.00,680.00,935.00,40.00,10.00,275.00,605.00,0.00,0.00,1965.00,795.00,515.00,270.00,210.00,180.00,4505.00,2.30
"9330225.01",1840.00,830.00,0.00,1010.00,180.00,0.00,670.00,150.00,15.00,0.00,1840.00,260.00,500.00,380.00,360.00,335.00,5835.00,3.20
"9330225.02",2790.00,105.00,525.00,2160.00,35.00,695.00,125.00,1295.00,15.00,0.00,2790.00,930.00,950.00,485.00,310.00,115.00,6155.00,2.20
"9330226.02",1410.00,305.00,0.00,1105.00,75.00,10.00,705.00,305.00,10.00,0.00,1410.00,295.00,445.00,260.00,225.00,185.00,3895.00,2.80
"9330226.03",3840.00,10.00,3565.00,265.00,0.00,15.00,10.00,240.00,5.00,0.00,3840.00,1480.00,1405.00,595.00,275.00,85.00,7640.00,2.00
"9330226.04",1230.00,15.00,130.00,1085.00,5.00,75.00,5.00,995.00,0.00,0.00,1225.00,475.00,375.00,200.00,140.00,40.00,2600.00,2.10
"9330227.01",2565.00,0.00,750.00,1815.00,0.00,25.00,10.00,1780.00,0.00,0.00,2570.00,935.00,945.00,385.00,215.00,85.00,5290.00,2.10
"9330227.02",2765.00,0.00,1910.00,850.00,0.00,25.00,0.00,825.00,0.00,0.00,2765.00,1190.00,985.00,390.00,160.00,40.00,5180.00,1.90
"9330228.02",1195.00,485.00,0.00,710.00,75.00,55.00,455.00,110.00,10.00,0.00,1195.00,170.00,335.00,225.00,265.00,200.00,3730.00,3.10
"9330228.03",2215.00,10.00,1405.00,800.00,0.00,25.00,20.00,755.00,0.00,0.00,2215.00,785.00,790.00,410.00,180.00,45.00,4565.00,2.10
"9330228.04",2530.00,115.00,510.00,1905.00,65.00,240.00,290.00,1300.00,10.00,0.00,2530.00,935.00,770.00,405.00,275.00,140.00,5570.00,2.20
"9330229.00",2705.00,650.00,25.00,2030.00,110.00,295.00,640.00,965.00,15.00,0.00,2705.00,805.00,820.00,400.00,375.00,310.00,6945.00,2.60
"9330230.01",1930.00,640.00,105.00,1190.00,65.00,775.00,265.00,75.00,5.00,0.00,1930.00,355.00,645.00,360.00,355.00,225.00,5375.00,2.80
"9330230.02",1825.00,275.00,0.00,1550.00,400.00,5.00,680.00,430.00,30.00,0.00,1825.00,540.00,420.00,315.00,300.00,245.00,4935.00,2.70
"9330231.00",1315.00,720.00,0.00,600.00,185.00,0.00,320.00,95.00,5.00,0.00,1310.00,175.00,405.00,245.00,275.00,215.00,4035.00,3.10
"9330232.00",1040.00,545.00,0.00,495.00,65.00,0.00,315.00,105.00,5.00,0.00,1040.00,170.00,280.00,210.00,200.00,185.00,3230.00,3.10
"9330233.00",2350.00,745.00,0.00,1600.00,105.00,15.00,1120.00,355.00,10.00,0.00,2350.00,385.00,625.00,430.00,445.00,460.00,7475.00,3.20
"9330234.00",2210.00,860.00,0.00,1350.00,155.00,650.00,435.00,120.00,0.00,0.00,2210.00,245.00,650.00,455.00,495.00,355.00,6970.00,3.20
"9330235.02",1740.00,325.00,0.00,1410.00,0.00,840.00,130.00,445.00,0.00,0.00,1740.00,350.00,510.00,385.00,350.00,145.00,4690.00,2.70
"9330235.03",2205.00,0.00,1875.00,330.00,0.00,0.00,0.00,330.00,0.00,0.00,2205.00,1035.00,735.00,285.00,120.00,30.00,4005.00,1.80
"9330235.04",3000.00,0.00,1390.00,1615.00,0.00,380.00,0.00,1230.00,0.00,0.00,3000.00,940.00,1095.00,535.00,330.00,105.00,6600.00,2.20
"9330236.00",1160.00,875.00,0.00,285.00,0.00,0.00,285.00,5.00,0.00,5.00,1160.00,140.00,360.00,235.00,230.00,195.00,3605.00,3.10
"9330237.00",2955.00,825.00,545.00,1590.00,10.00,525.00,365.00,695.00,0.00,0.00,2955.00,800.00,830.00,545.00,540.00,245.00,7635.00,2.60
"9330238.01",1285.00,565.00,300.00,420.00,0.00,80.00,240.00,90.00,0.00,0.00,1280.00,240.00,410.00,250.00,260.00,130.00,3580.00,2.80
"9330238.02",2395.00,1090.00,5.00,1300.00,120.00,25.00,735.00,400.00,25.00,0.00,2395.00,455.00,660.00,475.00,480.00,330.00,6980.00,2.90
"9330239.01",2010.00,1055.00,0.00,960.00,10.00,10.00,760.00,175.00,0.00,0.00,2015.00,380.00,605.00,390.00,375.00,260.00,5725.00,2.80
"9330239.02",2620.00,10.00,1375.00,1240.00,0.00,80.00,0.00,1160.00,0.00,0.00,2620.00,945.00,1025.00,415.00,195.00,40.00,5235.00,2.00
"9330240.01",4250.00,425.00,2910.00,915.00,15.00,150.00,430.00,315.00,10.00,0.00,4250.00,1520.00,1620.00,605.00,335.00,165.00,8870.00,2.10
"9330240.02",2120.00,585.00,150.00,1390.00,15.00,55.00,890.00,420.00,10.00,0.00,2120.00,565.00,655.00,360.00,345.00,195.00,5440.00,2.60
"9330241.00",3010.00,1055.00,340.00,1620.00,35.00,15.00,725.00,820.00,15.00,0.00,3010.00,905.00,920.00,500.00,440.00,240.00,7320.00,2.40
"9330242.00",2950.00,1240.00,0.00,1710.00,45.00,70.00,885.00,705.00,5.00,0.00,2950.00,835.00,895.00,520.00,455.00,255.00,7390.00,2.50
"9330243.01",2205.00,820.00,0.00,1380.00,140.00,145.00,660.00,430.00,5.00,0.00,2205.00,415.00,695.00,465.00,385.00,250.00,6100.00,2.80
"9330243.02",3535.00,435.00,995.00,2105.00,80.00,1490.00,115.00,415.00,0.00,0.00,3535.00,895.00,1190.00,690.00,555.00,210.00,8700.00,2.50
"9330250.01",1495.00,1335.00,0.00,140.00,0.00,5.00,60.00,70.00,0.00,15.00,1495.00,340.00,610.00,210.00,245.00,95.00,3670.00,2.50
"9330250.02",1490.00,1205.00,0.00,205.00,35.00,20.00,140.00,5.00,0.00,75.00,1490.00,180.00,560.00,255.00,315.00,180.00,4300.00,2.90
"9330251.01",,,,,,,,,,,,,,,,,,
"9330251.02",45.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,45.00,10.00,15.00,5.00,10.00,5.00,125.00,2.80
"9330260.04",1340.00,480.00,0.00,860.00,45.00,380.00,170.00,260.00,0.00,0.00,1340.00,195.00,405.00,295.00,295.00,140.00,3845.00,2.90
"9330260.05",1500.00,625.00,0.00,875.00,10.00,350.00,110.00,410.00,0.00,0.00,1495.00,300.00,455.00,295.00,335.00,120.00,4040.00,2.70
"9330260.06",1415.00,785.00,0.00,635.00,180.00,145.00,295.00,10.00,0.00,0.00,1415.00,205.00,495.00,280.00,300.00,140.00,3990.00,2.80
"9330260.07",2175.00,330.00,815.00,1035.00,0.00,530.00,45.00,455.00,0.00,0.00,2175.00,670.00,745.00,360.00,315.00,80.00,4935.00,2.30
"9330260.08",2350.00,1230.00,0.00,1125.00,125.00,730.00,220.00,45.00,0.00,0.00,2350.00,210.00,570.00,545.00,740.00,280.00,7500.00,3.20
"9330260.1",1980.00,0.00,1030.00,955.00,0.00,160.00,0.00,790.00,0.00,0.00,1985.00,685.00,800.00,305.00,160.00,30.00,3985.00,2.00
"9330260.11",75.00,45.00,0.00,30.00,15.00,0.00,10.00,5.00,0.00,0.00,75.00,15.00,30.00,15.00,15.00,0.00,190.00,2.50
"9330260.12",2140.00,435.00,65.00,1625.00,30.00,340.00,255.00,1000.00,5.00,10.00,2140.00,695.00,685.00,365.00,250.00,150.00,4970.00,2.30
"9330270.00",,,,,,,,,,,,,,,,,,
"9330280.01",20.00,5.00,0.00,15.00,0.00,10.00,5.00,0.00,0.00,5.00,20.00,10.00,0.00,0.00,5.00,0.00,55.00,2.00
"9330280.02",1070.00,785.00,0.00,280.00,0.00,100.00,150.00,30.00,0.00,0.00,1070.00,120.00,345.00,210.00,270.00,135.00,3230.00,3.00
"9330281.01",2115.00,1255.00,0.00,860.00,115.00,100.00,540.00,100.00,0.00,5.00,2110.00,310.00,640.00,410.00,465.00,290.00,6300.00,3.00
"9330281.02",2385.00,1285.00,5.00,1095.00,45.00,190.00,600.00,260.00,5.00,0.00,2385.00,575.00,755.00,425.00,390.00,245.00,6320.00,2.60
"9330282.01",1605.00,375.00,0.00,1235.00,225.00,15.00,380.00,610.00,0.00,0.00,1605.00,410.00,495.00,305.00,235.00,160.00,4210.00,2.60
"9330282.02",1765.00,195.00,0.00,1390.00,75.00,355.00,245.00,715.00,0.00,175.00,1765.00,495.00,585.00,320.00,250.00,120.00,4295.00,2.40
"9330283.00",3245.00,690.00,890.00,1665.00,145.00,150.00,455.00,920.00,0.00,0.00,3245.00,1065.00,1030.00,495.00,450.00,210.00,7600.00,2.30
"9330284.01",2870.00,665.00,235.00,1975.00,20.00,115.00,265.00,1575.00,0.00,0.00,2870.00,765.00,955.00,500.00,395.00,250.00,7150.00,2.50
"9330284.02",3015.00,965.00,135.00,1915.00,185.00,155.00,485.00,1085.00,0.00,0.00,3020.00,745.00,1000.00,550.00,455.00,265.00,7715.00,2.60
"9330285.01",1850.00,135.00,120.00,1595.00,20.00,85.00,40.00,1455.00,0.00,0.00,1855.00,985.00,520.00,185.00,120.00,50.00,3330.00,1.80
"9330285.02",1855.00,1345.00,0.00,510.00,15.00,0.00,440.00,55.00,0.00,0.00,1855.00,290.00,510.00,380.00,420.00,265.00,5615.00,3.00
"9330286.01",1920.00,1345.00,0.00,575.00,15.00,0.00,520.00,40.00,0.00,0.00,1920.00,270.00,550.00,380.00,450.00,270.00,5830.00,3.00
"9330286.02",2665.00,1635.00,0.00,1035.00,50.00,365.00,595.00,20.00,0.00,0.00,2665.00,340.00,810.00,580.00,625.00,310.00,7930.00,3.00
"9330286.03",1345.00,1035.00,0.00,240.00,5.00,0.00,235.00,0.00,0.00,70.00,1345.00,190.00,440.00,220.00,315.00,175.00,3965.00,2.90
"9330287.01",3140.00,1285.00,165.00,1690.00,5.00,455.00,445.00,790.00,0.00,0.00,3135.00,545.00,920.00,670.00,660.00,345.00,8910.00,2.80
"9330287.02",3765.00,2195.00,0.00,1570.00,240.00,780.00,540.00,5.00,0.00,5.00,3765.00,335.00,900.00,970.00,1005.00,555.00,12110.00,3.20
"9330287.06",1620.00,615.00,0.00,1010.00,45.00,265.00,225.00,475.00,0.00,0.00,1625.00,420.00,465.00,310.00,265.00,165.00,4255.00,2.60
"9330287.09",3165.00,10.00,2385.00,765.00,0.00,5.00,0.00,765.00,0.00,0.00,3160.00,1260.00,1080.00,515.00,270.00,50.00,6275.00,2.00
"9330287.1",845.00,590.00,0.00,250.00,15.00,110.00,130.00,0.00,0.00,0.00,845.00,65.00,200.00,205.00,240.00,135.00,2805.00,3.30
"9330287.11",1770.00,855.00,0.00,915.00,50.00,595.00,145.00,130.00,0.00,0.00,1765.00,220.00,545.00,390.00,400.00,220.00,5285.00,3.00
"9330287.12",1350.00,460.00,145.00,745.00,150.00,265.00,135.00,195.00,0.00,0.00,1350.00,185.00,400.00,315.00,290.00,160.00,4020.00,3.00
"9330287.13",2915.00,880.00,550.00,1490.00,55.00,445.00,505.00,480.00,0.00,0.00,2915.00,450.00,770.00,690.00,665.00,335.00,8620.00,3.00
"9330287.14",1375.00,745.00,0.00,625.00,125.00,135.00,295.00,70.00,0.00,0.00,1375.00,150.00,365.00,310.00,340.00,210.00,4330.00,3.20
"9330287.15",1680.00,435.00,80.00,1165.00,5.00,220.00,115.00,830.00,0.00,0.00,1675.00,520.00,520.00,285.00,255.00,100.00,3985.00,2.40
"9330287.16",2005.00,15.00,1200.00,790.00,0.00,0.00,5.00,780.00,0.00,0.00,2000.00,730.00,780.00,290.00,165.00,40.00,4020.00,2.00
"9330290.02",4265.00,130.00,65.00,4070.00,5.00,310.00,180.00,3575.00,0.00,0.00,4270.00,1820.00,1385.00,595.00,330.00,130.00,8410.00,2.00
"9330290.04",2505.00,1320.00,0.00,1190.00,185.00,660.00,340.00,5.00,0.00,0.00,2505.00,295.00,840.00,545.00,580.00,250.00,7295.00,2.90
"9330290.05",1145.00,675.00,0.00,470.00,30.00,55.00,345.00,45.00,0.00,0.00,1145.00,150.00,330.00,250.00,270.00,140.00,3405.00,3.00
"9330290.06",,,,,,,,,,,,,,,,,,
"9330290.07",2130.00,955.00,0.00,1170.00,20.00,455.00,590.00,110.00,0.00,0.00,2130.00,325.00,620.00,425.00,495.00,260.00,6290.00,3.00
"9330291.01",3085.00,955.00,160.00,1975.00,70.00,380.00,560.00,960.00,0.00,0.00,3085.00,940.00,915.00,535.00,435.00,260.00,7605.00,2.50
"9330291.02",2950.00,1280.00,0.00,1675.00,150.00,175.00,770.00,570.00,5.00,0.00,2955.00,565.00,930.00,570.00,535.00,345.00,8240.00,2.80
"9330292.01",1825.00,1235.00,0.00,595.00,25.00,175.00,385.00,15.00,0.00,0.00,1830.00,220.00,585.00,370.00,450.00,200.00,5385.00,2.90
"9330292.03",2070.00,1080.00,0.00,990.00,35.00,670.00,210.00,75.00,0.00,5.00,2070.00,225.00,535.00,485.00,555.00,260.00,6410.00,3.10
"9330292.04",1775.00,750.00,0.00,1020.00,155.00,525.00,245.00,95.00,0.00,5.00,1775.00,295.00,605.00,375.00,345.00,155.00,4860.00,2.70
"9330400.04",2265.00,1925.00,0.00,330.00,115.00,0.00,215.00,5.00,0.00,10.00,2260.00,220.00,610.00,465.00,600.00,365.00,7270.00,3.20
"9330400.05",2425.00,1010.00,0.00,1415.00,120.00,905.00,325.00,70.00,0.00,0.00,2425.00,325.00,775.00,510.00,550.00,265.00,7030.00,2.90
"9330400.06",1380.00,800.00,0.00,580.00,35.00,205.00,340.00,0.00,0.00,0.00,1375.00,190.00,310.00,250.00,375.00,250.00,4440.00,3.20
"9330400.07",,,,,,,,,,,,,,,,,,
"9330400.08",,,,,,,,,,,,,,,,,,
"9330400.09",1725.00,1505.00,0.00,215.00,20.00,0.00,180.00,10.00,5.00,5.00,1725.00,230.00,595.00,325.00,345.00,230.00,5065.00,2.90
"9330401.01",1300.00,505.00,210.00,560.00,10.00,75.00,115.00,360.00,0.00,30.00,1295.00,490.00,425.00,170.00,145.00,70.00,2800.00,2.20
"9330401.02",3870.00,640.00,465.00,2770.00,120.00,835.00,205.00,1610.00,0.00,0.00,3870.00,1640.00,1300.00,455.00,320.00,160.00,7770.00,2.00
"9330402.02",1955.00,1110.00,0.00,840.00,55.00,275.00,225.00,285.00,0.00,0.00,1955.00,415.00,690.00,355.00,340.00,155.00,5070.00,2.60
"9330402.03",2285.00,545.00,200.00,1535.00,10.00,60.00,235.00,1230.00,0.00,0.00,2285.00,965.00,745.00,275.00,200.00,105.00,4640.00,2.00
"9330402.04",1505.00,970.00,0.00,495.00,15.00,50.00,295.00,140.00,0.00,35.00,1505.00,300.00,490.00,280.00,290.00,140.00,4090.00,2.70
"9330403.01",1970.00,1075.00,0.00,805.00,105.00,320.00,275.00,105.00,0.00,90.00,1970.00,420.00,670.00,375.00,305.00,200.00,5220.00,2.60
"9330403.04",1630.00,1285.00,0.00,340.00,25.00,120.00,90.00,105.00,0.00,0.00,1625.00,295.00,515.00,310.00,330.00,175.00,4535.00,2.80
"9330403.05",1615.00,1045.00,0.00,570.00,20.00,180.00,230.00,135.00,0.00,0.00,1615.00,250.00,555.00,280.00,325.00,205.00,4655.00,2.90
"9330403.06",70.00,60.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,65.00,10.00,10.00,5.00,15.00,20.00,265.00,4.00
"9330403.07",1965.00,1195.00,0.00,765.00,60.00,220.00,335.00,155.00,5.00,5.00,1970.00,405.00,635.00,395.00,350.00,180.00,5270.00,2.70
"9330404.01",2230.00,1650.00,0.00,575.00,10.00,145.00,400.00,10.00,0.00,5.00,2230.00,320.00,770.00,425.00,405.00,310.00,6485.00,2.90
"9330404.02",2150.00,1565.00,0.00,545.00,55.00,235.00,240.00,5.00,0.00,40.00,2150.00,250.00,625.00,435.00,525.00,310.00,6670.00,3.10
"9330410.02",2985.00,750.00,140.00,2085.00,85.00,775.00,305.00,925.00,0.00,10.00,2985.00,840.00,1060.00,440.00,415.00,225.00,7210.00,2.40
"9330410.04",585.00,270.00,0.00,300.00,10.00,0.00,30.00,255.00,0.00,5.00,585.00,150.00,270.00,65.00,55.00,50.00,1380.00,2.40
"9330410.05",2010.00,920.00,5.00,925.00,55.00,235.00,195.00,445.00,0.00,155.00,2010.00,470.00,700.00,325.00,340.00,175.00,5150.00,2.60
"9330410.06",1615.00,1125.00,0.00,490.00,40.00,300.00,145.00,0.00,5.00,0.00,1610.00,165.00,545.00,380.00,375.00,150.00,4705.00,2.90
"9330500.01",285.00,20.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,265.00,285.00,115.00,165.00,5.00,0.00,5.00,475.00,1.70
"9330500.02",2190.00,1520.00,0.00,255.00,20.00,0.00,210.00,15.00,5.00,410.00,2185.00,480.00,870.00,285.00,270.00,285.00,5870.00,2.70
"9330501.01",1535.00,650.00,140.00,735.00,70.00,80.00,165.00,415.00,0.00,5.00,1535.00,515.00,510.00,180.00,160.00,170.00,3705.00,2.40
"9330501.02",1920.00,1710.00,0.00,165.00,20.00,10.00,120.00,10.00,5.00,50.00,1920.00,300.00,755.00,285.00,290.00,280.00,5445.00,2.80
"9330501.03",1095.00,865.00,0.00,195.00,15.00,0.00,170.00,10.00,5.00,35.00,1095.00,165.00,330.00,195.00,215.00,185.00,3375.00,3.10
"9330502.01",895.00,650.00,0.00,170.00,0.00,0.00,165.00,10.00,0.00,70.00,895.00,170.00,335.00,125.00,170.00,100.00,2440.00,2.70
"9330502.02",1595.00,890.00,0.00,145.00,5.00,0.00,125.00,10.00,0.00,560.00,1595.00,455.00,610.00,205.00,210.00,120.00,3795.00,2.40
"9330502.03",1650.00,1385.00,0.00,265.00,15.00,0.00,245.00,5.00,5.00,0.00,1655.00,210.00,590.00,295.00,340.00,215.00,4830.00,2.90
"9330502.05",1060.00,850.00,0.00,120.00,5.00,0.00,100.00,10.00,10.00,95.00,1065.00,205.00,370.00,180.00,165.00,145.00,2955.00,2.80
"9330502.06",960.00,710.00,0.00,255.00,0.00,0.00,245.00,10.00,0.00,0.00,960.00,115.00,315.00,150.00,200.00,180.00,3000.00,3.10
"9330502.07",2220.00,960.00,0.00,1260.00,30.00,580.00,230.00,405.00,15.00,0.00,2220.00,585.00,855.00,285.00,290.00,205.00,5465.00,2.50
"9330503.01",840.00,685.00,0.00,155.00,0.00,0.00,150.00,0.00,5.00,0.00,840.00,105.00,295.00,160.00,190.00,95.00,2445.00,2.90
"9330503.03",2460.00,1710.00,0.00,750.00,45.00,195.00,460.00,45.00,5.00,0.00,2460.00,405.00,805.00,465.00,490.00,290.00,6985.00,2.80
"9330503.06",2215.00,100.00,0.00,2120.00,15.00,240.00,120.00,1730.00,5.00,0.00,2220.00,955.00,775.00,250.00,140.00,95.00,4335.00,2.00
"9330503.07",2675.00,15.00,0.00,2660.00,5.00,260.00,5.00,2385.00,0.00,0.00,2675.00,1615.00,700.00,210.00,80.00,70.00,4365.00,1.60
"9330503.08",2430.00,210.00,0.00,2210.00,170.00,160.00,110.00,1765.00,0.00,5.00,2430.00,1055.00,850.00,310.00,140.00,80.00,4650.00,1.90
"9330503.09",1220.00,10.00,40.00,1170.00,75.00,230.00,0.00,870.00,5.00,0.00,1220.00,465.00,445.00,155.00,80.00,70.00,2530.00,2.10
"9330504.03",2145.00,1405.00,0.00,700.00,5.00,280.00,410.00,5.00,0.00,45.00,2150.00,290.00,720.00,360.00,510.00,270.00,6305.00,2.90
"9330504.05",2830.00,1285.00,275.00,1125.00,50.00,510.00,250.00,315.00,0.00,145.00,2835.00,595.00,965.00,470.00,580.00,225.00,7460.00,2.60
"9330504.07",1320.00,215.00,0.00,1100.00,265.00,735.00,30.00,70.00,0.00,0.00,1320.00,340.00,500.00,205.00,195.00,80.00,3165.00,2.40
"9330504.08",1545.00,800.00,0.00,745.00,170.00,425.00,65.00,85.00,0.00,0.00,1545.00,290.00,555.00,220.00,330.00,145.00,4170.00,2.70
"9330504.09",1585.00,895.00,0.00,685.00,110.00,120.00,455.00,5.00,0.00,0.00,1585.00,185.00,370.00,315.00,375.00,345.00,5375.00,3.40
"9330504.1",1575.00,595.00,0.00,980.00,0.00,275.00,235.00,465.00,0.00,0.00,1575.00,450.00,475.00,230.00,270.00,155.00,4030.00,2.60
"9330504.11",4695.00,1065.00,680.00,2935.00,20.00,1910.00,880.00,130.00,0.00,20.00,4695.00,810.00,1525.00,1010.00,845.00,505.00,13075.00,2.80
"9330504.12",1555.00,815.00,5.00,735.00,5.00,340.00,325.00,65.00,0.00,5.00,1555.00,185.00,370.00,325.00,400.00,280.00,5125.00,3.30
"9330504.13",1570.00,190.00,0.00,1380.00,0.00,975.00,65.00,335.00,0.00,0.00,1570.00,435.00,495.00,300.00,240.00,100.00,3840.00,2.40
"9330504.14",15.00,10.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,5.00,15.00,5.00,10.00,0.00,0.00,0.00,40.00,2.70
"9330504.15",725.00,260.00,0.00,445.00,45.00,0.00,145.00,260.00,0.00,15.00,725.00,160.00,290.00,85.00,120.00,75.00,1865.00,2.60
"9330505.01",1280.00,785.00,0.00,460.00,15.00,150.00,115.00,175.00,0.00,25.00,1280.00,250.00,500.00,185.00,230.00,115.00,3350.00,2.60
"9330505.03",35.00,25.00,0.00,5.00,0.00,5.00,0.00,0.00,0.00,0.00,30.00,0.00,15.00,0.00,5.00,5.00,90.00,3.00
"9330505.04",1890.00,1330.00,0.00,485.00,15.00,110.00,310.00,35.00,15.00,85.00,1895.00,260.00,565.00,325.00,410.00,330.00,5935.00,3.10
"9330506.01",1485.00,555.00,0.00,930.00,20.00,470.00,230.00,195.00,5.00,5.00,1485.00,330.00,430.00,275.00,270.00,175.00,4090.00,2.80
"9330506.02",2665.00,1295.00,0.00,1225.00,35.00,330.00,635.00,225.00,5.00,140.00,2665.00,665.00,805.00,460.00,395.00,335.00,7170.00,2.70
