"population","0_9","10_19","20_29","30_39","40_49","50_59","60_69","70_79","80_89","m","f","armed.forces","civilian.employed","not.in.labor.force","unemployed","abroad.house","diff.us.house","same.house","i.0.9999","i.10000.14999","i.15000.24999","i.25000.34999","i.35000.49999","i.50000.64999","i.65000.74999","i.75000.99999","abroad.born","naturalization","not.citizen","puerto.rico.born","us.born","divorced","married","never","separated","widowed","no.schooling","private","public","with.disability","without.disability","federal","local","not.working","private.no.profit","private.profit","self.employed.corp","self.employed.no.corp","state","with.insurance","without.insurance","asian","black","other","two.","white"
4306,409,434,525,649,567,614,620,310,178,2095,2211,27,2443,1772,64,71,603,3632,1545,73,190,186,261,216,124,1711,105,627,250,13,3311,292,2163,1634,56,161,3384,196,726,347,3959,287,218,1459,177,1779,157,180,49,4129,177,609,270,65,138,3224
4821,599,447,432,643,795,698,635,416,156,2210,2611,35,2647,2067,72,60,476,4285,1686,81,195,193,224,212,133,2097,98,761,335,11,3616,328,2441,1798,79,175,3784,240,797,297,4524,444,266,1760,248,1682,125,222,74,4616,205,703,244,95,192,3587
4615,610,634,591,694,663,590,482,236,115,2274,2341,16,2535,1979,85,98,747,3770,1417,80,263,207,283,290,118,1957,147,724,451,19,3274,260,2014,2161,64,116,3264,247,1104,234,4381,268,201,1719,205,1875,107,153,87,4267,348,874,418,142,197,2984
3489,374,378,379,540,475,497,457,287,102,1663,1826,22,1961,1465,41,53,536,2900,1228,46,139,137,187,220,111,1421,72,364,216,7,2830,231,1665,1415,48,130,2745,138,606,216,3273,262,187,1249,170,1278,106,166,71,3345,144,419,196,64,149,2661
2292,318,340,118,156,402,383,317,190,68,1140,1152,1,1099,1159,33,13,146,2133,964,16,59,52,55,70,42,1034,56,265,73,1,1897,61,1311,851,16,53,1624,131,537,167,2125,121,101,1033,102,706,65,135,29,2260,32,260,67,28,71,1866
10229,1365,1311,1087,1442,1520,1498,1156,603,247,5246,4983,79,5584,4385,181,176,1419,8634,3085,202,485,440,609,520,273,4615,291,1675,930,28,7305,545,5010,4308,135,231,7519,577,2133,579,9650,767,503,3721,535,3913,287,349,154,9620,609,2027,798,244,406,6754
2941,290,474,257,431,436,525,346,148,34,1522,1419,9,1682,1219,31,59,214,2668,1077,45,133,113,145,113,75,1240,126,472,336,6,2001,149,1568,1163,28,33,2127,94,720,124,2817,185,111,1037,201,1163,70,125,49,2840,101,616,86,59,106,2074
4882,569,824,431,506,776,829,541,291,115,2438,2444,31,2556,2210,85,62,526,4294,1651,70,191,164,238,238,135,2195,135,903,455,17,3372,199,2528,1993,46,116,3352,237,1293,311,4571,346,225,1910,254,1716,174,171,86,4669,213,1108,311,115,219,3129
5191,524,823,459,543,835,898,637,344,128,2471,2720,31,2820,2264,76,65,478,4648,1789,76,191,179,245,274,122,2315,105,885,308,8,3885,223,2770,2002,61,135,3711,225,1255,273,4918,397,283,1937,271,1785,178,236,104,4954,237,1086,319,91,203,3492
7371,974,1148,761,916,1121,1115,764,416,156,3722,3649,49,3822,3379,121,116,821,6434,2423,137,315,294,339,329,157,3377,207,1264,598,15,5287,389,3404,3314,105,159,5134,386,1851,516,6855,525,302,2912,377,2659,220,260,116,6872,499,1603,500,195,293,4780
7548,951,1230,646,836,1217,1170,818,486,194,3867,3681,61,3835,3523,129,120,787,6641,2494,112,278,264,320,371,170,3539,214,1349,524,20,5441,353,3830,3073,109,183,5253,363,1932,424,7124,607,351,3043,380,2554,236,273,104,7212,336,1600,474,165,365,4944
5543,638,763,616,643,765,886,714,318,200,2690,2853,42,2961,2454,86,80,621,4842,1923,110,266,219,299,273,124,2329,171,975,512,22,3863,345,2591,2400,64,143,4031,252,1260,470,5073,421,291,2115,266,2034,149,199,68,5148,395,1193,465,152,199,3534
6355,924,869,608,877,922,981,643,366,165,3147,3208,35,3360,2858,102,96,697,5562,2055,96,323,299,359,258,166,2799,219,867,584,26,4659,396,2866,2829,85,179,4522,362,1471,495,5860,410,358,2497,249,2366,159,231,85,5947,408,945,411,195,294,4510
3231,410,369,426,441,550,443,333,186,73,1688,1543,11,1828,1327,65,67,526,2638,1022,69,158,174,208,201,81,1318,125,624,398,5,2079,209,1481,1418,42,81,2420,122,689,248,2983,203,173,1148,184,1312,76,94,41,2961,270,742,285,114,158,1932
6495,759,857,579,737,999,1094,745,488,237,3174,3321,43,3304,3046,102,84,687,5724,2343,118,238,254,270,296,150,2826,159,1177,487,16,4656,311,3416,2465,90,213,4800,350,1345,525,5970,485,296,2611,300,2208,209,275,111,6143,352,1280,407,135,294,4379
1815,190,335,153,104,231,411,258,91,42,852,963,13,922,848,32,9,118,1688,812,21,42,56,56,60,32,736,19,220,40,0,1536,39,1020,717,16,23,1271,91,453,90,1725,145,60,779,102,499,70,136,24,1767,48,283,51,21,70,1390
3782,427,629,290,392,465,649,582,242,106,1832,1950,34,1864,1849,35,42,311,3429,1397,61,112,120,142,156,77,1717,115,444,191,10,3022,152,2029,1484,41,76,2645,201,936,203,3579,300,157,1545,171,1269,145,139,56,3643,139,600,201,60,126,2795
3338,369,431,338,465,454,581,385,227,88,1778,1560,20,1839,1418,61,56,254,3028,1196,50,166,112,227,164,81,1342,105,517,288,11,2417,240,1733,1252,34,79,2422,185,731,241,3097,213,161,1203,156,1325,105,129,46,3131,207,422,156,81,98,2581
6313,895,804,695,942,962,882,672,334,127,3106,3207,30,3424,2729,130,117,906,5290,1936,113,303,262,412,327,147,2813,173,1008,607,22,4503,354,2883,2848,88,140,4593,317,1403,336,5977,426,284,2295,305,2508,167,213,115,5912,401,1351,482,178,262,4040
6549,954,816,716,933,1012,874,716,375,153,3199,3350,55,3519,2853,122,109,786,5654,2011,115,290,305,406,350,165,2907,184,1089,667,21,4588,381,3002,2906,109,151,4780,403,1366,345,6204,501,295,2447,368,2448,158,225,107,6093,456,1390,464,184,303,4208
1633,121,203,309,324,250,179,133,83,31,861,772,13,1011,558,51,39,364,1230,559,39,71,89,155,110,56,554,68,319,268,4,974,99,686,781,27,40,1235,50,348,122,1511,111,93,474,96,748,18,50,43,1469,164,439,174,87,87,846
7511,945,1194,789,1037,1089,1138,780,394,145,3852,3659,50,4029,3294,138,109,973,6429,2308,135,344,291,407,441,188,3397,220,1237,670,18,5366,351,3540,3346,108,166,5252,390,1869,388,7123,569,402,2821,355,2758,215,267,124,7018,493,1489,580,195,322,4925
3551,468,451,501,509,431,598,320,185,88,1661,1890,21,1945,1501,84,65,538,2948,1154,58,184,195,199,207,75,1479,95,612,389,6,2449,236,1478,1696,51,90,2556,205,790,264,3287,215,141,1293,171,1457,99,118,57,3297,254,815,299,98,171,2168
4554,573,541,542,641,754,612,513,248,130,2259,2295,17,2566,1871,100,105,651,3798,1478,85,204,237,281,243,107,1919,133,772,496,16,3137,282,2092,1988,66,126,3411,214,929,327,4227,324,219,1577,212,1900,103,145,74,4220,334,998,390,145,197,2824
5027,683,589,505,728,755,850,495,256,166,2356,2671,31,2687,2212,97,90,781,4156,1646,97,199,252,274,291,156,2112,143,894,528,19,3443,306,2396,2104,72,149,3770,200,1057,373,4654,369,283,1902,224,1813,142,194,100,4661,366,1134,373,157,256,3107
4803,669,556,556,711,674,658,529,301,149,2198,2605,31,2554,2134,84,90,526,4187,1636,91,238,213,265,261,131,1968,133,881,514,15,3260,200,2354,2066,50,133,3543,213,1047,337,4466,313,213,1857,231,1788,126,194,81,4448,355,1079,307,169,201,3047
3847,459,658,319,355,577,681,461,228,109,1924,1923,28,1867,1888,64,40,521,3286,1527,57,103,103,148,157,93,1659,105,510,164,19,3049,179,2034,1543,27,64,2625,185,1037,237,3610,296,202,1649,206,1132,111,191,60,3645,202,664,184,74,142,2783
3920,434,736,387,515,618,589,383,191,67,1941,1979,18,2146,1702,54,79,407,3434,1266,70,180,163,199,250,97,1695,114,686,380,7,2733,221,1815,1798,32,54,2636,194,1090,186,3734,243,187,1471,191,1511,98,127,92,3720,200,920,312,106,162,2420
2867,321,527,229,199,445,516,407,167,56,1531,1336,23,1425,1367,52,19,243,2605,1147,35,81,100,107,109,69,1219,74,404,94,4,2291,64,1569,1149,21,64,1978,164,725,148,2719,202,157,1227,141,837,96,166,41,2763,104,495,94,46,99,2133
7292,950,961,763,1079,1068,971,889,414,197,3428,3864,46,3923,3202,121,156,1025,6111,2348,131,346,293,370,386,185,3233,193,1164,663,24,5248,384,3601,3059,94,154,5274,374,1644,372,6920,561,357,2705,345,2717,239,261,107,6819,473,1478,531,210,265,4808
7095,826,1161,534,781,1114,1210,819,451,199,3618,3477,62,3667,3266,100,122,748,6225,2417,115,283,261,328,339,166,3186,189,1251,489,23,5143,313,3678,2841,83,180,4972,391,1732,406,6689,608,325,2799,338,2404,244,271,106,6782,313,1477,501,168,275,4674
5162,749,708,612,738,687,731,533,279,125,2500,2662,28,2736,2288,110,94,670,4398,1644,105,234,241,309,276,131,2222,145,882,536,10,3589,304,2270,2409,62,117,3603,364,1195,321,4841,322,202,1972,207,2083,132,150,94,4816,346,1116,425,153,225,3243
5856,802,803,658,750,820,883,637,345,158,2971,2885,33,3108,2635,80,121,672,5063,1876,98,297,266,339,331,104,2545,152,977,597,13,4117,280,2707,2626,70,173,4216,269,1371,398,5458,415,252,2263,266,2200,172,204,84,5467,389,1271,365,164,259,3797
4098,617,443,554,655,519,521,465,209,115,1739,2359,25,2171,1829,73,96,687,3315,1363,55,175,139,251,248,106,1761,108,623,438,14,2915,246,1791,1890,62,109,3038,233,827,251,3847,350,192,1578,201,1457,96,152,72,3790,308,881,350,98,221,2548
7538,913,1053,788,1136,1061,1142,851,399,195,3961,3577,52,4202,3157,127,148,1027,6363,2288,143,332,317,453,425,214,3366,221,1169,655,30,5463,392,3698,3163,116,169,5472,379,1687,459,7079,579,326,2682,390,2909,240,264,148,7088,450,1494,546,192,350,4956
4701,469,616,620,826,701,650,515,215,89,2334,2367,52,2796,1763,90,106,785,3810,1465,113,230,205,288,286,124,1990,137,694,511,19,3340,288,2224,2017,77,95,3402,206,1093,224,4477,447,234,1432,221,1989,105,174,99,4383,318,1004,401,131,168,2997
4851,567,690,604,699,753,666,530,238,104,2405,2446,37,2711,2011,92,87,763,4001,1546,102,227,209,284,296,139,2048,149,849,471,21,3361,295,2178,2185,64,129,3453,267,1131,249,4602,348,239,1707,208,1983,113,163,90,4523,328,1091,341,134,232,3053
3457,393,616,265,428,600,566,320,189,80,1648,1809,14,1785,1594,64,49,365,3043,1281,62,111,133,175,132,118,1445,79,750,322,8,2298,148,1748,1418,65,78,2346,211,900,190,3267,229,145,1390,210,1156,125,152,50,3299,158,866,202,94,175,2120
2539,268,237,382,467,399,335,284,121,46,1352,1187,30,1585,884,40,51,455,2033,816,54,141,144,189,191,78,926,66,458,300,4,1711,155,1180,1105,42,57,1972,123,444,114,2425,176,116,731,136,1164,49,118,49,2293,246,615,253,88,108,1475
3022,411,351,382,480,400,336,339,210,113,1470,1552,7,1567,1412,36,38,487,2497,1234,43,107,114,154,122,118,1130,71,327,346,7,2271,209,1310,1323,46,134,2187,144,691,285,2737,173,125,1250,155,1052,58,144,65,2846,176,633,130,54,124,2081
6934,894,1002,735,949,1067,1008,694,410,175,3382,3552,35,3607,3165,127,113,1055,5766,2263,141,286,264,355,393,217,3015,183,1077,651,21,5002,389,3149,3084,113,199,5018,374,1542,423,6511,548,296,2736,369,2440,185,250,110,6438,496,1404,545,182,342,4461
6660,780,959,602,738,893,1106,897,462,223,3366,3294,43,3422,3104,91,83,640,5937,2371,101,235,245,306,264,173,2965,181,813,378,11,5277,306,3404,2646,79,225,4904,381,1375,542,6118,538,322,2649,353,2163,227,307,101,6379,281,956,401,143,251,4909
6192,785,870,453,702,790,1041,863,480,208,3135,3057,38,2956,3102,96,79,637,5476,2278,81,197,206,244,255,153,2778,169,793,384,20,4826,293,3258,2374,77,190,4509,339,1344,440,5752,494,329,2555,304,1970,220,232,88,5905,287,892,351,127,233,4589
3023,324,377,179,404,346,490,544,256,103,1453,1570,19,1516,1451,37,29,240,2754,1196,45,91,107,126,110,61,1287,68,412,137,6,2400,132,1751,1019,28,93,2324,165,534,221,2802,228,154,1236,179,898,143,140,45,2901,122,359,120,38,112,2394
6576,733,1014,554,702,959,1026,926,486,176,3100,3476,63,3347,3059,107,110,695,5771,2337,117,246,241,284,290,158,2903,197,1065,462,19,4833,338,3447,2547,85,159,4678,296,1602,410,6166,622,320,2559,331,2152,241,234,117,6243,333,1139,470,120,237,4610
4035,488,604,400,436,475,736,585,231,80,1977,2058,46,2089,1843,57,43,375,3617,1400,65,148,153,170,203,89,1807,102,422,193,14,3304,161,2138,1622,46,68,2856,290,889,196,3839,417,205,1575,185,1277,148,178,50,3891,144,496,233,48,161,3097
3436,432,606,344,451,520,493,321,200,69,1720,1716,30,1744,1622,40,56,275,3105,1216,57,120,118,141,240,77,1467,90,563,197,17,2569,180,1613,1544,37,62,2378,155,903,145,3291,228,236,1438,160,1080,87,156,51,3219,217,513,238,78,166,2441
4628,564,595,540,700,745,669,489,231,95,2262,2366,32,2628,1903,65,71,689,3868,1478,89,208,202,302,278,159,1912,134,769,495,16,3214,269,2147,2034,56,122,3400,193,1035,232,4396,328,308,1630,283,1646,133,209,91,4299,329,825,423,141,236,3003
4080,414,599,269,445,528,742,600,361,122,2127,1953,21,2112,1882,65,47,336,3697,1509,67,135,141,168,173,111,1776,88,490,227,11,3264,223,2233,1473,43,108,3082,164,834,248,3832,314,197,1591,267,1308,190,158,55,3900,180,505,250,79,109,3137
