"population","0_9","10_19","20_29","30_39","40_49","50_59","60_69","70_79","80_89","m","f","armed.forces","civilian.employed","not.in.labor.force","unemployed","abroad.house","diff.us.house","same.house","i.0.9999","i.10000.14999","i.15000.24999","i.25000.34999","i.35000.49999","i.50000.64999","i.65000.74999","i.75000.99999","abroad.born","naturalization","not.citizen","puerto.rico.born","us.born","divorced","married","never","separated","widowed","no.schooling","private","public","with.disability","without.disability","federal","local","not.working","private.no.profit","private.profit","self.employed.corp","self.employed.no.corp","state","with.insurance","without.insurance","asian","black","other","two.","white"
4306,345,175,627,820,591,514,654,327,253,2121,2185,50,2608,1638,10,145,1367,2794,2035,0,38,66,178,178,242,1569,51,629,227,0,3399,408,1953,1686,91,168,3835,178,293,349,3957,228,94,1582,147,1885,205,151,14,4147,159,403,182,4,49,3668
4821,589,307,444,656,790,662,607,571,195,2215,2606,50,2855,1847,69,41,539,4241,2624,45,56,109,190,113,280,1404,85,775,359,8,3594,574,2112,1811,0,324,3822,281,718,217,4604,424,167,1998,205,1712,93,188,34,4679,142,486,108,55,331,3841
4615,803,553,793,959,656,442,255,127,27,2306,2309,0,2623,1836,156,182,853,3580,2823,0,292,314,291,283,112,500,78,1001,926,61,2549,453,1525,2404,116,117,3248,199,1168,155,4460,160,127,1941,221,1954,12,176,24,3837,778,430,1362,237,146,2440
3489,320,246,373,655,469,494,478,323,131,1654,1835,10,2145,1317,17,20,569,2900,1883,5,29,46,124,330,108,964,29,283,106,8,3063,446,1431,1404,49,159,2764,82,643,224,3265,260,154,1347,150,1204,94,161,119,3440,49,247,105,72,181,2884
2292,355,306,111,152,423,381,317,195,52,1155,1137,0,1153,1080,59,17,146,2129,1454,11,9,22,38,66,45,647,55,292,77,0,1868,59,1311,857,14,51,1623,135,534,161,2131,131,55,1109,118,687,73,104,15,2261,31,266,20,17,78,1911
10229,1839,1032,1858,2395,1573,816,582,111,23,5275,4954,93,6018,3825,293,162,3009,7058,5137,9,370,311,821,741,418,2422,138,1827,2791,115,5358,543,4070,5244,167,205,7653,584,1992,513,9716,495,127,4241,690,4250,194,148,84,9199,1030,4036,2121,106,206,3760
2941,300,507,281,464,396,542,325,103,23,1505,1436,7,1714,1182,38,0,191,2750,1659,19,19,87,72,115,72,898,115,460,389,0,1977,156,1596,1128,36,25,2100,108,733,107,2834,131,116,1168,197,1180,34,84,31,2874,67,635,16,24,113,2153
4882,595,860,450,359,1049,854,552,109,54,2419,2463,22,2585,2140,135,26,333,4523,2892,16,59,90,197,178,154,1296,90,870,546,18,3358,172,2516,2017,41,136,3298,218,1366,319,4563,252,193,2296,216,1712,127,57,29,4750,132,1457,119,66,228,3012
5191,518,914,472,364,829,1148,643,227,76,2558,2633,13,2807,2205,166,0,432,4759,3021,43,27,80,72,308,108,1532,119,908,237,0,3927,169,2846,1975,24,177,3708,199,1284,254,4937,368,155,2332,271,1754,156,134,21,5008,183,1181,136,44,342,3488
7371,955,1091,726,1035,1327,1267,719,251,0,3631,3740,52,4219,2738,362,0,546,6825,4203,50,189,130,261,335,141,2062,51,1580,528,0,5212,415,3328,3381,125,122,4989,316,2066,519,6852,335,281,3210,517,2615,218,162,33,6857,514,2371,294,90,106,4510
7548,971,1301,668,504,1556,1183,788,403,174,3890,3658,0,3845,3516,187,0,316,7232,4729,35,20,133,177,187,86,2181,73,1834,466,9,5166,356,3857,2969,113,253,5152,344,2052,289,7259,363,162,3664,349,2538,193,239,40,7318,230,3028,452,88,495,3485
5543,578,736,730,633,762,966,706,216,216,2698,2845,31,3074,2240,198,57,520,4966,3320,55,238,156,225,343,101,1105,160,1011,605,34,3733,389,2544,2413,34,163,4074,198,1271,674,4869,245,282,2461,236,2032,118,136,33,4985,558,1266,547,107,215,3408
6355,1140,822,649,875,980,1003,609,157,120,3226,3129,21,3504,2689,141,40,525,5790,3864,34,347,380,364,201,177,988,149,874,1149,32,4151,557,2302,3206,69,221,4463,408,1484,499,5856,169,375,2873,164,2397,156,188,33,5471,884,525,334,621,386,4489
3231,420,308,702,429,645,441,169,82,35,1720,1511,0,2030,1140,61,32,803,2396,1711,17,153,209,187,240,120,594,136,606,543,0,1946,426,1289,1418,33,65,2430,68,733,301,2930,179,182,1245,230,1271,47,77,0,2942,289,806,478,171,240,1536
6495,768,740,689,488,1091,1161,724,486,348,3141,3354,17,3271,3062,145,30,224,6241,3897,7,64,111,214,289,78,1835,97,1546,471,0,4381,306,3497,2278,0,414,4783,344,1368,595,5900,406,87,3204,295,2079,165,146,113,6145,350,1384,414,95,278,4324
1815,201,364,148,111,229,424,265,52,21,831,984,16,923,842,34,5,113,1697,1173,0,18,49,35,58,22,460,4,204,37,0,1570,35,994,742,15,29,1268,90,457,93,1722,87,45,899,113,481,60,125,5,1761,54,270,48,0,86,1411
3782,437,703,306,381,478,737,573,104,63,1866,1916,50,1886,1820,26,14,87,3681,2479,34,10,33,106,67,52,1001,151,422,220,0,2989,119,2077,1507,16,63,2693,204,885,197,3585,163,81,1949,117,1263,132,55,22,3662,120,627,35,0,115,3005
3338,411,426,348,465,437,577,388,225,61,1787,1551,20,1892,1349,77,52,141,3145,1883,3,52,50,331,169,48,802,113,554,284,13,2374,263,1759,1223,3,90,2433,191,714,214,3124,148,151,1451,87,1337,90,52,22,3115,223,414,58,124,98,2644
6313,1310,596,780,1311,959,623,515,174,45,3094,3219,18,3415,2691,189,90,986,5237,3772,8,138,224,532,532,156,951,110,1065,897,28,4213,451,2430,3255,96,81,4816,124,1373,355,5958,239,217,2808,319,2524,68,61,77,5636,677,1543,1137,117,450,3066
6549,1022,674,1003,1300,1218,680,506,70,76,3205,3344,78,3821,2408,242,17,683,5849,3709,25,242,312,467,488,214,1092,125,1422,746,0,4256,459,2669,3165,147,109,4819,380,1350,310,6239,335,264,2708,450,2400,118,214,60,5730,819,1725,383,177,452,3812
1633,130,176,357,419,233,173,109,24,12,863,770,26,1066,488,53,30,756,847,854,5,39,83,169,146,53,284,64,323,314,4,928,98,630,795,75,35,1255,19,359,129,1504,47,94,617,105,695,7,29,39,1326,307,544,248,94,177,570
7511,923,1411,794,1097,1230,1196,545,185,130,3815,3696,0,4149,3242,120,0,903,6608,4741,8,126,386,425,506,190,1129,54,1615,1513,16,4313,221,3216,3639,130,305,5219,278,2014,354,7157,397,422,3270,343,2774,175,91,39,6323,1188,2213,765,302,116,4115
3551,478,339,745,532,435,671,245,72,34,1663,1888,38,2167,1250,96,17,531,3003,1858,53,168,193,216,204,69,790,81,610,688,0,2172,257,1419,1746,34,95,2567,202,782,242,3309,132,145,1381,176,1463,97,110,47,3194,357,1196,407,87,184,1677
4554,680,506,667,905,727,484,347,178,60,2272,2282,0,2758,1683,113,169,564,3821,2737,4,172,267,280,344,94,656,53,1171,1325,12,1993,306,1768,2211,33,236,3570,64,920,330,4224,112,231,1750,223,2035,65,121,17,3712,842,1567,677,253,202,1855
5027,796,419,478,890,992,927,269,228,28,2343,2684,10,2774,2151,92,42,1145,3840,2669,11,142,293,274,460,173,1005,62,822,907,10,3226,413,2277,2112,64,161,3793,165,1069,428,4599,295,296,2187,178,1722,71,164,114,4658,369,1425,359,581,609,2053
4803,814,455,690,1024,688,625,282,187,38,2167,2636,15,2549,2077,162,80,368,4355,2839,21,228,209,306,336,200,664,95,1219,1033,40,2416,139,2348,2214,30,72,3580,123,1100,341,4462,131,214,2241,175,1773,73,161,35,4235,568,1734,227,173,169,2500
3847,486,630,326,349,590,829,440,120,77,1900,1947,40,1901,1832,74,40,520,3287,2404,0,46,61,83,88,85,1080,109,529,150,20,3039,166,2044,1543,23,71,2543,199,1105,211,3636,235,209,1940,206,1003,93,103,58,3651,196,767,70,98,218,2694
3920,407,751,395,519,635,807,249,157,0,2009,1911,13,2456,1428,23,87,203,3630,2109,29,116,162,194,339,156,815,39,767,639,0,2475,278,1802,1764,16,60,2587,65,1268,165,3755,123,235,1510,220,1626,0,99,107,3867,53,1225,443,52,162,2038
2867,340,519,204,183,473,565,463,102,18,1505,1362,24,1465,1330,48,10,257,2600,1722,17,56,30,72,53,62,855,87,424,46,0,2310,48,1603,1158,0,58,2014,159,694,155,2712,194,154,1399,154,733,100,112,21,2754,113,547,63,11,97,2149
7292,970,916,1027,1248,1111,876,770,172,202,3373,3919,0,4266,2902,124,186,1062,6044,4022,15,203,150,313,424,334,1831,68,2376,1416,55,3377,409,3700,3128,14,41,5338,110,1844,337,6955,544,172,3168,240,2618,309,165,76,6665,627,4266,398,153,159,2316
7095,618,1294,514,471,1330,1566,844,377,81,3660,3435,0,3792,3148,155,3,216,6876,4501,11,118,66,108,245,142,1904,47,1489,456,19,5084,216,3814,2855,3,207,4916,477,1702,402,6693,406,338,3251,317,2323,160,248,52,7021,74,2058,498,44,254,4241
5162,912,642,775,826,661,713,388,239,6,2471,2691,25,2691,2263,183,31,669,4462,3133,42,230,256,382,290,171,658,108,953,1297,0,2804,279,2308,2452,70,53,3565,426,1171,308,4854,75,61,2430,153,2204,69,110,60,4479,683,1661,454,162,231,2654
5856,835,708,772,732,853,1030,638,245,43,2966,2890,12,3094,2466,284,114,563,5179,3660,104,309,235,343,440,102,663,69,1579,1262,0,2946,280,2501,2716,23,336,4310,120,1426,384,5472,252,240,2728,152,2159,122,157,46,5274,582,2206,318,179,257,2896
4098,590,262,600,977,549,486,327,118,189,1780,2318,0,2362,1661,75,156,910,3032,2115,8,97,109,95,332,213,1129,108,616,714,0,2660,349,1745,1864,26,114,3206,211,681,252,3846,325,183,1728,199,1453,110,74,26,3713,385,886,537,8,260,2407
7538,907,809,1886,1432,995,794,464,179,72,3925,3613,79,4816,2526,117,374,1967,5197,3930,49,123,142,719,697,302,1576,139,1152,1310,123,4814,290,3087,3860,142,159,5461,316,1761,324,7214,265,339,2673,368,3332,277,157,127,6770,768,1820,658,152,372,4536
4701,444,324,1190,1173,692,624,167,87,0,2371,2330,67,3298,1307,29,15,1742,2944,2111,0,157,225,286,335,279,1308,142,663,779,27,3090,428,1640,2381,170,82,3443,107,1151,210,4491,476,250,1384,240,2054,50,130,117,4319,382,1076,554,145,25,2901
4851,513,494,1306,925,712,523,286,0,92,2401,2450,48,3102,1591,110,210,1211,3430,2559,0,139,139,254,395,172,1193,109,853,992,65,2832,348,1738,2502,113,150,3455,266,1130,157,4694,331,273,1766,168,2059,73,127,54,4534,317,1431,340,65,303,2712
3457,415,609,296,460,612,535,309,186,35,1639,1818,0,1817,1581,59,6,368,3083,2044,57,63,81,176,105,121,810,51,1366,339,0,1701,150,1743,1442,61,61,2374,211,872,195,3262,151,90,1655,215,1008,130,164,44,3312,145,1833,81,3,173,1367
2539,287,228,539,610,389,225,191,52,18,1349,1190,34,1739,744,22,50,506,1983,1152,12,48,162,354,264,120,427,37,464,330,0,1708,279,806,1329,37,88,1991,106,442,116,2423,163,111,797,125,1143,26,109,65,2273,266,679,418,145,96,1201
3022,420,360,418,516,414,285,358,203,48,1479,1543,0,1608,1390,24,24,523,2475,1706,18,50,91,143,113,121,780,73,316,367,0,2266,214,1354,1266,48,140,2221,122,679,281,2741,159,83,1428,133,1030,16,108,65,2840,182,664,119,0,113,2126
6934,855,1035,793,996,1093,1033,642,373,114,3382,3552,0,3597,3197,140,91,1228,5615,4187,39,94,177,360,492,344,1241,116,1021,1207,0,4590,472,2979,3106,142,235,5196,225,1513,356,6578,344,308,3337,247,2314,115,196,73,6254,680,2109,549,35,499,3742
6660,606,1039,683,344,872,1301,946,403,466,3399,3261,26,3460,3024,150,53,515,6092,4381,0,44,65,184,197,70,1719,152,642,138,0,5728,137,3525,2684,60,254,4989,478,1193,661,5999,467,209,3225,233,1855,178,331,162,6375,285,632,313,139,260,5316
6192,733,835,403,423,638,1029,1379,553,199,3024,3168,7,2905,3107,173,27,511,5654,3973,3,120,34,167,262,86,1547,182,559,134,0,5317,158,3423,2239,50,322,4480,356,1356,369,5823,451,186,3121,278,1579,258,242,77,6038,154,508,244,26,183,5231
3023,379,376,200,404,306,480,539,256,83,1476,1547,26,1568,1388,41,20,238,2765,1741,0,16,42,123,99,18,984,55,453,49,8,2458,100,1800,1024,1,98,2325,177,521,219,2804,218,88,1481,56,904,127,112,37,2900,123,286,99,6,121,2511
6576,564,1281,582,442,950,1084,1075,468,130,3083,3493,79,3339,3024,134,34,553,5989,4066,11,69,193,105,189,86,1857,324,1203,306,0,4743,242,3592,2571,19,152,4625,251,1700,403,6173,648,261,3204,314,1751,304,72,22,6202,374,1012,788,30,146,4600
4035,489,560,456,320,372,910,705,140,83,1945,2090,52,2082,1773,128,9,167,3859,2507,0,50,31,93,156,50,1148,88,419,0,58,3470,125,2194,1638,17,61,2812,321,902,201,3834,492,211,1862,142,885,247,179,17,3890,145,350,227,0,192,3266
3436,447,680,344,474,516,485,308,174,8,1731,1705,49,1723,1643,21,56,214,3166,2082,15,70,128,117,290,84,650,94,611,146,28,2557,181,1647,1514,29,65,2390,153,893,82,3354,236,265,1693,167,871,63,131,10,3208,228,370,258,76,260,2472
4628,558,532,630,733,824,673,494,128,56,2323,2305,87,2656,1822,63,34,669,3925,2446,39,87,164,434,236,246,976,68,767,599,14,3180,387,1982,2124,24,111,3426,134,1068,179,4449,312,298,1978,351,1403,32,190,64,4167,461,729,537,349,247,2766
4080,309,589,274,421,384,744,814,407,138,2090,1990,9,2094,1891,86,0,249,3831,2495,22,46,69,150,148,114,1036,43,424,39,0,3574,119,2341,1502,10,108,3015,177,888,206,3874,174,101,1949,276,1174,251,135,20,3972,108,286,29,5,134,3626
