"population","a0_4","a5_9","a10_14","a15_19","a20_24","a25_29","a30_34","a35_39","a40_44","a45_49","a50_54","a55_59","a60_64","a65_69","a70_74","a75_79","a80_84","a85_","f","m","naao","onao_Canadian","onao","eo_bio_English","eo_bio_Irish","eo_bio_Scottish","eo_obio","eo_fo","eo_weo_Dutch","eo_weo_German","eo_oweo","eo_neo","eo_eeo_Hungarian","eo_eeo_Polish","eo_eeo_Russian","eo_eeo_Ukrainian","eo_oeeo","eo_seo_Greek","eo_seo_Italian","eo_seo_Portuguese","eo_seo_Spanish","eo_oseo","eo_oeo","co_Jamaican","oco","lcsao","ao","ao_wcameo","ao_sao_ei","ao_osao","ao_esao_Chinese","ao_esao_Filipino","ao_oesao","oo","official_lang","no.official_lang","work.official_lang","work.no.official_lang","no.married","married","living.common.law","separated","divorced","widowed","single.detached.house","apartment","other.attached","non.movers","nonmigrants.movers","interprovincial.movers","external.movers","other.movers"
405,18,19,27,28,28,23,31,24,21,32,40,28,44,17,14,9,0,2,212,193,17,32,0,26,18,23,5,21,0,10,0,6,5,0,4,9,10,12,0,7,0,0,0,0,0,0,11,0,30,0,80,50,29,0,375,30,230,175,172,172,26,13,9,13,72,0,333,341,47,0,17,0
455,8,6,11,43,45,23,29,32,24,30,68,45,20,29,20,9,5,8,260,195,23,25,6,27,16,27,5,26,0,26,0,14,7,11,4,9,0,0,8,0,5,5,0,0,0,0,0,32,18,0,43,64,53,1,405,50,264,191,190,179,35,10,19,22,73,0,382,359,41,0,52,3
600,36,38,51,43,52,33,49,35,41,40,46,34,32,24,14,12,15,5,312,288,31,65,0,5,5,0,0,22,0,0,0,15,0,6,7,9,1,5,0,0,10,21,0,0,0,5,26,0,164,35,23,40,89,16,539,61,239,361,273,247,30,10,22,18,62,0,538,430,67,0,22,81
540,33,29,30,31,27,30,33,42,27,31,39,39,44,38,17,17,11,22,252,288,8,24,15,30,24,23,7,14,3,23,0,26,0,12,10,18,0,0,12,14,0,0,0,0,0,7,0,35,43,15,65,70,42,0,510,30,264,276,215,235,25,10,17,38,63,0,477,459,28,0,53,0
1230,93,71,80,72,86,100,95,86,101,84,111,99,56,32,34,18,7,5,606,624,31,68,0,16,13,14,0,9,17,13,0,13,0,14,3,7,12,0,4,0,83,0,0,5,7,7,21,18,167,31,167,371,107,12,1135,95,658,572,579,532,41,23,34,21,33,0,1197,966,106,0,0,158
605,44,27,38,42,40,47,39,52,50,57,38,45,13,31,11,14,3,14,322,283,6,79,0,31,10,13,7,7,0,7,0,8,9,7,10,0,7,0,0,0,16,0,0,0,0,10,15,0,78,35,70,95,68,17,540,65,280,325,265,267,29,6,18,20,60,0,545,516,33,7,4,45
390,26,13,9,18,25,15,30,23,29,26,45,38,25,28,9,9,5,17,198,192,14,55,6,28,23,20,9,5,0,26,0,17,4,8,0,4,0,0,2,1,4,2,0,0,0,0,10,34,14,24,0,62,14,4,364,26,209,181,164,129,27,13,42,15,18,0,372,316,59,0,15,0
2020,94,46,28,67,273,342,304,180,95,144,120,119,70,57,35,34,9,3,1085,935,54,191,28,96,26,48,13,37,27,64,7,58,12,2,14,29,36,10,15,3,44,14,11,0,10,42,29,125,158,46,398,113,242,18,1906,114,1299,721,897,703,196,66,113,45,4,1024,992,1478,191,18,59,274
950,62,45,60,44,92,76,100,65,57,65,75,73,48,28,27,14,2,17,446,504,13,138,9,42,24,29,0,18,21,20,10,23,0,0,10,21,0,0,0,0,13,15,3,11,0,19,54,57,16,27,174,54,99,30,884,66,493,457,403,337,85,26,73,26,21,207,722,762,100,9,18,61
1800,131,84,44,88,130,213,214,152,116,151,136,105,84,61,40,16,16,19,899,901,35,201,25,87,29,61,13,62,23,65,0,52,5,22,19,22,1,9,24,4,20,25,0,7,5,33,116,65,181,18,164,199,109,99,1744,56,1115,685,785,665,126,44,123,57,33,107,1660,1320,159,30,37,254
560,11,11,15,16,23,22,11,17,12,22,26,43,30,32,33,53,53,130,269,291,0,43,0,19,29,21,0,8,9,34,8,7,0,0,12,0,19,0,0,0,56,0,0,12,0,0,0,0,83,41,42,86,31,0,236,324,151,409,131,162,16,10,54,187,55,0,505,291,10,0,16,243
525,39,41,30,44,46,54,38,29,46,30,27,25,15,22,13,15,10,1,270,255,15,21,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,354,48,0,23,0,27,465,60,190,335,223,220,28,15,16,23,26,0,499,454,36,0,0,35
805,57,32,60,57,57,68,52,67,40,43,64,59,26,24,43,23,17,16,376,429,0,32,0,8,18,13,0,0,0,24,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,11,22,410,206,0,11,39,1,710,95,319,486,331,399,9,12,19,35,49,0,756,598,15,0,9,183
340,12,24,28,33,17,28,25,23,30,15,27,11,20,17,17,10,3,0,166,174,0,10,0,0,0,1,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,10,0,0,0,28,12,0,144,37,22,11,40,15,291,49,136,204,157,153,10,4,8,8,14,0,326,271,29,0,0,40
665,34,44,41,43,61,57,42,42,53,47,45,46,36,25,14,10,16,9,315,350,14,76,0,5,11,0,0,0,0,7,5,6,0,4,4,9,0,0,3,0,0,0,0,0,0,0,0,0,242,159,9,90,21,0,560,105,261,404,295,293,21,14,18,24,88,0,577,431,128,0,40,66
460,23,30,39,41,22,19,49,22,52,16,11,26,29,33,25,14,6,3,237,223,0,43,0,11,0,0,0,0,0,0,7,0,9,5,0,4,0,0,0,0,7,0,0,0,0,0,0,24,190,68,9,46,37,0,392,68,202,258,201,219,6,7,6,21,49,0,411,384,17,0,0,59
850,64,81,54,36,48,52,69,77,49,47,63,39,44,46,23,27,23,8,425,425,8,89,0,3,3,10,7,5,0,21,0,0,0,8,5,6,0,0,5,0,5,0,0,0,0,35,39,0,385,66,11,59,0,80,735,115,515,335,366,380,28,8,25,43,56,4,790,805,45,0,0,0
1270,63,93,88,87,122,99,101,90,99,75,80,65,71,39,35,34,14,15,648,622,14,66,0,34,8,13,0,0,0,14,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,51,17,652,181,59,54,45,55,1107,163,432,838,565,583,27,19,35,41,65,0,1205,935,159,0,15,161
995,50,68,75,87,83,60,62,53,64,72,78,73,42,30,42,21,11,24,515,480,21,81,0,27,18,25,0,30,18,21,0,21,0,0,0,0,10,0,0,13,0,0,2,9,7,31,8,32,323,134,36,83,8,37,892,103,420,575,452,421,27,18,50,27,61,0,934,751,90,0,32,122
670,47,31,48,54,51,68,46,40,56,32,40,41,40,29,15,18,8,6,314,356,22,68,0,7,3,19,4,5,0,20,0,9,0,7,0,0,3,0,0,9,0,0,0,0,0,8,0,0,348,74,0,47,0,17,579,91,349,321,280,315,18,15,16,26,45,0,625,594,51,17,8,0
795,57,47,40,54,59,74,71,55,56,43,49,43,37,37,27,21,13,12,377,418,14,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,24,20,31,518,117,0,25,0,7,623,172,324,471,309,395,11,6,26,48,0,0,795,593,154,0,48,0
825,57,63,47,36,70,57,81,61,55,51,40,41,58,55,24,20,7,2,402,423,9,72,12,20,19,15,3,10,10,11,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,12,14,14,411,150,0,0,12,22,703,122,317,508,326,409,16,16,26,32,108,0,717,549,47,0,10,219
690,26,54,63,41,37,46,52,56,61,47,30,47,33,34,24,6,23,10,351,339,15,69,0,9,7,10,0,0,1,8,0,5,0,0,0,9,0,0,7,0,5,0,3,0,0,19,0,0,310,134,16,26,26,11,588,102,288,402,283,332,8,22,15,30,57,0,633,574,81,0,0,35
945,40,69,40,38,60,67,49,64,79,41,70,84,55,49,54,40,23,23,490,455,7,73,15,48,20,25,5,8,12,32,7,27,2,0,13,9,6,0,17,0,0,0,0,0,0,18,8,8,288,222,18,9,10,38,858,87,488,457,361,414,43,24,54,49,23,0,922,875,53,0,17,0
635,30,50,38,39,42,37,50,57,42,38,21,41,56,32,25,23,4,10,319,316,0,78,0,8,9,8,0,0,0,25,0,8,0,0,0,0,6,0,0,0,0,8,1,9,0,0,0,0,338,48,30,0,0,59,501,134,276,359,234,334,5,15,17,30,37,0,598,611,11,0,13,0
800,53,54,47,56,80,71,44,49,60,67,43,37,41,32,34,24,8,0,398,402,0,24,0,0,9,0,12,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,17,544,130,21,0,0,23,670,130,228,572,340,396,13,11,15,25,47,0,753,491,105,0,63,141
490,40,45,18,29,43,28,46,37,34,22,18,31,21,31,20,16,11,0,260,230,0,32,9,9,7,13,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,14,18,0,0,267,92,0,0,17,0,400,90,229,261,200,228,7,10,22,23,34,0,456,392,73,0,8,17
680,46,49,35,57,60,47,61,53,45,40,43,39,38,32,12,12,4,7,356,324,15,51,6,34,3,10,5,21,12,4,0,0,0,7,0,17,0,0,0,0,7,0,9,0,0,0,0,0,242,126,40,58,0,13,579,101,287,393,284,311,25,13,21,26,46,0,634,569,69,17,25,0
1275,58,74,85,77,86,54,68,76,83,95,89,101,80,85,68,52,25,19,616,659,110,219,11,108,56,84,16,68,31,66,9,42,7,25,19,23,3,0,15,7,14,12,9,8,0,24,16,15,81,37,22,61,38,19,1247,28,612,663,533,431,113,36,84,78,43,0,1232,1076,178,0,0,21
855,31,44,21,26,37,53,86,79,50,65,75,65,43,52,23,24,24,57,392,463,24,71,9,72,20,44,6,27,0,34,8,0,15,12,5,19,16,0,5,2,31,0,0,0,15,22,17,22,105,33,40,139,31,11,828,27,496,359,304,295,42,48,81,85,0,0,855,755,81,9,10,0
590,27,33,48,39,40,36,43,54,46,52,36,39,27,30,20,4,5,11,293,297,14,52,11,24,27,20,0,35,17,12,0,18,7,0,0,9,0,6,0,0,9,0,0,0,0,16,0,0,224,28,5,17,8,31,545,45,294,296,271,263,11,11,20,14,82,0,508,493,67,0,0,30
670,40,44,39,49,51,35,78,66,48,43,46,38,33,38,5,12,5,0,351,319,35,61,8,40,18,14,2,6,2,39,0,27,17,13,12,10,0,0,11,6,11,0,0,0,9,0,0,28,211,60,0,5,25,0,613,57,353,317,301,297,27,7,26,12,120,0,550,571,52,0,44,3
280,16,15,13,24,23,17,28,12,15,22,19,33,11,18,10,2,0,2,144,136,5,44,0,27,7,4,0,12,0,8,3,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,32,19,33,0,2,263,17,160,120,127,137,11,0,4,1,51,0,229,280,0,0,0,0
1295,70,83,68,70,101,116,99,85,65,60,94,96,90,77,51,41,14,15,651,644,14,73,15,41,47,35,9,34,10,46,0,30,0,6,0,19,0,0,18,0,18,0,1,0,0,15,0,0,550,45,142,126,0,1,1150,145,583,712,505,678,21,10,23,58,185,0,1110,1089,54,0,0,152
360,11,23,25,24,24,24,24,22,18,20,27,36,42,22,13,5,0,0,175,185,0,0,7,9,16,9,0,0,0,23,0,7,0,0,0,0,9,0,10,0,4,0,0,0,0,0,0,18,112,0,43,39,54,0,325,35,180,180,141,180,12,10,12,5,58,0,302,337,23,0,0,0
665,28,30,40,57,51,30,27,54,35,39,52,67,49,35,21,26,12,12,348,317,0,53,0,26,17,11,0,9,2,6,6,4,0,6,0,13,0,3,0,0,12,0,0,24,0,12,0,0,271,22,82,36,50,0,612,53,417,248,266,342,11,0,18,28,136,0,529,620,45,0,0,0
370,16,16,23,18,23,25,30,15,24,25,50,46,18,13,12,6,3,7,178,192,0,34,0,20,10,16,10,17,4,5,0,6,0,0,0,12,0,0,0,0,9,0,1,0,0,0,0,61,65,9,41,30,20,0,350,20,207,163,124,204,22,0,8,12,78,0,292,300,0,0,0,70
910,52,49,57,68,72,54,51,57,56,63,78,51,76,48,42,22,14,0,457,453,17,123,0,37,25,21,6,25,13,37,5,29,16,12,6,6,3,0,0,0,0,10,3,0,0,15,0,14,250,80,70,66,19,2,811,99,458,452,383,451,23,20,11,22,159,0,751,722,112,7,13,56
575,21,31,27,54,52,23,37,40,25,55,37,58,29,33,23,9,13,8,319,256,16,63,14,40,12,28,2,9,18,18,13,17,4,10,4,4,2,0,4,0,6,4,0,6,0,13,8,33,135,33,17,15,26,1,507,68,290,285,229,282,19,5,20,20,146,0,429,430,100,0,40,5
895,77,67,40,58,89,47,101,60,40,55,60,55,42,42,33,13,12,4,457,438,14,86,0,18,13,14,1,21,0,12,0,14,5,7,0,10,8,0,0,16,0,3,0,0,0,0,0,44,370,35,46,27,105,26,765,130,491,404,387,410,23,20,40,15,93,0,802,830,65,0,0,0
460,23,20,27,38,23,32,37,24,31,23,38,42,40,14,18,20,6,4,231,229,0,54,0,2,6,2,3,0,0,16,0,0,0,0,0,5,5,0,0,0,0,0,1,0,0,0,0,0,268,26,17,23,25,7,378,82,267,193,158,250,8,15,7,22,69,0,391,422,29,9,0,0
660,26,53,48,37,43,52,39,45,60,27,53,54,31,36,18,17,15,6,326,334,11,70,14,25,19,21,14,22,0,20,0,17,0,5,4,15,0,0,5,5,11,0,0,0,0,20,22,0,173,119,45,3,0,0,601,59,257,403,254,309,30,19,22,26,112,0,548,570,13,0,12,65
835,66,54,35,41,72,80,62,44,50,41,64,42,52,37,40,35,9,11,420,415,12,88,0,16,8,18,0,5,7,15,0,0,0,5,0,6,0,0,6,4,2,0,0,0,8,12,0,28,416,106,51,22,0,0,732,103,308,527,345,399,13,21,31,26,43,0,792,653,70,0,11,101
590,37,39,27,35,49,44,65,43,33,37,34,32,33,21,23,20,8,10,298,292,19,79,0,19,9,8,0,9,0,11,0,8,10,0,0,0,0,0,9,0,0,0,0,0,0,0,0,40,285,0,39,27,0,18,508,82,288,302,245,289,3,9,16,28,41,0,549,430,41,25,22,72
355,21,24,24,27,25,18,23,28,23,23,31,17,15,27,9,8,7,5,178,177,9,26,0,11,14,10,4,16,11,3,8,0,0,11,0,0,0,0,0,11,0,0,0,0,0,10,0,0,94,52,11,21,11,22,317,38,186,169,148,180,13,5,5,4,93,0,262,268,20,0,28,39
545,34,51,42,35,37,32,36,39,30,40,37,57,19,21,21,7,7,0,301,244,11,63,7,16,6,9,0,18,0,13,0,0,0,0,3,10,0,4,0,0,4,0,0,0,0,20,0,19,232,20,38,24,22,6,485,60,233,312,233,268,13,0,15,16,83,0,462,448,16,18,44,19
730,45,44,43,42,61,61,50,61,49,50,57,39,50,32,26,11,0,9,373,357,15,101,10,13,13,10,6,30,0,25,0,7,0,0,12,7,0,0,8,0,27,0,0,0,0,0,0,0,182,54,26,68,65,51,625,105,349,381,312,313,21,22,41,21,88,0,642,605,93,0,7,25
885,46,55,54,71,50,70,51,63,76,56,57,65,58,40,21,25,16,11,448,437,28,161,0,28,15,12,0,19,0,20,6,11,0,0,14,10,0,0,12,0,6,0,1,0,0,23,10,41,279,52,11,68,58,0,802,83,460,425,376,403,37,10,30,29,112,0,773,760,70,34,21,0
605,49,32,36,43,42,37,43,67,32,40,39,37,42,35,22,2,0,7,305,300,12,92,8,35,7,13,3,22,18,18,6,10,1,12,0,4,15,0,0,10,10,17,0,0,0,10,0,0,69,18,29,89,75,2,593,12,400,205,263,275,23,14,22,8,111,0,494,545,60,0,0,0
635,30,28,40,31,47,37,27,38,31,57,45,55,59,43,27,17,10,13,302,333,0,71,0,37,25,37,3,5,8,11,7,16,0,0,11,11,0,0,0,12,0,23,0,0,0,0,28,11,121,37,20,78,48,15,579,56,262,373,234,333,13,6,29,20,160,0,475,511,12,10,0,102
580,22,32,29,39,57,53,40,34,41,42,42,40,44,29,18,10,3,5,294,286,17,23,0,15,6,14,0,0,10,6,0,0,0,0,0,10,0,0,15,14,20,12,0,0,0,12,0,34,176,29,54,61,44,8,538,42,341,239,240,262,16,17,14,31,72,0,508,474,51,0,55,0
950,43,50,40,55,37,51,76,58,55,62,72,79,77,85,29,26,33,22,440,510,17,97,0,37,26,33,9,23,19,46,8,24,0,19,21,26,7,0,31,11,7,3,3,0,0,42,0,10,98,10,81,136,105,1,904,46,570,380,343,425,48,24,64,46,80,0,870,836,68,9,0,37
465,20,19,38,26,33,33,27,34,33,32,36,29,24,29,11,19,10,12,200,265,0,39,0,14,11,5,0,15,0,9,0,0,0,0,7,8,0,0,0,0,14,0,0,0,0,0,0,0,71,0,73,125,74,0,437,28,261,204,181,243,6,3,9,23,96,0,369,401,34,11,19,0
700,21,22,27,27,41,28,27,36,17,57,48,91,74,52,48,36,25,23,339,361,14,93,9,80,34,48,14,23,11,19,10,8,5,8,10,9,12,2,4,11,10,8,0,0,0,0,0,6,68,8,50,62,54,10,680,20,396,304,200,346,46,22,26,60,85,0,615,647,34,0,0,19
325,7,11,21,23,13,21,18,16,18,16,29,28,37,42,9,4,11,1,142,183,0,46,0,19,13,12,7,5,7,11,0,4,7,0,0,0,9,0,0,0,0,8,0,0,0,0,0,38,9,0,26,81,23,0,323,2,161,164,142,126,14,4,18,21,17,0,308,294,0,0,16,15
375,19,34,19,21,17,17,24,51,19,15,22,15,31,21,21,21,4,4,176,199,26,37,0,29,11,3,0,12,5,26,0,0,0,3,17,0,6,0,15,0,13,10,1,0,0,14,0,0,70,0,0,45,24,8,355,20,222,153,158,161,20,5,17,14,75,0,300,335,16,0,24,0
665,50,48,54,51,26,39,46,67,46,33,40,55,39,30,20,8,13,0,339,326,11,43,0,20,17,18,8,14,12,12,0,13,0,0,0,13,9,7,15,5,3,0,0,0,0,19,0,0,214,103,45,46,18,0,582,83,332,333,290,301,12,15,21,26,119,0,546,601,40,0,0,24
765,39,50,66,36,62,44,36,53,57,40,62,55,56,32,38,11,15,13,384,381,12,59,0,37,20,18,9,34,18,37,7,11,0,5,5,11,14,0,17,15,7,7,0,0,8,27,13,15,188,66,0,48,56,1,722,43,411,354,326,340,25,12,31,31,125,0,640,665,64,5,31,0
460,19,38,16,28,28,28,28,30,28,37,37,45,33,26,21,8,10,0,231,229,7,88,0,29,17,21,4,15,5,14,0,8,0,0,13,6,14,0,0,0,0,0,1,0,8,0,0,0,29,107,8,49,17,0,424,36,295,165,151,231,27,5,25,21,100,0,360,395,65,0,0,0
1565,74,95,103,133,126,117,102,94,128,118,110,80,85,68,50,56,22,4,767,798,0,71,0,38,23,9,7,16,13,11,5,11,6,11,0,5,8,0,8,0,29,4,2,0,13,38,44,85,473,142,213,115,125,40,1434,131,828,737,698,699,34,29,57,48,108,0,1457,1394,128,0,43,0
555,18,50,33,33,37,29,44,37,29,48,32,41,44,39,9,23,5,4,295,260,13,40,7,27,5,22,6,0,4,9,0,14,7,11,8,0,0,0,5,13,0,0,0,0,0,9,0,42,196,41,0,44,10,22,513,42,293,262,216,272,24,5,15,23,133,0,422,477,36,0,0,42
530,31,28,35,29,35,33,55,19,42,51,37,49,11,16,22,14,10,13,246,284,14,69,17,36,27,27,7,14,2,9,6,18,0,0,10,6,0,0,16,4,6,0,0,0,7,0,0,38,63,27,30,65,12,0,499,31,290,240,226,242,26,5,19,12,99,0,431,467,63,0,0,0
425,33,23,24,34,29,6,22,42,31,36,28,25,35,22,20,10,5,0,227,198,0,90,0,24,19,16,0,7,4,16,7,17,0,1,9,8,13,0,0,1,0,9,0,0,7,0,0,0,143,20,0,0,10,4,399,26,235,190,175,171,29,7,18,25,64,0,361,265,160,0,0,0
905,41,28,30,38,46,29,34,46,54,65,60,67,68,94,61,58,46,40,416,489,54,91,7,65,29,43,12,49,10,54,6,39,11,18,21,15,4,0,12,12,0,0,1,0,9,15,25,34,39,7,60,71,92,0,873,32,483,422,260,405,54,21,78,87,50,0,855,796,61,0,18,30
495,26,25,29,44,33,32,32,36,28,36,29,46,35,23,15,7,5,14,269,226,30,11,8,25,13,8,0,7,0,0,12,0,0,6,0,12,0,0,18,0,13,0,0,0,0,0,20,20,74,0,119,44,47,8,426,69,215,280,214,234,5,8,13,21,109,0,386,333,48,0,0,114
810,38,50,67,68,60,47,41,57,67,68,78,47,36,37,18,16,12,3,401,409,18,69,6,33,16,27,12,6,4,30,0,8,4,6,20,8,0,0,6,0,0,18,0,0,0,9,0,0,207,67,61,61,101,13,763,47,530,280,363,358,17,8,31,33,132,0,678,744,55,0,11,0
1180,51,57,74,98,122,60,56,54,61,87,121,89,59,65,47,40,14,25,590,590,29,123,0,48,19,33,0,35,39,28,14,25,0,24,5,32,9,0,42,0,7,0,0,0,0,16,9,9,236,51,105,140,93,9,1103,77,635,545,479,567,42,15,32,45,252,0,928,1035,83,10,13,39
675,27,25,37,41,47,20,40,30,49,40,59,59,49,29,50,32,20,21,319,356,15,83,0,63,11,47,26,38,14,65,0,25,0,7,27,15,5,14,10,6,11,0,4,11,10,0,0,0,57,20,36,22,33,0,662,13,341,334,230,357,21,10,28,29,69,0,606,537,19,15,0,104
1730,153,156,137,113,99,126,162,157,163,137,130,86,46,27,22,11,5,0,875,855,14,114,16,70,25,31,7,16,17,26,18,24,8,23,12,15,7,0,19,8,18,14,0,0,0,27,25,64,305,61,333,271,106,36,1613,117,948,782,757,775,93,31,53,21,103,0,1627,1445,233,11,41,0
2035,129,148,118,105,71,80,117,145,173,146,158,107,61,62,56,75,92,192,898,1137,20,189,11,109,50,58,14,64,26,96,0,62,10,23,34,26,3,2,14,7,17,10,1,0,10,53,37,29,163,25,399,278,185,10,1693,342,940,1095,685,894,69,26,94,267,6,0,2029,1498,162,0,27,348
395,23,43,30,27,7,8,22,44,29,29,32,27,33,17,5,12,7,0,180,215,0,65,0,14,5,12,8,15,8,4,0,5,0,2,3,0,0,0,3,0,6,0,0,6,0,13,0,0,14,5,114,18,64,11,380,15,194,201,150,211,13,2,9,10,0,0,395,323,23,0,17,32
1635,74,118,114,153,101,62,81,109,149,144,133,132,79,57,56,32,23,18,829,806,22,142,22,77,35,60,18,20,32,73,23,65,4,33,17,17,25,6,10,14,19,7,1,21,0,0,38,58,184,74,253,125,135,5,1528,107,838,797,693,757,41,24,56,64,106,0,1529,1419,74,9,33,100
1125,48,65,105,85,53,37,43,73,94,109,83,79,70,61,60,32,16,12,540,585,0,100,7,35,16,26,4,14,0,24,4,30,0,31,19,4,0,0,15,5,0,3,7,6,6,11,20,19,97,40,227,104,202,49,1064,61,480,645,414,575,33,24,42,37,85,0,1040,975,102,0,24,24
825,43,52,78,73,52,19,47,78,70,60,75,50,32,31,24,16,9,16,421,404,10,83,0,34,6,27,3,12,14,13,0,15,4,20,0,0,0,0,13,0,11,0,0,0,0,28,10,0,257,90,73,102,0,0,778,47,485,340,356,384,26,8,22,29,44,0,781,690,125,10,0,0
485,25,27,25,30,24,19,29,30,53,39,48,27,34,28,20,9,5,13,229,256,5,29,18,29,22,13,2,6,0,14,7,9,0,7,7,14,4,0,6,4,6,9,5,0,0,15,35,0,36,27,84,30,42,0,459,26,275,210,186,205,24,12,41,17,0,0,485,440,32,13,0,0
910,41,53,56,73,80,59,31,56,70,87,66,61,50,42,38,26,7,14,440,470,29,82,11,18,21,18,7,10,9,19,9,9,0,0,0,12,6,0,10,0,0,8,0,0,0,0,24,19,244,66,134,36,109,0,830,80,449,461,377,455,21,12,15,30,107,0,803,770,109,10,21,0
850,24,40,52,84,67,53,48,39,53,62,72,84,56,42,16,18,22,18,431,419,11,78,10,29,15,29,2,6,0,28,7,24,2,14,8,12,10,0,0,17,0,0,2,0,0,0,0,37,167,8,129,110,94,1,794,56,460,390,346,434,13,8,21,28,128,0,722,704,133,0,13,0
685,31,48,39,68,45,39,56,49,32,41,40,36,41,43,22,29,8,18,312,373,11,74,0,16,8,12,6,22,4,5,0,6,0,0,0,0,0,0,8,3,0,0,0,0,0,11,12,34,208,11,28,71,107,28,641,44,389,296,305,285,9,8,42,36,27,0,658,637,33,15,0,0
835,33,44,51,60,71,59,65,41,55,68,64,68,52,41,30,22,11,0,409,426,36,68,18,22,35,8,8,0,24,16,6,12,14,21,0,10,0,0,8,5,6,0,0,0,0,0,18,0,297,54,44,37,68,0,754,81,421,414,337,397,26,26,16,33,20,0,815,625,132,0,11,67
505,28,26,35,43,32,23,29,31,20,36,42,48,36,34,21,12,3,6,262,243,0,88,0,14,7,25,0,8,7,13,10,9,0,8,0,5,0,0,7,0,0,4,0,0,0,14,0,10,196,0,51,0,6,23,457,48,265,240,190,242,27,5,14,27,30,0,475,437,54,0,14,0
865,62,55,64,61,50,55,43,61,47,52,68,85,66,44,24,15,9,4,446,419,45,78,6,67,14,28,5,8,27,41,0,15,4,14,5,27,0,0,6,14,5,11,0,0,10,28,33,53,146,89,9,64,0,13,792,73,485,380,360,389,52,5,26,33,205,0,660,722,91,11,25,16
675,42,47,57,52,39,51,48,49,57,34,37,37,33,31,31,11,16,3,363,312,34,84,0,18,12,26,3,7,9,7,0,16,4,0,0,4,0,0,4,11,0,0,0,0,0,0,0,20,266,117,23,0,0,10,604,71,290,385,273,323,20,14,18,27,84,0,591,452,205,0,18,0
1355,97,81,69,91,97,127,128,110,74,92,104,67,79,48,40,31,10,10,690,665,35,164,0,42,21,31,15,38,9,36,0,14,0,8,0,4,13,9,0,0,0,11,0,0,0,35,18,13,532,102,17,106,30,52,1224,131,784,571,566,652,37,19,39,42,164,0,1191,1116,197,15,27,0
265,14,12,8,13,20,17,17,15,19,14,25,21,20,20,7,6,0,17,132,133,0,10,0,12,0,27,17,5,0,28,0,17,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,103,32,0,0,0,0,251,14,161,104,91,132,7,5,10,20,42,0,223,240,12,0,0,13
905,52,56,61,73,79,70,82,60,63,52,60,61,44,39,18,18,13,4,445,460,24,101,0,27,26,25,10,18,0,20,7,0,0,0,0,0,12,15,0,9,0,11,0,0,0,23,0,0,405,60,19,47,35,11,800,105,441,464,384,407,39,16,21,38,116,0,789,747,45,0,11,102
465,30,28,30,27,25,47,33,20,31,39,27,43,32,17,22,6,0,8,236,229,30,22,0,21,24,18,0,8,0,0,0,0,0,0,0,16,0,0,3,7,5,0,0,0,0,11,0,0,247,31,0,11,11,0,405,60,229,236,185,249,5,5,6,15,38,0,427,432,33,0,0,0
850,42,62,56,67,64,48,65,82,69,60,48,33,51,52,23,21,7,0,404,446,16,117,0,33,2,26,0,24,7,20,0,12,0,0,0,10,0,0,12,0,33,0,0,0,0,48,0,14,367,71,6,17,15,0,753,97,389,461,354,363,38,21,44,30,89,0,761,676,117,15,42,0
685,52,49,49,38,44,54,70,55,54,41,39,26,50,28,15,17,4,0,361,324,11,21,0,4,5,3,0,5,7,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,19,402,114,0,0,0,34,604,81,314,371,283,356,18,3,9,16,30,0,655,576,34,20,55,0
775,58,47,52,51,57,54,39,72,51,67,49,35,38,37,16,20,16,16,388,387,22,87,0,29,17,26,20,16,0,20,0,0,15,3,0,7,0,0,5,9,5,9,0,0,0,33,19,0,315,51,0,27,13,27,700,75,374,401,313,376,25,17,22,22,86,0,689,506,124,0,31,114
750,49,54,40,70,53,39,70,75,42,44,44,42,39,37,17,16,10,9,371,379,0,88,7,22,9,30,0,14,11,19,0,0,8,0,2,7,9,0,0,7,0,0,0,0,0,23,58,44,268,81,0,0,0,43,623,127,301,449,321,355,10,10,31,23,77,0,673,550,132,25,34,9
640,56,43,31,34,52,57,54,43,31,35,62,41,37,27,16,8,13,0,321,319,12,60,0,31,19,5,5,7,8,12,0,6,0,0,13,8,0,0,0,6,0,0,4,0,0,0,16,0,307,101,10,10,0,0,531,109,290,350,253,296,30,17,18,26,53,0,587,518,55,0,19,48
1445,104,81,97,125,112,79,137,128,98,80,85,73,88,55,39,27,21,16,694,751,14,92,0,35,30,32,30,24,12,40,8,16,0,16,0,10,6,0,26,0,12,0,2,0,24,0,13,0,713,121,49,79,30,11,1267,178,619,826,618,732,9,21,21,44,127,0,1318,1053,187,0,80,125
