"population","a0_4","a5_9","a10_14","a15_19","a20_24","a25_29","a30_34","a35_39","a40_44","a45_49","a50_54","a55_59","a60_64","a65_69","a70_74","a75_79","a80_84","a85_","f","m","naao","onao_Canadian","onao","eo_bio_English","eo_bio_Irish","eo_bio_Scottish","eo_obio","eo_fo","eo_weo_Dutch","eo_weo_German","eo_oweo","eo_neo","eo_eeo_Hungarian","eo_eeo_Polish","eo_eeo_Russian","eo_eeo_Ukrainian","eo_oeeo","eo_seo_Greek","eo_seo_Italian","eo_seo_Portuguese","eo_seo_Spanish","eo_oseo","eo_oeo","co_Jamaican","oco","lcsao","ao","ao_wcameo","ao_sao_ei","ao_osao","ao_esao_Chinese","ao_esao_Filipino","ao_oesao","oo","official_lang","no.official_lang","work.official_lang","work.no.official_lang","no.married","married","living.common.law","separated","divorced","widowed","single.detached.house","apartment","other.attached","non.movers","nonmigrants.movers","interprovincial.movers","external.movers","other.movers"
1090,65,59,89,84,73,79,85,85,75,75,60,55,72,50,31,26,16,11,562,528,10,105,0,30,8,18,1,16,7,27,0,1,11,6,13,13,7,2,8,7,2,3,3,0,0,10,12,17,400,73,180,42,51,7,975,115,470,620,455,563,10,9,8,45,274,417,399,795,75,15,26,179
1475,94,96,96,110,120,121,120,101,96,96,91,76,65,50,50,40,33,20,757,718,18,88,1,25,8,6,6,1,9,14,5,14,1,15,7,6,7,3,8,4,7,5,2,0,2,22,14,41,515,92,368,51,96,14,1210,265,545,930,616,740,15,15,29,60,401,613,461,1190,164,11,50,60
865,43,45,55,73,70,65,65,64,46,55,55,48,45,40,34,23,21,18,437,428,5,42,1,22,17,17,4,11,6,19,1,12,5,4,2,9,5,1,10,3,1,6,1,0,2,25,15,36,228,49,206,37,56,7,740,125,381,484,355,427,18,5,15,45,235,404,226,710,69,4,25,57
940,49,59,42,61,82,78,65,61,50,65,66,61,51,51,31,30,20,18,470,470,14,82,3,41,4,10,11,2,5,31,3,6,5,10,5,7,9,2,13,2,1,8,5,0,1,10,10,41,231,48,217,46,51,6,805,135,420,520,376,460,22,20,21,41,260,453,227,740,126,3,31,40
825,54,59,48,60,59,55,65,45,55,60,45,45,49,45,26,23,20,12,418,407,15,40,5,23,4,7,3,4,6,11,0,1,1,4,2,8,2,0,7,1,4,9,1,1,0,10,19,27,263,44,218,40,37,8,670,155,290,535,335,424,8,10,14,34,223,365,237,699,82,3,25,16
535,47,25,26,34,64,38,41,35,40,40,20,35,25,20,14,15,10,6,263,272,2,47,0,1,2,2,3,1,4,3,0,0,0,1,0,1,3,0,2,0,0,2,0,0,0,7,6,12,237,42,105,16,28,8,425,110,125,410,230,265,3,5,9,23,108,184,243,345,42,2,34,112
420,25,25,24,35,30,26,34,41,37,22,17,22,21,16,21,7,12,5,222,198,3,9,0,8,3,1,3,3,1,5,0,0,1,6,3,2,3,2,3,0,0,3,1,0,1,5,8,14,158,36,95,15,27,1,330,90,190,230,161,225,1,4,14,15,108,179,133,380,19,0,16,5
1995,115,160,143,155,189,164,139,155,134,105,100,89,100,80,61,60,31,15,1038,957,10,96,0,43,12,16,12,3,13,14,8,5,3,10,10,13,18,2,16,5,14,11,3,1,2,26,70,68,641,109,526,99,101,15,1705,290,745,1250,920,940,17,33,30,55,487,917,591,1504,246,35,110,100
760,50,54,55,50,65,52,60,56,45,50,34,41,35,44,25,20,9,15,393,367,10,21,0,18,3,6,1,1,3,3,2,2,2,4,2,9,3,0,5,2,0,2,1,2,1,5,6,23,291,67,164,35,55,11,630,130,240,520,316,380,12,12,10,30,179,300,281,575,85,10,45,45
510,39,34,29,34,41,34,40,39,20,29,34,29,29,17,15,20,15,12,250,260,1,25,0,17,3,1,4,0,3,3,0,6,2,0,1,8,1,1,2,3,5,1,0,1,0,2,5,18,181,34,108,43,21,10,430,80,175,335,206,255,5,10,10,24,120,207,183,439,40,0,24,7
860,49,64,59,62,70,60,59,80,54,58,44,44,32,40,39,25,11,10,438,422,9,48,0,31,6,2,5,0,6,9,1,7,2,7,4,4,3,1,8,9,3,4,2,0,1,11,22,30,257,42,214,52,54,6,745,115,375,485,371,421,12,16,15,25,249,382,229,690,117,1,30,22
1720,84,105,101,101,82,96,131,116,123,128,106,101,96,101,96,69,45,39,793,927,25,180,6,107,36,37,11,16,27,69,3,17,11,23,8,20,10,6,26,15,6,17,7,2,2,24,26,42,348,74,337,89,88,5,1600,120,845,875,635,710,110,39,121,105,555,800,365,1485,159,10,24,42
490,20,26,27,41,31,32,27,27,45,36,46,31,31,20,17,15,8,10,235,255,7,28,2,38,16,22,12,7,13,18,2,11,2,4,3,9,2,5,3,3,0,4,0,0,0,13,10,13,99,9,85,23,26,1,465,25,320,170,200,193,23,20,30,24,127,187,176,405,28,5,8,44
275,5,16,32,21,9,11,15,11,21,31,11,20,32,21,12,5,0,2,138,137,1,29,2,23,12,10,0,8,5,4,1,1,0,4,1,7,3,1,3,0,0,0,0,0,0,3,11,10,22,6,74,17,17,0,265,10,115,160,108,148,11,2,2,4,70,89,116,258,0,1,3,13
640,35,57,41,44,46,35,35,45,45,39,35,39,40,40,21,21,12,10,318,322,8,87,1,33,15,22,9,5,12,17,3,6,4,3,7,2,8,1,16,2,4,5,1,0,3,10,4,17,142,34,103,29,25,2,605,35,285,355,295,270,30,10,20,15,193,270,177,583,24,4,10,19
460,21,35,25,41,40,15,21,45,40,30,40,30,21,20,15,10,5,6,250,210,9,61,0,27,7,15,3,2,9,18,0,8,0,10,0,10,2,0,3,3,3,1,5,0,0,3,4,10,108,7,83,19,24,6,415,45,240,220,204,210,10,9,12,15,124,158,178,334,33,4,19,70
480,35,20,25,40,40,32,30,35,30,25,25,35,30,35,15,10,10,8,237,243,6,33,1,26,14,14,1,4,8,11,0,0,0,2,1,1,6,0,3,0,1,1,1,0,0,9,3,7,193,34,60,25,14,1,425,55,255,225,200,225,10,10,10,25,111,168,201,438,37,0,1,4
605,26,40,55,50,49,30,35,31,55,31,50,45,20,28,15,25,10,10,302,303,10,56,0,30,13,15,11,8,7,15,5,12,3,6,2,8,2,2,7,0,5,3,1,1,0,3,19,16,166,24,99,28,27,1,557,48,340,265,285,255,20,5,15,25,159,261,185,500,35,3,14,53
595,42,25,31,60,44,38,45,30,35,44,44,45,30,25,20,15,11,11,290,305,6,28,0,23,11,16,5,4,8,8,2,5,7,4,6,10,7,5,4,4,4,4,1,0,0,6,5,47,149,31,117,33,33,2,530,65,225,370,250,300,7,5,15,18,158,257,180,433,45,3,41,73
1365,71,78,80,80,80,121,120,113,105,80,105,74,69,66,55,33,20,15,685,680,19,159,2,61,27,36,20,15,11,33,4,16,4,9,9,13,13,6,17,3,10,8,5,1,5,30,18,37,288,32,287,69,87,11,1245,120,725,640,552,605,70,39,41,58,413,629,323,1063,126,21,36,119
1745,105,125,120,90,75,125,125,120,130,115,95,95,80,90,85,66,50,54,840,905,24,111,2,67,22,23,9,25,10,25,6,21,5,10,7,12,21,3,33,6,14,7,3,2,2,47,45,86,468,81,339,117,85,7,1575,170,800,945,685,736,57,45,105,117,474,786,485,1509,159,10,41,26
195,10,15,15,10,15,15,15,10,10,10,11,10,10,14,10,10,0,5,90,105,0,3,0,4,1,2,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,2,99,20,31,10,14,1,160,35,65,130,85,95,0,5,0,10,33,82,80,180,10,0,0,5
795,51,56,66,61,65,51,56,61,67,35,56,35,35,31,29,29,6,5,403,392,1,59,0,18,3,9,6,0,2,7,4,3,0,7,1,5,4,2,4,3,2,1,1,1,0,7,37,25,281,48,187,23,34,10,685,110,270,525,350,370,7,9,20,39,166,301,328,565,140,1,15,74
710,39,51,48,49,54,49,44,44,39,54,44,35,39,34,34,24,18,11,352,358,5,36,1,24,5,5,1,3,3,14,1,3,2,7,1,1,9,3,6,2,4,4,1,0,0,10,22,28,198,40,176,31,63,1,595,115,270,440,300,350,10,10,15,25,195,326,189,565,85,9,13,38
685,45,36,60,72,56,44,48,46,41,44,36,26,34,26,26,20,16,9,357,328,12,60,0,35,6,10,4,5,5,8,1,7,0,8,3,3,7,4,5,3,2,7,1,0,0,8,12,52,165,30,143,36,37,6,630,55,290,395,330,275,15,10,25,30,187,309,189,595,30,1,34,25
465,35,49,30,38,26,44,28,20,25,30,35,25,12,17,17,16,9,9,222,243,8,25,0,11,10,4,5,3,1,6,0,2,3,4,2,2,2,1,8,0,0,4,0,0,0,10,13,11,143,23,111,27,24,2,385,80,135,330,226,200,5,5,10,19,110,213,142,324,70,2,24,45
535,36,36,46,31,28,45,40,46,31,26,31,26,41,21,15,15,14,7,275,260,1,35,0,11,5,5,4,0,3,6,1,2,1,2,2,2,3,2,2,3,2,0,0,0,0,7,9,12,181,38,143,18,31,4,425,110,180,355,216,275,7,2,15,20,133,239,163,405,48,4,23,55
1050,80,69,85,70,64,70,75,89,65,54,55,50,55,55,40,35,21,18,535,515,20,126,0,23,9,16,6,8,10,13,5,13,5,3,6,16,9,3,13,0,5,7,1,1,2,11,20,29,253,42,268,39,60,8,890,160,335,715,450,508,18,19,26,29,298,462,290,814,85,8,34,109
1035,72,84,74,55,70,70,90,95,65,70,50,50,65,40,35,28,13,9,522,513,17,50,0,19,10,7,3,6,2,6,0,4,1,7,5,10,6,1,7,9,1,7,3,2,1,9,10,27,412,65,226,34,54,14,855,180,420,615,427,505,20,18,25,40,245,456,334,895,95,1,30,14
655,45,48,35,55,46,41,45,46,56,46,35,34,41,25,25,15,8,9,320,335,3,22,0,13,7,4,1,5,3,5,0,8,1,1,3,4,3,1,2,1,0,4,6,1,1,2,6,15,281,54,128,18,41,11,540,115,275,380,265,309,7,20,24,30,130,267,258,485,110,4,6,50
690,45,47,50,65,40,39,45,52,55,64,45,31,40,25,20,8,9,10,332,358,24,127,2,23,21,26,12,12,17,32,2,16,10,5,5,9,4,3,4,5,4,2,1,1,1,17,20,21,52,52,97,22,26,15,645,45,325,365,310,285,40,14,25,16,153,213,324,560,95,12,10,13
1310,80,63,40,36,65,107,156,138,109,89,84,100,85,50,50,30,15,13,630,680,18,175,2,59,36,46,13,14,10,56,7,20,6,11,11,26,14,0,21,10,13,19,11,0,0,13,38,25,299,42,163,65,61,6,1265,45,750,560,490,490,115,45,125,45,278,568,464,1019,125,24,18,124
1180,74,64,55,90,95,80,80,74,66,80,80,96,60,51,60,30,25,20,555,625,24,130,0,53,30,42,15,16,4,32,5,20,4,8,8,17,2,3,6,4,9,1,3,0,0,26,17,18,285,62,153,137,36,10,1120,60,650,530,460,515,60,20,55,70,270,504,406,1056,70,4,30,20
735,41,41,36,47,67,67,36,41,62,53,52,51,41,40,21,21,10,8,370,365,10,100,4,34,12,27,6,12,7,30,0,12,1,7,3,0,3,0,14,4,7,4,1,0,0,7,17,15,229,36,91,17,20,5,671,64,415,320,320,320,25,15,20,35,176,295,264,654,58,1,13,9
985,50,54,55,90,85,65,75,45,75,71,80,55,45,45,35,29,16,15,487,498,20,77,2,65,10,32,8,8,14,39,4,12,2,6,14,9,5,0,9,6,5,6,1,0,3,10,17,24,282,42,165,40,36,12,920,65,500,485,440,410,25,30,30,50,274,413,298,859,50,4,15,57
350,14,24,24,29,29,18,14,24,29,34,24,19,10,14,14,15,10,5,183,167,1,15,0,23,8,8,2,1,1,10,0,4,0,13,3,8,1,6,6,3,1,1,0,0,0,10,0,7,116,20,44,10,28,0,325,25,135,215,145,160,14,5,11,15,73,123,154,300,15,1,3,31
530,24,30,50,45,40,28,36,45,45,35,25,30,26,30,20,9,10,2,263,267,1,49,2,23,14,5,5,7,8,25,0,6,2,1,6,0,3,1,2,0,0,1,0,0,0,10,4,13,176,48,76,21,18,3,465,65,215,315,231,245,10,10,15,19,108,189,233,460,25,7,33,5
1295,66,60,71,86,93,88,93,81,91,81,111,85,71,96,50,35,25,12,625,670,25,143,4,105,26,49,25,17,10,55,3,22,7,16,18,19,8,2,15,4,1,5,5,0,2,13,8,36,288,16,217,57,58,16,1230,65,720,575,555,480,85,40,70,65,351,545,399,1119,75,2,16,83
875,42,56,56,76,74,41,62,66,65,59,60,61,41,50,25,25,6,10,440,435,15,134,0,25,20,19,5,11,9,12,1,9,7,4,1,8,8,2,15,1,1,6,2,0,0,9,9,17,213,45,161,37,57,12,805,70,410,465,385,385,25,15,30,35,225,382,268,610,130,9,19,107
770,50,60,34,36,61,61,62,62,41,41,56,40,62,36,24,22,10,12,375,395,10,53,0,30,15,22,9,10,7,15,6,8,4,13,1,8,2,0,13,10,0,0,1,0,4,16,5,10,290,39,109,26,29,5,690,80,395,375,325,340,30,15,25,35,173,303,294,703,40,10,10,7
590,26,41,31,62,45,36,45,31,46,41,41,31,41,26,26,10,7,4,287,303,10,22,0,13,9,11,3,5,2,29,1,7,0,5,4,9,9,0,6,1,1,3,6,0,0,0,10,27,199,25,119,21,32,1,520,70,245,345,250,285,20,5,10,20,124,248,218,440,55,5,16,74
905,45,51,74,85,70,50,50,65,70,85,61,55,40,36,22,15,16,15,462,443,14,91,0,61,16,17,9,12,8,17,3,2,8,3,6,6,3,5,15,4,6,3,0,0,1,8,7,26,201,42,199,45,60,7,830,75,470,435,405,390,37,12,31,30,250,418,237,813,50,1,20,21
795,40,54,59,49,49,49,45,64,44,43,54,54,49,44,35,20,25,18,415,380,4,79,0,34,15,34,9,6,18,18,3,10,0,8,6,10,3,1,7,9,4,1,0,0,0,3,10,16,274,51,118,23,20,1,711,84,420,375,320,365,12,14,40,44,214,306,275,699,70,1,15,10
805,35,36,40,44,65,45,35,50,50,51,56,55,55,50,50,41,22,25,382,423,13,83,2,41,23,35,6,12,7,39,0,15,4,10,4,15,8,5,16,4,3,4,6,0,0,13,15,14,203,33,105,34,28,5,775,30,425,380,295,340,31,24,55,60,211,294,300,700,80,2,5,18
580,37,55,57,55,20,25,40,46,40,40,31,31,20,25,20,17,10,11,280,300,8,56,1,24,14,13,7,7,2,19,0,3,6,5,9,6,8,2,7,3,1,13,2,0,0,13,14,62,62,44,87,33,48,1,540,40,255,325,280,210,20,20,30,20,132,231,217,491,62,1,18,8
965,50,41,55,50,50,54,88,70,65,74,85,88,55,54,40,15,20,11,475,490,18,83,0,53,19,25,10,19,8,29,7,6,4,10,4,11,10,5,7,10,6,4,7,0,1,28,26,31,247,38,147,52,35,5,900,65,490,475,360,420,45,25,65,50,205,411,349,785,60,6,14,100
725,49,44,38,54,63,64,64,54,44,39,42,30,40,39,25,11,10,15,350,375,10,24,0,21,3,5,2,3,4,2,0,5,2,5,0,3,5,0,4,5,2,3,2,0,0,6,10,17,311,46,152,26,37,10,620,105,300,425,295,365,3,12,25,25,153,279,293,595,85,3,23,19
780,63,45,60,54,53,45,55,50,65,70,40,40,30,35,19,30,15,11,380,400,3,76,2,40,17,25,3,12,4,11,0,9,0,18,1,5,4,1,17,7,1,11,1,0,1,11,9,13,263,47,97,23,39,9,700,80,405,375,320,350,35,15,20,40,170,299,311,675,28,7,25,45
595,31,46,20,46,46,41,36,36,41,25,51,43,51,46,15,7,5,9,283,312,10,26,2,23,12,21,7,11,12,20,1,7,0,3,3,4,7,1,17,1,3,2,0,0,1,16,8,8,219,15,80,25,22,8,550,45,315,280,230,295,30,5,15,20,129,251,215,489,29,6,9,62
1170,58,70,77,85,74,71,82,96,72,79,96,81,57,61,35,33,31,12,577,593,15,116,3,81,28,34,14,16,19,38,2,20,10,14,6,11,6,5,16,5,7,6,2,2,0,10,12,27,270,73,170,58,61,13,1100,70,650,520,470,545,45,25,40,45,357,511,302,1082,35,8,27,18
870,44,49,69,64,64,49,44,49,54,59,74,64,49,49,29,25,12,23,425,445,12,127,5,38,14,29,7,11,6,30,1,10,4,14,6,12,6,6,9,5,1,1,5,0,0,6,8,16,245,48,126,32,27,3,795,75,470,400,365,405,25,10,30,35,247,345,278,790,40,1,9,30
535,16,26,25,42,42,20,16,20,30,47,47,73,36,42,25,10,10,8,262,273,0,106,0,48,16,26,7,11,3,24,3,9,6,10,4,8,8,0,18,11,2,6,1,0,0,7,7,11,47,29,58,29,19,1,515,20,335,200,175,295,25,5,15,20,161,144,230,470,44,2,13,6
420,14,15,29,40,30,15,15,15,20,30,45,45,30,30,20,15,10,2,220,200,1,81,1,45,14,15,9,5,6,20,2,7,1,13,4,6,6,1,15,5,2,5,2,0,0,3,3,10,25,10,59,25,19,0,415,5,255,165,165,215,20,5,5,10,148,139,133,409,10,0,1,0
670,25,20,33,39,53,46,36,36,56,51,45,60,56,37,32,20,13,12,347,323,9,87,2,52,13,20,12,7,12,36,1,12,5,5,3,8,17,3,6,2,1,6,3,0,1,12,16,21,84,14,126,31,41,2,640,30,395,275,250,325,35,10,25,25,211,282,177,599,29,2,11,29
550,25,26,31,35,40,14,24,24,25,46,55,44,40,45,35,19,10,12,285,265,6,79,1,63,14,20,6,4,6,24,1,11,4,8,6,18,3,2,9,2,1,12,5,0,1,13,9,13,44,9,101,31,23,1,540,10,255,295,200,280,29,6,15,20,176,204,170,439,37,1,9,64
430,15,25,15,29,29,25,20,30,25,30,40,45,30,30,20,10,6,6,208,222,7,78,0,42,18,14,0,5,2,23,3,6,4,3,7,5,5,2,7,0,4,4,0,0,0,8,4,9,64,5,64,19,16,2,420,10,270,160,145,227,20,4,14,20,123,180,127,381,11,3,3,32
445,15,30,29,35,39,15,20,31,26,29,43,39,23,30,20,7,10,4,220,225,8,64,0,46,7,17,5,5,2,18,0,5,3,5,3,9,6,0,12,2,0,0,0,0,1,15,1,11,98,3,55,23,19,2,420,25,235,210,185,205,15,5,15,20,117,180,148,350,26,1,4,64
580,19,35,47,53,35,30,30,35,40,45,66,40,35,25,20,11,5,9,295,285,13,96,1,43,21,24,9,8,15,24,3,15,1,4,17,15,0,1,4,6,1,3,0,1,2,3,5,11,140,2,60,17,14,1,550,30,365,215,230,275,25,10,20,20,135,178,267,550,24,0,2,4
450,21,23,29,24,39,29,20,24,44,34,29,39,15,29,20,15,10,6,235,215,13,82,0,19,17,28,0,7,6,13,5,4,0,1,0,13,6,3,11,1,0,9,0,0,0,4,3,9,82,25,53,17,16,3,430,20,225,225,180,210,26,10,9,15,99,139,212,309,40,6,12,83
485,25,40,30,39,29,24,30,34,20,39,28,34,29,35,14,15,12,8,245,240,6,54,0,32,15,12,3,6,5,16,0,6,1,5,4,8,3,0,0,6,0,2,1,0,0,0,12,10,134,3,87,34,14,6,455,30,175,310,200,225,10,5,26,19,129,181,175,420,15,1,8,41
690,37,44,56,50,46,37,28,40,60,45,45,64,41,35,20,16,18,8,340,350,10,92,1,28,17,22,11,8,8,23,3,13,0,6,6,7,3,1,11,2,7,2,1,0,3,10,4,16,145,23,124,40,41,2,650,40,270,420,285,299,29,15,30,32,191,291,208,528,70,4,21,67
675,34,30,40,39,53,56,50,46,56,46,59,55,36,29,15,10,9,12,345,330,2,75,1,29,13,19,12,2,8,22,0,8,2,11,1,10,6,2,13,7,7,2,2,1,0,6,6,16,141,9,165,36,36,5,640,35,325,350,255,320,54,10,21,15,209,269,197,509,75,5,12,74
495,10,18,28,33,42,26,30,23,35,35,38,57,35,33,24,14,10,4,250,245,14,65,0,52,24,25,3,7,6,32,4,13,0,11,11,4,4,7,23,0,3,2,1,2,0,2,2,8,27,14,74,18,31,6,485,10,383,112,179,275,15,1,15,10,135,106,254,467,23,0,0,5
505,14,26,32,35,40,15,27,29,41,40,57,40,24,35,20,15,6,9,245,260,7,93,0,41,15,30,11,6,12,25,0,14,2,6,7,15,9,2,21,4,6,1,0,0,1,28,4,8,47,4,45,22,18,1,500,5,355,150,185,255,25,10,15,15,150,126,229,464,39,0,0,2
560,30,32,28,45,48,30,30,30,39,40,59,44,30,25,16,15,8,11,277,283,18,50,0,49,20,29,8,11,5,23,2,13,6,9,6,19,5,0,4,7,2,1,1,1,1,9,4,12,108,9,72,30,24,2,540,20,325,235,225,265,25,7,15,23,153,189,218,415,103,4,10,28
485,19,32,33,31,38,19,24,20,43,48,38,43,33,24,14,10,10,6,242,243,10,88,1,58,27,20,3,13,4,20,2,13,3,8,4,9,0,0,13,1,1,0,1,0,1,19,4,14,25,7,76,22,16,2,480,5,285,200,175,230,40,5,20,15,145,113,227,435,10,0,2,38
525,27,25,41,41,31,24,25,36,37,46,41,36,36,25,21,15,10,8,275,250,1,20,0,20,5,17,3,1,6,13,0,8,2,2,9,13,0,1,15,3,4,7,0,0,0,6,4,52,144,31,76,42,20,0,485,40,220,305,205,265,10,15,15,15,121,214,190,370,80,1,29,45
515,22,23,42,47,31,25,36,36,56,41,41,34,26,25,12,11,5,2,253,262,0,15,0,13,11,13,4,9,2,12,0,6,3,5,3,5,9,1,4,2,1,1,1,1,0,10,14,13,135,28,102,58,26,8,495,20,245,270,210,247,10,10,20,18,109,236,170,391,56,9,33,26
730,44,49,54,53,53,30,39,49,59,49,49,54,35,49,25,20,11,8,360,370,9,90,0,50,13,14,4,11,14,28,1,5,6,10,5,6,9,2,18,4,6,17,1,0,3,24,14,20,139,32,115,32,27,1,705,25,405,325,310,340,20,10,30,20,205,269,256,640,31,6,9,44
615,25,40,45,54,38,40,40,30,40,55,48,35,35,30,35,15,5,5,305,310,2,63,0,24,15,13,6,4,8,16,8,7,1,5,3,4,3,1,6,5,5,6,1,0,0,10,1,28,165,6,129,32,37,1,560,55,285,330,260,290,22,14,15,14,158,257,200,491,51,4,42,27
620,28,35,40,50,50,24,40,35,40,52,35,55,35,26,34,20,15,6,320,300,15,85,1,28,16,23,12,11,5,19,0,10,3,18,10,11,4,1,9,3,1,4,4,1,1,1,3,6,172,36,68,16,17,6,590,30,385,235,240,285,35,10,25,25,143,213,264,600,10,1,4,5
325,16,10,15,26,26,11,21,16,14,16,30,21,26,36,15,15,3,8,173,152,13,53,0,33,14,10,2,6,2,15,0,6,4,4,4,8,1,0,11,3,1,2,3,1,0,10,2,6,11,7,65,8,18,2,315,10,140,185,125,139,20,1,25,15,90,113,122,220,63,2,3,37
575,20,25,39,34,44,29,29,25,34,40,53,49,44,29,25,20,15,21,307,268,12,84,0,48,20,33,13,15,2,32,1,24,0,9,4,5,4,1,28,9,5,1,0,0,0,12,8,15,66,15,65,31,12,1,570,5,365,210,214,266,40,10,20,25,160,173,242,510,49,1,0,15
400,20,25,24,20,25,25,29,26,30,41,35,35,25,10,10,6,5,9,200,200,13,40,0,31,18,31,4,8,1,15,1,9,0,5,9,8,3,1,3,1,0,5,1,0,0,13,10,9,92,0,36,18,11,4,390,10,250,150,145,175,35,10,20,15,125,123,152,289,36,3,3,69
460,23,30,44,44,26,11,24,34,29,49,48,26,25,11,16,11,7,2,228,232,12,33,4,36,16,32,4,6,12,19,1,6,0,10,1,5,2,2,10,0,1,3,0,0,1,5,14,14,77,7,73,26,16,12,450,10,200,260,200,200,20,10,20,10,110,134,216,335,27,10,5,83
615,34,29,39,48,33,39,44,45,34,54,44,44,40,34,20,10,11,13,300,315,14,104,0,46,20,22,8,13,11,27,4,12,5,6,4,5,7,5,8,5,1,6,0,0,1,22,5,9,100,13,70,32,20,10,591,24,380,235,231,275,30,15,39,25,181,203,231,566,34,4,5,6
590,35,36,42,43,31,41,31,32,39,36,46,57,42,26,26,11,10,6,287,303,13,67,3,25,12,27,4,3,7,21,0,10,2,8,2,10,3,0,14,1,0,5,1,0,0,7,6,8,146,31,97,24,27,6,550,40,290,300,235,269,35,10,21,20,173,244,173,505,30,1,10,44
615,31,38,50,50,43,35,35,40,35,55,50,43,25,30,20,15,10,10,305,310,14,68,0,23,8,14,1,7,7,17,2,2,1,10,2,1,5,0,12,1,6,1,0,0,0,18,4,9,180,30,94,49,28,1,545,70,200,415,240,300,25,10,15,25,150,215,250,447,49,4,30,85
780,25,51,49,52,58,50,50,50,55,60,65,55,55,40,14,21,20,10,403,377,2,88,0,44,9,23,10,12,10,30,4,11,8,5,6,9,4,4,7,4,7,9,0,1,0,9,6,20,183,23,148,40,39,5,725,55,470,310,330,330,44,7,29,40,242,332,206,711,45,5,10,9
530,29,24,29,43,44,29,39,39,29,33,34,57,34,30,12,10,10,5,262,268,4,56,1,56,20,20,8,11,9,22,0,16,4,5,13,11,5,5,6,5,0,2,1,0,0,19,9,16,46,26,80,25,20,9,500,30,300,230,230,230,30,5,20,15,118,181,231,425,25,10,10,60
340,15,25,26,25,25,15,25,30,20,30,25,20,15,15,10,10,4,5,170,170,0,52,0,23,14,14,0,1,2,4,0,3,0,1,0,2,3,0,0,0,0,1,0,0,0,4,2,17,104,12,23,41,11,6,315,25,220,120,145,140,20,10,15,10,66,127,147,315,5,2,12,6
1120,50,65,70,65,70,75,70,80,90,60,80,60,60,80,50,35,25,35,528,592,17,164,1,67,24,39,20,19,28,46,2,20,4,19,14,16,9,7,20,6,6,14,8,0,0,26,15,24,159,42,159,85,30,10,1085,35,625,495,440,450,70,25,55,80,302,432,386,980,70,15,5,50
565,25,30,44,50,40,25,30,41,54,50,30,35,35,15,15,20,15,11,280,285,2,21,0,24,17,21,13,6,8,9,0,13,0,11,5,9,7,1,3,1,0,6,1,0,0,9,5,13,186,33,81,33,25,2,515,50,325,240,235,265,15,10,15,25,115,213,237,515,12,1,3,34
365,14,24,29,34,24,24,14,23,24,24,29,19,30,24,10,10,2,7,180,185,11,13,0,11,3,9,1,0,2,5,1,1,0,5,5,0,2,0,9,0,0,0,0,0,0,8,12,9,144,27,39,26,14,8,345,20,190,175,141,195,10,4,5,10,80,135,150,335,15,0,10,5
575,31,40,45,45,28,35,40,30,50,35,29,40,35,35,26,20,5,6,282,293,19,42,0,33,9,24,6,5,8,6,4,4,3,7,11,17,7,0,3,0,1,6,0,0,2,3,6,14,182,29,81,12,28,3,505,70,145,430,245,260,15,10,20,25,107,213,255,414,37,6,18,100
480,20,20,30,40,28,25,30,36,30,34,35,40,30,30,21,11,10,10,225,255,1,84,0,36,10,15,4,9,11,11,0,7,0,6,6,10,2,0,20,8,7,2,0,0,0,2,2,2,134,5,61,10,15,0,455,25,215,265,185,225,10,5,30,25,121,137,222,356,26,3,6,89
680,34,47,49,47,55,30,60,50,40,45,45,40,45,35,26,15,10,7,347,333,15,90,5,23,24,21,12,14,3,19,2,8,1,6,2,12,2,0,6,3,0,4,2,0,0,6,6,10,232,29,82,18,17,6,635,45,395,285,276,295,26,14,35,34,135,219,326,660,10,1,3,6
865,55,62,60,59,55,39,40,67,60,60,69,75,50,46,30,15,15,8,425,440,25,122,0,51,26,38,4,10,1,36,3,19,5,18,7,22,5,7,32,9,6,17,1,0,3,9,20,12,156,38,108,20,33,2,840,25,430,435,355,401,45,11,25,28,230,291,344,725,39,4,20,77
480,26,25,30,30,39,35,35,20,35,35,44,35,29,24,10,15,8,5,245,235,10,62,0,38,12,19,5,8,5,19,0,7,3,0,0,0,2,0,8,0,0,1,0,0,0,10,6,4,133,25,60,27,16,0,460,20,205,275,185,230,20,10,15,20,102,151,227,355,28,1,9,87
515,24,32,39,34,45,37,27,25,44,39,33,34,25,20,24,13,10,10,258,257,8,82,1,17,14,22,7,4,2,18,4,7,1,0,1,8,3,1,4,3,0,5,1,0,1,3,1,11,92,37,97,34,15,11,460,55,260,255,220,250,11,4,15,15,115,171,229,458,50,0,2,5
315,10,19,15,29,25,24,20,12,26,15,25,15,25,25,10,10,5,5,158,157,4,61,0,25,9,12,3,6,3,9,1,5,0,6,1,1,15,0,1,4,0,1,0,0,0,1,0,2,55,5,36,36,12,1,300,15,200,115,120,155,10,5,15,10,65,92,158,220,50,1,3,41
655,45,45,54,55,48,40,45,45,40,60,45,25,20,25,25,15,10,13,340,315,10,36,0,10,3,9,1,3,1,8,5,8,5,3,3,7,3,4,5,2,1,1,4,0,0,10,5,25,227,51,133,37,28,7,555,100,240,415,300,285,20,10,15,25,134,259,262,540,33,4,13,65
