"population","a0_4","a5_9","a10_14","a15_19","a20_24","a25_29","a30_34","a35_39","a40_44","a45_49","a50_54","a55_59","a60_64","a65_69","a70_74","a75_79","a80_84","a85_","f","m","naao","onao_Canadian","onao","eo_bio_English","eo_bio_Irish","eo_bio_Scottish","eo_obio","eo_fo","eo_weo_Dutch","eo_weo_German","eo_oweo","eo_neo","eo_eeo_Hungarian","eo_eeo_Polish","eo_eeo_Russian","eo_eeo_Ukrainian","eo_oeeo","eo_seo_Greek","eo_seo_Italian","eo_seo_Portuguese","eo_seo_Spanish","eo_oseo","eo_oeo","co_Jamaican","oco","lcsao","ao","ao_wcameo","ao_sao_ei","ao_osao","ao_esao_Chinese","ao_esao_Filipino","ao_oesao","oo","official_lang","no.official_lang","work.official_lang","work.no.official_lang","no.married","married","living.common.law","separated","divorced","widowed","single.detached.house","apartment","other.attached","non.movers","nonmigrants.movers","interprovincial.movers","external.movers","other.movers"
390,15,26,16,19,20,26,24,27,30,29,45,25,28,18,14,11,11,6,209,181,4,33,0,28,3,8,2,5,5,12,0,2,1,2,3,3,2,4,7,4,1,5,0,0,1,8,8,15,45,9,118,33,17,2,358,32,215,175,145,179,21,5,20,20,136,205,49,347,21,4,9,9
2020,79,86,104,76,111,144,140,135,157,174,159,161,124,124,65,82,55,44,1061,959,14,146,2,123,19,41,19,23,30,38,7,15,9,20,11,19,27,6,42,11,9,15,5,2,1,25,24,74,269,44,606,139,180,5,1816,204,1020,1000,680,977,90,44,123,106,669,1082,269,1700,173,17,48,82
950,57,47,36,63,63,71,50,55,71,73,74,69,63,44,34,30,25,25,496,454,5,84,1,46,9,15,7,13,14,18,0,11,2,14,7,5,14,2,18,10,3,9,4,0,1,12,7,31,142,26,281,62,75,2,869,81,492,458,367,432,39,20,48,44,326,509,115,790,83,9,27,41
1800,70,86,87,96,112,121,142,135,131,128,151,130,101,108,76,54,37,35,930,870,14,130,2,86,23,34,16,16,15,42,2,17,7,17,12,15,26,9,42,10,6,19,7,2,3,24,20,65,250,35,555,136,135,8,1641,159,968,832,672,816,100,32,102,78,630,925,245,1526,144,15,36,79
560,25,27,31,19,32,30,51,36,49,40,42,38,44,29,23,21,15,8,299,261,3,44,1,22,9,15,3,3,4,11,2,4,4,5,4,8,9,4,11,3,5,4,1,1,1,6,9,24,64,18,169,38,51,0,510,50,273,287,201,271,32,6,29,21,194,294,72,453,45,6,15,41
525,18,24,17,31,38,47,37,39,36,37,42,37,30,29,14,22,12,15,258,267,7,38,2,29,5,9,4,7,4,10,4,4,2,7,4,4,7,2,14,1,1,6,1,0,0,10,10,26,60,9,155,32,47,4,486,39,287,238,205,229,24,19,24,24,195,253,77,449,44,4,11,17
805,35,31,32,50,50,52,55,63,64,82,66,43,43,38,39,24,16,22,412,393,4,57,0,34,10,19,6,3,12,27,0,4,3,3,4,12,9,1,16,3,3,5,2,1,1,13,10,29,130,15,242,62,65,0,737,68,439,366,287,389,36,18,38,37,272,411,122,668,65,8,14,50
340,13,23,27,22,20,17,23,18,25,24,28,18,17,17,15,11,9,13,181,159,3,26,0,15,3,6,1,3,3,7,0,4,0,3,2,2,1,1,6,4,2,2,0,0,1,0,7,10,53,11,99,34,29,2,304,36,155,185,142,145,12,6,18,17,116,186,38,290,22,5,13,10
665,32,31,35,32,35,55,35,25,58,54,62,68,33,32,26,26,10,16,346,319,9,48,0,25,7,11,6,6,12,16,3,2,2,7,6,4,10,4,17,5,4,4,2,0,0,10,5,28,86,18,206,44,55,3,599,66,351,314,242,306,31,15,35,36,212,352,101,555,59,1,22,28
460,16,15,23,32,36,32,34,38,39,35,34,33,18,29,15,13,7,11,248,212,5,38,0,21,6,5,7,4,1,13,0,6,0,5,2,3,6,0,6,4,1,5,1,0,1,11,4,11,69,6,141,41,35,2,412,48,247,213,180,208,25,9,17,21,163,231,66,378,45,3,15,19
850,43,35,38,47,65,53,66,49,62,66,67,57,60,44,29,34,22,13,443,407,8,59,2,42,9,18,9,6,6,17,6,8,4,6,4,7,12,2,11,4,6,11,4,0,0,16,13,26,122,15,250,63,81,3,782,68,448,402,315,403,37,21,37,37,287,442,121,719,47,8,27,49
1270,49,59,65,81,69,75,104,91,88,95,111,78,88,60,54,38,30,35,633,637,10,102,2,50,15,20,9,10,12,33,2,17,9,12,7,16,9,5,37,6,5,15,6,0,2,21,11,45,186,26,382,86,96,6,1155,115,630,640,490,570,59,21,62,68,437,655,178,1083,98,13,25,51
995,45,42,32,54,57,76,65,85,76,62,87,73,59,64,44,28,17,29,496,499,10,70,1,44,15,21,18,7,10,25,1,13,3,6,3,4,21,3,10,9,1,11,3,1,2,13,20,39,126,25,311,66,79,4,899,96,524,471,362,473,47,21,57,35,337,522,136,856,82,4,23,30
670,31,26,36,40,39,40,50,45,53,45,52,55,39,37,27,25,17,13,335,335,4,43,2,40,7,12,6,9,6,23,2,8,4,3,3,5,13,3,15,3,4,6,2,0,1,13,5,28,94,14,208,40,40,4,612,58,341,329,249,308,42,2,40,29,253,327,90,560,71,1,14,24
795,28,43,36,39,49,66,49,50,69,53,50,62,47,52,34,28,22,18,417,378,6,55,0,42,14,13,3,8,17,14,1,10,1,11,4,7,11,4,17,2,3,14,1,0,0,10,8,27,102,19,244,60,65,2,729,66,394,401,294,371,37,17,30,46,264,422,109,654,62,16,23,40
825,26,36,38,43,54,74,67,55,56,71,55,59,42,57,25,33,18,16,416,409,9,55,2,35,13,15,8,5,14,21,1,4,1,2,4,9,19,6,21,4,2,9,4,0,2,18,9,37,104,19,241,59,70,3,769,56,434,391,313,386,41,17,33,35,289,442,94,674,85,8,22,36
690,40,26,41,37,41,44,44,45,47,51,61,42,43,38,30,20,20,20,359,331,6,57,1,41,9,13,7,4,4,22,1,17,1,5,5,7,6,2,13,3,2,5,4,0,2,9,4,38,95,18,192,43,50,4,637,53,356,334,249,339,33,13,31,25,237,366,87,592,40,8,24,26
945,34,48,52,44,53,70,64,56,72,80,92,75,47,60,36,23,23,16,471,474,12,63,1,62,19,18,10,4,13,27,2,2,4,12,6,13,14,4,19,2,5,9,3,1,0,16,5,23,143,16,266,68,78,5,864,81,495,450,349,448,55,16,35,42,316,512,117,805,70,12,30,28
635,21,31,37,31,36,33,61,36,34,54,62,42,34,45,26,24,15,13,320,315,5,43,0,35,8,11,4,9,6,13,3,7,2,8,4,7,7,2,12,1,2,8,0,1,0,8,8,30,82,12,196,52,48,1,574,61,303,332,223,302,30,19,30,31,211,340,84,521,61,5,23,25
800,31,35,42,29,54,66,62,51,70,66,58,59,59,41,22,28,11,16,430,370,8,63,2,41,5,11,11,4,10,25,4,4,4,7,11,9,8,3,12,2,3,6,3,0,0,8,6,34,119,17,252,52,52,4,731,69,428,372,291,377,49,14,42,27,281,412,107,664,78,9,16,33
490,18,23,20,37,28,38,33,29,24,40,49,32,32,27,23,14,11,12,260,230,5,38,1,26,5,8,3,4,4,14,0,1,2,4,1,6,5,2,10,6,2,5,2,0,0,6,7,13,70,12,141,39,46,2,444,46,246,244,190,222,19,11,28,20,162,255,73,415,40,5,13,17
680,27,34,29,35,52,49,43,64,42,48,62,41,48,33,32,16,19,6,348,332,4,61,1,38,10,13,4,5,8,18,2,4,5,8,1,8,8,5,9,5,2,7,0,1,0,12,12,28,91,9,194,51,54,2,631,49,380,300,275,294,45,9,31,26,208,366,106,568,59,8,16,29
1275,49,54,51,85,81,99,84,82,98,108,96,94,76,66,49,38,37,28,644,631,16,109,1,70,9,23,12,7,7,28,2,12,3,12,3,11,14,6,24,7,4,12,7,0,0,26,8,53,177,44,372,103,91,2,1155,120,661,614,476,599,64,18,62,56,408,671,196,1064,118,12,30,51
855,36,33,44,44,68,64,82,61,73,71,61,49,54,39,18,20,26,12,429,426,12,69,0,43,9,14,6,10,7,13,1,6,3,2,5,9,15,2,15,5,2,8,2,1,2,13,9,47,117,20,256,61,67,4,785,70,479,376,332,401,36,18,41,27,272,465,118,698,75,8,33,41
590,16,32,23,35,39,35,58,38,39,31,50,43,39,42,24,17,19,10,276,314,2,32,0,31,8,5,4,5,4,13,2,1,3,9,1,6,6,3,13,2,2,4,4,1,1,10,4,28,85,16,187,44,49,5,537,53,297,293,209,276,37,14,33,21,183,325,82,494,65,3,13,15
670,32,41,29,26,48,55,40,49,49,59,38,50,45,33,26,23,17,10,334,336,6,49,0,36,4,12,3,1,4,15,0,4,2,10,9,10,11,0,11,5,2,10,2,1,2,12,6,29,101,16,181,54,60,2,609,61,354,316,254,314,38,9,28,27,222,362,86,550,63,7,19,31
280,12,11,15,13,18,24,20,17,22,20,21,15,17,20,14,11,6,4,161,119,1,17,0,15,3,3,2,0,5,8,2,2,1,1,0,4,1,1,7,2,0,2,2,0,0,5,2,15,44,10,79,14,32,0,250,30,146,134,106,130,16,4,11,13,97,148,35,239,20,3,5,13
1295,62,60,68,87,81,90,104,89,109,105,83,84,67,76,38,37,33,22,701,594,3,96,0,75,17,27,9,12,13,26,2,9,8,9,9,18,10,3,23,2,6,12,9,0,2,30,14,43,172,26,403,92,111,4,1198,97,670,625,527,583,58,23,47,57,408,699,188,1047,122,10,47,69
360,10,11,16,19,27,28,26,27,24,31,21,19,28,30,14,8,11,10,184,176,4,34,0,20,4,4,4,7,4,2,0,2,1,7,3,0,2,2,11,1,1,2,1,1,0,8,3,8,45,13,111,23,30,2,326,34,177,183,121,180,22,6,19,12,108,194,58,306,29,4,10,11
665,29,24,26,38,46,40,50,51,45,52,43,51,46,32,35,28,17,12,336,329,3,42,0,44,8,14,10,10,4,19,1,7,1,7,6,5,5,1,10,2,3,6,1,0,1,14,8,20,104,12,202,40,54,1,603,62,341,324,243,328,25,8,31,30,253,333,79,552,60,3,20,30
370,13,9,15,21,21,23,39,25,30,34,35,30,21,17,11,8,8,10,192,178,1,22,0,27,4,7,5,3,9,6,0,7,1,4,3,1,5,2,10,0,0,4,0,0,0,4,4,11,56,10,110,19,35,0,338,32,215,155,126,178,22,8,21,15,133,187,50,305,35,6,11,13
910,39,48,40,41,64,61,73,53,48,76,89,60,59,51,42,25,19,22,461,449,10,68,0,61,12,16,11,7,8,21,3,8,1,11,5,11,8,3,24,4,3,11,5,0,1,12,13,32,122,26,261,62,67,3,837,73,492,418,347,437,45,7,38,36,332,464,114,773,63,12,20,42
575,25,26,36,32,39,37,52,38,34,42,46,38,34,45,15,14,14,8,296,279,6,39,1,19,9,8,6,4,4,12,0,7,1,2,3,4,12,0,9,3,2,9,1,0,1,10,6,18,90,18,174,37,55,5,507,68,278,297,230,260,25,8,29,23,193,307,75,484,48,6,18,19
895,30,41,37,61,63,65,52,71,78,86,65,53,47,46,36,29,18,17,457,438,8,68,0,62,5,10,8,8,10,15,1,4,2,4,6,8,14,2,14,3,1,6,4,2,0,12,7,32,141,11,291,75,60,1,810,85,480,415,348,424,43,19,31,30,328,449,118,747,74,4,23,47
460,16,24,20,35,37,23,32,31,33,39,33,35,26,25,17,15,11,8,224,236,5,30,2,22,4,9,2,2,6,13,2,2,5,3,5,4,2,2,9,2,2,4,2,0,1,2,6,15,61,10,139,38,49,0,421,39,236,224,189,196,19,8,28,20,161,228,71,393,32,2,14,19
660,42,32,29,40,42,46,46,36,51,42,49,41,43,41,18,25,22,15,332,328,5,42,0,29,15,15,6,6,8,7,1,4,2,5,6,5,2,1,19,4,0,11,1,1,3,11,7,28,94,19,204,41,55,3,607,53,341,319,264,300,37,9,22,28,209,373,78,556,53,2,13,36
835,31,45,34,45,53,39,63,57,68,72,76,68,48,43,32,30,17,14,402,433,5,64,1,37,9,14,10,5,9,21,2,5,4,10,5,7,8,3,16,7,3,10,6,0,2,12,8,45,114,29,238,53,72,1,766,69,442,393,302,407,37,15,42,32,285,419,131,711,73,4,23,24
590,28,29,27,26,40,36,39,44,44,54,51,51,40,26,19,13,16,7,315,275,6,45,1,30,8,16,3,7,10,13,1,4,2,7,4,6,7,1,5,5,3,11,1,0,0,7,8,23,87,8,169,40,52,0,541,49,322,268,219,274,25,14,35,23,236,294,60,503,45,4,18,20
355,13,21,19,19,21,22,20,32,19,31,31,25,23,15,16,11,11,6,168,187,3,37,0,16,2,13,5,6,4,6,0,6,0,3,1,4,7,1,4,3,1,4,1,1,0,4,5,15,55,12,88,26,19,3,324,31,189,166,137,157,19,10,14,18,137,172,46,309,20,3,5,18
545,20,27,39,27,31,35,39,43,47,31,36,40,32,34,25,17,14,8,284,261,3,34,0,29,3,7,7,4,4,14,1,5,7,1,4,5,4,1,9,2,1,8,0,1,1,16,5,23,75,14,158,40,56,3,486,59,265,280,195,267,29,9,24,21,174,289,82,460,34,5,21,25
730,33,27,39,36,45,59,57,48,58,62,45,48,37,44,29,28,24,11,379,351,3,51,1,33,11,12,4,3,7,17,1,4,2,5,3,6,16,2,11,4,2,6,1,1,2,10,9,23,110,25,224,53,68,0,659,71,363,367,273,340,42,12,31,32,235,417,78,611,58,7,28,26
885,33,31,41,50,59,70,59,62,73,69,70,72,57,48,24,23,17,27,469,416,12,51,2,43,10,16,5,9,12,24,1,10,4,6,6,8,11,6,13,4,2,17,4,0,2,11,13,31,118,20,275,69,65,5,804,81,453,432,317,390,48,19,58,53,279,492,114,719,77,9,35,45
605,29,27,37,28,34,48,48,34,45,36,44,44,44,28,28,22,19,10,350,255,5,29,0,33,7,13,2,4,11,16,0,7,1,3,7,3,7,2,13,2,1,1,3,0,1,6,10,29,93,15,185,39,54,3,546,59,306,299,224,270,27,12,38,34,203,333,69,513,43,2,16,31
635,18,31,27,29,47,41,50,50,43,51,49,50,45,33,28,17,15,11,324,311,6,51,1,32,12,12,7,5,7,17,0,6,0,5,5,6,6,3,9,2,0,7,5,1,0,12,8,23,88,13,197,37,51,1,590,45,344,291,235,306,36,14,24,20,211,335,89,543,65,3,12,12
580,31,23,25,31,43,50,39,34,47,45,58,41,27,23,15,20,10,18,278,302,5,44,0,37,9,10,5,1,8,15,0,5,0,7,4,5,11,3,10,3,1,9,3,0,2,8,6,25,74,9,172,39,48,2,539,41,322,258,223,259,36,10,23,29,215,294,71,475,50,3,17,35
950,45,37,44,59,80,67,79,67,64,72,77,61,54,50,33,30,15,16,494,456,4,53,0,42,9,11,9,8,17,18,3,9,2,9,8,12,10,2,22,7,4,10,3,0,2,16,3,35,145,30,282,62,98,5,868,82,500,450,399,421,40,15,41,34,288,525,137,788,95,6,23,38
465,19,19,22,30,20,27,28,39,34,46,32,36,32,32,17,16,12,4,249,216,3,38,1,26,5,14,4,2,6,7,2,6,2,6,4,4,2,1,3,3,1,6,0,0,1,8,2,18,56,8,152,28,44,2,421,44,236,229,170,234,19,6,21,15,167,239,59,396,41,3,8,17
700,40,26,30,28,52,38,58,45,53,47,68,50,34,52,25,27,15,12,347,353,8,49,0,40,8,8,5,6,8,22,1,11,3,3,3,7,5,1,19,7,1,5,2,1,0,5,4,32,91,19,214,46,64,2,632,68,379,321,264,329,30,9,37,31,232,377,91,561,71,10,21,37
325,19,11,13,11,21,18,25,24,31,20,31,23,15,25,14,12,7,5,169,156,5,22,0,17,3,4,1,1,4,15,1,5,0,0,1,5,4,0,12,5,0,2,1,1,0,3,2,15,42,7,98,23,25,1,297,28,182,143,121,152,12,6,23,11,107,165,53,261,41,0,6,17
375,11,15,23,12,27,27,19,29,31,43,23,26,29,27,11,7,9,6,174,201,3,31,0,16,5,8,4,3,4,11,2,1,1,1,6,1,11,1,10,0,2,4,1,0,1,5,5,9,62,10,91,31,34,1,345,30,202,173,137,186,19,3,20,10,126,210,39,311,31,4,14,15
665,29,33,39,45,42,49,42,38,49,52,44,49,50,41,16,16,20,11,359,306,2,52,0,44,6,17,4,5,9,12,1,5,4,9,6,6,8,3,11,4,3,8,1,1,1,13,7,30,88,20,183,44,56,2,618,47,343,322,264,314,39,7,21,20,245,346,74,545,65,5,27,23
765,40,34,41,55,56,41,48,48,53,54,81,51,47,47,21,27,12,9,392,373,7,62,1,41,16,14,3,7,14,11,2,3,3,9,9,6,5,0,13,8,2,7,2,0,1,7,8,31,98,21,238,57,54,5,688,77,396,369,311,348,40,11,36,19,262,397,106,635,65,10,22,33
460,15,21,23,28,21,39,35,33,33,43,39,39,26,24,15,8,14,4,219,241,5,36,1,24,4,8,4,4,9,12,0,3,4,6,3,3,7,1,11,2,1,2,2,0,1,8,2,25,57,10,135,30,39,1,418,42,256,204,160,224,30,9,21,16,148,246,66,378,44,3,11,24
1565,50,59,72,100,116,106,102,112,114,125,136,103,96,100,63,47,40,24,790,775,12,127,1,85,17,27,15,11,22,39,7,20,6,10,13,12,26,8,27,14,6,23,2,1,0,23,18,67,209,45,456,108,101,7,1429,136,842,723,579,756,83,29,64,54,564,797,204,1325,128,16,37,59
555,24,18,31,35,47,28,38,38,40,40,40,42,34,44,22,12,15,7,294,261,3,46,1,20,7,12,1,5,8,20,2,4,2,8,5,4,6,2,18,2,0,3,4,0,1,8,4,24,73,11,160,39,50,2,508,47,287,268,226,255,24,6,28,16,204,282,69,463,42,9,16,25
530,20,30,28,32,32,35,29,41,34,37,47,33,33,38,23,12,11,15,265,265,4,34,1,32,6,7,4,6,9,12,2,3,2,3,0,8,4,0,14,3,0,5,3,1,1,7,6,19,75,25,150,40,42,2,492,38,276,254,207,242,16,11,29,25,172,287,71,436,53,6,11,24
425,18,14,20,25,26,23,28,32,32,36,28,33,20,32,25,15,13,5,224,201,3,34,0,20,14,11,1,5,6,7,1,3,1,3,3,3,8,0,8,2,0,3,0,0,0,5,4,15,57,9,134,31,32,2,389,36,222,203,158,184,19,10,24,30,158,210,57,352,39,3,15,16
905,28,50,46,60,59,72,63,64,66,61,71,65,44,55,41,27,22,11,478,427,5,54,0,44,9,18,10,5,17,14,2,8,6,12,5,8,10,4,16,4,1,15,5,1,1,7,11,36,128,30,279,67,72,1,828,77,452,453,347,416,44,15,44,39,286,500,119,742,80,6,32,45
495,9,20,19,21,34,38,44,31,39,37,51,33,35,28,16,17,11,12,253,242,5,36,2,20,8,8,3,4,6,14,1,5,3,2,6,6,8,3,11,3,2,4,2,0,0,10,6,7,64,12,141,45,46,2,462,33,276,219,151,253,35,8,22,26,172,252,71,406,49,4,14,22
810,25,39,34,49,49,60,63,64,59,61,64,62,64,39,27,24,16,11,411,399,5,73,0,36,5,15,9,7,7,13,4,5,3,7,3,8,13,5,10,2,1,5,1,0,0,13,9,26,125,28,246,60,63,3,742,68,442,368,293,381,37,25,44,30,264,426,120,662,76,11,21,40
1180,47,50,55,84,75,71,73,84,78,107,107,90,76,57,43,32,26,25,605,575,7,86,0,66,16,21,12,8,18,38,1,7,5,15,9,9,12,3,17,6,1,16,5,0,0,10,24,35,148,30,359,94,97,5,1068,112,618,562,447,543,56,27,62,45,406,596,178,972,116,8,32,52
675,24,35,28,35,53,50,36,50,54,56,52,41,48,42,26,17,15,13,340,335,6,48,0,41,5,10,7,5,10,19,2,6,1,3,3,8,11,2,10,0,1,13,4,0,1,12,7,25,92,12,198,51,59,3,620,55,373,302,247,313,46,9,33,27,210,357,108,563,60,5,16,31
1730,82,74,91,93,124,112,123,129,120,116,122,135,102,93,78,54,52,30,860,870,11,140,1,69,24,25,17,15,18,35,7,13,10,14,13,11,23,8,25,8,6,23,10,0,2,23,24,78,248,43,519,133,123,11,1569,161,872,858,658,820,77,26,83,66,607,906,217,1453,122,14,61,80
2035,81,82,98,126,148,142,134,122,132,151,178,150,130,115,99,55,47,45,1020,1015,22,148,0,118,27,34,15,19,25,45,2,27,7,17,16,18,27,7,38,12,3,23,6,0,0,31,15,62,313,50,606,141,153,8,1860,175,1064,971,769,956,95,34,99,82,695,1057,283,1720,152,16,55,92
395,16,16,16,31,27,39,22,27,32,24,31,32,30,19,11,9,6,7,204,191,6,33,0,18,5,6,3,4,5,11,1,1,1,2,3,1,6,4,7,3,0,4,0,0,0,7,1,17,56,10,125,22,32,1,371,24,223,172,157,180,21,8,16,13,129,217,49,325,33,4,13,20
1635,49,62,87,103,100,100,112,116,115,129,140,122,107,101,52,61,35,44,851,784,13,103,1,103,10,32,17,15,20,39,5,12,9,16,9,20,24,4,38,8,6,19,8,0,2,23,24,72,222,46,469,123,114,9,1472,163,837,798,577,791,90,28,77,72,556,847,232,1374,127,14,58,62
1125,38,55,41,64,78,76,83,74,93,93,87,73,77,63,44,25,28,33,578,547,10,104,1,56,11,17,9,9,13,25,3,8,4,14,7,16,16,7,14,10,2,11,3,0,1,14,11,46,152,19,333,86,91,2,1029,96,587,538,415,535,46,18,66,45,363,599,163,929,98,12,29,57
825,35,40,40,44,71,48,50,53,47,64,72,46,59,54,34,29,23,16,405,420,8,64,0,39,14,14,4,9,8,17,2,3,1,9,7,8,8,8,13,3,3,13,1,1,0,14,7,37,119,15,241,53,79,3,754,71,400,425,313,369,45,19,40,39,285,426,114,687,65,7,29,37
485,22,19,25,22,38,36,26,24,40,46,39,33,29,28,19,15,13,11,247,238,6,44,0,16,8,7,2,3,6,10,4,5,1,5,6,5,5,4,8,3,0,5,0,0,0,2,4,19,80,11,144,40,30,2,433,52,254,231,185,235,24,4,20,17,172,240,73,395,39,1,24,26
910,35,38,46,44,45,58,67,66,65,86,71,67,79,54,33,21,17,18,469,441,8,72,0,56,8,12,8,12,11,24,3,12,3,7,6,10,9,3,17,2,2,12,5,0,1,11,7,33,126,21,278,59,69,3,832,78,477,433,316,428,60,20,50,36,304,490,116,773,65,7,26,39
850,30,38,35,40,62,66,67,62,62,75,69,56,61,35,24,28,25,15,435,415,12,64,1,42,14,18,8,8,9,18,1,4,6,20,7,8,8,3,24,2,3,6,2,0,1,9,5,34,120,20,258,41,70,4,771,79,446,404,304,417,42,15,31,41,283,448,119,712,63,6,33,36
685,29,30,36,34,43,50,51,46,43,55,62,52,46,34,31,27,9,7,395,290,4,40,2,35,10,14,6,8,5,12,0,3,5,10,9,4,9,1,8,4,4,10,1,0,0,13,8,35,93,14,214,44,58,2,623,62,359,326,245,341,42,6,26,25,237,360,88,562,63,10,16,34
835,39,45,31,40,61,49,52,63,61,72,57,68,51,49,27,29,26,15,449,386,4,59,0,43,11,19,11,6,9,16,2,6,0,9,1,7,16,8,21,4,3,9,5,0,0,10,10,34,112,16,263,49,72,0,751,84,388,447,326,372,41,11,47,38,295,432,108,695,72,7,31,30
505,12,23,27,26,36,26,39,37,41,37,39,47,34,24,25,18,5,9,245,260,7,33,0,22,0,12,7,7,6,13,2,7,0,5,4,3,10,2,10,5,1,2,2,0,0,6,8,17,82,11,150,39,30,2,465,40,265,240,178,247,22,11,23,24,162,275,68,426,45,5,12,17
865,25,40,43,50,55,55,65,53,64,69,78,56,75,41,30,27,24,15,459,406,3,54,1,50,12,13,11,8,10,16,2,4,2,8,7,9,14,4,14,6,3,5,2,0,1,6,12,37,136,14,249,67,80,5,792,73,455,410,315,410,44,16,45,35,284,456,125,724,70,8,23,40
675,37,20,34,30,44,46,49,49,41,46,65,53,44,41,23,22,20,11,359,316,8,51,1,34,7,16,1,5,4,16,4,3,5,10,5,8,12,2,14,4,2,9,5,0,2,13,8,27,102,20,188,42,45,2,605,70,348,327,262,314,32,12,26,29,229,353,93,555,59,10,19,32
1355,55,73,79,81,91,79,91,82,88,126,124,72,82,80,47,46,28,31,688,667,9,92,2,82,16,23,17,14,20,29,3,11,4,8,12,17,19,8,24,7,6,10,6,1,2,14,21,46,191,30,404,86,118,3,1244,111,695,660,541,621,56,19,64,54,487,686,182,1150,102,12,33,58
265,10,14,12,22,14,21,13,23,21,21,22,16,14,11,8,7,8,8,140,125,4,13,0,11,3,5,2,4,3,8,0,1,0,3,1,4,2,0,3,3,0,5,0,0,0,1,2,11,49,6,84,14,23,0,233,32,124,141,108,119,9,6,7,16,94,132,39,216,29,1,10,9
905,31,45,40,62,63,63,64,68,55,75,72,63,69,44,33,23,22,13,470,435,5,62,1,45,9,20,5,9,11,17,2,5,0,11,5,13,9,2,15,7,1,7,5,1,1,12,11,32,152,19,266,60,79,6,826,79,465,440,348,395,59,14,49,40,310,495,100,734,92,5,31,43
465,23,13,20,34,27,34,42,24,22,38,41,40,32,22,19,18,10,6,225,240,4,34,1,20,4,12,4,2,7,8,0,1,3,5,7,4,3,2,16,5,1,2,1,0,1,7,3,14,62,14,142,39,36,1,424,41,247,218,168,224,27,5,20,21,172,229,64,393,41,9,7,15
850,40,25,56,46,49,57,59,65,52,66,72,56,66,51,32,23,20,15,441,409,4,61,1,37,9,19,5,6,7,19,2,5,2,11,4,8,12,7,20,4,4,5,4,1,2,8,10,24,141,13,267,57,68,3,783,67,427,423,299,423,45,12,39,32,312,410,128,723,63,5,22,37
685,27,29,35,37,35,60,53,46,49,60,42,46,42,39,31,25,16,13,337,348,6,50,0,33,8,10,4,5,9,19,2,9,1,7,6,6,5,2,8,2,2,14,2,0,1,11,9,26,93,17,216,56,42,4,623,62,352,333,261,307,34,15,39,29,215,361,109,565,56,8,20,36
775,30,37,58,51,42,38,59,60,48,56,49,71,55,49,24,18,18,12,370,405,10,64,1,47,4,10,7,8,13,17,1,9,3,9,6,4,15,3,14,5,2,12,2,0,0,11,4,32,103,23,214,51,66,5,707,68,394,381,309,350,29,18,31,38,250,421,104,648,70,5,14,38
750,27,32,49,39,49,51,49,50,62,69,49,46,42,47,29,27,19,14,395,355,10,49,1,47,11,10,6,4,8,15,1,10,4,6,3,9,5,4,13,3,2,1,2,1,0,11,11,23,120,15,211,65,68,1,669,81,372,378,296,348,27,13,28,38,256,380,114,634,52,8,21,35
640,28,24,31,36,40,39,54,36,58,56,45,48,45,26,24,16,21,13,326,314,4,45,0,37,6,13,8,6,13,21,2,5,2,10,4,8,4,2,6,3,3,2,5,1,1,7,8,22,90,12,197,47,45,1,580,60,339,301,233,304,27,14,37,25,211,329,100,518,62,7,16,37
1445,65,67,65,85,85,111,95,103,93,123,122,105,75,82,49,48,46,26,749,696,14,107,0,67,15,27,10,13,17,28,2,19,7,12,15,8,19,1,32,8,6,13,9,2,4,25,13,64,232,33,401,99,118,5,1320,125,738,707,553,652,81,26,72,61,444,815,186,1229,106,9,41,60
1165,43,48,61,65,78,87,89,74,82,86,89,85,80,58,47,44,23,26,581,584,13,90,1,53,14,25,9,8,19,32,3,9,2,14,3,12,16,3,16,12,2,18,4,1,2,13,15,49,165,34,325,81,96,6,1077,88,622,543,439,543,54,25,57,47,374,636,155,969,119,5,32,40
1545,55,69,73,101,83,108,138,102,101,124,112,113,104,85,56,55,41,25,759,786,13,122,2,70,17,28,10,13,17,35,4,12,8,17,8,17,18,10,32,5,5,18,4,1,2,22,15,72,233,35,423,127,125,5,1425,120,815,730,582,708,73,35,82,65,505,827,213,1304,137,10,34,60
330,11,14,16,20,24,26,20,24,22,21,27,20,23,19,10,19,6,8,160,170,2,29,1,14,5,5,3,4,6,9,2,6,0,2,3,7,3,2,4,0,0,5,1,0,0,5,3,7,46,6,96,22,31,1,306,24,176,154,127,151,13,5,14,20,123,164,43,282,22,0,10,16
335,14,7,17,23,21,25,31,17,27,19,31,20,26,15,19,12,7,4,190,145,3,24,0,10,5,5,2,3,2,3,1,2,2,3,0,5,6,1,6,3,1,4,1,0,2,3,3,20,54,7,100,19,34,1,299,36,165,170,139,150,8,3,19,16,110,180,45,282,25,4,11,13
1480,61,74,69,96,94,109,113,99,109,105,125,102,83,79,49,39,40,34,771,709,16,128,2,68,23,27,10,10,21,32,8,11,5,14,11,8,15,5,31,5,4,26,2,1,1,24,17,56,189,33,439,91,143,4,1349,131,750,730,551,682,80,22,78,67,506,764,210,1240,121,13,46,60
315,15,17,13,13,23,24,19,20,32,20,24,21,23,19,12,9,4,7,159,156,4,29,0,14,3,6,1,1,6,7,0,3,0,6,2,3,6,1,3,2,0,2,1,0,1,4,4,13,46,2,82,30,31,2,288,27,174,141,120,152,15,7,11,10,102,159,54,274,25,1,5,10
