"population","a0_4","a5_9","a10_14","a15_19","a20_24","a25_29","a30_34","a35_39","a40_44","a45_49","a50_54","a55_59","a60_64","a65_69","a70_74","a75_79","a80_84","a85_","f","m","naao","onao_Canadian","onao","eo_bio_English","eo_bio_Irish","eo_bio_Scottish","eo_obio","eo_fo","eo_weo_Dutch","eo_weo_German","eo_oweo","eo_neo","eo_eeo_Hungarian","eo_eeo_Polish","eo_eeo_Russian","eo_eeo_Ukrainian","eo_oeeo","eo_seo_Greek","eo_seo_Italian","eo_seo_Portuguese","eo_seo_Spanish","eo_oseo","eo_oeo","co_Jamaican","oco","lcsao","ao","ao_wcameo","ao_sao_ei","ao_osao","ao_esao_Chinese","ao_esao_Filipino","ao_oesao","oo","official_lang","no.official_lang","work.official_lang","work.no.official_lang","no.married","married","living.common.law","separated","divorced","widowed","single.detached.house","apartment","other.attached","non.movers","nonmigrants.movers","interprovincial.movers","external.movers","other.movers"
240,2,2,1,1,1,3,0,1,3,7,5,12,38,48,40,42,18,16,80,160,1,35,2,37,11,31,7,7,1,22,0,13,3,4,2,3,1,1,1,5,0,1,1,0,0,0,7,3,4,9,19,4,5,0,234,6,40,200,16,115,10,14,49,36,59,75,106,220,4,0,0,16
855,72,56,48,46,61,71,76,70,46,61,40,61,56,35,21,15,12,8,435,420,21,178,0,76,28,45,16,15,25,45,3,16,8,24,6,18,7,0,17,0,1,2,3,1,2,12,16,23,41,8,114,49,29,6,845,10,500,355,341,365,85,15,31,18,200,258,397,523,165,12,8,147
625,25,30,25,40,44,40,29,34,30,46,55,45,56,40,40,25,6,15,335,290,19,116,0,82,21,27,12,15,21,39,4,16,1,9,6,18,12,0,7,3,6,7,6,1,0,2,3,9,30,14,73,21,25,0,600,25,330,295,225,285,45,10,35,25,163,163,299,485,35,2,11,92
380,17,10,20,40,20,10,15,14,20,20,50,50,22,25,14,15,6,12,195,185,11,49,0,48,9,32,9,9,13,21,3,12,5,9,9,6,4,0,4,1,3,2,0,0,0,11,1,2,14,2,64,16,10,1,360,20,190,190,144,160,36,10,15,15,104,113,163,305,15,4,5,51
480,12,24,27,29,24,24,21,29,32,44,40,49,34,34,29,15,6,7,245,235,7,99,1,66,14,29,8,11,16,28,0,11,1,7,5,20,5,2,7,2,1,4,4,0,2,6,1,7,22,2,54,17,20,1,479,1,320,160,165,249,35,5,15,11,159,146,175,470,5,1,1,3
420,11,17,15,31,31,15,21,22,20,27,46,46,56,31,11,10,5,5,215,205,7,68,1,56,18,19,5,5,10,23,4,7,3,9,0,3,4,0,10,4,0,11,2,0,0,8,7,12,26,7,66,11,13,1,416,4,310,110,145,220,28,6,16,5,130,154,136,350,45,8,7,10
625,22,28,35,51,34,20,30,29,30,40,53,66,66,60,25,21,11,4,318,307,6,102,2,72,18,29,9,8,19,36,4,14,0,13,5,8,5,0,9,3,1,3,2,0,0,13,2,16,53,14,85,35,37,2,620,5,345,280,214,320,40,11,25,15,212,222,191,596,17,1,4,7
1025,41,55,61,56,55,36,51,56,60,76,98,107,71,70,61,31,25,15,520,505,15,139,2,120,17,47,22,14,22,30,7,15,8,18,9,20,16,4,20,4,4,8,5,1,0,10,11,23,91,19,194,59,46,5,1013,12,550,475,355,510,70,20,35,35,330,416,279,905,55,3,4,58
410,14,23,35,34,10,20,11,10,31,25,36,51,26,34,20,6,10,14,217,193,2,61,0,51,7,22,5,6,18,18,1,8,2,11,5,4,6,3,8,2,3,3,0,0,0,9,2,9,33,6,55,21,29,0,407,3,205,205,150,219,16,5,10,10,140,104,166,345,23,0,3,39
665,26,35,39,36,36,36,27,46,43,46,56,62,51,51,45,17,5,8,337,328,20,94,2,66,15,27,12,11,17,31,4,11,5,3,8,14,13,3,8,1,5,13,2,0,2,5,14,12,54,8,107,46,30,2,660,5,395,270,235,338,36,15,26,15,218,221,226,570,34,3,5,53
625,25,25,35,45,30,29,25,25,30,45,60,60,55,50,30,40,6,10,310,315,8,119,1,80,22,29,12,11,19,46,0,8,1,11,1,11,1,6,13,2,5,5,6,0,1,28,5,9,30,9,77,29,18,2,595,30,380,245,205,270,61,19,45,25,195,182,248,573,20,0,3,29
705,37,32,45,40,59,40,30,30,40,50,60,55,65,45,35,16,20,6,340,365,14,156,3,74,21,37,7,8,19,37,4,10,3,15,8,16,9,1,12,6,0,4,1,0,0,10,11,12,38,5,90,28,33,13,695,10,415,290,270,345,35,10,25,20,180,224,301,525,105,1,9,65
990,28,20,30,50,72,76,76,42,50,56,67,62,71,76,71,61,43,39,465,525,17,130,2,94,33,47,25,24,27,58,3,21,9,8,15,27,16,2,18,5,5,8,5,0,4,11,17,32,67,15,164,44,35,2,980,10,595,395,294,405,81,30,100,80,271,388,331,829,124,14,8,15
480,24,15,27,13,23,18,24,20,39,34,49,49,50,34,30,15,5,11,255,225,5,79,1,48,16,17,9,12,9,30,1,12,5,5,5,13,9,2,7,2,1,5,1,0,0,6,3,9,33,11,75,20,28,1,470,10,300,180,145,210,50,15,36,24,125,187,168,397,45,1,2,35
405,25,29,18,24,15,25,30,30,30,30,40,30,24,23,12,5,8,7,200,205,11,79,0,40,11,18,8,7,6,18,1,9,2,8,6,9,4,0,5,1,1,5,1,0,1,2,3,8,29,7,62,18,24,1,390,15,250,155,165,160,40,10,20,10,127,151,127,385,10,0,1,9
405,16,20,30,30,29,35,25,19,29,28,35,34,30,15,11,8,5,6,192,213,14,84,1,42,12,22,1,4,8,17,2,8,3,5,3,3,2,0,7,3,0,1,1,0,0,4,3,23,32,3,68,11,17,1,395,10,195,210,165,160,40,10,20,10,105,117,183,300,23,7,8,67
620,49,40,44,39,20,45,50,50,45,40,51,40,34,30,12,10,10,11,295,325,6,96,1,74,25,40,6,15,21,41,0,9,10,8,5,9,11,1,9,10,1,3,1,0,0,13,17,8,30,5,77,29,37,2,610,10,375,245,260,230,70,9,40,11,148,181,291,480,40,5,8,87
470,34,29,23,38,25,35,30,45,35,25,35,40,30,20,10,5,7,4,238,232,16,63,0,52,18,29,14,7,18,29,1,2,3,14,4,14,5,1,9,3,1,3,1,0,1,3,2,10,30,15,56,27,18,1,465,5,295,175,205,180,45,10,24,6,115,137,218,395,21,1,13,40
860,60,73,73,62,48,44,74,65,73,74,60,40,31,27,18,20,10,8,407,453,21,183,0,73,10,23,11,13,15,25,0,15,3,17,6,10,8,2,19,2,4,3,3,0,0,19,16,19,70,10,143,49,61,7,855,5,460,400,445,250,67,29,54,15,225,347,288,745,40,6,11,58
425,25,45,30,24,15,30,30,35,29,29,35,25,20,14,11,15,8,5,217,208,11,86,0,36,12,22,5,12,9,20,0,7,0,10,4,9,5,2,10,3,1,3,4,0,0,6,11,11,19,11,59,16,20,1,420,5,180,245,200,81,65,21,40,18,110,168,147,303,41,10,10,61
570,30,30,30,40,24,35,35,35,35,32,49,61,44,30,20,20,10,10,310,260,11,88,1,58,17,29,14,10,15,33,3,13,8,5,8,16,7,1,5,2,1,2,3,0,1,5,3,13,36,9,91,27,32,3,555,15,291,279,232,176,49,26,57,30,158,209,203,455,38,1,10,66
470,23,29,32,39,34,24,30,35,35,35,35,35,25,18,16,10,10,5,245,225,10,85,1,41,15,16,9,10,1,18,4,5,1,1,1,16,7,2,8,1,0,6,2,0,0,5,4,14,43,9,87,24,20,4,465,5,305,165,200,199,34,4,20,13,136,156,178,450,15,2,1,2
405,20,24,25,33,32,28,18,20,25,30,40,43,20,20,9,10,5,3,205,200,12,112,0,36,16,14,3,7,17,21,1,7,0,4,6,11,5,1,0,4,4,0,1,0,0,0,4,3,16,10,47,17,19,7,390,15,235,170,171,175,25,5,20,9,99,101,205,315,23,1,10,56
590,26,33,39,40,45,40,40,40,40,35,47,61,32,30,16,8,10,8,285,305,17,137,0,71,29,28,7,14,16,22,2,11,5,13,9,9,7,0,4,5,6,1,2,0,0,17,7,8,25,9,44,21,40,4,580,10,390,200,240,255,50,10,25,10,125,161,304,559,25,0,1,5
995,86,75,75,50,51,56,86,71,51,71,67,76,66,41,23,20,15,15,455,540,19,161,3,106,32,44,18,15,30,38,0,22,4,20,12,20,6,2,24,3,9,18,5,2,1,40,31,18,63,11,129,47,40,2,980,15,570,425,470,281,85,40,84,35,251,381,363,865,50,10,10,60
1155,62,70,97,78,63,66,75,94,89,107,85,81,47,51,35,27,15,13,568,587,13,173,2,98,21,35,12,11,23,44,4,8,2,14,17,19,12,1,12,5,4,5,6,2,1,15,20,46,121,20,243,68,66,12,1125,30,645,510,490,491,80,12,55,27,361,491,303,1002,56,7,20,70
860,33,46,51,52,40,46,35,40,42,56,81,71,72,71,50,24,20,30,440,420,9,174,3,103,23,41,30,9,33,55,4,20,9,14,11,17,11,8,29,1,5,8,2,0,0,6,5,16,44,13,97,28,24,8,845,15,495,365,290,430,70,15,30,25,276,237,347,813,30,1,2,14
735,25,45,44,40,50,30,35,35,40,65,65,79,55,50,25,26,20,6,385,350,11,124,0,87,27,33,9,13,26,32,1,19,4,16,7,19,8,5,23,1,0,6,0,0,0,4,7,47,30,8,95,31,41,1,710,25,435,300,271,335,60,5,39,25,240,203,292,630,36,7,31,31
2390,99,152,156,203,140,124,122,136,195,288,190,170,105,117,68,49,45,31,1194,1196,31,318,2,171,38,66,34,22,39,77,5,28,17,28,35,31,37,9,62,11,19,24,10,1,5,50,40,73,234,49,527,149,142,6,2334,56,1330,1060,990,1100,150,36,61,53,791,1016,583,2035,135,30,35,155
980,64,56,50,59,68,65,80,60,60,79,106,101,40,30,24,19,11,8,500,480,18,187,1,99,26,36,14,18,22,37,7,21,5,15,7,17,11,8,36,1,0,11,2,0,1,17,14,21,49,12,167,47,50,3,960,20,530,450,396,435,80,15,30,24,271,308,401,745,70,10,21,134
355,24,14,24,18,19,19,28,20,19,35,53,29,13,19,5,5,6,5,183,172,2,59,0,47,11,15,8,6,15,15,1,6,4,6,1,9,3,1,7,2,2,0,0,0,0,4,2,15,29,5,53,11,15,1,350,5,220,135,135,145,45,5,15,10,120,113,122,281,27,0,2,45
355,16,16,21,26,21,16,31,21,30,21,26,37,16,16,16,11,10,4,170,185,8,70,0,41,10,9,8,7,6,13,2,11,0,6,0,3,2,1,5,4,0,5,1,0,0,2,4,6,29,5,58,21,16,2,350,5,190,165,145,140,35,5,15,15,96,140,119,301,15,2,2,35
455,15,21,19,25,35,23,31,31,30,36,48,56,27,20,15,10,5,8,235,220,8,71,1,61,15,21,6,14,8,23,2,6,3,9,2,12,6,2,6,4,1,4,1,0,1,5,2,5,25,5,65,24,29,8,445,10,343,112,160,220,40,9,15,11,136,148,171,417,24,7,2,5
320,17,11,10,21,19,21,30,15,10,30,26,36,26,10,15,10,5,8,172,148,6,73,1,40,6,17,2,6,13,17,0,7,1,3,0,7,6,0,1,1,0,2,0,0,0,5,2,8,13,4,38,16,23,2,305,15,145,175,130,110,30,10,20,20,95,99,126,240,15,7,4,54
780,20,30,41,60,66,50,50,40,45,55,86,81,54,40,30,14,12,6,350,430,17,112,1,86,13,28,18,4,14,39,1,5,6,14,10,15,8,1,14,3,0,6,2,1,0,13,4,19,76,9,161,37,40,3,695,85,490,290,330,354,40,10,21,25,243,318,219,620,60,3,16,81
2950,142,155,166,175,164,160,255,280,255,246,215,200,157,142,84,67,50,37,1442,1508,23,335,4,212,57,69,39,29,41,84,10,24,13,34,26,31,38,11,82,25,10,29,11,2,3,31,41,101,336,69,691,224,195,20,2841,109,1765,1185,1127,1440,191,46,87,59,969,1358,623,2431,227,30,61,201
885,31,54,56,46,55,34,50,49,54,67,90,95,77,55,31,15,16,10,462,423,10,120,2,77,21,34,13,26,21,38,1,9,6,14,8,9,18,1,13,3,1,6,5,0,1,9,12,27,81,20,171,48,51,9,874,11,500,385,325,430,70,7,30,23,263,341,281,719,102,11,15,38
690,30,29,26,57,39,34,28,33,34,58,69,69,54,59,29,17,16,9,342,348,1,127,3,76,22,24,20,11,18,41,4,16,5,6,10,17,16,0,34,1,1,5,2,0,0,6,2,13,35,4,115,23,31,1,685,5,375,315,235,355,60,9,17,14,200,219,271,590,29,5,4,62
485,20,9,24,35,38,9,20,15,25,40,51,45,51,40,35,10,10,8,255,230,11,80,0,92,18,24,1,10,16,25,2,8,3,9,5,9,4,1,9,0,5,10,3,0,0,2,2,32,18,1,59,8,16,2,480,5,305,180,160,225,40,10,25,25,140,135,210,435,30,0,2,18
585,8,8,5,10,10,25,15,15,24,25,36,56,76,81,63,50,36,42,278,307,9,105,1,91,36,37,17,11,19,59,5,20,6,11,6,11,5,0,6,7,3,12,0,0,0,1,1,7,12,2,58,15,12,0,570,15,295,290,100,250,55,20,65,95,143,197,245,500,25,3,6,51
430,10,14,11,19,17,14,10,10,14,19,24,19,34,65,42,48,29,31,203,227,9,79,0,69,19,27,7,8,7,37,4,20,0,0,1,8,12,0,4,2,1,7,0,0,0,2,5,5,7,10,47,14,16,3,428,2,145,285,90,204,25,20,46,45,127,126,177,340,25,1,2,62
550,24,25,25,41,39,30,25,33,51,40,50,51,41,31,20,10,8,6,290,260,10,110,0,61,23,28,9,11,13,23,3,11,0,4,7,10,10,0,21,0,5,4,1,0,0,2,3,4,52,9,75,16,25,0,520,30,305,245,210,210,65,15,25,25,155,153,242,415,69,3,10,53
425,24,16,15,10,24,15,24,20,20,20,34,24,48,44,29,24,24,10,215,210,12,81,1,67,20,23,5,12,10,31,2,6,6,6,0,12,3,0,10,0,0,1,5,0,1,11,2,6,30,3,33,13,13,0,424,1,170,255,120,155,40,20,50,40,107,131,187,310,27,2,3,83
505,15,34,40,25,25,14,25,25,30,40,36,50,45,34,25,20,6,16,265,240,11,77,2,52,18,34,12,10,20,31,2,5,5,15,3,17,5,1,6,6,8,9,1,0,1,6,6,9,24,4,61,24,18,2,500,5,260,245,170,245,40,15,20,15,151,148,206,475,10,0,9,11
565,33,33,31,41,25,20,36,40,47,57,45,46,46,28,15,11,5,6,273,292,8,93,3,68,9,15,11,9,10,18,3,5,1,8,7,5,6,0,15,4,2,3,2,2,0,7,8,13,51,5,108,34,31,1,550,15,360,205,230,250,30,15,25,15,167,192,206,529,16,0,2,18
485,31,25,30,38,19,15,29,30,25,41,46,40,37,40,22,5,4,8,240,245,15,87,0,58,8,15,2,4,12,25,3,5,1,20,1,11,6,1,12,7,6,5,1,1,0,1,3,11,29,7,78,28,21,1,481,4,255,230,180,230,30,10,20,15,164,150,171,390,33,6,10,46
310,13,10,5,10,19,15,15,11,15,11,19,41,20,41,24,20,13,8,158,152,1,68,0,43,18,21,10,5,9,22,1,2,4,6,0,9,4,0,13,0,0,0,1,1,0,4,1,4,12,1,29,11,10,0,305,5,190,120,90,140,25,10,20,25,65,98,147,280,27,1,0,2
465,22,18,25,35,24,25,23,26,51,36,32,46,34,40,16,6,5,1,232,233,9,107,1,79,19,35,3,6,21,24,0,9,2,7,3,13,13,0,9,0,0,0,0,0,0,24,2,0,8,2,38,12,13,6,465,0,367,98,180,215,35,5,15,15,125,87,253,456,2,0,0,7
480,13,25,35,30,16,10,21,35,26,35,45,50,50,40,21,14,6,8,230,250,7,65,0,59,16,14,6,11,9,27,1,13,1,5,5,9,6,2,4,2,2,5,9,0,0,5,4,10,35,7,91,24,24,2,470,10,270,210,156,272,19,5,14,14,155,170,155,425,20,1,3,31
355,10,17,18,26,10,17,20,26,20,30,15,31,39,26,16,16,5,13,180,175,8,21,3,37,13,15,8,7,7,17,2,9,1,10,1,8,5,0,2,3,0,0,3,1,2,8,8,12,30,7,62,21,21,3,352,3,195,160,115,174,25,6,15,20,122,114,119,290,39,1,1,24
390,19,14,25,20,18,19,14,29,28,38,27,37,29,28,18,10,10,7,200,190,3,69,0,34,16,18,6,12,12,22,5,6,1,9,1,4,11,2,6,0,0,7,2,0,2,4,1,5,27,23,52,15,15,0,388,2,235,155,155,135,35,15,35,15,106,148,136,340,42,0,3,5
315,10,10,20,15,15,15,10,15,21,20,25,33,40,35,20,5,5,1,153,162,7,40,0,22,11,11,6,7,7,18,2,2,2,7,3,6,8,4,17,1,3,3,2,1,0,3,8,13,15,4,62,12,8,0,310,5,165,150,88,160,30,6,20,11,105,93,117,239,57,2,5,12
220,14,14,10,9,10,8,10,14,15,10,23,14,28,14,11,9,5,2,120,100,4,49,0,15,7,15,3,5,4,9,0,6,1,6,2,4,2,1,8,2,1,1,1,0,1,6,0,3,17,0,27,10,9,1,220,0,125,95,80,100,20,0,10,10,57,68,95,203,14,0,0,3
485,15,15,15,20,20,20,20,19,26,31,30,30,47,51,53,40,25,8,242,243,10,56,1,83,22,28,7,10,15,39,4,17,0,3,5,12,19,2,8,0,2,3,5,0,0,8,3,7,18,7,54,9,19,9,480,5,250,235,125,270,40,5,25,20,130,139,216,410,50,8,8,9
530,20,29,24,29,25,25,16,25,33,34,50,39,60,43,39,20,10,9,272,258,2,64,0,79,22,29,11,13,19,32,6,9,4,8,2,14,17,2,10,0,7,1,3,0,1,8,0,10,36,7,57,28,25,4,525,5,300,230,185,250,40,10,35,10,170,138,222,449,40,0,2,39
3095,140,146,160,150,142,211,190,255,268,233,225,228,247,205,126,71,62,36,1560,1535,31,342,6,275,58,79,41,35,46,95,14,40,22,52,23,59,29,16,60,13,9,19,8,1,5,48,52,111,346,57,692,181,213,17,2996,99,1795,1300,1095,1550,195,49,136,70,992,1431,672,2582,210,34,73,196
610,22,20,15,24,44,25,19,34,27,26,54,59,49,58,47,39,27,21,295,315,7,89,1,85,27,28,10,14,7,39,2,17,5,7,13,16,4,0,8,1,6,5,4,0,0,8,4,11,41,5,83,25,35,3,605,5,350,260,160,366,18,8,18,40,235,178,197,491,85,10,6,18
120,5,10,6,5,10,10,6,5,5,6,15,10,8,9,5,2,0,3,60,60,5,25,0,11,4,9,0,0,3,3,1,4,1,1,1,0,1,0,2,0,1,0,0,0,0,1,0,3,5,1,26,4,7,1,119,1,60,60,55,41,9,5,5,5,50,25,45,105,2,0,2,11
740,37,25,35,40,40,25,30,35,50,50,60,75,75,70,34,24,20,15,385,355,14,93,4,71,19,38,13,7,15,33,3,17,5,8,6,17,6,7,11,4,6,8,5,0,0,3,1,23,57,10,151,35,45,5,705,35,335,405,244,375,25,17,50,29,230,277,233,592,50,5,19,74
515,14,10,15,22,34,19,29,28,29,34,39,49,58,53,39,15,14,14,243,272,10,99,0,53,24,38,4,12,11,32,3,18,0,16,1,15,4,0,9,7,4,5,3,0,5,14,3,14,18,5,52,12,14,10,510,5,385,130,140,220,50,15,70,20,118,145,252,411,85,6,2,11
575,21,30,29,27,15,30,24,25,40,35,58,50,50,44,29,20,31,17,263,312,12,77,0,58,16,42,13,12,18,21,0,12,3,10,8,19,10,4,29,0,6,3,2,1,0,4,3,16,32,10,87,26,16,5,560,15,285,290,165,260,40,10,55,45,145,212,218,434,65,5,6,65
620,23,19,29,30,45,36,31,30,39,51,65,50,59,40,25,21,11,16,310,310,6,94,1,68,19,26,15,5,16,25,8,8,4,4,7,14,4,3,15,10,7,14,2,0,0,10,3,36,49,5,83,28,29,2,615,5,430,190,219,270,35,15,45,36,166,227,227,489,36,5,30,60
505,25,20,16,20,25,15,20,10,40,35,40,59,53,45,35,30,5,12,248,257,12,93,2,54,17,19,14,7,17,16,1,19,3,16,6,15,6,5,11,3,1,6,0,1,0,3,13,10,20,5,59,22,25,4,500,5,245,260,155,230,40,10,45,25,129,138,238,430,15,10,1,49
560,14,20,19,28,24,17,22,18,36,34,31,34,29,53,23,28,34,96,238,322,13,39,0,73,26,36,8,7,8,39,1,24,5,5,3,11,11,0,10,2,1,16,5,0,0,2,24,18,26,8,82,10,47,0,495,65,210,350,135,235,30,11,35,114,110,200,250,399,40,10,29,82
385,22,25,25,20,11,15,15,20,25,30,37,29,35,30,20,10,10,6,172,213,8,20,0,55,12,13,12,8,7,9,4,13,1,4,1,4,10,4,7,2,0,10,4,0,1,2,4,14,50,12,55,23,15,1,370,15,210,175,130,190,15,5,25,20,103,138,144,291,20,1,11,62
390,15,12,17,20,15,16,15,20,7,16,29,40,40,44,30,24,20,10,185,205,7,54,2,39,12,17,6,5,3,22,0,11,2,9,7,7,1,4,6,2,1,6,3,0,0,8,1,10,27,8,58,23,27,2,375,15,170,220,121,145,29,10,60,25,95,151,144,355,20,4,3,8
610,19,15,12,14,13,22,28,25,25,25,37,55,60,95,59,40,23,43,238,372,12,84,4,85,27,53,10,15,17,38,10,20,4,8,9,25,13,0,13,7,2,0,8,0,0,4,8,11,18,4,62,17,19,3,600,10,290,320,140,206,40,25,119,80,149,231,230,530,21,0,9,50
460,7,9,11,14,16,20,20,10,20,24,39,50,45,45,40,37,25,28,183,277,10,95,0,50,23,33,11,11,10,29,7,14,8,12,10,16,5,3,6,1,0,3,2,0,0,9,1,5,8,0,48,18,12,0,455,5,245,215,134,112,21,30,107,56,91,163,206,395,15,9,2,39
760,11,15,16,30,28,37,35,30,45,45,40,75,81,97,63,50,34,28,335,425,12,83,1,114,41,52,21,32,8,66,6,23,8,25,9,29,10,0,21,3,9,9,5,1,1,5,8,12,19,3,69,28,26,1,745,15,440,320,220,255,70,30,125,60,153,274,333,622,50,10,43,35
800,18,20,16,15,16,30,35,35,45,30,55,65,89,94,75,78,49,35,337,463,12,138,2,110,38,51,24,16,22,64,5,32,5,14,12,17,11,6,16,8,5,3,1,1,0,8,8,20,26,2,68,35,19,1,790,10,415,385,200,273,45,40,142,100,191,298,311,705,60,10,14,11
870,12,16,10,11,15,29,26,24,31,32,59,69,113,113,102,79,69,60,395,475,15,108,3,139,40,73,10,22,14,70,5,34,6,11,16,22,16,6,18,13,4,6,3,0,0,1,3,10,39,7,90,38,26,2,859,11,390,480,155,435,35,15,110,120,172,410,288,778,45,9,6,32
565,8,6,5,9,5,11,10,15,17,26,35,55,71,82,61,57,45,47,207,358,13,55,3,83,39,56,8,15,15,42,9,21,5,12,6,20,10,3,8,2,4,9,0,0,1,1,4,16,16,4,53,16,12,4,562,3,285,280,85,235,20,20,105,100,131,183,251,504,24,12,10,15
535,10,11,14,11,15,18,17,22,29,28,34,44,49,68,56,39,33,37,240,295,7,110,3,83,27,40,18,14,11,36,0,28,4,11,7,12,9,7,14,0,0,1,0,0,0,8,1,11,13,3,34,6,16,1,530,5,200,335,140,148,26,35,126,60,96,176,263,508,24,0,0,3
735,32,27,18,20,25,15,30,30,45,30,60,49,65,77,54,60,46,52,298,437,9,93,2,113,33,60,17,14,15,64,6,28,8,7,7,16,7,11,11,11,7,2,6,0,0,9,14,11,24,14,67,19,29,1,728,7,260,475,195,255,60,25,115,85,163,257,315,571,54,3,7,100
695,28,32,26,31,12,7,14,11,22,14,38,44,45,64,51,86,79,91,241,454,12,95,4,101,27,31,15,10,12,30,9,20,2,11,6,10,15,5,11,6,2,9,1,1,0,1,6,10,45,6,143,13,25,1,580,115,120,575,164,240,23,20,76,172,195,279,221,563,45,3,12,72
495,12,20,26,35,20,13,26,20,27,29,40,46,58,48,39,20,12,4,238,257,13,97,1,53,17,23,11,16,5,27,1,12,2,3,2,7,5,0,11,0,5,3,0,0,0,8,5,8,32,8,77,22,20,1,485,10,275,220,155,225,30,15,45,25,155,144,196,390,33,4,4,64
575,11,20,20,42,44,20,23,23,25,42,79,54,44,49,27,29,12,11,268,307,14,64,2,65,17,25,7,13,7,25,1,10,4,12,3,11,6,0,14,3,0,12,2,0,0,9,5,12,48,19,90,40,34,1,560,15,370,205,183,309,30,8,25,20,168,204,203,474,27,10,5,59
430,15,25,24,44,25,18,20,15,39,30,40,35,35,30,24,6,5,0,205,225,7,29,0,39,6,8,4,3,5,20,4,1,2,5,7,1,4,1,13,5,2,3,0,0,0,8,15,9,38,34,117,17,22,1,385,45,235,195,175,209,9,10,20,7,119,169,142,325,70,1,9,25
455,25,21,32,44,26,17,14,14,35,51,52,40,16,21,22,7,8,10,215,240,7,46,0,56,16,16,2,3,1,21,4,4,1,7,8,12,14,2,14,0,2,11,1,1,0,11,3,12,41,10,85,22,19,3,440,15,210,245,186,220,19,5,15,10,145,159,151,360,36,0,8,51
470,10,11,20,20,26,19,10,16,15,20,31,41,33,36,51,39,41,31,202,268,4,86,2,78,23,40,14,10,8,54,5,10,1,1,1,14,0,1,2,8,0,1,0,0,0,7,3,3,19,7,43,13,12,0,460,10,225,245,124,225,22,9,26,64,165,97,208,385,66,1,9,9
595,22,26,35,54,25,15,25,12,45,60,45,43,66,48,20,24,20,10,280,315,5,26,3,74,18,14,8,11,8,22,1,13,1,11,0,14,10,2,6,0,1,7,2,0,0,8,9,18,25,7,210,26,32,3,580,15,250,345,200,335,25,6,14,15,210,182,203,463,40,7,40,45
655,22,34,56,51,30,12,15,30,56,46,50,48,46,46,36,30,25,22,308,347,13,102,1,61,22,31,8,8,14,19,2,11,5,5,1,10,15,2,17,1,4,8,1,0,0,6,9,16,54,12,125,24,45,3,640,15,240,415,230,350,20,10,15,30,245,213,197,560,36,5,24,30
640,30,39,44,40,43,20,15,24,54,64,58,45,50,35,30,25,12,12,308,332,14,112,0,76,16,47,6,14,6,33,2,5,3,13,7,15,7,0,10,5,0,7,6,0,1,9,3,18,32,3,90,29,40,11,630,10,310,330,230,320,27,10,25,28,220,164,256,510,40,6,13,71
655,20,28,49,53,30,25,32,39,44,44,54,54,44,54,40,24,7,14,313,342,11,77,0,73,23,21,13,7,11,28,2,13,2,5,7,10,5,4,19,5,7,15,2,0,0,15,15,15,51,20,98,38,37,6,645,10,380,275,240,300,40,15,35,25,183,271,201,561,55,7,6,26
535,23,28,23,34,40,30,20,25,40,36,56,45,35,36,32,15,8,9,265,270,6,86,1,35,11,17,8,10,11,14,6,12,1,6,7,8,6,3,21,2,2,4,6,0,1,10,7,15,54,9,97,25,33,1,520,15,290,245,194,250,35,12,25,19,165,210,160,470,40,0,14,11
565,14,15,18,14,20,22,22,26,25,28,31,39,46,59,56,45,30,55,238,327,6,59,1,69,16,28,10,7,6,33,0,12,6,12,5,8,7,0,9,1,0,4,0,0,1,4,13,13,41,7,136,26,22,3,435,130,215,350,104,290,32,8,40,91,170,204,191,458,50,1,7,49
510,24,30,34,49,35,22,30,18,51,35,54,46,30,11,16,11,7,7,255,255,1,79,0,61,17,28,9,10,10,26,2,14,3,4,6,1,5,0,9,1,3,8,2,0,0,8,12,7,35,4,84,23,32,6,507,3,305,205,216,224,25,6,25,14,165,187,158,405,19,12,29,45
565,21,39,42,38,25,20,27,29,45,48,43,41,43,49,15,15,15,10,280,285,12,52,2,58,15,21,6,12,9,25,2,12,9,9,11,7,14,0,6,1,2,12,0,0,1,5,18,14,50,7,112,33,27,1,545,20,275,290,200,295,20,5,19,26,179,196,190,455,49,1,11,49
565,20,24,36,54,25,26,20,30,29,64,40,50,40,30,30,20,16,11,280,285,13,68,3,35,17,27,9,14,8,36,4,8,3,9,7,7,8,2,14,4,5,2,2,1,1,13,4,18,42,26,103,32,19,1,554,11,310,255,205,290,25,9,12,24,185,187,193,414,96,17,15,23
290,15,18,19,24,19,5,5,15,20,19,20,30,25,25,10,15,5,1,142,148,1,45,0,43,12,15,1,5,8,11,1,12,0,8,5,11,1,1,1,0,1,1,2,1,0,1,3,4,18,2,45,15,13,3,285,5,125,165,105,160,10,1,5,9,90,53,147,207,15,11,2,55
325,15,11,20,34,15,9,5,15,20,35,35,25,20,30,11,10,10,5,165,160,0,60,1,30,11,17,12,5,7,6,0,6,1,0,0,1,8,1,11,1,3,2,0,0,0,2,3,6,25,4,79,10,12,1,290,35,155,170,120,180,5,5,5,10,100,88,137,300,10,0,10,5
475,10,35,35,32,26,15,8,20,30,25,56,51,35,45,20,15,13,4,232,243,6,43,1,84,16,30,14,13,7,31,1,13,0,12,4,11,12,0,7,1,4,1,5,0,0,4,4,8,18,7,70,18,29,1,465,10,235,240,160,275,10,5,10,15,166,94,215,385,35,15,28,12
