"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15","COL16","COL17","COL18","COL19","COL20","COL21","COL22","COL23","COL24","COL25","COL26","COL27","COL28","COL29","COL30","COL31","COL32","COL33","COL34","COL35","COL36"
"59152048",680.00,585.00,0.00,15.00,80.00,360.00,315.00,0.00,10.00,35.00,325.00,270.00,0.00,5.00,50.00,680.00,595.00,0.00,5.00,80.00,5.00,0.70,355.00,315.00,0.00,0.00,35.00,5.00,1.40,320.00,275.00,5.00,5.00,45.00,5.00,1.60
"59152049",775.00,670.00,0.00,30.00,75.00,400.00,355.00,0.00,10.00,35.00,375.00,315.00,0.00,25.00,45.00,775.00,690.00,0.00,5.00,75.00,10.00,1.30,400.00,365.00,0.00,5.00,35.00,0.00,0.00,380.00,330.00,0.00,0.00,45.00,0.00,0.00
"59152050",735.00,600.00,0.00,20.00,110.00,370.00,310.00,0.00,15.00,45.00,365.00,295.00,0.00,10.00,65.00,735.00,620.00,5.00,5.00,110.00,5.00,0.70,370.00,315.00,5.00,5.00,45.00,5.00,1.40,370.00,300.00,0.00,0.00,65.00,0.00,0.00
"59152051",640.00,525.00,0.00,10.00,100.00,315.00,265.00,0.00,5.00,45.00,320.00,260.00,0.00,5.00,60.00,635.00,530.00,0.00,0.00,105.00,0.00,0.00,315.00,270.00,0.00,0.00,45.00,0.00,0.00,325.00,265.00,0.00,0.00,55.00,0.00,0.00
"59152052",1445.00,1240.00,0.00,35.00,175.00,725.00,635.00,0.00,20.00,80.00,715.00,605.00,0.00,15.00,90.00,1440.00,1260.00,5.00,5.00,170.00,5.00,0.30,730.00,640.00,5.00,0.00,80.00,5.00,0.70,715.00,620.00,0.00,0.00,90.00,5.00,0.70
"59152053",1165.00,1040.00,0.00,55.00,65.00,550.00,500.00,0.00,25.00,25.00,615.00,545.00,0.00,30.00,40.00,1165.00,1080.00,10.00,10.00,65.00,15.00,1.30,550.00,520.00,5.00,0.00,25.00,5.00,0.90,615.00,560.00,5.00,10.00,40.00,10.00,1.60
"59152054",1545.00,1415.00,0.00,75.00,55.00,745.00,685.00,0.00,40.00,25.00,800.00,735.00,0.00,35.00,30.00,1550.00,1460.00,20.00,10.00,55.00,30.00,1.90,745.00,705.00,10.00,5.00,25.00,10.00,1.30,800.00,755.00,10.00,5.00,35.00,10.00,1.30
"59152055",335.00,290.00,0.00,5.00,35.00,165.00,145.00,0.00,5.00,15.00,170.00,145.00,0.00,5.00,25.00,335.00,295.00,0.00,5.00,35.00,0.00,0.00,165.00,145.00,0.00,0.00,15.00,5.00,3.00,170.00,145.00,0.00,0.00,25.00,5.00,2.90
"59152056",335.00,275.00,0.00,20.00,40.00,170.00,145.00,0.00,10.00,10.00,165.00,130.00,0.00,10.00,25.00,335.00,290.00,0.00,5.00,40.00,0.00,0.00,170.00,155.00,0.00,5.00,15.00,0.00,0.00,165.00,140.00,0.00,0.00,25.00,0.00,0.00
"59152057",1480.00,1245.00,0.00,70.00,160.00,745.00,645.00,0.00,30.00,65.00,735.00,600.00,0.00,40.00,95.00,1480.00,1305.00,10.00,10.00,160.00,15.00,1.00,745.00,675.00,5.00,0.00,65.00,5.00,0.70,735.00,630.00,5.00,5.00,90.00,10.00,1.40
"59152058",320.00,255.00,0.00,20.00,40.00,170.00,135.00,0.00,10.00,20.00,150.00,120.00,0.00,5.00,25.00,320.00,270.00,5.00,0.00,40.00,0.00,0.00,165.00,145.00,5.00,0.00,20.00,5.00,3.00,155.00,125.00,0.00,5.00,25.00,0.00,0.00
"59152059",545.00,480.00,0.00,25.00,40.00,285.00,260.00,0.00,10.00,20.00,260.00,220.00,0.00,20.00,20.00,545.00,495.00,5.00,5.00,40.00,10.00,1.80,290.00,265.00,5.00,0.00,15.00,0.00,0.00,260.00,230.00,5.00,5.00,20.00,5.00,1.90
"59152060",815.00,690.00,0.00,45.00,85.00,410.00,350.00,0.00,25.00,30.00,405.00,340.00,0.00,15.00,50.00,815.00,715.00,5.00,5.00,85.00,10.00,1.20,405.00,365.00,5.00,0.00,30.00,10.00,2.50,410.00,350.00,0.00,5.00,50.00,5.00,1.20
"59152061",620.00,555.00,0.00,25.00,40.00,320.00,290.00,0.00,10.00,15.00,300.00,260.00,0.00,15.00,25.00,615.00,570.00,0.00,5.00,40.00,0.00,0.00,315.00,305.00,0.00,0.00,15.00,5.00,1.60,300.00,270.00,5.00,0.00,25.00,5.00,1.70
"59152062",565.00,495.00,0.00,15.00,55.00,285.00,255.00,0.00,0.00,25.00,280.00,235.00,0.00,10.00,35.00,565.00,505.00,0.00,0.00,55.00,0.00,0.00,285.00,255.00,0.00,0.00,25.00,5.00,1.80,280.00,245.00,0.00,0.00,35.00,0.00,0.00
"59152063",1270.00,1125.00,0.00,45.00,95.00,630.00,580.00,0.00,20.00,35.00,640.00,550.00,0.00,25.00,65.00,1270.00,1165.00,0.00,5.00,100.00,5.00,0.40,630.00,595.00,0.00,0.00,35.00,0.00,0.00,640.00,570.00,0.00,5.00,60.00,5.00,0.80
"59152064",2880.00,2550.00,0.00,95.00,235.00,1460.00,1320.00,0.00,45.00,95.00,1420.00,1230.00,0.00,50.00,140.00,2880.00,2610.00,20.00,25.00,230.00,30.00,1.00,1460.00,1355.00,10.00,10.00,95.00,5.00,0.30,1420.00,1255.00,10.00,20.00,140.00,15.00,1.10
"59152065",1085.00,925.00,0.00,55.00,100.00,550.00,485.00,0.00,25.00,45.00,530.00,440.00,0.00,25.00,60.00,1080.00,975.00,0.00,5.00,100.00,5.00,0.50,555.00,505.00,0.00,0.00,40.00,5.00,0.90,530.00,470.00,0.00,0.00,60.00,5.00,0.90
"59152066",670.00,585.00,0.00,25.00,60.00,335.00,300.00,0.00,10.00,25.00,335.00,280.00,0.00,15.00,35.00,670.00,610.00,5.00,5.00,60.00,5.00,0.70,340.00,310.00,0.00,5.00,25.00,0.00,0.00,335.00,300.00,0.00,0.00,35.00,0.00,0.00
"59152067",1025.00,850.00,0.00,30.00,150.00,515.00,435.00,0.00,10.00,65.00,510.00,410.00,0.00,15.00,85.00,1025.00,865.00,0.00,5.00,150.00,5.00,0.50,515.00,445.00,0.00,0.00,65.00,0.00,0.00,510.00,425.00,0.00,5.00,80.00,5.00,1.00
"59152068",635.00,535.00,0.00,10.00,80.00,315.00,280.00,0.00,5.00,35.00,315.00,260.00,0.00,5.00,50.00,635.00,550.00,0.00,5.00,80.00,5.00,0.80,320.00,285.00,0.00,0.00,30.00,5.00,1.60,315.00,265.00,0.00,0.00,45.00,0.00,0.00
"59152069",695.00,590.00,0.00,25.00,75.00,355.00,320.00,0.00,5.00,30.00,340.00,275.00,0.00,25.00,50.00,700.00,615.00,0.00,0.00,75.00,5.00,0.70,350.00,325.00,0.00,0.00,25.00,5.00,1.40,345.00,295.00,0.00,0.00,45.00,5.00,1.40
"59152070",415.00,330.00,0.00,25.00,65.00,215.00,170.00,0.00,15.00,25.00,205.00,160.00,0.00,10.00,40.00,415.00,345.00,0.00,0.00,65.00,0.00,0.00,210.00,180.00,5.00,5.00,25.00,0.00,0.00,205.00,165.00,0.00,5.00,40.00,5.00,2.40
"59152071",1095.00,930.00,0.00,45.00,120.00,560.00,495.00,0.00,20.00,45.00,530.00,435.00,0.00,25.00,70.00,1090.00,955.00,15.00,5.00,115.00,20.00,1.80,565.00,505.00,10.00,0.00,50.00,10.00,1.80,530.00,450.00,5.00,5.00,70.00,10.00,1.90
"59152072",1475.00,1170.00,0.00,40.00,265.00,755.00,625.00,0.00,20.00,115.00,715.00,550.00,0.00,20.00,150.00,1475.00,1195.00,0.00,15.00,265.00,10.00,0.70,755.00,635.00,0.00,5.00,115.00,5.00,0.70,720.00,560.00,0.00,5.00,150.00,5.00,0.70
"59152073",860.00,715.00,0.00,25.00,120.00,440.00,380.00,0.00,10.00,45.00,425.00,335.00,0.00,15.00,75.00,865.00,740.00,5.00,5.00,120.00,5.00,0.60,440.00,390.00,0.00,0.00,45.00,0.00,0.00,425.00,350.00,0.00,5.00,75.00,0.00,0.00
"59152074",940.00,785.00,0.00,20.00,130.00,470.00,400.00,0.00,10.00,55.00,470.00,380.00,0.00,15.00,80.00,940.00,800.00,0.00,10.00,130.00,5.00,0.50,470.00,410.00,0.00,5.00,55.00,0.00,0.00,475.00,385.00,0.00,5.00,75.00,5.00,1.10
"59152075",820.00,650.00,0.00,20.00,150.00,415.00,340.00,0.00,5.00,65.00,410.00,310.00,0.00,10.00,90.00,820.00,660.00,0.00,10.00,155.00,5.00,0.60,415.00,345.00,0.00,5.00,65.00,5.00,1.20,410.00,310.00,0.00,5.00,90.00,5.00,1.20
"59152076",535.00,415.00,0.00,10.00,105.00,265.00,220.00,0.00,5.00,40.00,270.00,195.00,0.00,5.00,65.00,535.00,425.00,0.00,0.00,105.00,0.00,0.00,265.00,220.00,0.00,0.00,40.00,5.00,1.90,270.00,205.00,0.00,0.00,65.00,0.00,0.00
"59152077",425.00,325.00,0.00,5.00,90.00,225.00,180.00,0.00,0.00,40.00,200.00,145.00,0.00,0.00,50.00,420.00,330.00,0.00,0.00,95.00,0.00,0.00,225.00,185.00,0.00,0.00,40.00,0.00,0.00,195.00,145.00,0.00,0.00,50.00,5.00,2.60
"59152078",1995.00,1645.00,0.00,60.00,295.00,1035.00,875.00,0.00,35.00,130.00,955.00,770.00,0.00,20.00,165.00,1995.00,1685.00,0.00,15.00,295.00,10.00,0.50,1035.00,895.00,0.00,10.00,130.00,5.00,0.50,960.00,785.00,5.00,5.00,160.00,5.00,0.50
"59152079",760.00,615.00,0.00,15.00,125.00,390.00,330.00,0.00,10.00,55.00,365.00,285.00,0.00,5.00,75.00,755.00,625.00,0.00,5.00,125.00,0.00,0.00,390.00,335.00,5.00,5.00,50.00,5.00,1.30,365.00,290.00,0.00,5.00,75.00,0.00,0.00
"59152080",510.00,425.00,0.00,5.00,80.00,250.00,215.00,0.00,5.00,35.00,260.00,215.00,0.00,0.00,45.00,510.00,430.00,0.00,0.00,75.00,5.00,1.00,245.00,210.00,0.00,0.00,35.00,0.00,0.00,260.00,215.00,0.00,5.00,45.00,0.00,0.00
"59152081",860.00,730.00,0.00,15.00,115.00,435.00,385.00,0.00,10.00,45.00,420.00,340.00,0.00,10.00,70.00,860.00,740.00,5.00,5.00,115.00,5.00,0.60,435.00,395.00,5.00,0.00,45.00,0.00,0.00,420.00,350.00,5.00,0.00,65.00,0.00,0.00
"59152082",1720.00,1535.00,0.00,65.00,115.00,790.00,720.00,0.00,30.00,45.00,930.00,815.00,0.00,35.00,75.00,1720.00,1585.00,5.00,10.00,115.00,10.00,0.60,790.00,745.00,5.00,5.00,45.00,5.00,0.60,925.00,845.00,0.00,5.00,75.00,5.00,0.50
"59152083",485.00,435.00,0.00,30.00,25.00,230.00,205.00,0.00,15.00,15.00,255.00,230.00,0.00,15.00,10.00,490.00,460.00,0.00,5.00,20.00,5.00,1.00,235.00,215.00,0.00,5.00,10.00,0.00,0.00,255.00,240.00,5.00,0.00,15.00,5.00,2.00
"59152084",275.00,245.00,0.00,20.00,10.00,135.00,125.00,0.00,5.00,5.00,135.00,120.00,0.00,10.00,5.00,275.00,260.00,0.00,0.00,15.00,0.00,0.00,140.00,135.00,0.00,0.00,5.00,0.00,0.00,140.00,130.00,0.00,0.00,5.00,0.00,0.00
"59152086",645.00,565.00,0.00,40.00,35.00,315.00,275.00,0.00,20.00,15.00,325.00,290.00,0.00,20.00,15.00,640.00,600.00,0.00,5.00,35.00,5.00,0.80,315.00,290.00,0.00,5.00,20.00,5.00,1.60,325.00,305.00,0.00,5.00,20.00,0.00,0.00
"59152087",455.00,390.00,0.00,25.00,45.00,250.00,215.00,0.00,15.00,20.00,210.00,165.00,0.00,10.00,30.00,455.00,415.00,5.00,0.00,40.00,0.00,0.00,250.00,235.00,5.00,0.00,20.00,5.00,2.00,210.00,185.00,0.00,0.00,25.00,0.00,0.00
"59152088",480.00,410.00,0.00,15.00,60.00,240.00,215.00,0.00,5.00,20.00,240.00,195.00,0.00,10.00,40.00,480.00,420.00,0.00,0.00,60.00,5.00,1.00,235.00,215.00,0.00,0.00,25.00,0.00,0.00,245.00,205.00,0.00,0.00,40.00,0.00,0.00
"59152089",600.00,520.00,0.00,35.00,50.00,300.00,275.00,0.00,15.00,15.00,300.00,245.00,0.00,25.00,35.00,605.00,540.00,10.00,5.00,50.00,10.00,1.70,300.00,280.00,5.00,0.00,20.00,5.00,1.70,305.00,260.00,5.00,5.00,35.00,10.00,3.30
"59152090",595.00,500.00,0.00,30.00,65.00,295.00,250.00,0.00,10.00,30.00,300.00,245.00,0.00,20.00,40.00,595.00,510.00,5.00,5.00,65.00,10.00,1.70,290.00,255.00,5.00,5.00,25.00,5.00,1.70,305.00,260.00,5.00,0.00,40.00,5.00,1.60
"59152091",1365.00,1185.00,5.00,60.00,115.00,685.00,610.00,5.00,30.00,40.00,680.00,575.00,0.00,35.00,75.00,1360.00,1230.00,10.00,15.00,110.00,15.00,1.10,685.00,625.00,5.00,5.00,45.00,10.00,1.50,680.00,600.00,5.00,5.00,65.00,10.00,1.50
"59152092",1740.00,1500.00,0.00,75.00,165.00,835.00,755.00,0.00,30.00,50.00,905.00,745.00,0.00,40.00,120.00,1745.00,1550.00,15.00,15.00,160.00,25.00,1.40,835.00,780.00,10.00,5.00,45.00,10.00,1.20,905.00,770.00,10.00,10.00,120.00,15.00,1.70
"59152093",195.00,160.00,0.00,0.00,35.00,95.00,80.00,0.00,0.00,10.00,100.00,80.00,0.00,5.00,25.00,195.00,160.00,0.00,0.00,30.00,0.00,0.00,95.00,80.00,0.00,0.00,15.00,0.00,0.00,105.00,80.00,0.00,0.00,20.00,0.00,0.00
"59152094",795.00,675.00,0.00,10.00,110.00,405.00,355.00,0.00,5.00,40.00,390.00,315.00,0.00,5.00,70.00,790.00,680.00,0.00,5.00,110.00,0.00,0.00,405.00,360.00,0.00,5.00,40.00,0.00,0.00,390.00,320.00,0.00,0.00,70.00,0.00,0.00
"59152095",710.00,590.00,0.00,5.00,110.00,355.00,305.00,0.00,0.00,45.00,350.00,285.00,0.00,5.00,65.00,710.00,595.00,0.00,0.00,110.00,0.00,0.00,350.00,310.00,0.00,0.00,45.00,0.00,0.00,355.00,285.00,0.00,0.00,70.00,0.00,0.00
"59152096",685.00,605.00,0.00,25.00,60.00,360.00,315.00,0.00,15.00,30.00,330.00,295.00,0.00,5.00,30.00,685.00,620.00,0.00,10.00,55.00,5.00,0.70,360.00,325.00,0.00,5.00,30.00,0.00,0.00,330.00,300.00,0.00,0.00,30.00,0.00,0.00
"59152097",460.00,370.00,0.00,15.00,75.00,225.00,190.00,0.00,5.00,25.00,240.00,180.00,0.00,10.00,50.00,465.00,380.00,0.00,5.00,75.00,5.00,1.10,225.00,195.00,5.00,5.00,25.00,0.00,0.00,240.00,190.00,0.00,0.00,50.00,0.00,0.00
"59152100",535.00,415.00,5.00,10.00,105.00,270.00,230.00,0.00,5.00,35.00,260.00,185.00,5.00,5.00,70.00,530.00,420.00,5.00,5.00,105.00,5.00,0.90,270.00,230.00,0.00,5.00,35.00,0.00,0.00,260.00,190.00,5.00,0.00,70.00,5.00,1.90
"59152101",1050.00,870.00,0.00,20.00,160.00,535.00,455.00,0.00,10.00,70.00,520.00,415.00,0.00,10.00,95.00,1050.00,875.00,0.00,10.00,160.00,5.00,0.50,530.00,455.00,0.00,5.00,70.00,0.00,0.00,520.00,420.00,0.00,5.00,90.00,5.00,1.00
"59152102",1030.00,835.00,0.00,20.00,170.00,520.00,445.00,0.00,10.00,65.00,510.00,390.00,0.00,10.00,100.00,1025.00,855.00,0.00,5.00,170.00,0.00,0.00,515.00,450.00,0.00,0.00,65.00,5.00,1.00,510.00,400.00,0.00,5.00,100.00,0.00,0.00
"59152104",645.00,525.00,0.00,15.00,110.00,320.00,270.00,0.00,5.00,45.00,320.00,255.00,0.00,5.00,60.00,640.00,525.00,0.00,5.00,105.00,5.00,0.80,320.00,270.00,5.00,0.00,45.00,0.00,0.00,320.00,255.00,0.00,5.00,60.00,0.00,0.00
"59152105",690.00,630.00,0.00,15.00,45.00,330.00,305.00,0.00,5.00,20.00,360.00,325.00,0.00,10.00,20.00,690.00,640.00,0.00,0.00,40.00,0.00,0.00,330.00,305.00,5.00,0.00,20.00,5.00,1.50,360.00,335.00,0.00,0.00,25.00,0.00,0.00
"59152106",1310.00,1220.00,0.00,45.00,50.00,630.00,595.00,0.00,25.00,20.00,680.00,625.00,0.00,25.00,35.00,1310.00,1250.00,10.00,5.00,50.00,10.00,0.80,630.00,610.00,5.00,0.00,15.00,5.00,0.80,680.00,640.00,5.00,5.00,35.00,10.00,1.50
"59152107",1180.00,1070.00,0.00,50.00,65.00,555.00,510.00,5.00,25.00,20.00,620.00,555.00,0.00,25.00,45.00,1180.00,1100.00,10.00,10.00,60.00,15.00,1.30,555.00,525.00,5.00,0.00,20.00,10.00,1.80,625.00,575.00,10.00,5.00,40.00,10.00,1.60
"59152108",730.00,650.00,0.00,20.00,65.00,365.00,340.00,0.00,10.00,25.00,365.00,315.00,0.00,10.00,40.00,735.00,660.00,5.00,0.00,60.00,5.00,0.70,370.00,340.00,5.00,0.00,25.00,5.00,1.40,365.00,325.00,5.00,0.00,40.00,0.00,0.00
"59152109",985.00,875.00,0.00,45.00,65.00,490.00,445.00,0.00,20.00,20.00,495.00,430.00,0.00,25.00,40.00,980.00,910.00,5.00,5.00,65.00,10.00,1.00,485.00,460.00,0.00,0.00,20.00,0.00,0.00,495.00,445.00,0.00,5.00,40.00,5.00,1.00
"59152110",350.00,305.00,0.00,20.00,25.00,180.00,165.00,0.00,10.00,10.00,165.00,145.00,0.00,10.00,15.00,350.00,320.00,0.00,0.00,25.00,5.00,1.40,185.00,175.00,0.00,5.00,10.00,0.00,0.00,165.00,150.00,0.00,0.00,15.00,0.00,0.00
"59152111",525.00,450.00,0.00,15.00,65.00,265.00,240.00,0.00,5.00,20.00,265.00,210.00,0.00,10.00,40.00,530.00,470.00,0.00,0.00,65.00,0.00,0.00,265.00,245.00,0.00,0.00,20.00,0.00,0.00,260.00,220.00,0.00,0.00,45.00,0.00,0.00
"59152112",1290.00,1165.00,0.00,65.00,60.00,620.00,565.00,0.00,30.00,25.00,665.00,600.00,0.00,35.00,35.00,1290.00,1210.00,20.00,5.00,60.00,20.00,1.60,620.00,585.00,10.00,5.00,30.00,10.00,1.60,670.00,625.00,10.00,0.00,30.00,10.00,1.50
"59152113",875.00,780.00,0.00,25.00,75.00,445.00,400.00,0.00,10.00,30.00,435.00,380.00,0.00,15.00,45.00,875.00,800.00,5.00,0.00,75.00,5.00,0.60,440.00,410.00,0.00,0.00,30.00,0.00,0.00,435.00,390.00,0.00,0.00,45.00,5.00,1.10
"59152114",770.00,650.00,0.00,40.00,80.00,375.00,330.00,0.00,10.00,30.00,395.00,315.00,0.00,30.00,45.00,770.00,670.00,5.00,10.00,75.00,15.00,1.90,370.00,335.00,5.00,5.00,30.00,5.00,1.40,395.00,335.00,5.00,5.00,45.00,10.00,2.50
"59152115",590.00,500.00,0.00,20.00,65.00,285.00,260.00,0.00,5.00,20.00,300.00,245.00,0.00,10.00,45.00,590.00,515.00,0.00,5.00,70.00,0.00,0.00,285.00,260.00,0.00,0.00,25.00,0.00,0.00,300.00,255.00,0.00,0.00,45.00,0.00,0.00
"59152116",905.00,790.00,0.00,40.00,75.00,465.00,420.00,0.00,15.00,30.00,445.00,375.00,0.00,25.00,45.00,905.00,820.00,0.00,5.00,75.00,5.00,0.60,460.00,430.00,0.00,0.00,25.00,0.00,0.00,445.00,390.00,0.00,0.00,50.00,5.00,1.10
"59152117",795.00,690.00,0.00,20.00,80.00,415.00,380.00,0.00,10.00,30.00,380.00,315.00,0.00,10.00,55.00,795.00,710.00,0.00,5.00,80.00,0.00,0.00,415.00,385.00,0.00,0.00,30.00,0.00,0.00,375.00,325.00,0.00,0.00,55.00,0.00,0.00
"59152118",805.00,750.00,0.00,25.00,25.00,380.00,360.00,0.00,10.00,10.00,425.00,395.00,0.00,10.00,20.00,805.00,770.00,5.00,0.00,30.00,5.00,0.60,380.00,370.00,0.00,5.00,10.00,5.00,1.30,425.00,400.00,5.00,0.00,15.00,5.00,1.20
"59152119",575.00,515.00,0.00,25.00,35.00,280.00,250.00,0.00,10.00,20.00,305.00,260.00,0.00,15.00,20.00,575.00,525.00,10.00,10.00,35.00,10.00,1.70,275.00,255.00,0.00,5.00,15.00,0.00,0.00,305.00,270.00,5.00,0.00,20.00,5.00,1.60
"59152120",965.00,845.00,5.00,55.00,65.00,480.00,425.00,0.00,25.00,20.00,490.00,415.00,0.00,30.00,45.00,965.00,885.00,5.00,10.00,60.00,15.00,1.60,475.00,445.00,5.00,5.00,20.00,5.00,1.10,490.00,440.00,5.00,5.00,40.00,5.00,1.00
"59152121",725.00,600.00,0.00,20.00,110.00,355.00,305.00,0.00,10.00,40.00,375.00,295.00,5.00,10.00,70.00,730.00,610.00,5.00,5.00,110.00,5.00,0.70,350.00,310.00,0.00,5.00,45.00,5.00,1.40,375.00,305.00,0.00,0.00,65.00,5.00,1.30
"59152122",780.00,665.00,0.00,35.00,80.00,380.00,330.00,0.00,15.00,25.00,400.00,330.00,0.00,20.00,50.00,780.00,695.00,0.00,0.00,80.00,5.00,0.60,380.00,350.00,0.00,0.00,30.00,5.00,1.30,400.00,345.00,5.00,0.00,50.00,5.00,1.30
"59152123",590.00,505.00,0.00,45.00,40.00,280.00,245.00,0.00,20.00,15.00,315.00,260.00,0.00,30.00,25.00,590.00,545.00,5.00,5.00,40.00,5.00,0.80,280.00,260.00,5.00,5.00,15.00,5.00,1.80,315.00,285.00,0.00,0.00,30.00,0.00,0.00
"59152124",1165.00,1035.00,0.00,65.00,65.00,575.00,515.00,0.00,20.00,35.00,590.00,520.00,0.00,40.00,35.00,1165.00,1090.00,5.00,5.00,60.00,10.00,0.90,575.00,540.00,0.00,0.00,35.00,0.00,0.00,595.00,550.00,0.00,5.00,30.00,5.00,0.80
"59152125",875.00,740.00,0.00,55.00,75.00,425.00,370.00,0.00,20.00,35.00,445.00,370.00,0.00,30.00,40.00,870.00,790.00,5.00,5.00,75.00,0.00,0.00,430.00,390.00,0.00,0.00,35.00,5.00,1.20,445.00,400.00,0.00,0.00,40.00,5.00,1.10
"59152126",530.00,450.00,0.00,65.00,15.00,260.00,230.00,0.00,25.00,5.00,275.00,220.00,0.00,35.00,10.00,530.00,510.00,10.00,0.00,15.00,10.00,1.90,260.00,255.00,0.00,0.00,5.00,0.00,0.00,270.00,255.00,0.00,0.00,10.00,5.00,1.90
"59152127",420.00,375.00,0.00,40.00,5.00,215.00,200.00,0.00,15.00,0.00,200.00,180.00,0.00,20.00,5.00,420.00,410.00,0.00,5.00,0.00,5.00,1.20,215.00,215.00,0.00,0.00,5.00,0.00,0.00,205.00,200.00,0.00,0.00,0.00,0.00,0.00
"59152128",670.00,585.00,0.00,55.00,30.00,350.00,310.00,0.00,30.00,10.00,320.00,275.00,0.00,25.00,15.00,670.00,635.00,5.00,0.00,25.00,5.00,0.70,350.00,335.00,0.00,0.00,15.00,5.00,1.40,320.00,300.00,10.00,0.00,15.00,5.00,1.60
"59152129",550.00,490.00,0.00,50.00,10.00,285.00,250.00,0.00,30.00,5.00,265.00,235.00,0.00,25.00,5.00,545.00,530.00,5.00,0.00,10.00,5.00,0.90,285.00,275.00,0.00,0.00,5.00,5.00,1.80,265.00,255.00,5.00,0.00,5.00,5.00,1.90
"59152130",435.00,395.00,0.00,25.00,15.00,210.00,190.00,0.00,10.00,5.00,220.00,205.00,0.00,15.00,5.00,435.00,415.00,0.00,0.00,15.00,0.00,0.00,210.00,205.00,0.00,0.00,10.00,0.00,0.00,225.00,215.00,0.00,0.00,5.00,0.00,0.00
"59152131",440.00,395.00,0.00,25.00,20.00,215.00,200.00,0.00,10.00,5.00,225.00,200.00,0.00,15.00,10.00,445.00,415.00,5.00,0.00,20.00,5.00,1.10,220.00,210.00,0.00,0.00,10.00,0.00,0.00,225.00,210.00,5.00,5.00,10.00,0.00,0.00
"59152132",575.00,510.00,0.00,40.00,30.00,290.00,265.00,0.00,15.00,15.00,285.00,240.00,0.00,25.00,15.00,575.00,535.00,10.00,5.00,30.00,10.00,1.70,295.00,275.00,5.00,0.00,10.00,5.00,1.70,285.00,260.00,0.00,5.00,20.00,5.00,1.80
"59152133",450.00,410.00,0.00,20.00,20.00,235.00,220.00,0.00,5.00,10.00,215.00,190.00,0.00,10.00,10.00,450.00,430.00,0.00,0.00,20.00,0.00,0.00,235.00,225.00,0.00,0.00,10.00,0.00,0.00,215.00,205.00,0.00,0.00,10.00,0.00,0.00
"59152134",485.00,430.00,0.00,25.00,30.00,245.00,220.00,0.00,10.00,10.00,240.00,205.00,0.00,15.00,20.00,485.00,450.00,0.00,0.00,30.00,0.00,0.00,245.00,235.00,0.00,0.00,10.00,0.00,0.00,240.00,220.00,0.00,0.00,20.00,0.00,0.00
"59152135",690.00,610.00,5.00,40.00,45.00,345.00,305.00,0.00,25.00,20.00,345.00,300.00,0.00,15.00,30.00,690.00,640.00,10.00,0.00,45.00,5.00,0.70,345.00,320.00,5.00,0.00,15.00,5.00,1.40,345.00,320.00,0.00,5.00,30.00,0.00,0.00
"59152136",670.00,615.00,0.00,25.00,35.00,345.00,315.00,0.00,15.00,10.00,325.00,295.00,0.00,10.00,25.00,675.00,635.00,0.00,0.00,35.00,0.00,0.00,345.00,335.00,0.00,0.00,10.00,0.00,0.00,325.00,305.00,0.00,0.00,25.00,0.00,0.00
"59152137",495.00,450.00,0.00,35.00,5.00,250.00,230.00,0.00,20.00,0.00,240.00,220.00,0.00,15.00,5.00,490.00,480.00,5.00,0.00,5.00,5.00,1.00,255.00,245.00,0.00,0.00,5.00,5.00,2.00,240.00,235.00,0.00,0.00,5.00,5.00,2.10
"59152138",505.00,475.00,0.00,25.00,10.00,245.00,235.00,0.00,5.00,5.00,260.00,240.00,0.00,15.00,5.00,505.00,495.00,5.00,0.00,10.00,0.00,0.00,245.00,240.00,0.00,0.00,5.00,0.00,0.00,260.00,250.00,5.00,0.00,5.00,5.00,1.90
"59152139",555.00,505.00,0.00,35.00,20.00,275.00,255.00,0.00,10.00,5.00,280.00,250.00,0.00,15.00,20.00,555.00,525.00,0.00,10.00,25.00,5.00,0.90,275.00,265.00,5.00,5.00,5.00,5.00,1.80,280.00,265.00,0.00,0.00,20.00,0.00,0.00
"59152140",485.00,450.00,0.00,30.00,10.00,245.00,230.00,0.00,10.00,0.00,245.00,225.00,0.00,15.00,5.00,485.00,475.00,0.00,0.00,5.00,5.00,1.00,245.00,240.00,0.00,5.00,0.00,5.00,2.00,245.00,240.00,0.00,0.00,5.00,0.00,0.00
"59152143",525.00,455.00,0.00,30.00,40.00,275.00,245.00,0.00,10.00,15.00,255.00,210.00,0.00,20.00,30.00,525.00,475.00,5.00,5.00,40.00,5.00,1.00,275.00,255.00,5.00,5.00,15.00,5.00,1.80,255.00,220.00,5.00,0.00,25.00,0.00,0.00
"59152144",515.00,460.00,0.00,35.00,25.00,255.00,225.00,0.00,15.00,15.00,265.00,230.00,0.00,15.00,10.00,520.00,485.00,0.00,10.00,25.00,10.00,1.90,255.00,235.00,0.00,5.00,15.00,0.00,0.00,265.00,250.00,0.00,0.00,10.00,5.00,1.90
"59152145",735.00,660.00,0.00,45.00,30.00,360.00,335.00,0.00,15.00,15.00,370.00,330.00,0.00,30.00,15.00,730.00,700.00,5.00,0.00,25.00,5.00,0.70,365.00,345.00,5.00,5.00,15.00,5.00,1.40,370.00,350.00,0.00,0.00,15.00,5.00,1.40
